Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;11.0;5;20.0;2;11.5999994278;16.0;3;32.9095994234;
3;1;8.0;10.0;6;21.0;2;11.5819196701;15.8719997406;3;32.8702924252;
4;1;8.14999961853;10.5;6;21.8400001526;2;11.5740585327;15.7567996979;3;32.8827621937;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;12.7756767273;15.6531200409;3;32.9481207132;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;13.8512716293;15.5598077774;3;33.0678107738;
7;1;10.194486618;11.543302536;6;23.5283432007;2;14.920343399;15.4758272171;3;33.3549292088;
8;1;10.2938766479;11.7641716003;6;24.1098823547;2;15.0064792633;15.4462442398;3;33.6961028576;
9;1;10.4247236252;12.0549411774;6;24.5655879974;2;15.1088314056;15.4196195602;3;35.5167684555;
10;1;10.5272569656;12.2827939987;6;24.9179592133;2;17.2823600769;16.0673618317;3;37.0543339252;
11;1;10.6065406799;12.4589796066;6;25.0;2;19.2823600769;16.5341625214;4;38.394080162;
12;1;11.6065406799;12.5;6;25.0;3;21.2823600769;16.860162735;3;39.4880213737;
13;1;12.6065406799;12.5;6;25.0;3;22.9021530151;17.0200004578;3;40.3483715057;
14;1;13.6065406799;12.5;6;25.0;3;24.1602573395;17.0200004578;3;41.2903141975;
15;1;14.6065406799;12.5;6;25.0;3;25.4428405762;17.0200004578;3;42.3046102524;
16;1;15.6065406799;12.5;6;25.0;3;26.6913833618;17.0200004578;3;43.3769760132;
17;1;16.6065406799;12.5;7;25.0;3;27.013092041;17.0200004578;3;44.4883584976;
18;1;17.6065406799;12.5;7;25.0;3;27.3465080261;17.0200004578;3;45.6159076691;
19;1;17.625;12.5;7;25.0;3;27.6847724915;17.0200004578;3;46.7346143723;
20;1;17.625;12.5;7;25.0;3;28.0203838348;17.0200004578;4;47.8194179535;
21;1;17.625;12.5;7;25.0;3;29.3458251953;17.0200004578;3;49.847442627;
22;1;17.625;12.5;7;25.0;3;30.6542320251;17.5200004578;3;50.8367401361;
23;1;17.625;12.5;7;25.0;3;30.9399814606;17.53840065;3;51.738167882;
24;1;17.625;12.5;8;25.0;3;31.1990776062;17.5572872162;4;52.5443229675;
25;1;17.625;12.5;8;25.0;4;31.4293022156;17.5766582489;3;53.2534097433;
26;1;17.625;12.5;8;25.0;4;31.9760227203;17.0200004578;3;53.8683278561;
27;1;17.625;12.5;8;25.0;4;32.1604995728;17.0200004578;3;54.3954439163;
28;1;17.625;12.5;8;25.0;4;32.3186340332;17.0200004578;3;54.8433175087;
29;1;17.625;12.5;8;25.0;4;32.4529953003;17.0200004578;3;55.2215641737;
30;1;17.625;12.5;8;25.0;4;30.5664691925;18.0200004578;3;55.5399683714;
31;1;17.625;12.5;8;25.0;4;29.579782486;18.0200004578;4;55.690977335;
32;1;17.625;12.5;8;25.0;4;28.5933609009;18.0200004578;4;55.7371025085;
