Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;2;7.0;11.1999998093;4;21.0;1;11.3999996185;16.0;6;32.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;11.3999996185;16.0;6;31.5391998291;
4;2;8.30449962616;10.5;4;22.900591135;1;11.3078403473;15.7695999146;6;30.9606399536;
5;2;8.43508911133;10.9200000763;4;23.6219098568;2;12.607840538;15.4803199768;5;31.4399356842;
6;2;9.52164745331;11.2650718689;3;24.2101223469;2;13.607840538;15.2199678421;5;30.9517820477;
7;2;10.4472780228;11.543302536;3;24.6841782331;2;14.285533905;14.9856510162;5;30.5929245353;
8;2;10.5539398193;11.7641716003;3;25.3101495504;2;14.1778774261;14.8150062561;5;30.2699519992;
9;2;10.6947841644;12.0549411774;3;25.8114621639;2;14.0809850693;14.6614255905;5;30.7122703195;
10;2;10.8075790405;12.2827939987;3;26.2106050253;2;16.1778583527;14.8747119904;5;30.756301403;
11;2;10.8973855972;12.4589796066;3;26.3405687809;2;18.1778583527;14.8887996674;5;30.7722630501;
12;2;13.8181018829;12.5;3;26.3896260262;2;20.1778583527;14.8887996674;5;30.7883262634;
13;2;15.8181018829;12.5;3;26.4397966862;2;21.1922225952;14.8887996674;5;30.8044865131;
14;2;16.8512115479;12.5;3;26.4910563231;2;22.1970691681;14.8887996674;6;30.82073915;
15;2;17.862745285;12.5;3;26.5433766842;2;23.2019462585;14.8887996674;6;30.837079525;
16;2;18.8745155334;12.5;3;26.5967253447;2;23.2511253357;14.8887996674;6;30.8535027504;
17;2;19.8865184784;12.5;2;26.6510663033;2;23.2560520172;14.8887996674;7;30.8700038195;
18;2;19.9964904785;12.5;2;26.7063593864;2;23.2610015869;14.8887996674;7;30.8865777254;
19;2;20.0089302063;12.5;2;26.7625607252;3;23.2659740448;14.8887996674;5;30.9032193422;
