Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;2;11.5999994278;16.0;5;33.0;
3;1;8.0;10.0;6;21.0;2;11.5999994278;16.0;5;33.1799999475;
4;1;8.14999961853;10.5;6;21.8400001526;2;11.6359996796;16.0;5;33.3902759552;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;12.8170824051;16.0;5;33.6350997686;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.8905296326;16.0;5;33.9190331697;
7;1;10.194486618;11.543302536;5;23.5283432007;2;14.9757099152;16.0;5;34.9060122967;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;15.4718036652;16.3199996948;5;35.6678674221;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;15.7003602982;16.5;5;37.8603034019;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;17.7550907135;17.3250007629;5;39.6563866138;
11;1;10.6065406799;12.4589796066;5;25.0;2;19.7550907135;17.9053878784;5;41.1769676208;
12;1;11.6065406799;12.5;5;25.0;2;21.7550907135;18.2973766327;5;42.4261569977;
13;1;12.6065406799;12.5;5;25.0;2;23.4198474884;18.5;6;43.3797411919;
14;1;13.6065406799;12.5;5;25.0;2;24.7059211731;18.5;6;44.4400706291;
15;1;14.6065406799;12.5;5;25.0;2;26.0240211487;18.5;6;45.5977401733;
16;1;15.6065406799;12.5;5;25.0;2;27.3713226318;18.5;6;46.8360090256;
17;1;16.6065406799;12.5;6;25.0;3;28.0508041382;18.5;6;48.1308202744;
18;1;17.6065406799;12.5;6;25.0;3;28.4392471313;18.5;7;49.4519577026;
19;1;17.625;12.5;7;25.0;4;28.8355865479;18.5;6;50.7653951645;
20;1;17.625;12.5;7;25.0;4;29.2296180725;18.5;6;52.0365753174;
21;1;17.625;12.5;7;25.0;4;29.6109733582;18.5;6;53.2340011597;
22;1;17.625;12.5;7;25.0;4;29.970199585;18.5;6;54.3323936462;
23;1;17.625;12.5;9;25.0;4;30.2997188568;18.5;6;56.3147258759;
24;1;17.625;12.5;9;25.0;4;31.594417572;19.0;6;57.3928210735;
25;1;17.625;12.5;9;25.0;4;32.8518447876;19.1100006104;6;58.3923150301;
26;1;17.625;12.5;9;25.0;4;33.0719795227;19.2428588867;7;59.3277474642;
27;1;17.625;12.5;9;25.0;4;33.2567176819;19.4026794434;7;60.2188513279;
28;1;17.625;12.5;9;25.0;4;33.4092559814;19.5939979553;7;61.088344574;
29;1;17.625;12.5;9;25.0;4;33.533493042;19.8216819763;7;61.9599173069;
30;1;17.625;12.5;9;25.0;4;33.6335372925;20.0907306671;7;62.8119807243;
31;1;17.625;12.5;9;25.0;4;34.7000007629;18.5;7;63.5434241295;
32;1;17.625;12.5;9;25.0;4;33.7000007629;19.5;7;65.3819847107;
33;1;17.625;12.5;9;25.0;4;35.7000007629;23.5;8;66.5501835346;
34;1;17.625;12.5;9;25.0;5;37.5990562439;27.5;7;67.871129632;
35;1;17.625;12.5;9;25.0;5;37.9156265259;31.5;7;69.3439723253;
36;1;17.625;12.5;9;25.0;5;38.8031921387;35.5;7;70.9614136219;
37;1;17.625;12.5;9;25.0;5;39.2884254456;38.5;8;72.7094688416;
38;1;17.625;12.5;9;25.0;5;39.8128433228;38.5;8;74.5681860447;
39;1;17.625;12.5;9;25.0;5;40.3704566956;38.5;9;76.5133423805;
40;1;17.625;12.5;10;25.0;5;40.9540061951;38.5;10;78.5188260078;
41;1;17.625;12.5;11;25.0;5;41.5556488037;38.5;10;80.5591030121;
42;1;17.625;12.5;11;25.0;6;42.1677322388;38.5;10;82.6110482216;
43;1;17.625;12.5;12;25.0;6;42.7833175659;38.5;11;83.7670383453;
44;1;17.625;12.5;12;25.0;6;43.1301116943;38.3519973755;11;84.946475029;
45;1;17.625;12.5;12;25.0;6;41.531463623;39.2187995911;12;86.1361618042;
46;1;17.625;12.5;13;25.0;6;38.4595336914;40.0989189148;12;87.3210144043;
47;1;17.625;12.5;13;25.0;6;38.3947982788;38.991027832;12;88.0752954483;
48;1;17.625;12.5;14;25.0;6;38.849571228;38.8939247131;13;91.92532444;
49;1;17.625;13.5;14;25.0;6;40.2295913696;39.8939247131;13;94.246863842;
50;1;17.625;14.5;15;25.0;6;39.2295913696;42.4000015259;13;95.9668884277;
51;1;17.625;15.5;15;25.0;6;39.5718650818;45.4000015259;14;97.3214058876;
52;1;17.625;16.5;15;25.0;6;37.8984642029;46.4000015259;15;98.4696528912;
53;1;17.625;17.5;15;25.0;6;36.5332336426;49.4000015259;16;99.5010668039;
54;1;17.625;17.5;15;25.0;6;36.986038208;52.0915985107;16;100.410424232;
55;1;17.625;17.5;15;25.0;6;34.986038208;55.1363067627;17;101.200208902;
56;1;17.625;17.5;15;25.0;6;33.986038208;58.1832504272;17;101.87868464;
57;1;17.625;17.5;15;25.0;7;31.9860363007;61.1658554077;14;117.4577564;
58;1;17.625;17.5;15;25.0;8;32.8820343018;62.2132072449;13;119.001023412;
59;1;17.625;17.5;16;25.0;8;33.936000824;63.4000015259;14;120.377257466;
60;1;17.625;17.5;16;25.0;8;34.936000824;66.3141784668;13;121.462180853;
61;1;17.625;17.5;16;25.0;8;35.5040283203;65.4000015259;14;122.016001225;
62;1;17.625;17.5;17;25.0;9;34.536655426;66.5405426025;17;122.497847795;
63;1;17.625;17.5;17;25.0;10;34.936000824;69.4772186279;16;122.911245584;
64;1;17.625;17.5;17;25.0;10;34.936000824;72.4239196777;16;123.262872219;
65;1;17.625;17.5;17;25.0;10;36.6412506104;75.3796691895;17;123.561077595;
66;1;17.625;17.5;17;25.0;11;37.3055915833;78.3433685303;17;123.814708948;
67;1;17.625;17.5;16;25.0;11;36.6297607422;81.3138885498;16;123.933565617;
68;1;17.625;17.5;11;25.0;11;37.4797058105;84.3000030518;16;124.932656527;
69;1;17.625;17.5;11;25.0;11;40.8051795959;88.7502441406;17;126.098832726;
70;1;17.625;17.5;11;25.0;11;43.0386390686;92.7502441406;18;125.812733531;
71;1;17.625;17.5;11;25.0;11;42.0898933411;100.750244141;19;125.134706855;
72;1;17.625;17.5;11;25.0;12;42.2054901123;105.401542664;19;124.62228024;
73;1;17.625;17.5;12;25.0;12;40.1799545288;110.750244141;19;124.268316388;
74;1;17.625;17.5;14;25.0;12;40.2036209106;115.750244141;20;124.066846013;
75;1;17.625;17.5;14;25.0;12;39.2138710022;119.931007385;20;124.012770653;
76;1;17.625;17.5;14;25.0;12;37.4194374084;126.174629211;21;124.10155201;
77;1;17.625;17.5;15;25.0;12;38.447933197;129.43850708;21;124.328852177;
78;1;17.625;17.5;15;25.0;12;41.5107498169;127.723495483;23;125.690139294;
79;1;17.625;17.5;16;25.0;12;44.563873291;128.030059814;24;126.220288992;
80;1;17.625;17.5;14;25.0;12;46.6370735168;131.358291626;24;126.462573528;
81;1;17.625;17.5;15;26.0;12;46.8196105957;133.370666504;26;126.861181021;
82;1;17.8500003815;18.0;15;26.7800006866;13;47.1238479614;132.885284424;24;151.402886271;
83;1;18.0255012512;18.3899993896;16;27.3745174408;13;43.3241386414;140.280410767;24;153.752886176;
84;1;18.1592674255;18.6872596741;16;27.8194847107;13;43.3032913208;147.343383789;29;155.900856256;
85;1;18.2593841553;18.9097423553;16;28.0;13;46.3320999146;147.965148926;30;157.845664263;
86;1;18.2999992371;19.0;16;28.0;13;45.4374732971;157.513778687;33;159.606243849;
87;1;18.2999992371;19.0;16;28.0;14;46.5596160889;164.693023682;34;161.209347129;
88;1;18.2999992371;19.0;16;28.0;14;47.685874939;170.617202759;34;162.68080318;
89;1;18.2999992371;19.0;17;28.0;15;51.8273735046;170.537200928;35;164.768449783;
90;1;18.2999992371;19.0;17;28.0;16;51.9426307678;176.441741943;33;173.870073915;
91;1;18.2999992371;19.0;17;28.0;16;55.4561080933;180.320114136;35;175.191138148;
92;1;18.2999992371;19.0;17;28.0;17;59.6054420471;179.162750244;36;176.464532375;
93;1;18.2999992371;19.0;17;28.0;17;58.7374038696;185.796005249;36;177.79129374;
94;1;18.2999992371;19.0;17;28.0;17;61.9015388489;190.511581421;37;179.061896801;
95;1;18.2999992371;19.0;17;28.0;18;66.0615921021;187.600311279;39;180.228614926;
96;1;18.2999992371;19.0;17;28.0;19;66.8279495239;189.830352783;39;181.318183303;
97;1;18.2999992371;19.0;17;28.0;19;71.039604187;188.359024048;37;183.347401619;
98;1;18.2999992371;19.0;17;28.0;20;76.2399291992;185.44392395;39;185.335421562;
99;1;18.2999992371;19.0;17;28.0;20;76.4292602539;190.957778931;40;186.985159159;
100;1;18.2999992371;19.0;17;28.0;21;80.7063598633;194.425567627;38;204.658539891;
101;1;18.2999992371;19.0;17;28.0;22;84.9700393677;195.850799561;39;207.436985254;
102;1;18.2999992371;19.0;18;28.0;22;87.1798934937;204.237350464;41;210.140514612;
103;1;18.2999992371;19.0;18;28.0;22;94.3115844727;205.457351685;41;211.459811807;
104;1;18.2999992371;19.0;18;28.0;23;96.5271072388;207.366653442;41;216.303069234;
105;1;18.2999992371;19.0;18;28.0;24;97.2132644653;216.590164185;42;219.916594267;
106;1;16.2999992371;20.0;17;28.0;26;100.666404724;222.82484436;45;223.097167611;
107;1;15.2999992371;21.0;14;28.0;26;95.5318222046;227.733612061;45;226.087997079;
108;1;14.2999992371;22.0;14;28.0;26;96.9506912231;234.180358887;45;229.086350322;
109;1;13.2999992371;23.0;14;28.0;26;100.7526474;238.884994507;47;231.738119483;
110;1;12.2999992371;24.0;15;28.0;27;96.4997329712;250.964111328;52;235.214377999;
111;1;12.0;25.0;14;28.0;28;105.652542114;246.071029663;51;237.749010682;
112;1;12.0;26.0;14;28.0;28;109.606613159;253.914825439;51;240.898796797;
113;1;12.0;27.0;14;28.0;28;112.191566467;264.360351562;54;244.333600283;
114;1;12.0;28.0;14;28.0;28;123.326309204;262.452697754;54;247.13222301;
115;1;12.0;29.0;14;28.0;28;130.588562012;269.259735107;55;250.204215407;
116;1;12.0;30.0;15;28.0;29;139.759231567;272.226928711;56;254.552594662;
117;1;12.0;31.0;15;28.0;29;147.585098267;272.839813232;56;259.233911753;
118;1;12.0;32.0;16;28.0;29;151.698471069;278.932312012;57;263.241612911;
119;1;13.0;30.0;18;28.0;29;157.958602905;281.16619873;59;267.501785159;
120;1;12.0;31.0;18;28.0;30;162.245681763;280.400634766;59;271.989026189;
121;1;12.0;32.0;18;28.0;30;166.445205688;281.633178711;59;276.668688893;
122;1;13.0;30.0;19;28.0;31;171.66255188;284.94619751;59;296.996961355;
123;1;12.0;31.0;18;28.0;31;167.640686035;294.263336182;60;302.63438952;
124;1;12.0;32.0;13;28.0;31;169.623657227;303.864593506;62;308.24388206;
125;1;13.0;30.0;10;28.0;32;169.683044434;324.205841064;59;313.764537096;
126;1;14.0;29.0;10;28.0;33;171.612350464;334.57119751;56;340.13834393;
127;1;15.0;28.0;9;28.0;33;173.640701294;349.329742432;56;347.27332139;
128;1;16.0;27.0;9;28.0;34;178.609115601;366.759857178;56;359.978381515;
129;1;17.0;26.0;9;28.0;34;184.359725952;381.369171143;57;371.534126997;
130;1;18.0;25.0;9;28.0;35;185.652313232;398.810241699;58;381.934212685;
131;1;18.2999992371;24.0;10;28.0;35;190.469985962;413.676940918;64;392.112431288;
132;1;18.2999992371;23.0;9;28.0;35;196.719421387;426.784332275;66;401.037378669;
133;0;0;0;0;0;36;200.86378479;439.209991455;69;444.183060884;
