Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;13.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;14.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;15.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;16.0;10.0;5;20.3999996185;
7;1;10.194486618;11.543302536;4;23.5283432007;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;18.0358409882;10.3632001877;4;22.8494274616;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;18.7096557617;10.9097137451;4;23.7921946049;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;20.7096557617;11.3658018112;4;24.5663278103;
11;1;10.6065406799;12.4589796066;4;25.0;2;22.7096557617;11.7372808456;4;25.1909153461;
12;1;11.6065406799;12.5;4;25.0;2;23.7657661438;12.0336990356;5;25.6883610487;
13;1;12.6065406799;12.5;4;25.0;2;24.78515625;12.2662630081;5;26.0812431574;
14;1;13.6065406799;12.5;4;25.0;2;25.8048820496;12.446267128;5;26.2221269608;
15;1;14.6065406799;12.5;4;25.0;2;26.8249320984;12.5;5;26.2560760975;
16;1;15.6065406799;12.5;4;25.0;2;27.8453006744;12.5;5;26.2905418873;
17;1;16.6065406799;12.5;5;25.0;2;28.8659801483;12.5;5;26.3255085945;
18;1;17.6065406799;12.5;5;25.0;2;29.7953052521;12.5;5;26.3609591722;
19;1;17.625;12.5;6;25.0;2;29.816576004;12.5;6;26.3968753815;
20;1;17.625;12.5;6;25.0;2;29.8381252289;12.5;6;26.4332377911;
21;1;17.625;12.5;6;25.0;2;29.8599433899;12.5;6;26.4700255394;
22;1;17.625;12.5;6;25.0;2;29.8820152283;12.5;6;26.5072168112;
23;1;17.625;12.5;6;25.0;2;29.9043292999;12.5;6;26.5447884798;
24;1;17.625;12.5;6;25.0;2;29.9268722534;12.5;6;26.5827163458;
25;1;17.625;12.5;7;25.0;2;29.9496307373;12.5;7;26.6209751368;
26;1;17.625;12.5;7;25.0;3;29.9725856781;12.5;6;26.6595385075;
27;1;17.625;12.5;7;25.0;3;29.9957237244;12.5;6;26.6983793974;
28;1;17.625;12.5;7;25.0;3;30.01902771;12.5;6;26.7374696732;
29;1;17.625;12.5;7;25.0;3;30.0424823761;12.5;6;26.7767804861;
