Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;13.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0399999619;1;13.0;10.0;4;20.0;
4;2;8.30599975586;10.5;4;22.921184063;1;14.0;10.0;4;20.0;
5;2;8.43817806244;10.9200000763;4;23.6536972523;1;15.0;10.0;4;20.0;
6;2;9.52880001068;11.2650718689;4;24.2537125349;1;16.0;10.0;4;20.3999996185;
7;2;10.4570856094;11.543302536;4;24.7401846647;1;17.0;10.1999998093;4;20.7264003754;
8;2;10.5665407181;11.7641716003;4;25.379748702;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;10.7104434967;12.0549411774;4;25.8955206871;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;10.8264923096;12.2827939987;4;26.310000658;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;10.9197502136;12.4589796066;5;26.4561861753;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;13.8404664993;12.5;5;26.5223525763;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;15.8404664993;12.5;5;26.590518117;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;16.8851242065;12.5;5;26.6606516838;1;23.0916557312;12.446267128;5;25.0;
15;2;17.9009037018;12.5;5;26.7327131033;1;24.0916557312;12.5;5;25.0;
16;2;18.9171161652;12.5;5;26.8066529036;1;25.0916557312;12.5;5;25.0;
17;2;19.9337539673;12.5;5;26.882412076;1;26.0916557312;12.5;5;25.0;
18;2;20.0485420227;12.5;6;26.9599220753;1;27.0;12.5;6;25.0;
19;2;20.0659828186;12.5;6;27.0391044617;1;27.0;12.5;6;25.0;
20;2;20.0837974548;12.5;6;27.1198713779;1;27.0;12.5;7;25.0;
21;3;20.1019706726;12.5;5;27.2021250725;1;27.0;12.5;7;25.0;
22;3;19.625;12.5;5;27.2857589722;1;27.0;12.5;7;25.0;
23;3;20.139295578;12.5;5;27.3706576824;1;27.0;12.5;7;25.0;
24;3;20.1583976746;12.5;6;27.4566969872;1;27.0;12.5;7;25.0;
25;3;20.1777572632;12.5;6;27.5437452793;1;27.0;12.5;7;25.0;
26;3;20.1973419189;12.5;6;27.6316635609;1;27.0;12.5;7;25.0;
27;4;20.217124939;12.5;5;27.7203068733;1;27.0;12.5;7;25.0;
28;4;19.625;12.5;5;27.8095245361;1;27.0;12.5;7;25.0;
29;4;20.2571430206;12.5;5;27.8991618156;1;27.0;12.5;7;25.0;
30;4;19.625;13.5;5;28.9890601635;1;27.0;12.5;8;25.0;
31;4;20.625;14.4945297241;5;29.109058857;1;27.0;12.5;8;25.0;
32;4;21.625;14.0395298004;5;29.2295873165;1;27.0;12.5;8;25.0;
33;4;21.625;14.6147937775;5;29.3504767418;1;27.0;12.5;8;25.0;
34;4;21.8706474304;14.1293554306;5;29.4715585709;1;27.0;12.5;8;25.0;
35;4;21.8777923584;14.1740207672;5;29.5926650763;1;27.0;13.5;7;25.0;
36;4;22.6583499908;12.5;5;29.7136307955;1;27.0;14.5;9;25.0;
37;4;22.4181079865;13.0943546295;5;29.8342933655;1;27.0;15.5;9;25.0;
38;4;22.7127151489;12.5;5;29.9544949532;1;27.0;16.5;9;25.0;
39;4;22.4571437836;13.1280384064;6;30.0740828514;1;27.0;17.5;10;25.0;
40;4;22.4762973785;13.1452713013;6;30.1929101944;1;27.0;17.5;11;25.0;
41;4;21.9232387543;13.5;6;30.3108369112;1;27.0;17.5;11;25.0;
42;4;21.625;15.1554193497;6;30.4277305603;2;27.0;17.5;11;25.0;
43;4;22.84623909;18.155418396;6;30.5434663296;2;27.0;17.5;11;25.0;
44;4;22.8722801208;21.155418396;6;30.65792799;2;27.0;17.5;11;25.0;
45;4;22.8980331421;24.155418396;6;31.7710083723;2;27.0;17.5;10;25.0;
46;4;23.9234771729;27.1804790497;6;31.9226084948;2;27.0;17.5;11;25.0;
47;4;24.9485874176;29.5;7;32.0738228559;2;27.0;17.5;11;25.0;
48;5;25.2166118622;30.5;6;32.2245725393;2;27.0;17.5;11;25.0;
49;5;25.2505302429;31.5;6;32.3747845888;2;27.0;17.5;11;25.0;
50;5;25.2843265533;32.5;7;32.5243923664;2;27.0;17.5;11;25.0;
51;5;25.3179893494;32.5;7;32.6733334064;2;27.0;17.5;11;25.0;
52;5;25.3514995575;32.5;8;32.8215514421;2;27.0;17.5;11;26.0;
53;5;25.3848495483;32.5;9;32.968994379;2;28.0;18.5;12;26.0399999619;
54;5;25.4180221558;32.5;9;33.1156129837;2;29.0;19.5;13;26.0811839104;
55;5;25.4510135651;32.5;9;33.2613625526;2;29.0;20.5;13;26.1235535145;
56;5;25.4838066101;32.5;10;33.4062000513;2;29.0;21.5;13;26.1671074629;
57;5;25.5163955688;32.5;10;33.5325367451;2;29.0;22.5;14;27.2351835966;
58;5;25.5448207855;32.5;11;33.6261372566;2;29.5999984741;23.6175918579;14;28.0863903761;
59;5;25.5658817291;32.5;11;33.7207237482;2;30.0680007935;24.0431938171;14;28.7552878857;
60;5;25.5871620178;32.5;12;33.8162231445;2;30.4247112274;24.3776454926;14;29.277843833;
61;5;25.6086502075;32.5;12;33.9125583172;3;30.6916904449;24.6389217377;7;44.5391761065;
62;5;25.6303272247;32.5;14;34.0096491575;3;31.7999992371;25.0;7;45.6732270718;
63;6;25.6521720886;32.5;12;49.1074115038;3;32.7999992371;26.8116149902;7;46.7154794931;
64;7;26.6741676331;33.5;12;49.955758214;3;32.7999992371;27.8552532196;9;47.6553599834;
65;7;26.75;36.4756278992;12;50.7239737511;3;32.7999992371;28.9004917145;9;48.489168644;
66;7;28.2661170959;36.5053710938;12;51.4111318588;3;32.7999992371;29.9473075867;9;49.2191243172;
67;7;29.7408638;36.5;13;52.0196609497;3;32.7999992371;30.9956703186;10;49.851899147;
68;7;30.2836742401;38.5;13;54.1711523533;4;33.7999992371;33.045539856;10;51.3970286846;
69;7;31.5676994324;39.1176376343;13;55.9945735931;4;34.7999992371;34.0;9;52.0654585361;
70;7;31.0255012512;41.5608901978;14;57.5285518169;4;35.5200004578;37.0;9;52.7059994936;
71;7;32.57629776;41.9668464661;15;59.8166935444;4;35.6625595093;39.2036247253;9;53.2366367579;
72;7;33.8450927734;44.1118736267;15;60.7938036919;4;35.8312988281;41.2589035034;10;53.6809000969;
73;7;36.0314178467;42.8913078308;14;61.5154707432;4;32.7999992371;44.3153305054;10;54.18435812;
74;7;32.5240249634;47.2872009277;15;62.1657552719;4;33.7999992371;44.5921783447;11;54.7538301945;
75;7;31.5999984741;50.7499656677;16;62.559068799;4;31.7999992371;46.876914978;11;55.3958599567;
76;8;30.5999984741;53.1959762573;15;62.9479478598;4;32.7999992371;47.1979293823;13;56.1161944866;
77;8;29.5999984741;55.3680496216;16;63.3317453861;4;34.7999992371;45.5580978394;14;56.9191179276;
78;10;28.5999984741;56.6689758301;14;63.7098789215;4;31.7999992371;47.9595603943;14;57.8066596985;
79;10;28.2999992371;59.7858390808;16;64.0818309784;4;33.7999992371;46.0204238892;15;58.7777385712;
80;10;29.2999992371;60.8292312622;16;64.4471484423;4;35.7999992371;46.2327690125;14;59.8273501396;
81;10;29.9286422729;62.8736419678;15;64.8054400682;4;37.7999992371;46.2940139771;15;60.9459526539;
82;10;30.9573326111;64.3483276367;16;65.1563727856;5;38.7999992371;46.3552246094;15;62.1192307472;
83;10;31.984413147;66.3483276367;17;65.4996697903;5;39.7999992371;44.5;16;63.3284051418;
84;11;30.0099105835;70.3483276367;16;66.8351049423;5;40.7999992371;45.5;16;64.5511875153;
85;11;31.0338573456;75.3483276367;16;67.1825002432;5;41.6861114502;46.5;17;65.7633461952;
86;11;32.0562896729;80.3483276367;19;67.5219168663;5;42.3418807983;46.5967712402;18;66.9406952858;
87;11;31.5340423584;83.3483276367;19;67.8532546759;5;42.9776802063;46.6556167603;18;68.0611786842;
88;11;31.5386295319;87.3483276367;19;68.1095280647;5;43.5804176331;46.7135734558;18;69.1066803932;
89;11;32.0999984741;92.3483276367;21;68.3492723703;5;44.1393737793;46.770526886;19;70.0642361641;
90;12;32.3479270935;96.3483276367;22;68.5862605572;6;44.6469116211;46.8263549805;11;81.926486969;
91;12;33.0999984741;97.8867263794;23;68.8202240467;6;47.0987358093;48.8809623718;11;83.2513990402;
92;12;34.0999984741;99.9402694702;24;69.0509159565;6;47.0987358093;54.907951355;12;84.4568867683;
93;12;35.0999984741;101.994361877;26;69.2781116962;6;46.0987358093;58.9805908203;12;85.5457390547;
94;12;36.0999984741;103.398406982;27;69.5016103983;6;45.0987358093;63.0511703491;14;86.5239105225;
95;12;37.0999984741;103.523864746;27;69.7212325335;6;45.0987358093;64.1195983887;15;87.3994261026;
96;13;38.0999984741;103.262298584;26;69.936822176;7;43.0987358093;65.1858062744;14;88.1814411879;
97;13;38.3999977112;102.394851685;31;70.1304010153;7;42.0987358093;67.2497406006;15;88.7784523964;
98;13;38.3999977112;101.51651001;32;70.298081398;7;43.0987358093;67.3113555908;15;89.2213507891;
99;13;38.3999977112;101.625289917;32;70.4626017809;7;41.0987358093;70.3706283569;15;90.0595293045;
100;13;38.3999977112;101.732528687;32;70.623880744;7;40.0987358093;73.6597824097;15;90.8930846453;
101;13;38.3999977112;101.838172913;33;70.7818516493;7;40.0987358093;73.9533615112;16;91.7218062878;
102;13;38.3999977112;101.942138672;34;71.9364628792;7;38.7999992371;77.2489776611;15;92.545311451;
