Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;13.0;10.0;3;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;14.0;10.0;3;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;15.0;10.0;3;20.0;
6;2;9.50100040436;11.2650718689;3;24.2066050768;1;16.0;10.0;3;20.3999996185;
7;2;10.4464864731;11.543302536;3;24.78139925;1;17.0;10.1999998093;3;20.7264003754;
8;2;10.5758142471;11.7641716003;3;25.5226647854;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;10.7425994873;12.0549411774;3;26.1562004089;2;18.6916561127;10.9097137451;2;23.7316036224;
10;2;10.8851451874;12.2827939987;3;26.7059569359;2;20.6916561127;11.3658018112;2;24.5945616961;
11;2;11.0088405609;12.4589796066;4;27.0063481331;2;22.6916561127;11.7372808456;2;25.3204541206;
12;2;13.9295558929;12.5;4;27.2469825745;2;23.8434886932;12.0336990356;2;25.9327778816;
13;2;15.9295558929;12.5;4;27.5110707283;2;24.9318065643;12.2662630081;2;26.4552117586;
14;2;17.0922470093;12.5;4;27.7995657921;2;26.0292625427;12.446267128;2;26.7414059639;
15;2;18.1571598053;12.5;4;28.1131293774;2;27.1364994049;12.5;3;26.9374637604;
16;2;19.2277107239;12.5;4;28.4520516396;3;28.2541332245;12.5;2;27.1517963409;
17;2;20.3039665222;12.5;4;28.8161723614;3;29.3827342987;12.5;3;27.3852276802;
18;2;19.625;13.5;5;29.2048048973;3;30.431137085;12.5;3;27.6384141445;
19;2;20.5710811615;12.5;5;29.6166739464;3;30.5830478668;12.5;3;27.9117956161;
20;2;19.625;13.5;5;30.0498714447;3;30.7470779419;12.5;3;28.2055435181;
21;2;20.625;12.5;6;30.5018415451;3;29.0;13.5;3;28.5195090771;
22;2;20.8629150391;12.5;6;30.9693965912;3;29.0;14.2597541809;3;28.8531758785;
23;2;20.9681148529;12.5;6;31.4487752914;3;30.0;12.5;4;29.2056193352;
24;2;21.0759735107;12.5;5;31.9357366562;3;31.0;12.5;5;29.5754776001;
25;2;19.625;13.5;5;32.4256954193;3;31.7452869415;12.5;5;29.9609398842;
26;2;18.625;13.5;5;32.9138832092;3;31.9765644073;12.5;6;30.359752655;
27;2;18.4056243896;14.5;5;33.3955316544;3;32.2158508301;12.5;6;30.7692508698;
28;2;17.5139942169;15.5;5;33.8660564423;3;30.2158508301;13.5;6;31.1864109039;
29;2;16.6198635101;16.5;5;34.3212347031;3;29.2158508301;14.5;6;31.6079273224;
30;2;15.625;15.5;5;34.7573537827;3;29.0;15.5;5;32.0303106308;
31;2;16.625;15.5;5;35.1713237762;3;29.0;16.0151557922;5;32.4499983788;
32;2;17.625;15.5;5;35.5607509613;3;29.0;18.0151557922;5;32.8634734154;
33;2;16.625;14.5;5;35.9239616394;3;29.0;20.0151557922;5;33.2673826218;
