Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;11.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;8.0;10.0;6;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;9.0;10.0;6;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;9.5;10.0;6;20.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;9.5;10.0;6;20.3999996185;2;10.0409517288;10.5;4;22.9589728117;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;10.3643379211;11.0;4;25.6606454849;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.773645401;11.7700004578;5;27.2614676952;
13;1;11.7228336334;11.4571752548;6;23.6214065552;2;12.4981412888;12.4126424789;5;28.6526534557;
14;1;12.7228336334;11.8107032776;6;24.1832637787;2;14.4981412888;12.9308347702;5;29.8608493805;
15;1;13.7228336334;12.0916318893;6;24.6226100922;2;16.4981403351;13.3366470337;5;30.9217379093;
16;1;14.7228336334;12.3113050461;6;24.9617595673;2;17.7662620544;13.6469516754;5;31.8725180626;
17;1;15.7228336334;12.4808797836;6;25.0;2;18.8754138947;13.879781723;5;32.6429929733;
18;1;16.7228336334;12.5;6;25.0;2;19.9946746826;14.0;5;33.2167277336;
19;2;18.625;12.8000001907;5;26.0;2;21.1237640381;14.0;5;33.8314290047;
20;2;19.625;12.8000001907;6;26.0399999619;2;21.6120700836;14.0;4;34.4827160835;
21;2;19.625;12.9160003662;7;26.0811839104;2;21.7586097717;14.0;4;35.1645216942;
22;2;19.625;12.9324731827;7;26.1235535145;2;21.9120159149;14.0;4;35.8691868782;
23;2;19.625;12.949420929;7;26.1671074629;2;22.0705661774;14.0;5;36.5877075195;
24;2;19.8875999451;12.5;7;26.211841464;2;22.2322330475;14.0;4;37.3101301193;
25;2;19.625;12.9847364426;8;26.2577478886;2;22.3947792053;14.0;5;38.0260667801;
26;2;19.9079933167;12.5;8;26.3048160076;2;22.5558643341;14.0;5;38.7252779007;
27;2;19.9185829163;12.5;8;26.3530313969;2;22.713186264;14.0;5;39.3982591629;
28;2;19.9294319153;12.5;9;26.4023760557;2;22.8646087646;14.0;5;40.0367603302;
29;2;19.625;13.0609502792;10;26.4528282881;2;23.0082702637;14.0;5;40.6341733932;
30;2;17.9518871307;13.5;10;26.5043625832;2;21.1426887512;15.0;5;41.1857595444;
31;3;16.9634819031;14.5;9;26.5569496155;2;20.2667961121;16.0;5;41.6886959076;
32;3;15.9753131866;15.5;9;26.6105561256;2;19.3799552917;17.0;5;42.1419706345;
33;3;14.9873752594;16.5;10;26.6651450396;2;18.4819431305;18.0;2;42.5461521149;
34;3;14.3746576309;17.5;9;26.72067523;2;15.4819431305;19.0;2;42.9030923843;
35;3;14.3871517181;18.5;9;26.7771017551;2;14.1819438934;20.0;2;43.215596199;
36;3;14.3998479843;19.5;9;26.8343759775;2;14.0;21.0;3;43.4871034622;
37;3;14.4127349854;20.5;9;26.8924454451;2;14.0;22.0;3;43.7214069366;
38;3;14.4258003235;21.5;9;26.9512542486;2;15.0;23.0;3;43.922419548;
39;3;14.439031601;22.5;9;27.0107431412;2;16.0;24.0;3;44.0;
40;3;14.4524173737;23.5;10;27.0708494186;2;17.0;25.0;2;44.0;
41;3;14.4659414291;24.5;10;27.1315076351;2;17.6000003815;26.0;2;44.0;
42;3;14.4795894623;25.5;10;27.1926498413;2;17.6000003815;27.0;2;44.0;
43;3;14.4933462143;26.5;11;27.2542052269;2;18.6000003815;25.0;3;44.0;
44;3;14.5071964264;27.5;10;27.3161010742;2;17.6000003815;26.0;3;44.0;
45;4;14.5211229324;28.5;7;44.6282629967;2;17.6000003815;27.0;4;44.0;
46;4;15.0;29.5;8;45.5531139374;2;18.6000003815;25.0;5;44.0;
47;4;17.0;28.5;9;46.3649835587;2;19.6000003815;25.0;6;44.0;
48;4;17.0;30.252155304;10;47.0665426254;2;20.6000003815;25.0;7;44.0;
49;4;18.0;31.2959060669;9;47.6650886536;2;21.6000003815;25.0;7;44.0;
50;4;20.0;29.3396263123;8;48.1708335876;2;22.6000003815;25.0;8;44.0;
51;4;20.0;30.3832607269;8;48.5953807831;2;23.6000003815;25.0;9;44.0;
52;4;22.0;30.3832607269;8;48.9505286217;2;23.8999996185;24.0;10;44.0;
53;4;24.0;31.3832607269;9;49.1258842945;2;23.8999996185;24.0;10;44.0;
54;4;23.0220737457;34.3832626343;9;49.186971426;2;23.8999996185;24.0;10;44.0;
55;4;23.375;34.3832626343;9;49.2475619316;2;23.8999996185;24.0;12;44.0;
56;4;24.375;35.3832626343;9;49.3075861931;2;23.8999996185;24.0;12;44.0;
57;4;25.375;34.6403121948;9;49.3669772148;2;23.8999996185;24.0;12;44.0;
58;4;24.0763206482;33.6403121948;10;49.4256706238;2;23.8999996185;24.0;12;44.0;
59;4;23.0895252228;34.5;10;49.4836053848;2;23.8999996185;24.0;12;44.0;
60;4;23.1025619507;35.5;10;49.5407235622;2;23.8999996185;24.0;12;44.0;
61;4;23.375;34.5;12;49.596971035;2;23.8999996185;24.0;12;44.0;
62;4;23.128068924;34.5;13;49.6522974968;2;23.8999996185;24.0;13;44.0;
63;4;23.1405162811;35.5;13;49.7066559792;2;23.8999996185;24.0;15;44.0;
64;4;23.375;34.5;14;49.7600040436;2;23.8999996185;24.0;16;44.0;
65;4;24.375;34.5;14;49.8123030663;3;23.8999996185;24.0;15;44.0;
66;4;25.375;33.9936141968;16;49.8635182381;3;23.8999996185;24.0;17;44.0;
67;4;24.188041687;32.9936141968;18;49.9136190414;3;23.8999996185;24.0;17;44.0;
68;4;24.375;31.9936122894;19;49.9625790119;3;23.8999996185;24.0;17;44.0;
69;5;25.375;31.9936122894;18;50.0103754997;3;23.8999996185;24.0;17;44.0;
70;5;24.2210845947;30.9936122894;19;50.0569901466;3;23.8999996185;24.0;19;44.0;
71;5;24.375;29.9936122894;19;50.1024079323;3;23.8999996185;24.0;19;44.0;
72;5;25.375;29.9936122894;20;50.1466178894;3;23.8999996185;24.0;20;44.0;
73;5;26.375;30.2276325226;20;50.1896123886;3;23.8999996185;24.0;20;45.3199996948;
74;5;27.375;30.2577285767;21;50.2313876152;3;22.0890007019;25.4200000763;19;46.3582401276;
75;6;26.2708129883;29.2577285767;19;50.25;3;23.2291622162;24.7314720154;20;47.1666984558;
76;6;25.2749996185;29.5;19;50.25;3;21.3310565948;25.9579029083;20;47.5526294708;
77;6;24.2749996185;30.5;19;52.1668748856;3;22.3500003815;25.0;20;47.8066806793;
78;6;24.6140632629;29.5;19;53.7166032791;3;20.75;26.0;21;49.0;
79;6;23.7630805969;29.5;19;54.9506821632;3;22.75;26.0;21;49.0599999428;
80;6;23.9661388397;29.6872596741;19;55.9240427017;3;24.75;27.0;21;49.1229639053;
81;6;24.0901031494;29.6872596741;19;56.5405440331;3;26.0026664734;28.0;22;49.1889609098;
82;6;24.2183666229;30.6872596741;19;56.6947021484;3;24.75;30.0;22;49.2580518723;
83;6;24.2563095093;31.6872596741;19;56.8029289246;5;25.0830612183;33.0;13;70.3302885294;
84;6;24.2806587219;32.6872596741;19;57.9084525108;5;23.7999992371;37.665145874;11;72.3857111931;
85;6;24.2000007629;35.6872596741;18;58.0786150694;5;22.7999992371;43.0;10;74.2442278862;
86;6;25.2000007629;38.6872596741;20;58.2496159077;5;21.7999992371;48.0;11;75.8867249489;
87;6;25.5416507721;41.6872596741;20;58.4214600325;5;22.0;53.0;11;77.3208402395;
88;6;25.2000007629;44.3323936462;21;58.5941636562;5;23.0;57.9595184326;11;78.5737210512;
89;7;25.5880451202;46.3977394104;18;58.7677528858;5;24.0;60.9932403564;12;79.6831320524;
90;7;25.6130981445;48.3977394104;18;58.9422593117;5;25.0;63.2271995544;12;80.6896772385;
91;7;25.6394252777;50.3977394104;19;59.1177170277;5;26.0;65.4893264771;12;81.5632123947;
92;7;25.6670455933;52.3977394104;19;59.2941600084;5;27.0;66.0117645264;11;82.211158514;
93;7;26.2000007629;52.3977394104;19;59.4716175795;5;28.0;68.0621185303;11;82.9242172241;
94;7;27.2000007629;53.3977394104;22;59.6501111984;5;28.3999996185;70.1139068604;12;83.702287674;
95;7;28.2000007629;53.740901947;23;59.8296495676;6;28.3999996185;72.1670608521;8;84.542974472;
96;7;29.2000007629;53.7899131775;18;60.0102267265;6;28.3999996185;75.2215118408;6;85.4411988258;
97;7;30.2000007629;53.8366470337;18;60.19181633;6;29.3999996185;75.2771759033;4;86.3889706135;
98;7;31.2000007629;53.8811416626;18;60.3226773739;6;28.3999996185;78.3339538574;4;87.3754003048;
99;7;29.5;54.887260437;18;60.4487366676;6;28.3999996185;81.391746521;5;88.3870201111;
100;7;28.5;55.887260437;21;60.5785505772;6;29.3999996185;81.4504241943;7;89.408428669;
101;7;27.5;56.887260437;20;60.7118990421;6;29.3999996185;81.5098876953;9;90.4232251644;
102;7;26.5;57.887260437;20;60.8485271931;6;28.3999996185;84.5699768066;11;91.4151287079;
103;7;25.5;59.2000007629;24;60.9881470203;7;29.3999996185;84.6305847168;11;92.369122982;
104;7;24.5;61.2000007629;25;61.1304380894;7;29.3999996185;84.6915435791;12;93.2724626064;
105;7;24.2999992371;62.3913078308;25;61.2750506401;7;28.3999996185;87.7527313232;13;94.1153888702;
106;8;24.2999992371;63.4925384521;24;89.4216074944;6;19.0;82.8139801025;17;66.8914804459;
107;8;25.2999992371;65.595123291;23;89.5697081089;7;21.0;80.8751449585;16;67.5976245403;
108;9;26.2999992371;67.6987915039;22;89.7189323902;7;21.0;78.9360809326;17;68.2336769104;
109;9;27.2999992371;69.8032531738;24;89.868844986;7;21.0;79.9966430664;19;68.8019151688;
110;9;28.2999992371;71.9081878662;26;90.0190010071;7;22.0;81.0566711426;20;68.8063993454;
111;9;29.2999992371;74.0133056641;26;90.1689500809;7;24.0;78.8660430908;21;69.2571589947;
