Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0;
6;1;9.0;10.0;6;20.0;2;9.375;10.5;3;22.0900000334;
7;2;9.5;10.3000001907;5;21.0;2;9.9702501297;10.5;3;22.1871190071;
8;2;9.72500038147;10.0;5;21.4999996424;2;9.99210166931;10.5;3;22.7236096859;
9;2;9.8375005722;10.1999998093;5;21.9353003502;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;9.93544197083;10.3632001877;5;22.3176362514;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;10.0214681625;10.4951858521;5;23.5373773575;2;10.3025445938;11.0;3;25.3486820459;
12;2;10.2959108353;11.0209560394;5;24.5968167782;2;10.703453064;11.7700004578;4;26.9087285995;
13;2;12.1013889313;11.4571752548;5;25.5111111403;2;12.4187746048;12.4126424789;4;28.2558913231;
14;2;14.1013889313;11.8107032776;5;26.3018171787;2;14.4187746048;12.9308347702;4;29.4172105789;
15;2;16.1013889313;12.0916318893;5;26.9928781986;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;17.2561435699;12.3113050461;5;27.6076834202;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;18.3181667328;12.4808797836;5;27.9463441372;2;18.7531986237;13.879781723;4;32.049197197;
18;2;19.385761261;12.5;6;28.2720229626;2;19.8610706329;14.0;4;32.573600769;
19;2;20.3612060547;12.5;6;28.6230447292;2;20.9790611267;14.0;4;33.1419348717;
20;2;20.4401855469;12.5;6;28.9990065098;2;21.4569339752;14.0;4;33.7516689301;
21;3;20.5247764587;12.5;5;29.3989467621;2;21.5941238403;14.0;4;34.3986358643;
22;3;20.6147632599;12.5;5;29.8212919235;2;20.2999992371;15.0;4;35.0769786835;
23;3;20.7097911835;12.5;6;30.2638244629;2;21.2999992371;14.0;5;35.7792286873;
24;4;20.8093605042;12.5;5;30.7236814499;2;22.0503253937;14.0;5;36.4965333939;
25;4;20.9128284454;12.5;5;31.19739151;2;22.2117195129;14.0;5;37.2190332413;
26;4;21.0194129944;12.5;6;31.680949688;2;22.3742828369;14.0;5;37.9363632202;
27;4;21.1282138824;12.5;6;32.1699318886;2;22.5356807709;14.0;5;38.6382322311;
28;4;21.2382354736;12.5;6;32.6596431732;2;22.6936016083;14.0;5;39.3150119781;
29;4;17.625;14.5;6;33.1452922821;2;22.8458766937;14.0;5;39.9582691193;
30;4;16.625;16.5;6;33.6221752167;2;22.9906101227;14.0;6;40.5611724854;
31;4;15.625;18.5;6;34.0858602524;2;23.1262626648;14.0;6;41.1187410355;
32;4;14.625;20.5;6;35.5323524475;3;24.2517166138;14.5;5;42.627913475;
33;4;15.0;22.5;6;35.9982242584;3;25.3662796021;14.5;5;43.2474585772;
34;4;16.0;24.5;7;36.4418969154;3;25.4696769714;14.5799999237;5;43.8415056467;
35;4;16.2432670593;26.5;7;37.8613226414;3;25.8643379211;14.0;5;44.4146537781;
36;4;17.2527999878;28.0164375305;7;38.2951678038;3;25.6436195374;14.7770614624;5;44.9726387262;
37;4;18.2625999451;29.2616424561;8;38.7039636374;3;26.1188430786;14.0;5;45.5219380856;
38;4;18.5159301758;30.487657547;8;39.0876755714;3;26.2424354553;14.0;5;46.069388628;
39;4;18.5357933044;31.6944618225;8;39.446797967;3;26.36561203;14.0;6;46.6218144894;
40;5;18.5561828613;32.8824119568;8;39.7822533846;3;26.489906311;14.0;6;47.1118502617;
41;5;18.3044319153;34.0521659851;9;40.0952941179;3;26.6001663208;14.0;6;47.544028759;
42;5;18.5985279083;35.2046203613;10;40.3874040842;3;26.6974067688;17.0;7;48.0209121704;
43;5;18.6204681396;36.3408317566;10;40.6602122784;3;26.8047046661;20.0;7;48.5427899361;
44;5;18.6429138184;37.461971283;11;40.9154165983;3;26.92212677;23.0;7;49.1086950302;
45;5;19.3503131866;36.5509262085;12;41.0633844137;3;27.0494556427;26.0;7;49.7161855698;
46;5;18.6892623901;36.5999984741;14;41.1695076227;3;27.1861419678;29.0;7;50.3611893654;
47;5;19.7131385803;35.5999984741;14;41.2776248455;3;27.3312683105;29.0;7;51.0379443169;
48;5;21.7374649048;34.5999984741;16;41.3876578808;3;25.8999996185;30.0;7;51.7390680313;
49;5;23.6872234344;34.5999984741;19;41.4995210171;3;26.8999996185;29.0;8;52.4557781219;
50;5;23.9249992371;35.5;19;41.6131206751;3;27.8025493622;29.0;8;53.1782588959;
51;5;25.7379512787;36.5;19;41.7283560038;3;27.9651069641;29.0;8;53.8961582184;
52;5;26.324848175;37.5;20;41.8451191187;4;29.1266365051;30.0;7;55.5991659164;
53;5;26.5499992371;38.5;20;41.9632948637;4;30.2848129272;31.0;8;56.4376012087;
54;5;27.4417419434;35.5;21;42.0827618837;5;30.4374599457;32.0;8;57.266694665;
55;5;26.5499992371;36.5;21;42.2033929825;5;28.5826644897;34.0;8;58.082408905;
56;6;27.043346405;34.9075202942;19;42.3250546455;5;27.5826644897;35.0;8;58.8826862574;
57;6;27.0159397125;32.5;20;42.4476087093;5;26.5826644897;35.8970870972;9;59.6674602032;
58;6;26.5499992371;34.5;21;42.570912838;5;26.5826644897;37.033493042;9;60.4384758472;
59;7;27.043346405;34.1647834778;18;58.6948199272;5;26.5986557007;37.0;9;61.1989505291;
60;7;28.0991401672;34.5;18;59.4591798782;5;25.1570701599;39.0;11;61.9531121254;
61;7;28.5499992371;37.1212692261;18;60.1429467201;6;24.9392852783;40.5559234619;10;62.7056746483;
62;7;29.5499992371;38.9606895447;19;60.7494850159;6;25.0113716125;41.7720146179;12;63.4612827301;
63;7;31.0991382599;38.3396263123;20;62.2843332291;6;25.9787883759;41.0;11;64.5327801704;
64;7;33.1553344727;39.5;20;62.7943477631;6;25.1977481842;43.0;12;66.9908409119;
65;7;34.5499992371;42.2959060669;21;63.2481470108;6;23.1977481842;42.0;12;69.1631541252;
66;7;35.7932662964;44.3096885681;23;63.6531853676;6;23.1977481842;42.0;14;72.1024460793;
67;7;37.7442207336;41.5;23;63.8565889597;6;25.1977481842;40.0;14;73.6747126579;
68;7;36.5125999451;44.5;23;64.0237759352;6;25.1977481842;42.0;14;75.1097402573;
69;7;36.5226631165;46.4700622559;24;64.1912183762;6;24.5977478027;42.0;14;76.4568117857;
70;8;37.1800689697;44.6403121948;24;64.3587646484;6;24.5977478027;43.0;17;77.4278640747;
71;9;37.2449035645;43.6403121948;24;66.4434386492;6;26.0;44.0;16;78.3981138468;
72;9;35.2766685486;44.0;24;68.2067372799;6;27.0;43.665145874;16;79.3514565229;
73;9;37.6571807861;43.3899993896;23;69.6935560703;6;24.0;47.7028579712;17;80.2727799416;
74;9;36.0161247253;44.6872596741;23;70.7898967266;6;23.0;51.7421760559;17;81.1490136385;
75;9;37.2048225403;43.9097442627;23;71.5425132513;6;23.0;55.7831115723;17;81.9699270725;
76;9;37.4815635681;45.0;23;73.0865142345;6;24.0;58.7421760559;16;82.7285622358;
77;9;36.7047729492;49.0;24;74.7548230886;6;24.0;60.7421760559;19;83.4212931395;
78;9;38.9838943481;51.0;24;75.4097627401;6;25.0;63.7421760559;19;84.0475468636;
79;9;38.308506012;53.0;24;76.0520557165;6;26.0;66.7421722412;20;84.6092936993;
80;9;36.9518203735;57.0;25;76.7295668125;6;27.0;69.0117645264;21;85.1104133129;
81;10;40.0099182129;57.0;25;77.4446454048;6;28.0;68.0621185303;21;85.5560574532;
82;10;40.7465248108;58.0;26;78.199586153;6;29.0;69.1139068604;22;85.9520568848;
83;10;41.3722343445;59.0;27;78.9965201616;6;29.75;70.1670608521;22;86.304456234;
84;10;40.5352210999;60.0;27;79.8372840881;6;29.75;71.2215118408;24;86.5543570518;
85;10;39.7502250671;62.0;27;80.7232637405;6;29.75;73.2771759033;24;86.667914629;
86;10;37.9048461914;65.0;28;81.6552145481;6;28.75;73.3339538574;27;86.7834908962;
87;11;36.8123931885;67.0;27;82.6330726147;6;26.75;76.391746521;26;86.9008569717;
88;11;35.4852218628;69.5605697632;28;84.655762434;6;25.75;79.4504241943;26;87.0197672844;
89;12;38.1768798828;71.6287002563;22;100.8110255;6;25.75;79.5098876953;28;87.1399610043;
90;12;39.2436523438;77.6946029663;22;103.062402487;6;24.75;79.5699768066;29;87.2611646652;
91;13;40.3140525818;83.7582244873;22;105.260279059;7;23.0;82.6305847168;16;102.383094311;
92;13;39.3879547119;90.5459365845;22;107.388122559;8;25.0;83.6915435791;14;103.555456877;
93;13;38.375;97.6673660278;23;109.434996605;8;26.0;84.7527313232;14;104.632931709;
94;14;39.0;104.638000488;23;111.394815087;8;26.0;88.8139801025;16;105.604671478;
95;14;40.0;109.811073303;23;113.265180945;8;28.0;89.8751449585;18;106.466720343;
96;15;41.0;114.979110718;24;115.046180248;8;29.0;90.9360809326;21;107.221063614;
97;16;42.0;120.14200592;24;116.739345312;8;29.0;94.9966430664;21;107.874165535;
98;16;42.1698875427;125.299659729;24;118.346933603;8;31.0;96.0566711426;22;109.435383797;
99;16;45.2583465576;126.007324219;25;119.735678434;8;32.0;98.1160430908;23;109.955517292;
100;17;47.6373634338;126.112594604;24;120.925014973;10;32.0;103.174613953;22;110.406850338;
