Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;7.0;13.0;4;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;8.0;12.0;4;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;8.0;11.0;4;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;8.0;10.0;4;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;9.0;10.0;4;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;9.5;10.0;4;20.0;2;10.0681095123;10.5;3;22.6541694403;
8;1;9.5;10.0;4;20.3999996185;2;10.0971889496;10.5;3;23.2287653685;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.2264719009;10.7100000381;3;23.7334493399;
10;1;9.66343975067;10.3632001877;3;20.9903717041;2;10.3400268555;10.8792181015;3;24.1532578468;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;10.4344825745;11.0;3;26.0129473209;
12;1;9.95943069458;11.0209560394;3;22.9143505096;2;10.8529129028;11.7700004578;4;27.6574776173;
13;1;11.7228336334;11.4571752548;3;23.6214065552;2;12.5872430801;12.4126424789;4;29.0951218605;
14;1;12.7228336334;11.8107032776;3;24.1832637787;2;14.5872430801;12.9308347702;4;30.3518810272;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;14.7228336334;12.3113050461;4;24.9617595673;2;17.8879413605;13.6469516754;5;32.4630823135;
17;2;15.7228336334;12.4808797836;5;25.0;2;19.0082912445;13.879781723;5;33.2818861008;
18;2;16.7228336334;12.5;5;25.0;2;20.138425827;14.0;5;33.9008235931;
19;2;17.625;12.5;5;25.0;2;21.2776870728;14.0;5;34.5557665825;
20;2;17.625;12.5;5;25.0;2;21.7750473022;14.0;5;35.2404661179;
21;2;17.625;12.5;6;25.0;2;21.9291038513;14.0;5;35.9471020699;
22;2;17.625;12.5;6;25.0;2;22.0880966187;14.0;5;36.6665449142;
23;2;17.625;12.5;6;25.0;2;22.2499713898;14.0;5;37.3887672424;
24;2;17.625;12.5;6;25.0;2;22.4124717712;14.0;5;38.1033678055;
25;2;17.625;12.5;7;25.0;2;22.5732574463;14.0;5;38.8001594543;
26;3;17.625;12.5;6;25.0;2;22.7300338745;14.0;5;39.4697523117;
27;3;17.625;12.5;6;25.0;2;22.8806934357;14.0;6;40.1040582657;
28;3;17.625;12.5;6;25.0;2;23.0234127045;14.0;6;40.6966657639;
29;3;17.625;12.5;6;25.0;2;23.1567497253;14.0;6;41.2430458069;
30;3;17.625;12.5;6;25.0;2;21.2796840668;15.0;6;41.7405805588;
31;3;15.625;13.5;6;25.0;2;20.3916301727;16.0;6;42.1884441376;
32;3;14.625;14.5;6;25.0;2;19.4923992157;17.0;6;42.5873603821;
33;3;13.625;15.5;6;25.0;2;18.5821552277;18.0;6;42.9393005371;
34;3;12.625;16.5;7;25.0;2;17.6613426208;19.0;6;43.2471542358;
35;3;12.0;17.5;7;25.0;2;17.4306106567;20.0;6;43.5144128799;
36;3;12.0;18.5;7;25.0;2;17.4907436371;21.0;6;43.744893074;
37;3;12.0;19.5;7;25.0;2;17.5426006317;22.0;6;43.9425086975;
