Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.59000015259;10.5;5;21.7264003754;2;9.81949996948;10.9099998474;4;22.758436203;
10;2;9.88844013214;10.3632001877;5;21.9903717041;2;10.1206493378;10.8792181015;4;23.1000000238;
11;2;9.94783401489;10.4951858521;5;23.0819120407;2;10.1975002289;11.0;4;24.8149009943;
12;2;10.1934309006;11.0209560394;5;23.99553442;2;10.5833530426;11.7700004578;5;26.3006643057;
13;2;11.9660997391;11.4571752548;5;24.7449600697;2;12.2819604874;12.4126424789;5;27.5660959482;
14;2;13.9660997391;11.8107032776;5;25.3503712416;2;14.2819604874;12.9308347702;5;28.6384222507;
15;2;15.9660997391;12.0916318893;5;25.8344515562;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;16.9954986572;12.3113050461;5;26.2195074558;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;18.0058269501;12.4808797836;5;26.3048160076;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;19.0164165497;12.5;6;26.3530313969;2;19.6176757812;14.0;5;31.3838531971;
19;2;19.9294319153;12.5;5;26.4023760557;2;20.7113685608;14.0;5;31.8446035385;
20;3;19.9405345917;12.5;4;26.4528282881;2;21.1650352478;14.0;5;32.350376606;
21;3;19.625;12.5;4;26.5043625832;2;21.2788333893;14.0;5;32.9006829262;
22;3;19.9634819031;12.5;4;26.5569496155;2;21.4026527405;14.0;5;33.4936323166;
23;3;19.9753131866;12.5;4;26.6105561256;2;21.5360660553;14.0;5;34.1257500648;
24;3;19.9873752594;12.5;5;26.6651450396;2;21.6782932281;14.0;5;34.7918796539;
25;3;19.9996566772;12.5;5;26.72067523;2;21.8281726837;14.0;6;35.4852027893;
26;3;20.0121517181;12.5;5;26.7771017551;2;21.9841690063;14.0;7;36.1974048615;
27;3;20.024848938;12.5;5;26.8343759775;2;22.1444149017;14.0;7;36.9189891815;
28;3;19.625;13.2337503433;5;26.8924454451;2;22.3067722321;14.0;7;37.6397333145;
29;3;18.0508003235;13.5;5;26.9512542486;2;22.4689388275;14.0;7;38.3492431641;
30;3;17.064031601;14.5;6;28.0107431412;2;20.628578186;15.0;8;39.0375461578;
31;3;17.0774173737;15.5;6;28.120849371;2;19.7834472656;16.0;9;39.6956548691;
32;3;17.0909404755;16.5;6;28.2334825993;2;18.9315223694;17.0;9;40.3160324097;
33;3;16.7275333405;17.5;6;28.3485997915;2;18.071105957;18.0;9;40.8929109573;
34;3;16.7534351349;18.5;6;28.4661499262;2;17.2009048462;19.0;10;41.4224338531;
35;3;16.7798843384;19.5;6;28.5860743523;3;17.0200481415;20.0;9;47.0065712929;
36;3;16.8068656921;20.5;6;28.7083063126;3;19.1280918121;19.0;9;47.6232805252;
37;3;16.8343677521;21.5;7;28.8327704668;4;22.2249794006;19.5;8;49.1885466576;
38;3;16.8623733521;22.5;7;28.9593836069;4;24.3109817505;19.5;9;49.8640733957;
39;3;16.8908615112;23.5;7;29.0880535841;4;22.3866233826;21.5366916656;9;50.5161634684;
40;3;16.9198112488;24.5;7;29.2186797857;4;21.7549476624;22.0792541504;9;51.1508231163;
41;3;16.9492034912;25.5;7;29.3511528969;4;21.5097503662;23.9755306244;9;51.7745004892;
42;3;16.9790096283;26.5;8;29.4853553772;4;21.9626121521;24.3140201569;9;52.3893163204;
43;3;17.0092048645;27.5;8;29.621160984;4;21.6000003815;25.4256286621;10;52.8514654636;
44;3;17.0397605896;28.5;8;29.7584352493;4;21.6000003815;26.5330677032;10;53.3461616039;
45;3;17.0706481934;29.5;10;29.8970354795;4;22.6000003815;27.5330677032;11;53.8758010864;
46;3;18.1018333435;27.5;11;30.0368113518;4;23.6000003815;29.5330677032;11;54.4423151016;
47;3;17.1332817078;28.5;11;30.1776051521;4;24.6000003815;32.5330657959;12;55.0469350815;
48;3;17.1649608612;29.5;12;30.319252491;4;25.6000003815;35.5330657959;13;55.6899399757;
49;3;18.1968326569;29.5;12;30.4615821838;5;26.6000003815;38.5330657959;13;56.3704032898;
50;3;19.2288551331;30.5;13;30.6044178009;5;27.6000003815;39.0831985474;13;57.0859694481;
51;3;20.2609939575;31.5;13;30.7475771904;5;27.8999996185;39.1588478088;14;57.8326921463;
52;3;20.0;32.5;13;30.8908746243;5;27.8999996185;39.230052948;14;58.6049699783;
53;3;21.753068924;33.5;13;31.0341207981;5;27.8999996185;39.2969169617;14;59.3956098557;
54;3;22.3905162811;33.5;13;31.177123785;5;27.8999996185;39.3595809937;15;60.1960411072;
55;3;22.2371063232;32.5;13;31.3196904659;6;27.8999996185;39.418182373;14;60.9282588959;
56;3;22.2571792603;32.5;14;31.4616272449;6;27.8999996185;39.4249992371;14;62.6461582184;
57;3;22.2773475647;31.9936122894;14;31.602741003;6;28.8999996185;40.4249992371;14;63.5091658831;
58;3;22.438041687;29.9936122894;14;31.7428405285;6;29.8999996185;41.4249992371;14;64.3713451624;
59;3;21.625;30.9936122894;14;31.881737709;6;29.8999996185;42.4249992371;14;65.2270746231;
60;3;22.338060379;29.9936122894;15;32.0192480087;6;29.8999996185;43.4249992371;15;66.0724569559;
61;3;22.4710845947;28.9936122894;15;32.1551926136;6;29.8999996185;44.4249992371;15;67.9055049419;
62;3;22.3783454895;28.9936122894;15;32.2893979549;6;30.8999996185;46.4249992371;16;68.8861240149;
63;5;22.625;31.9936122894;14;33.4216983318;6;32.4345245361;46.4249992371;16;69.8796437979;
64;5;24.4181423187;32.2276306152;14;33.5919356346;6;31.8999996185;48.4249992371;15;70.89184618;
65;5;23.625;34.2577285767;15;33.7611453533;7;31.8999996185;49.9809265137;15;71.9294625521;
66;5;24.5208129883;34.2577285767;15;33.9072473049;7;31.8999996185;47.4249992371;17;72.9995486736;
67;5;25.3763313293;32.5;15;34.0346595049;8;33.8047027588;47.4249992371;16;76.9506809711;
68;5;25.6577987671;32.5;14;34.1618670225;8;34.1969985962;48.844997406;16;79.8375581503;
69;5;25.4137554169;32.5;15;35.2887480259;8;35.6961021423;48.1564712524;16;82.5460236073;
70;5;26.7149677277;33.5;15;35.4551866055;8;34.198223114;49.957901001;17;84.8562945127;
71;5;26.5249996185;35.5;15;35.6222565174;8;32.6465187073;50.0;18;87.1268645525;
72;6;27.7105770111;35.5;16;35.7898565531;8;31.1817817688;51.0;19;89.430388689;
73;6;26.7777996063;37.5;17;35.9578874111;8;32.2555351257;50.0;19;91.6312813759;
74;6;27.7636394501;37.5;18;36.1262544394;8;28.75;53.0;19;93.8004021645;
75;6;27.7899265289;37.5;16;36.2948653698;8;27.75;55.5264205933;19;95.9938151836;
76;6;26.8079929352;38.5;16;37.7743299007;8;28.5464286804;57.0;18;98.2681818008;
77;6;26.1492443085;41.0;16;39.0385301113;8;29.6695575714;58.0;18;100.598465443;
78;6;27.2954101562;41.3899993896;16;41.1208947897;8;31.8066921234;60.0;18;102.957698822;
79;6;27.4931678772;44.2473526001;16;42.1562685966;8;32.1500015259;64.0;19;105.318061352;
80;6;30.6117038727;42.4698371887;15;42.9375697374;9;33.1500015259;68.0;12;118.651910782;
81;6;29.7028541565;44.5600967407;16;43.5482406616;9;35.1500015259;74.0;12;121.492720127;
82;6;30.7476425171;43.5600967407;17;44.1683214903;9;38.1500015259;77.0;13;124.231337547;
83;6;31.1117210388;44.0;17;44.79735744;10;39.4868888855;81.0;12;126.842715144;
84;6;27.8376178741;47.0;17;45.4349051714;10;40.5066871643;85.0;13;129.305950165;
85;6;26.8826980591;49.2211914062;17;46.0805244446;10;41.5274162292;90.0;14;131.604715943;
86;6;25.7778530121;49.3342170715;20;46.73376441;11;41.5990867615;95.0;13;133.727526546;
87;6;24.8011550903;50.4555511475;20;47.394149065;11;42.2000007629;97.0;14;135.667840481;
88;6;24.0177268982;52.585395813;21;48.0611569881;11;41.6453056335;102.0;15;137.335798383;
89;6;23.5495758057;52.7238807678;21;48.7342014313;12;42.6698646545;104.0;15;139.745661974;
90;6;23.5746212006;53.8710517883;21;49.4126091003;13;44.8886528015;110.0;15;141.06963861;
91;6;23.2516593933;55.0;22;50.0956001282;13;47.8728561401;112.0;15;142.256256938;
92;6;23.3304634094;58.0;23;50.7822685242;14;49.1493530273;116.0;16;145.304250121;
93;7;23.4122943878;61.0;23;58.7215676308;14;51.7304229736;118.0;17;146.250151634;
94;7;23.6793327332;66.0;23;59.6116733551;14;53.7580757141;125.0;17;147.128010631;
95;7;24.7063751221;69.4548492432;22;60.4924869537;14;56.0281295776;129.0;20;148.998993397;
96;7;25.0;73.4990386963;22;61.3621971607;14;57.8682365417;134.0;21;149.914172649;
97;7;26.0;76.5021743774;21;62.1672804356;15;59.9598579407;139.0;21;150.846066594;
98;7;26.3970623016;79.8370666504;23;62.930576086;15;58.4846076965;142.0;22;151.697031856;
99;7;26.4452400208;82.1503295898;23;63.6230330467;15;59.1697006226;144.0;22;152.533535242;
100;7;26.4904556274;81.4218444824;19;64.3055233955;15;60.2533493042;147.0;23;153.445531368;
