Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;4;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;9.5;10.0;4;20.0;2;9.95000076294;10.5;4;22.0900000334;
8;2;9.5;10.3000001907;3;21.3999996185;2;9.9702501297;10.5;4;22.618019104;
9;2;9.81500053406;10.1999998093;3;21.7264003754;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;9.88844013214;10.3632001877;3;21.9903717041;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;9.94783401489;10.4951858521;3;23.0719120502;2;10.2746400833;11.0;4;25.2073103189;
12;2;10.1911802292;11.0209560394;3;23.9749414921;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;11.9614667892;11.4571752548;3;24.7131726742;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;13.9614667892;11.8107032776;3;25.3067810535;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;15.9614667892;12.0916318893;3;25.7784451246;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;16.9828968048;12.3113050461;3;26.1504684687;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;17.9902935028;12.4808797836;3;26.2221269608;2;18.696352005;13.879781723;4;31.7709991932;
18;2;18.9978122711;12.5;4;26.2560760975;2;19.7984752655;14.0;4;32.2698645592;
19;2;19.907617569;12.5;4;26.2905418873;2;20.9107208252;14.0;4;32.8134241104;
20;2;19.9153709412;12.5;4;26.3255085945;2;21.383020401;14.0;4;33.400015831;
21;2;19.9232387543;12.5;4;26.3609591722;2;21.5150032043;14.0;4;34.0264167786;
22;2;19.9312152863;12.5;4;26.3968753815;2;21.6559429169;14.0;4;34.6877307892;
23;2;19.9392967224;12.5;5;26.4332377911;2;21.8047389984;14.0;5;35.3773875237;
24;3;19.947479248;12.5;4;26.4700255394;2;21.9599113464;14.0;5;36.0872850418;
25;3;19.625;13.0880098343;4;26.5072168112;2;22.119638443;14.0;6;36.8080816269;
26;3;19.625;13.1028871536;4;26.5447884798;2;22.2818183899;14.0;6;37.5296325684;
27;3;19.625;13.1179151535;4;26.5827163458;2;22.4441661835;14.0;6;38.2415313721;
28;3;19.9811115265;12.5;4;26.6209751368;2;22.6043434143;14.0;6;38.9337024689;
29;3;17.9897193909;13.5;4;26.6595385075;2;22.7600822449;14.0;6;39.5969734192;
30;3;16.9983959198;14.5;4;26.6983793974;2;20.9093170166;15.0;6;40.2235612869;
31;3;16.0071353912;15.5;4;26.7374696732;2;20.0503005981;16.0;6;40.8074121475;
32;3;15.0159301758;16.5;4;26.7767804861;2;19.1816673279;17.0;7;41.344373703;
33;3;14.3997755051;17.5;4;26.8162822723;2;18.302482605;18.0;7;41.8321943283;
34;3;14.4086637497;18.5;4;26.8559447527;2;17.4122428894;19.0;7;42.2703714371;
35;3;14.4175872803;19.5;5;26.8957372904;2;17.2108345032;20.0;7;42.6598997116;
36;3;14.4265403748;20.5;6;26.9356285334;2;17.2984771729;21.0;7;43.0029563904;
37;3;14.4355163574;21.5;6;26.9755871296;2;17.3756656647;22.0;7;43.3025722504;
38;3;14.4445075989;22.5;6;27.015581131;2;17.4430789948;23.0;7;43.5623226166;
39;3;14.4535055161;23.5;6;27.0555787086;2;17.5015220642;24.0;7;43.7860584259;
40;3;14.4625053406;24.5;7;27.0955479145;2;17.5518627167;25.0;7;43.9776916504;
41;4;14.4714984894;25.5;6;27.135456562;2;17.5949802399;26.0;8;44.0;
42;4;14.0;26.5;5;27.17527318;2;17.6000003815;27.0;8;44.0;
43;4;14.4894361496;27.5;5;27.2149660587;2;18.6000003815;25.0;9;44.0;
44;4;14.4983673096;28.5;5;27.2545039654;2;17.6000003815;26.0;9;44.0;
45;4;14.5072631836;29.5;6;27.293856144;2;17.6000003815;27.0;8;44.0;
46;4;15.5161170959;27.5;6;27.3329925537;2;18.6000003815;25.0;10;44.0;
47;4;14.5249233246;28.5;6;27.3718836308;2;19.6000003815;25.0;10;44.0;
48;4;14.5336742401;29.5;6;27.4105007648;2;20.6000003815;25.0;10;44.0;
49;4;15.5423622131;27.5;6;27.4488155842;2;21.6000003815;25.0;11;44.0;
50;4;14.550983429;28.5;6;27.4868011475;2;22.6000003815;25.0;11;44.0;
51;4;14.5595302582;29.5;6;27.5244314671;3;23.6000003815;25.0;11;44.0;
52;4;16.0;29.5;5;28.5616812706;3;23.8999996185;24.0;12;44.0;
53;4;18.0;30.5;6;28.6385264397;4;23.8999996185;24.0;11;44.0;
54;4;19.0;31.5;8;28.7161281109;4;23.8999996185;24.0;11;44.0;
55;4;20.5928630829;32.5;9;28.7944662571;4;23.8999996185;24.0;12;44.0;
56;4;21.6009559631;33.5;9;28.873519063;4;23.8999996185;24.0;11;44.0;
57;5;21.625;33.5;9;28.9532629251;4;23.8999996185;24.0;12;44.0;
58;6;21.625;31.5;8;29.0336723328;5;23.8999996185;24.0;11;44.0;
59;6;21.625;30.5;10;29.1147198677;6;23.8999996185;24.0;10;44.0;
60;6;21.625;30.5;10;29.1963758469;8;25.8999996185;26.0;8;46.0;
61;6;21.9294319153;30.4903411865;10;29.2786082029;8;27.8999996185;28.0;6;46.3199999332;
62;6;21.625;30.4950256348;10;29.3613826036;8;27.8999996185;30.0;6;46.6874878407;
63;6;22.6063117981;27.5133628845;10;29.4446620941;8;27.8999996185;32.0;6;48.108247757;
64;6;22.6250495911;27.5;11;30.5284075737;8;28.8999996185;35.0;6;48.6083438396;
65;6;23.6438903809;28.5;11;30.6505560875;8;29.8999996185;36.8970870972;6;49.1741771698;
66;6;23.9873752594;30.5;11;30.7463289499;8;30.1340446472;38.0334968567;5;49.8118907213;
67;6;23.625;33.5;12;30.8442287445;8;30.6731529236;38.0;5;51.527307868;
68;7;24.0121517181;33.5999984741;11;30.944209218;8;31.1432590485;41.0;5;52.4855970144;
69;7;24.024848938;34.5999984741;12;31.0462174416;8;32.1479263306;42.5559234619;5;54.5546131134;
70;8;23.625;36.4482879639;11;31.1501933336;8;33.152633667;44.7720146179;4;55.769837141;
71;9;24.3337936401;34.5999984741;6;51.2560702562;8;35.0620803833;45.0;5;57.1858817339;
72;9;25.5935821533;34.5999984741;7;52.563775301;9;35.178855896;47.5825614929;4;61.1991728544;
73;9;26.3818492889;35.5999984741;7;53.6908253431;9;37.1079559326;50.0132484436;5;64.1198632717;
74;9;27.4064750671;37.5999984741;7;54.6422945261;9;38.5943183899;52.3354797363;6;66.9759786129;
75;9;28.431476593;38.5999984741;6;56.4333462715;9;39.0197563171;54.1674804688;6;69.5645122528;
76;9;30.2999992371;38.5999984741;7;57.1248002052;9;39.6796035767;54.6257171631;7;72.1593230963;
77;9;33.1575088501;39.5;7;57.7005348206;10;37.4756011963;57.2773132324;6;74.8083474636;
78;9;33.7517623901;41.5;7;58.1669615507;10;35.2358283997;57.0;6;77.3500708342;
79;9;34.5524559021;42.5;7;60.4917367697;10;35.4043464661;59.6586914062;6;79.9444625378;
80;9;34.9221420288;44.0;8;62.3844981194;10;35.422618866;60.0;8;82.5555090904;
81;9;35.4514122009;44.3899993896;8;63.9140117168;10;36.1326942444;64.0;8;85.1465260983;
82;9;35.943901062;44.6872596741;8;65.1518367529;10;37.7999992371;66.0;9;87.6821362972;
83;9;36.2003135681;45.3372802734;11;65.8678120375;10;38.6496887207;70.0;11;91.1300061941;
84;9;34.9341430664;47.4983482361;11;66.2294082642;11;39.849067688;75.0;9;93.6421773434;
85;9;36.1480407715;46.0;11;66.5972081423;11;38.849067688;80.6257171631;12;96.0462354422;
86;9;36.2183570862;46.3831596375;12;66.970718503;11;39.849067688;83.3735580444;15;98.3294938803;
87;9;34.991607666;49.3831596375;13;67.3494033813;11;40.849067688;86.2987213135;15;100.4854002;
88;10;35.0122032166;52.3831596375;12;67.7326852083;11;41.6441268921;88.3498535156;17;102.51324439;
89;10;34.5999984741;55.3831596375;13;68.1199483871;11;41.8249969482;90.4014053345;19;104.417568326;
90;10;35.0554962158;58.3831596375;11;68.5105426311;13;40.8249969482;94.4533538818;21;107.207282424;
91;10;35.078163147;61.3831596375;12;68.9037857056;13;40.8249969482;98.505645752;24;109.074560285;
92;10;35.1014709473;63.6001739502;12;69.298968792;13;41.0654983521;102.558227539;24;110.730846524;
93;10;35.1253967285;65.6335983276;12;69.6953616142;13;41.1128120422;106.611083984;26;112.167190075;
94;10;35.1499061584;66.8759307861;13;70.0922160149;13;40.7999992371;110.664146423;26;113.64082253;
95;11;35.1749610901;67.0757827759;12;70.4887735844;14;40.7999992371;114.717391968;17;129.659223318;
96;11;34.5999984741;67.2738647461;12;70.8842687607;14;42.7999992371;116.770751953;18;131.815531015;
97;11;35.226524353;67.4697952271;13;71.2779381275;14;43.7999992371;121.267608643;20;134.480520487;
98;11;35.2529335022;67.6632003784;14;71.6454668045;14;42.7999992371;125.738182068;20;137.070995331;
99;12;35.2796936035;67.8372268677;11;86.9939322472;14;43.7999992371;127.227050781;20;139.459921241;
100;12;36.3067398071;68.9970016479;11;88.3895494938;14;43.7999992371;131.727554321;20;141.809849143;
