Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;3;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;3;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;3;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;3;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;9.5;10.0;3;20.0;2;9.99210166931;10.5;4;22.3036096096;
8;1;9.5;10.0;3;20.3999996185;2;10.0183124542;10.5;4;22.8500127792;
9;1;9.59000015259;10.1999998093;3;20.7264003754;2;10.1412525177;10.7100000381;4;23.3253009319;
10;2;9.66343975067;10.6632003784;2;21.9903717041;2;10.2481937408;10.8792181015;4;23.8086811304;
11;2;9.94783401489;10.4951858521;2;23.1719120741;2;10.3569526672;11.0;4;25.6234445572;
12;2;10.2136802673;11.0209560394;2;24.1897815466;2;10.7652750015;11.7700004578;5;27.2195067406;
13;2;12.0098056793;11.4571752548;2;25.0591306686;2;12.488699913;12.4126424789;5;28.6055860519;
14;2;14.0098056793;11.8107032776;2;25.8015987873;2;14.488699913;12.9308347702;5;29.8083856106;
15;2;16.0098056793;12.0916318893;2;26.441321969;2;16.4886989594;13.3366470337;5;30.8636724949;
16;2;17.1320438385;12.3113050461;2;27.0020139217;2;17.7531986237;13.6469516754;5;31.808760643;
17;2;18.1818904877;12.4808797836;4;27.2842636108;2;18.8610687256;13.879781723;5;32.573600769;
18;3;19.2367935181;12.5;3;27.5518820286;2;19.9790611267;14.0;5;33.1419348717;
19;3;19.625;12.5;3;27.8440244198;2;21.1069355011;14.0;5;33.7516689301;
20;3;19.625;13.5;4;28.1613030434;2;21.5941238403;14.0;5;34.3986358643;
21;3;20.3362922668;12.5;4;28.5039470196;2;20.2999992371;15.0;5;35.0769786835;
22;3;19.625;13.5;4;28.871723175;2;21.2999992371;14.0;5;35.7792286873;
23;3;20.496137619;12.5;4;29.263862133;2;22.0503253937;14.0;6;36.4965333939;
24;3;20.5843696594;12.5;4;29.6789975166;2;22.2117195129;14.0;6;37.2190332413;
25;3;18.6777744293;13.5;5;30.1151270866;2;22.3742828369;14.0;6;37.9363632202;
26;4;17.7759037018;14.5;4;30.5695996284;2;22.5356807709;14.0;6;38.6382322311;
27;4;16.8781604767;15.5;4;31.0391392708;2;22.6936016083;14.0;7;39.3150119781;
28;4;15.9838066101;16.5;5;31.5199065208;2;22.8458766937;14.0;7;39.9582691193;
29;4;15.4669790268;17.5;5;32.007601738;2;22.9906101227;14.0;7;40.5611724854;
30;4;15.576710701;18.5;5;33.4976010323;2;21.1262626648;15.0;7;41.1187410355;
31;4;15.0;20.5;5;34.0251250267;2;20.2517166138;16.0;7;41.627913475;
32;4;16.0;22.5;5;34.5466046333;2;19.3662796021;17.0;7;42.0874586105;
33;4;16.2432670593;24.5;6;35.057500124;2;18.4696769714;18.0;7;42.4977617264;
34;4;16.2527999878;26.5;7;35.5536526442;3;18.56199646;19.5;6;43.8605298996;
35;4;16.2625999451;28.5;8;37.0314310789;3;19.3436203003;20.5;7;44.3384667635;
36;4;17.2726631165;30.5;8;37.5078370571;3;19.4151554108;21.5799999237;7;44.7986913919;
37;4;18.2829933167;32.5;7;37.960766077;3;19.7797050476;22.0;7;45.2478580475;
38;4;18.5276279449;33.9310264587;8;38.3886307478;3;19.5310897827;23.7770614624;7;45.6929079294;
39;4;18.5430641174;35.182510376;8;38.7905366421;3;19.5772151947;24.8970851898;7;46.0669906139;
40;4;18.5587940216;36.4149055481;8;39.1662312746;3;19.6000003815;26.0334949493;8;46.375654459;
41;4;18.5748138428;37.6280555725;9;39.5160206556;3;19.6000003815;27.187828064;8;46.7230784893;
42;4;19.3384819031;36.6081619263;9;39.8406767845;3;19.6000003815;28.3615398407;8;47.1118502617;
43;4;18.6076889038;36.9978866577;10;40.1413357258;3;20.6000003815;26.5559253693;9;47.544028759;
44;4;18.6245269775;38.155960083;10;40.4194000959;3;19.6000003815;27.7720146179;9;48.0209121704;
45;5;19.3746566772;37.1279792786;10;40.6764487028;3;21.5047054291;27.7720146179;8;48.5427899361;
46;5;18.6589546204;37.4234313965;12;40.914155364;3;22.622127533;28.7720146179;9;49.1086950302;
47;5;18.6765213013;38.5351715088;13;41.0858091116;3;23.7494564056;29.7720146179;9;49.7161855698;
48;5;19.6943073273;36.5999984741;13;41.1657607555;3;24.8861427307;30.0;9;50.3611893654;
49;5;21.4258003235;35.5999984741;12;41.246555686;3;26.0312690735;30.0;9;51.0379443169;
50;5;23.2914428711;35.5999984741;12;41.328125596;3;25.6000003815;30.0;9;51.7390680313;
51;5;24.9249992371;35.5999984741;13;42.4103983641;4;26.8999996185;29.0;9;52.4557781219;
52;5;27.6923408508;37.5;13;42.523299098;4;27.8025493622;29.0;10;53.1782588959;
53;5;28.8564033508;39.5;15;42.6373412609;4;27.9651069641;29.0;10;53.8961582184;
54;5;29.3547687531;39.5;15;42.7524374723;4;28.1266365051;29.0;11;54.5991659164;
55;5;28.8664550781;40.5;16;42.868497014;4;28.2848129272;29.0;11;55.2776012421;
56;6;28.5499992371;42.1212692261;16;42.9854260683;4;26.4374599457;30.0;12;55.9229507446;
57;6;28.8100624084;41.1807136536;16;43.1031279564;4;25.5826644897;31.0;13;56.5282850266;
58;6;29.0991382599;39.3637580872;17;43.2215038538;4;24.5826644897;30.0;14;57.088514328;
59;6;28.8249778748;39.5474090576;17;43.3404529095;4;23.5826644897;30.0;15;57.6004695892;
60;6;28.8917293549;40.1751594543;17;43.4598722458;4;23.5826644897;31.0;15;58.0628213882;
61;6;28.5499992371;41.2430038452;18;43.5796579123;4;23.0641345978;32.0;15;58.4758720398;
62;7;29.8054237366;37.5;17;44.6997053623;4;22.8570709229;33.0;16;58.8412618637;
63;7;29.5499992371;41.452671051;18;44.9099097252;5;22.9392852783;34.0;15;59.1616458893;
64;7;30.9119491577;42.4478759766;19;45.1272847652;5;23.0113716125;35.0;15;59.4403705597;
65;7;31.7866535187;41.5;18;45.3521072865;5;23.0740833282;36.0;14;59.6811828613;
