Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;4;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.72283363342;10.7951860428;3;23.0419120789;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;10.184431076;11.0209560394;3;23.9543504715;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;11.9568338394;11.4571752548;3;24.7025904655;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;13.9568338394;11.8107032776;3;25.3068172932;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;15.9568338394;12.0916318893;3;25.789717555;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;16.9854335785;12.3113050461;3;26.1736010313;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;17.9954986572;12.4808797836;3;26.2577478886;2;18.4150733948;13.879781723;5;30.375654459;
18;2;19.0058269501;12.5;4;26.3048160076;2;18.9500007629;14.0;5;30.7230784893;
19;2;19.9185829163;12.5;4;26.3530313969;2;19.9500007629;14.0;5;31.1118502617;
20;2;19.9294319153;12.5;4;26.4023760557;2;20.2999992371;14.0;5;31.544028759;
21;2;19.625;13.0609502792;4;26.4528282881;2;20.2999992371;14.0;5;32.0209121704;
22;2;19.9518871307;12.5;4;26.5043625832;2;20.2999992371;14.0;5;32.5427899361;
23;2;19.9634819031;12.5;5;26.5569496155;2;20.2999992371;14.0;6;33.1086950302;
24;3;19.9753131866;12.5;4;26.6105561256;2;20.2999992371;14.0;6;33.7161855698;
25;3;17.9873752594;13.5;3;26.6651450396;2;20.2999992371;14.0;6;34.3611893654;
26;4;16.9996566772;14.5;2;26.72067523;2;20.2999992371;14.0;6;35.0379443169;
27;4;16.0121517181;15.5;2;26.7771017551;2;20.2999992371;14.0;6;35.7390680313;
28;4;15.0248479843;16.5;2;26.8343759775;2;20.2999992371;14.0;6;36.4557781219;
29;4;14.4127349854;17.5;2;26.8924454451;2;20.2999992371;14.0;6;37.1782588959;
30;4;14.4258003235;18.5;3;26.9512542486;3;21.2999992371;14.5;6;38.8961582184;
31;4;14.439031601;19.5;3;27.0107431412;3;22.2999992371;14.5;6;39.7591658831;
32;4;14.4524173737;20.5;3;27.0708494186;3;22.2999992371;14.5799999237;6;40.6213451624;
33;4;14.4659414291;21.5;3;27.1315076351;3;22.6023406982;14.0;6;41.4770746231;
34;4;14.4795894623;22.5;3;27.1926498413;3;22.2999992371;14.7770614624;6;42.3224569559;
35;4;14.4933462143;23.5;3;28.2542052269;3;22.7036876678;14.0;6;43.1555049419;
36;4;15.5071964264;24.5;3;28.3561010361;3;22.7650718689;14.0;6;43.9761240482;
37;4;16.5211219788;25.5;3;28.459446907;3;22.8345222473;14.0;6;44.7858998775;
38;4;16.7783756256;26.5;3;28.5641682148;3;22.9126930237;14.0;6;45.5877223015;
39;4;16.8019371033;27.5;4;29.6701868773;3;23.0001659393;14.0;7;46.3852906227;
40;4;17.8257923126;28.5;4;29.9074208736;3;22.2999992371;14.0;7;47.1825580597;
41;4;18.8499202728;29.5;4;30.1612154245;3;22.2999992371;14.0;8;47.9831604958;
42;4;19.5699653625;28.5;6;30.4329125881;3;22.2999992371;14.0;8;48.7898778915;
43;4;19.22240448;28.5;6;30.7238764763;3;22.2999992371;14.0;8;49.604174614;
44;4;19.2878723145;29.5;6;31.0354604721;3;22.2999992371;14.0;8;50.3611893654;
45;4;20.0424442291;28.4816627502;8;31.3689669371;3;22.2999992371;17.0;8;51.0379443169;
46;5;19.4330177307;28.5;7;31.72559762;3;22.2999992371;20.0;8;51.7390680313;
47;5;19.5132598877;29.5;7;32.1063935757;3;22.2999992371;23.0;8;52.4557781219;
48;5;19.9244861603;28.5;8;32.5121667385;3;22.2999992371;26.0;8;53.1782588959;
49;5;19.6902370453;28.5;9;32.9434252977;3;22.2999992371;29.0;8;53.8961582184;
50;6;19.7013206482;29.5;8;33.4002928734;3;22.2999992371;29.0;8;54.5991659164;
51;6;21.8900642395;31.5;10;33.882430315;3;22.2999992371;29.0;9;55.2776012421;
52;6;22.1274108887;33.5;10;34.3889616728;3;22.2999992371;29.0;9;55.9229507446;
53;6;22.9593696594;35.5;10;34.9184139967;3;22.2999992371;29.0;10;56.5282850266;
54;6;25.2316436768;37.5;11;35.4686788321;3;22.2999992371;29.0;10;57.088514328;
55;6;25.5414199829;37.5;12;37.0369987488;3;22.2999992371;29.0;10;57.6004695892;
56;6;26.6559085846;37.9075202942;12;37.6699926853;3;22.2999992371;29.0;10;58.0628213882;
57;6;28.2394981384;36.5;15;38.3156921864;3;22.2999992371;29.0;11;58.4758720398;
58;6;27.3399238586;38.5;15;38.9697197676;3;22.2999992371;29.0;18;58.8412618637;
59;6;28.5080986023;36.5;16;39.6273699999;5;22.2999992371;29.0;12;69.1616458893;
60;6;27.3119602203;39.5;17;40.283778429;5;23.2999992371;30.0;12;69.8403701782;
61;6;27.9427757263;40.3889808655;18;40.9341025352;5;24.2999992371;31.0;13;70.4555826187;
62;6;28.3758049011;39.4310302734;18;41.5737072229;5;24.2999992371;32.0;14;71.0099277496;
63;6;28.1842765808;39.4745101929;20;42.1983367205;5;24.2999992371;33.0;15;71.4420347214;
64;6;27.7369728088;41.5194129944;20;42.8042610884;5;24.2999992371;34.0;15;71.7347183228;
65;6;29.0537033081;39.2959060669;21;43.388381362;5;24.2999992371;34.0;15;73.0005426407;
66;6;28.2846641541;40.3396263123;22;43.9482946396;5;25.2999992371;35.0;17;73.2804880142;
67;6;27.8015918732;38.5;23;44.4603729248;5;26.2999992371;36.0;18;73.537045002;
68;6;28.2166614532;38.5;24;44.928170681;5;26.2999992371;37.0;18;73.7717506886;
69;6;26.9315280914;40.4700622559;26;45.3699417114;5;26.5527992249;38.0;18;73.9862831831;
70;6;27.1720733643;40.5;26;45.7858818769;5;26.5625991821;39.0;19;74.7905806303;
71;6;27.5249996185;39.8720436096;27;46.1766495705;5;26.2999992371;39.6059188843;19;76.845061779;
72;6;26.5249996185;40.5;25;46.5432639122;5;26.7774467468;39.4199981689;19;78.5327371359;
73;6;27.5249996185;39.6403121948;24;46.8870081902;5;26.9341011047;39.7314720154;21;79.9136902094;
74;6;29.2263202667;37.6403121948;25;48.7091021538;6;26.7310562134;40.6737976074;20;80.8036999702;
75;6;26.7770004272;40.1403121948;26;50.276021719;6;27.0900917053;40.0;20;81.4011560678;
76;6;28.7351589203;38.3899993896;26;51.6222844124;6;24.75;41.7972373962;21;81.6806651354;
77;6;28.9427452087;40.6872596741;26;52.784645319;6;23.75;42.8403320312;23;81.7700653076;
78;6;31.0704250336;40.8979034424;27;53.649620533;6;22.75;43.8850326538;23;81.8626385927;
79;6;31.232585907;40.0;26;54.302945137;6;21.75;46.8403320312;23;81.9583290815;
80;6;31.4991455078;40.0;26;54.9271306992;6;21.75;49.8403320312;23;82.0570616722;
81;7;29.5507850647;42.0;25;75.524214983;6;22.0;52.8403320312;24;82.1587409973;
82;7;29.6015930176;45.0;26;77.7856667042;6;23.0;55.8403320312;24;82.2632513046;
83;7;29.4274997711;49.0;26;79.7694952488;6;24.0;58.1316261292;24;82.3704557419;
84;7;30.2735843658;52.0;26;81.4971165657;6;24.2000007629;60.1852264404;24;82.4801969528;
85;7;32.2996063232;54.0;26;82.9705119133;6;24.2000007629;62.2400970459;25;82.5922970772;
86;7;33.5178260803;57.0;26;84.2110090256;6;24.2000007629;64.2961502075;25;82.7065577507;
87;7;32.2999992371;61.0;26;85.2505679131;6;24.2000007629;66.3532791138;25;82.8227622509;
88;7;35.2999992371;60.3374595642;26;86.1242442131;6;24.2000007629;68.4113769531;26;82.9406757355;
89;7;35.3986129761;62.4787063599;26;86.7969212532;6;24.2000007629;71.4703369141;26;83.0600473881;
90;7;35.2999992371;65.6189117432;27;87.1720128059;6;24.2000007629;74.5300216675;27;83.1806118488;
91;7;36.2999992371;68.757522583;28;87.5376324654;6;24.2000007629;77.5903015137;27;83.3020918369;
92;7;38.2999992371;68.8939971924;28;87.8929986954;6;24.2000007629;80.6510467529;28;83.424200058;
93;7;40.6187095642;67.02784729;27;88.2374191284;6;25.2000007629;80.712097168;29;83.5466425419;
94;7;41.8417320251;67.1585845947;28;88.5702943802;6;24.2000007629;83.7733230591;30;83.6691207886;
95;7;42.8757362366;68.2857971191;28;88.8394317627;6;25.2000007629;83.834564209;30;83.7913348675;
96;7;43.1466522217;67.4091186523;29;89.0904326439;6;25.2000007629;83.8956680298;31;83.9129860401;
97;8;42.1648445129;69.5282287598;26;89.3316578865;6;24.2000007629;86.9564971924;33;84.0337805748;
98;8;40.8999977112;72.6428375244;25;89.5628194809;6;25.2000007629;87.0168914795;33;84.1534314156;
99;8;42.8999977112;70.752746582;26;89.7837219238;6;25.2000007629;87.076713562;33;84.2716617584;
100;8;42.2148971558;72.057800293;26;89.9942560196;6;24.2000007629;90.1358337402;35;84.3882069588;
101;8;42.2300987244;73.1578903198;26;90.1943964958;6;25.2000007629;90.1941070557;35;84.5028176308;
102;8;43.2445755005;75.057800293;27;90.3470926285;6;26.2000007629;87.2514038086;36;84.6152610779;
103;8;43.5999946594;75.547088623;28;91.4685330391;7;24.2000007629;90.3076324463;37;84.7253232002;
104;8;44.5999946594;76.6685333252;28;91.6329109669;7;25.2000007629;90.362663269;39;84.8328089714;
105;8;45.5999946594;77.782913208;27;93.1923422813;7;26.2000007629;87.4164047241;38;84.9375452995;
106;8;47.2299957275;76.6903686523;27;94.4054321051;7;24.2000007629;90.4687728882;31;85.0393800735;
