Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;11.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;8.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;9.0;10.0;4;20.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;9.5;10.0;4;20.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;9.5;10.0;4;20.3999996185;2;10.0409517288;10.5;4;22.9589728117;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;10.3643379211;11.0;4;25.6606454849;
12;1;9.95943069458;11.0209560394;2;22.9143505096;2;10.773645401;11.7700004578;5;27.2614676952;
13;1;11.7228336334;11.4571752548;2;23.6214065552;2;12.4981412888;12.4126424789;5;28.6526534557;
14;1;12.7228336334;11.8107032776;2;24.1832637787;2;14.4981412888;12.9308347702;5;29.8608493805;
15;1;13.7228336334;12.0916318893;2;24.6226100922;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;15.7228336334;12.6113052368;1;25.9617595673;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;17.7228336334;12.4808797836;1;26.0900000334;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;18.9680843353;12.5;2;26.1871190071;2;19.9946746826;14.0;3;33.2167277336;
19;2;19.8921012878;12.5;2;26.2917383909;2;21.1237640381;14.0;3;33.8314290047;
20;2;19.9156417847;12.5;4;26.4042263031;2;21.6120700836;14.0;3;34.4827160835;
21;2;19.9409503937;12.5;4;26.5249304771;2;21.7586097717;14.0;3;35.1645216942;
22;2;19.9681091309;12.5;4;26.6541694403;2;21.9120159149;14.0;3;35.8691868782;
23;2;19.9971885681;12.5;4;26.7922235727;2;22.0705661774;14.0;4;36.5877075195;
24;2;20.0282497406;12.5;5;26.9393253326;2;22.2322330475;14.0;4;37.3101301193;
25;2;20.0613479614;12.5;5;27.0956480503;2;22.3947792053;14.0;4;38.0260667801;
26;2;20.0965213776;12.5;5;27.261295557;2;22.5558643341;14.0;4;38.7252779007;
27;2;19.625;13.4045181274;5;27.4362905025;2;22.713186264;14.0;5;39.3982591629;
28;2;19.625;13.4745159149;5;27.6205644608;3;23.8646087646;14.5;4;41.0367603302;
29;2;20.2146263123;12.5;5;27.8139474392;3;25.0082702637;14.5;4;41.7941733599;
30;2;18.2581386566;13.5;5;28.016159296;3;23.4036884308;15.0;4;42.5295034647;
31;2;17.3036365509;14.5;5;28.2268030643;3;22.5691375732;16.0;4;43.2428197861;
32;2;16.3510303497;15.5;5;28.445360899;3;21.7296333313;17.0;4;43.9361425638;
33;2;15.4002056122;16.5;5;28.6711919308;3;20.8856315613;18.0;4;44.6131427288;
34;2;14.8260183334;17.5;5;28.9035346508;3;20.0379562378;19.0;4;45.2787468433;
35;2;14.8782958984;18.5;5;29.141512394;3;19.8877182007;20.0;4;45.9386746883;
36;2;14.9318408966;19.5;6;29.3841423988;3;20.0362014771;21.0;6;46.5989537239;
37;2;14.9864320755;20.5;7;29.6303496361;3;20.1847648621;22.0;6;47.2654356956;
38;2;15.0418281555;21.5;7;29.8789830208;3;20.3347225189;23.0;7;47.9433317184;
39;2;15.0977706909;22.5;7;30.1288366318;3;20.4872493744;24.0;6;48.5427899361;
40;2;15.1539878845;23.5;7;30.3786706924;3;20.622127533;25.0;6;49.1086950302;
41;2;15.2102012634;24.5;7;30.6272368431;3;20.7494564056;26.0;7;49.7161855698;
42;2;15.26612854;25.5;7;30.8733024597;3;20.8861427307;27.0;7;50.3611893654;
43;2;15.3214931488;26.5;9;31.1156759262;3;22.0312690735;25.0;8;51.0379443169;
44;2;15.3760271072;27.5;9;31.353228569;3;21.1835365295;26.0;9;51.7390680313;
45;2;15.4294757843;28.5;10;31.5849161148;3;22.3412895203;26.0;11;52.4557781219;
46;2;15.4816055298;29.5;11;31.8097963333;3;23.5025501251;27.0;10;53.1782588959;
47;2;16.5322036743;27.5;11;32.0270428658;3;24.6651077271;28.0;11;53.8961582184;
48;2;15.5810852051;28.5;12;32.2359538078;3;25.8266372681;29.0;12;54.5991659164;
49;2;14.0;30.5;12;32.4359588623;3;26.9848136902;30.0;12;55.2776012421;
50;2;15.0;29.5;12;32.6266198158;3;28.1374607086;29.0;14;55.9229507446;
51;2;16.0;29.5;12;32.8076286316;3;28.5826644897;29.0;14;56.5282850266;
52;2;17.0;29.5;12;32.9788007736;3;28.7188644409;29.0;15;57.088514328;
53;2;19.0;29.5;13;33.1400680542;3;28.84491539;29.0;15;57.6004695892;
54;2;20.8315162659;28.5;13;33.2914676666;3;28.960105896;29.0;17;58.0628213882;
55;2;21.4905796051;27.5;14;33.4331302643;4;29.0641345978;29.0;16;58.4758720398;
56;2;19.625;27.5;15;33.5652666092;4;29.1570701599;29.0;16;58.8412618637;
57;2;19.625;27.5;16;33.6881551743;4;29.2392845154;29.0;17;59.1616458893;
58;2;19.625;27.5;16;33.8021306992;4;29.3113708496;29.0;18;59.4403705597;
59;2;20.625;24.5;15;33.9075689316;4;29.3740825653;29.0;18;59.6811828613;
60;3;19.625;24.5;15;34.0;4;29.4282646179;29.0;18;59.8879890442;
61;4;20.625;22.5;13;34.0;4;29.4747962952;29.0;19;60.0;
62;4;21.625;22.5;14;34.0;5;29.5;29.0;11;75.0;
63;4;21.6499996185;22.5;14;34.0;5;30.5;30.0;12;75.75;
64;4;21.6499996185;22.5;14;34.0;5;31.5;31.0;12;76.4193744659;
65;4;21.6499996185;22.5;14;34.0;5;32.5;32.0;13;77.0072898865;
66;4;21.6499996185;22.5;14;34.0;5;33.5;33.0;13;78.3562698364;
67;4;21.6499996185;22.5;14;34.0;5;34.6890029907;34.4199981689;14;80.7245960236;
68;4;21.6499996185;22.5;14;35.0;5;36.0451622009;34.7314720154;16;82.6849098206;
69;4;22.6499996185;23.5;14;35.0399999619;6;36.6041030884;34.957901001;14;84.053730011;
70;4;23.6499996185;24.5;14;35.0811839104;6;36.9120864868;35.0;14;85.1358451843;
71;4;23.8932666779;25.5;14;35.1235535145;6;37.1555633545;35.0;15;86.038433075;
72;4;23.9027996063;26.5;14;36.1671074629;6;37.3586463928;35.0;14;86.7467517853;
73;4;24.9125995636;28.5;15;36.2518414259;6;35.445640564;36.0;15;87.0;
74;4;25.9226646423;29.5;15;36.3389317989;6;34.445640564;37.0;13;87.0;
75;4;26.1762599945;30.5;15;36.4283695221;6;33.445640564;38.0;13;87.0;
76;4;26.1963825226;31.5;16;36.5201388597;6;32.445640564;37.0;13;87.0;
77;4;26.2170314789;32.5;16;36.6142175198;6;32.445640564;37.0;14;87.0;
78;4;26.238199234;32.5;17;36.7105761766;6;32.445640564;38.0;14;87.0;
79;5;26.2598800659;32.5;16;36.8091785908;6;33.3956413269;39.0;13;87.0;
80;6;26.2820644379;32.5;15;38.1461647749;6;33.5250015259;40.0;14;88.0;
81;6;24.2320842743;34.0;16;39.2566663027;6;32.5250015259;43.0;14;88.0399999619;
82;6;24.7296581268;35.3899993896;16;40.1755487919;6;32.5250015259;46.0;14;88.0811839104;
83;6;25.9016437531;33.6872596741;17;40.9391674995;6;31.7682666779;49.0;15;88.1235535145;
84;6;27.0414237976;33.9097442627;17;41.4330854416;6;31.7277984619;52.0;15;88.1671074629;
85;6;27.3224449158;34.0;18;41.7417287827;6;31.7375984192;55.0;15;88.211841464;
86;6;27.3918895721;34.0;19;42.0422244072;6;31.7476634979;57.0;16;88.2577478886;
87;6;27.4594993591;34.0;19;42.2431516647;6;31.7579936981;59.0;16;88.3048160076;
88;6;27.5047092438;34.0;19;43.4498002529;6;31.7685832977;61.0;18;88.3530313969;
89;6;28.5512046814;35.0;19;43.6819126606;6;31.7794322968;63.0;19;88.4023760557;
90;6;29.5989303589;36.0;20;43.9193863869;6;31.7905349731;65.0;19;88.4528282881;
91;6;29.6478157043;37.0;20;44.1618756056;6;31.8018856049;67.0;21;88.5043625832;
92;6;29.1566925049;39.0;20;44.4089943171;6;31.8134822845;69.0;21;88.5569496155;
93;6;29.182800293;41.0;21;44.6603181362;6;31.8253135681;71.0;21;88.6105561256;
94;6;29.2092990875;42.0;21;44.9153865576;6;33.8373756409;67.0;21;88.6651450396;
95;6;29.2361316681;43.0;22;45.173705101;6;31.8496570587;69.0;18;88.72067523;
96;7;29.2632369995;44.0;20;45.4347498417;6;31.8621520996;71.0;18;88.7771017551;
97;7;29.2905540466;45.0;20;45.6979708672;6;33.8748474121;67.0;18;88.8343759775;
98;7;29.3180198669;45.5490226746;20;45.9627975225;6;31.8877334595;69.0;18;88.8924454451;
99;7;27.3455657959;46.6094665527;20;46.2286421061;6;31.900800705;71.0;18;88.9512542486;
100;7;26.3731250763;47.6703186035;20;46.4949066639;6;33.9140319824;67.0;19;89.0107431412;
101;7;25.4006309509;48.7314453125;18;46.7609876394;6;31.9274177551;69.0;19;89.0708494186;
102;7;24.4280166626;49.7926864624;18;47.0262827873;6;31.9409408569;71.0;19;89.1315076351;
103;7;23.4552154541;50.8539009094;18;47.290194869;6;31.9545898438;73.0;20;89.1926498413;
104;7;24.4821624756;48.914932251;18;47.5521394014;6;31.9683456421;75.0;20;89.2542052269;
