Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;11.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;8.0;10.0;6;20.0;2;8.31349945068;10.5;3;22.1871190071;
6;1;9.0;10.0;6;20.0;2;9.41710090637;10.5;3;22.2917383909;
7;1;9.5;10.0;6;20.0;2;10.0156412125;10.5;3;22.4042263031;
8;1;9.5;10.0;6;20.3999996185;2;10.0409517288;10.5;3;22.9589728117;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;10.1657686234;10.7100000381;3;23.4430115223;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;10.2746782303;10.8792181015;3;23.8415006399;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;10.3643379211;11.0;3;25.6606454849;
12;2;9.95943069458;11.3209562302;5;23.9143505096;2;10.773645401;11.7700004578;4;27.2614676952;
13;2;11.9478340149;11.4571752548;5;24.661406517;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;13.9478340149;11.8107032776;5;25.2644476891;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;15.9478340149;12.0916318893;5;25.7461636066;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;16.9756336212;12.3113050461;5;26.1288670301;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;17.9854335785;12.4808797836;5;26.211841464;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;18.9954986572;12.5;5;26.2577478886;2;19.9946746826;14.0;4;33.2167277336;
19;2;19.9079933167;12.5;5;26.3048160076;2;21.1237640381;14.0;4;33.8314290047;
20;2;19.9185829163;12.5;6;26.3530313969;2;21.6120700836;14.0;4;34.4827160835;
21;2;19.9294319153;12.5;6;26.4023760557;2;21.7586097717;14.0;4;35.1645216942;
22;2;19.625;13.0609502792;6;26.4528282881;2;21.9120159149;14.0;4;35.8691868782;
23;2;19.9518871307;12.5;7;26.5043625832;2;22.0705661774;14.0;5;36.5877075195;
24;2;19.9634819031;12.5;7;26.5569496155;2;22.2322330475;14.0;5;37.3101301193;
25;2;17.9753131866;13.5;7;26.6105561256;2;20.2999992371;15.0;5;38.0260667801;
26;2;16.9873752594;14.5;8;26.6651450396;2;21.2999992371;14.0;5;38.7252779007;
27;2;15.9996576309;15.5;9;26.72067523;2;22.2999992371;14.0;6;39.3982591629;
28;3;15.0121517181;16.5;7;39.5271017551;2;22.8646087646;14.0;7;40.0367603302;
29;3;15.0;17.5;8;40.2218757868;2;23.0082702637;14.0;7;40.6341733932;
30;3;16.4127349854;18.5;8;40.8639754057;2;21.1426887512;15.0;7;41.1857595444;
31;4;17.4258003235;19.5;7;41.4506944418;2;20.2667961121;16.0;7;41.6886959076;
32;4;18.439031601;20.5;7;41.9814958572;2;19.3799552917;17.0;7;42.1419706345;
33;4;19.4524173737;21.5;7;42.4576759338;2;18.4819431305;18.0;7;42.5461521149;
34;4;20.4659423828;22.5;7;42.8819510937;2;17.572883606;19.0;7;42.9030923843;
35;4;21.4795894623;23.5;7;43.2580318451;2;17.3531951904;20.0;7;43.215596199;
36;4;22.493347168;24.5;7;43.5902266502;2;17.4235095978;21.0;7;43.4871034622;
37;4;23.5071964264;25.5;7;44.8831100464;2;17.4845981598;22.0;7;43.7214069366;
38;4;24.9762763977;27.2000007629;8;45.1582629681;2;17.5373153687;23.0;10;43.922419548;
39;4;25.5375003815;28.5;8;45.2512056828;2;17.5825443268;24.0;10;44.0;
40;4;26.0866374969;29.2424144745;8;45.3448455334;2;17.6000003815;25.0;10;44.0;
41;4;25.7831478119;30.5;8;45.4390966892;2;17.6000003815;26.0;11;44.0;
42;4;26.5375003815;30.0823669434;9;45.5338715315;2;17.6000003815;27.0;12;44.0;
43;4;25.7975635529;30.3396263123;9;45.6290813684;2;18.6000003815;25.0;12;44.0;
44;4;26.1428337097;30.3320960999;9;45.7246370316;2;17.6000003815;26.0;14;44.0;
45;4;26.5375003815;29.3554878235;9;45.820448637;2;17.6000003815;27.0;14;44.0;
46;5;27.5375003815;31.3554878235;8;45.9164261818;2;18.6000003815;25.0;15;44.0;
47;5;29.1845741272;33.3554878235;8;46.0124800205;2;19.6000003815;25.0;15;44.0;
48;5;29.8357410431;35.3554878235;9;46.1085211039;2;20.6000003815;25.0;16;44.0;
49;5;30.5375003815;37.3554878235;10;46.2044615746;2;21.6000003815;25.0;16;44.0;
50;5;31.4767971039;38.5;11;46.3002150059;2;22.6000003815;25.0;16;44.0;
51;5;32.1862983704;36.5;12;46.3956961632;2;23.6000003815;25.0;16;44.0;
52;5;31.8770275116;36.5;13;46.490822196;2;23.8999996185;24.0;16;44.0;
53;5;31.8900623322;35.5550537109;14;46.585512042;2;23.8999996185;24.0;16;44.0;
54;5;31.1625003815;35.5813522339;14;46.6796873808;2;23.8999996185;24.0;16;44.0;
55;5;32.2716827393;32.5;15;46.7732726336;2;23.8999996185;24.0;17;44.0;
56;5;31.9280185699;33.5;16;46.8661944866;2;23.8999996185;24.0;17;44.0;
57;5;31.5358963013;33.5;17;46.958383441;2;23.8999996185;24.0;17;44.0;
58;5;31.5446357727;34.5;17;47.0497727394;2;23.8999996185;24.0;18;44.0;
59;5;31.1625003815;35.9936141968;18;47.1402987242;2;23.8999996185;24.0;19;44.0;
60;5;31.9755420685;34.2373580933;18;47.2299013138;3;23.8999996185;24.0;13;59.0;
61;5;31.5711650848;33.9936141968;19;47.3185237646;3;22.8999996185;26.0;14;59.75;
62;6;31.1625003815;35.9936141968;19;47.4061127901;3;22.8999996185;28.0;15;60.4193744659;
63;6;32.0085830688;32.9936141968;19;47.49261868;3;22.8999996185;30.0;16;61.0072898865;
64;6;31.1625003815;33.9936141968;19;47.5779950619;3;22.8999996185;32.0;16;61.5162696838;
65;6;31.1625003815;34.9936141968;20;47.6621990204;3;22.8999996185;34.0;17;61.9513263702;
66;6;30.4927463531;33.9936141968;20;49.2201542854;3;23.6000003815;35.0;17;62.3190898895;
67;6;30.3320941925;34.4936141968;20;50.5014848709;3;23.7217960358;36.0;17;62.6270179749;
68;6;31.4764575958;35.8836135864;21;51.5464611053;4;23.7910804749;37.0;16;62.8827629089;
69;6;32.1326065063;36.6663208008;21;52.3968598843;4;23.8486213684;38.0;17;63.0;
70;6;33.3187332153;34.8888053894;21;53.8085958958;5;24.875;40.0;16;64.0;
71;6;34.4096832275;35.0;22;54.0435249805;6;26.875;43.0;15;65.1599999666;
72;6;32.4000015259;38.0;22;54.2792477608;7;27.875;46.0;15;66.3437440395;
73;6;31.3999996185;42.0;22;54.5155590773;8;27.875;49.0;14;68.4608860016;
74;6;30.3999996185;45.7556915283;24;54.7522656918;8;28.1112499237;52.0;13;70.3210241795;
75;6;29.3999996185;48.2459487915;24;54.989186883;8;28.3116912842;54.0;15;71.7505083084;
76;6;28.3999996185;50.2924308777;25;55.2261520624;8;29.479850769;52.0;15;73.0605249405;
77;7;28.1000003815;50.5187263489;24;55.4630024433;8;28.6195983887;53.0;16;74.347189188;
78;7;28.1000003815;52.5859909058;22;55.6995881796;8;27.6743412018;52.0;16;76.4390087128;
79;7;28.1000003815;55.6510047913;25;55.9357671738;8;27.7250003815;51.0;17;78.6342018843;
80;7;28.1000003815;58.713722229;25;56.1714042425;9;30.7250003815;52.0;16;80.0217924118;
81;7;28.1000003815;60.8334274292;26;56.4063676596;9;29.7250003815;55.0;16;81.56967628;
82;7;28.1000003815;62.2844543457;25;56.6405296326;9;28.7250003815;58.0;17;83.2809203863;
83;7;28.1000003815;63.4483718872;25;56.8737621307;9;28.7250003815;61.0;18;85.1539536715;
84;7;28.1000003815;64.6116333008;24;57.1059355736;9;28.7250003815;64.0;18;87.1817344427;
85;7;28.1000003815;65.7741546631;23;57.3369185925;9;28.7250003815;66.0;19;89.3512294292;
86;7;28.1000003815;66.9358444214;24;57.5665738583;10;29.7250003815;66.0;18;91.6433439255;
87;7;28.1000003815;68.0966033936;24;57.7945084572;10;30.7250003815;67.0;20;94.0334045887;
88;7;28.1000003815;65.1728363037;26;57.9610865116;10;31.7250003815;68.0;22;96.4922107458;
89;7;28.1000003815;64.9440536499;28;58.1289224625;10;32.7249984741;70.0;23;98.9875515699;
90;7;28.1000003815;65.0235443115;28;58.2977633476;10;33.7249984741;72.0;23;101.485992432;
91;7;29.1000003815;62.9484443665;28;58.4673418999;10;34.7249984741;73.7521820068;23;103.95468235;
92;7;28.1000003815;64.0306015015;31;58.6373782158;10;35.4749984741;74.7784729004;24;106.362936497;
93;7;26.1000003815;64.0306015015;31;58.8075814247;10;35.4749984741;75.8052749634;23;108.683416486;
94;7;28.1000003815;62.0306015015;30;58.9776515961;10;35.4749984741;76.832572937;24;110.892885923;
95;8;28.1000003815;64.0306015015;30;59.1472828388;10;35.4749984741;78.8603363037;27;112.972573519;
96;9;28.1000003815;67.6655273438;29;59.3161644936;10;35.4749984741;80.8885498047;27;114.908272386;
97;9;29.1000003815;65.6655273438;29;59.4839847088;10;35.4749984741;79.9171905518;26;116.690292239;
98;9;28.1000003815;68.8655319214;29;59.6504330635;10;35.4749984741;80.9462203979;28;118.313322425;
99;9;28.1000003815;68.8655319214;26;59.815202713;10;35.4749984741;82.9756240845;28;119.776218414;
100;9;29.1000003815;65.9907226562;25;59.9779942036;10;36.4749984741;82.0053710938;30;121.081668854;
101;9;28.1000003815;66.6655273438;25;61.1133489609;10;35.4749984741;84.0354232788;30;122.164637327;
102;9;29.1000003815;68.6655273438;26;62.2520871162;10;36.4749984741;83.0657501221;31;122.918107033;
103;9;31.1000003815;68.6655349731;26;62.4494233131;10;35.4749984741;85.0963287354;31;123.494599819;
104;9;32.0999984741;69.0;26;62.6480613947;10;35.4749984741;87.1271057129;32;124.004667282;
105;9;32.0999984741;72.0;25;62.8478248119;10;37.4749984741;84.1580505371;33;124.452575207;
106;9;32.0999984741;75.0;25;63.0485465527;10;35.4749984741;85.6647872925;34;124.843725204;
107;9;32.0999984741;77.7713317871;26;63.2500705719;11;36.4749984741;88.7084274292;35;126.184098244;
108;9;32.0999984741;79.7859649658;25;63.4522498846;11;37.4749984741;91.7521514893;34;126.659807801;
