Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;5;20.3999996185;2;9.72500038147;10.6999998093;4;22.4200000763;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.044500351;10.7100000381;4;22.8584362268;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.1431493759;10.8792181015;4;23.2088999748;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.2220020294;11.0;4;24.9397995472;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;11.7228336334;11.7571754456;4;24.6214065552;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;13.7228336334;11.8107032776;4;25.2132637501;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;15.7228336334;12.0916318893;4;25.6832010746;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;16.9614658356;12.3113050461;4;26.0535256863;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;17.9684810638;12.4808797836;4;26.1235172749;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;18.9756240845;12.5;5;26.1558350325;2;18.9500007629;14.0;5;31.6729285717;
19;2;19.8850631714;12.5;5;26.1887089014;2;19.9500007629;14.0;5;32.1624221802;
20;2;19.8924598694;12.5;5;26.2221269608;2;20.2999992371;14.0;5;32.6967763901;
21;2;19.8999786377;12.5;5;26.2560760975;2;20.2999992371;14.0;5;33.2746315002;
22;2;19.907617569;12.5;5;26.2905418873;2;20.2999992371;14.0;4;33.8931016922;
23;2;19.9153709412;12.5;5;26.3255085945;2;20.2999992371;14.0;5;34.5476427078;
24;2;19.9232387543;12.5;4;26.3609591722;2;20.2999992371;14.0;5;35.2320256233;
25;2;17.9312152863;13.5;5;26.3968753815;2;20.2999992371;14.0;6;35.9384479523;
26;2;16.9392967224;14.5;6;26.4332377911;2;20.2999992371;14.0;6;36.6577949524;
27;3;15.9474782944;15.5;5;26.4700255394;2;20.2999992371;14.0;6;37.3800458908;
28;4;14.625;17.088010788;4;26.5072168112;2;20.2999992371;14.0;6;38.0948009491;
29;4;14.0;18.1028862;5;26.5447884798;2;20.2999992371;14.0;6;38.7918672562;
30;4;14.347577095;18.5;5;26.5827163458;2;18.2999992371;15.0;6;39.4618406296;
31;4;14.3561115265;19.5;5;26.6209751368;2;17.2999992371;16.0;6;40.0966157913;
32;4;14.3647193909;20.5;6;26.6595385075;2;16.2999992371;17.0;6;40.6897592545;
33;4;14.3733959198;21.5;6;26.6983793974;2;15.2999992371;18.0;7;41.2367181778;
34;4;14.3821353912;22.5;6;26.7374696732;2;14.2999992371;19.0;7;41.7348527908;
35;4;14.3909301758;23.5;7;27.7767804861;2;14.0;20.0;7;42.1833162308;
36;4;15.0;26.2000007629;7;27.9462822676;2;14.0;21.0;7;42.5828151703;
37;4;16.0;27.5623970032;7;28.1313757896;2;14.0;22.0;7;42.9353084564;
38;4;17.0;28.6919631958;8;28.3334614038;2;14.0;23.0;8;43.2436761856;
39;4;18.0;29.8334236145;8;28.553963542;2;14.0;24.0;8;43.5114040375;
40;4;19.0;30.9877738953;9;28.7942990065;2;14.0;25.0;9;43.7423057556;
41;5;20.0;32.1560096741;7;41.8058354855;2;14.0;26.0;9;43.9402961731;
42;5;23.0;31.3390865326;7;42.7273421288;2;14.0;27.0;10;44.0;
43;5;23.0;33.5378913879;10;43.6189599037;2;15.0;25.0;10;44.0;
44;6;22.0;35.753200531;9;44.478921175;2;14.0;26.0;13;44.0;
45;6;23.0;31.9856376648;9;45.3073289394;2;14.0;27.0;12;44.0;
46;6;22.0;32.2356033325;11;46.1057395935;2;15.0;25.0;12;44.0;
47;6;22.0;33.503238678;11;46.876670599;2;14.0;26.0;14;44.0;
48;6;23.0;31.7883605957;12;47.6231002808;2;14.0;27.0;15;44.0;
49;9;25.9593696594;33.788356781;7;58.3480114937;2;15.0;25.0;15;44.0;
50;10;26.0527744293;38.788356781;4;74.4540193081;2;14.0;26.0;16;44.0;
51;10;28.0;44.788356781;5;76.2545001507;2;15.0;25.0;17;44.0;
52;10;30.5375003815;50.788356781;5;77.7792680264;2;16.0;25.0;17;44.0;
53;10;32.5374984741;56.788356781;5;79.2060322762;2;17.0;25.0;18;44.0;
54;10;34.11195755;60.9509658813;6;80.5330212116;2;18.0;25.0;19;44.0;
55;11;35.1778106689;63.977306366;6;81.7611513138;2;19.0;25.0;19;44.0;
56;11;36.2376213074;65.5414962769;6;83.8932294846;2;20.0;24.0;21;44.0;
57;11;38.2916107178;67.9085540771;6;85.0082440376;2;20.2999992371;24.0;21;44.0;
58;11;40.9281768799;67.2702560425;6;86.0406382084;2;20.2999992371;24.0;21;44.0;
59;11;40.5678443909;69.6233978271;9;86.9017747641;2;20.2999992371;24.0;21;44.0;
60;12;40.6796569824;71.9650726318;7;110.361203432;2;20.2999992371;24.0;21;44.0;
61;12;43.7542114258;73.2927093506;7;113.038498163;2;20.2999992371;24.0;21;44.0;
62;12;45.8037414551;77.6042098999;8;114.502672911;2;20.2999992371;24.0;22;44.0;
63;13;47.8491096497;81.8979644775;9;115.769202709;2;20.2999992371;24.0;21;44.0;
64;13;49.8969993591;83.1728515625;10;117.860837698;2;20.2999992371;24.0;21;44.0;
65;13;50.9474372864;88.428276062;9;118.833082795;2;20.2999992371;24.0;23;44.0;
66;13;53.0004692078;91.6640396118;9;119.654143095;3;20.2999992371;24.0;23;44.0;
67;13;55.3742713928;91.4583129883;9;123.2362988;3;20.2999992371;24.0;23;44.0;
68;13;55.5178642273;93.8650665283;10;126.247506738;3;20.2999992371;24.0;23;44.0;
69;15;57.2661514282;96.2437210083;10;129.670595169;3;20.2999992371;24.0;23;44.0;
70;15;60.9242362976;94.9472961426;11;131.59975934;3;20.2999992371;24.0;24;44.0;
71;15;64.3585662842;92.9883575439;13;132.935155392;4;20.2999992371;24.0;23;44.0;
72;15;65.6493301392;91.9883575439;15;133.63851583;4;20.2999992371;24.0;24;44.0;
73;15;67.7848739624;89.7631530762;14;134.317091107;4;20.2999992371;24.0;24;44.0;
74;15;64.9243240356;92.7631530762;15;134.9732759;4;20.2999992371;24.0;25;44.0;
75;16;64.3012695312;92.7631530762;15;135.609528065;4;20.2999992371;24.0;25;44.0;
76;17;70.5671920776;97.3008422852;14;136.179495454;4;20.2999992371;24.0;25;44.0;
77;18;74.6076278687;100.330863953;11;161.639707327;4;20.2999992371;24.0;25;44.0;
78;18;79.0784454346;103.763153076;13;163.906941295;4;20.2999992371;24.0;25;44.0;
79;18;80.7819442749;109.763153076;13;165.879550576;4;20.2999992371;24.0;26;44.0;
80;18;80.7093200684;116.763153076;15;167.574685454;4;20.2999992371;24.0;26;45.0;
81;18;80.9748153687;120.763153076;15;169.030890822;4;21.2999992371;25.0;26;46.3999997377;
82;18;81.2505722046;126.763153076;17;170.295398116;5;22.4890003204;26.4200000763;25;62.5237761736;
83;18;82.5366897583;127.763153076;17;171.414722204;5;23.8914070129;28.7314720154;26;64.4735472202;
84;19;78.8417434692;134.724136353;17;172.156850934;6;25.0138473511;30.9579029083;25;65.9117730856;
85;19;78.8227844238;136.753723145;18;172.879541636;6;25.75;33.0;25;67.1187651157;
86;19;80.1101074219;139.783630371;20;173.620977521;6;27.0779838562;35.0;25;68.1622041464;
87;19;79.4075012207;144.933029175;22;174.356455207;6;27.102722168;36.0;25;68.9119457006;
88;19;79.712348938;151.933731079;24;175.094147086;6;28.1289367676;37.0;26;69.5681916475;
89;19;81.4977035522;153.783630371;25;175.849327087;6;28.75;38.9036865234;26;70.1406694651;
90;19;82.8322677612;157.783630371;26;176.620589137;6;29.75;39.9686889648;27;70.6404922009;
91;19;84.1754302979;161.783615112;27;177.406176448;7;27.75;42.0371017456;26;71.0790081024;
92;19;82.5263137817;167.783615112;30;178.203955054;7;27.0;43.0;26;71.3682756424;
93;19;81.8838348389;173.783615112;32;179.011406183;7;27.0;46.0;26;71.5253331661;
94;19;82.2466964722;178.783615112;34;179.825634003;7;27.4500007629;49.0;26;71.6888401508;
95;20;83.0660324097;181.783615112;33;181.294567108;7;27.4500007629;52.0;27;71.8585371971;
96;20;82.487487793;187.983612061;35;182.797420502;7;27.4500007629;55.0;27;72.0340931416;
97;20;83.9125747681;190.344848633;36;184.328087449;7;27.4500007629;58.0;26;72.2151043415;
98;20;84.3390350342;191.834106445;36;185.879722834;7;27.4500007629;61.0;27;72.4010946751;
99;20;83.7644500732;196.295928955;38;188.444863558;7;27.4500007629;63.7005462646;27;72.5915186405;
100;20;87.9156951904;193.629089355;39;190.075578451;7;27.4500007629;65.7957611084;27;72.7857651711;
