Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;6;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;6;20.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;1;9.72283363342;10.4951858521;6;22.0419120789;1;9.94999980927;11.0;5;23.5400009155;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.296500206;11.970000267;5;25.8252849579;
13;1;11.7228336334;11.4571752548;6;23.6214065552;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;13.7228336334;12.1107034683;5;25.1832637787;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;15.7228336334;12.0916318893;5;25.6426100731;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;16.9523334503;12.3113050461;5;26.0019555092;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;17.9568786621;12.4808797836;5;26.0605818033;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;18.9614639282;12.5;6;26.0811508894;2;18.9500007629;14.0;5;30.375654459;
19;2;19.625;12.8243455887;6;26.1018965244;2;19.9500007629;14.0;5;30.7230784893;
20;2;19.625;12.8305692673;6;26.1228116751;2;20.2999992371;14.0;5;31.1118502617;
21;2;19.625;12.9491243362;6;26.1438889503;2;20.2999992371;14.0;5;31.544028759;
22;2;19.625;12.9575557709;6;26.1651208401;2;20.2999992371;14.0;5;32.0209121704;
23;2;19.8871517181;12.5;7;26.1864993572;2;20.2999992371;14.0;5;32.5427899361;
24;3;19.625;12.9745998383;6;26.2080165148;2;20.2999992371;14.0;5;33.1086950302;
25;3;19.625;12.983206749;6;26.2296639681;2;20.2999992371;14.0;6;33.7161855698;
26;3;19.625;12.9918651581;6;26.2514331341;2;20.2999992371;14.0;7;34.3611893654;
27;3;19.625;13.0005731583;6;26.2733153105;2;20.2999992371;14.0;7;35.0379443169;
28;3;19.625;13.0093259811;6;26.2953014374;2;20.2999992371;14.0;8;35.7390680313;
29;3;19.9164428711;12.5;6;26.3173824549;2;20.2999992371;14.0;8;36.4557781219;
30;3;17.9214115143;13.5;7;26.3395489454;2;18.2999992371;15.0;8;37.1782588959;
31;3;16.926399231;14.5;7;26.3617914915;2;17.2999992371;16.0;8;37.8961582184;
32;3;15.9314031601;15.5;7;26.3841004372;3;17.2999992371;17.5;7;39.5991659164;
33;3;14.936422348;16.5;7;26.4064661264;3;17.2999992371;18.5;7;40.4376012087;
34;3;14.3164548874;17.5;8;26.428878665;3;16.2999992371;19.0;7;41.266694665;
35;3;14.3214979172;18.5;8;26.4513280392;3;16.0;20.0;7;42.082408905;
36;3;14.3265485764;19.5;8;26.4738043547;3;16.0;21.0;8;42.8826862574;
37;3;14.3316059113;20.5;8;26.4962974787;3;16.0;22.0;8;43.6674602032;
38;3;14.3366670609;21.5;8;26.5187973976;3;16.0;23.0;9;44.4384758472;
39;3;14.3417291641;22.5;11;26.5412938595;3;16.0;24.0;8;45.1989505291;
40;4;14.3467912674;23.5;7;42.5637768507;3;16.0;25.0;9;45.9531121254;
41;4;16.0;26.2000007629;8;43.3762360811;3;16.0;26.0;9;46.7056746483;
42;4;18.0;27.3383655548;9;44.1092201471;3;16.0;27.0;11;47.4612827301;
43;4;19.0;28.3828926086;9;44.7618870735;3;17.0;25.0;12;48.2239727974;
44;4;20.0;29.4282188416;10;45.3367490768;3;16.0;26.0;12;48.9966840744;
45;4;21.0;30.4743347168;10;45.8388044834;3;16.0;27.0;13;49.7161855698;
46;4;22.0;31.5212345123;11;46.2746659517;3;17.0;25.0;13;50.3611893654;
47;4;24.0;29.5689029694;11;46.6517708302;3;16.0;26.0;14;51.0379443169;
48;4;23.588104248;30.6173267365;12;46.9777474403;3;16.0;27.0;14;51.7390680313;
49;4;25.3612003326;31.6173267365;12;47.1662437916;3;17.0;27.0;14;52.4557781219;
50;4;25.7000007629;33.6173248291;12;47.2384997606;3;18.0;28.0;14;53.1782588959;
51;4;27.4286613464;35.6173248291;12;47.3117179871;3;19.0;29.0;14;53.8961582184;
52;4;28.4451370239;37.4133720398;13;47.3858603239;3;20.0;30.0;13;54.5991659164;
53;4;29.4618186951;37.5;13;47.4608850479;3;21.0;31.0;15;55.2776012421;
54;4;29.3250007629;36.5;15;47.5367466211;3;22.0;30.0;15;55.9229507446;
55;4;29.7461090088;36.5;14;47.6133959293;3;22.2999992371;29.0;15;56.5282850266;
56;4;29.7121505737;35.5;15;47.6907801628;3;22.2999992371;29.0;16;57.088514328;
57;4;30.1554260254;33.5;15;47.7688430548;3;22.2999992371;29.0;17;57.6004695892;
58;4;29.3250007629;34.5;16;47.8475248814;4;22.2999992371;29.0;17;58.0628213882;
59;4;29.7508010864;33.8685531616;16;47.9267627001;4;22.2999992371;29.0;17;58.4758720398;
60;5;29.7694892883;33.5;12;76.756490469;4;22.2999992371;29.0;18;58.8412618637;
61;5;28.3250007629;34.5;12;78.8333501816;4;22.2999992371;29.0;19;59.1616458893;
62;5;28.3250007629;38.5;14;80.4282872677;4;22.2999992371;29.0;19;59.4403705597;
63;5;28.3250007629;41.3920555115;14;81.6047096252;4;22.2999992371;29.0;20;59.6811828613;
64;5;28.3250007629;43.4348526001;14;82.4474196434;4;22.2999992371;29.0;20;59.8879890442;
65;5;28.7000007629;45.4779434204;16;83.0416297913;4;22.2999992371;29.0;20;60.0;
66;5;29.7000007629;46.521270752;17;83.1282629967;4;22.2999992371;29.0;19;60.0;
67;5;30.7000007629;47.5647850037;16;83.1906147003;4;22.2999992371;29.0;19;60.0;
68;5;31.7000007629;48.6084289551;15;83.2530794144;4;22.2999992371;29.0;19;60.0;
69;5;32.7000007629;49.6521530151;15;83.3155794144;4;22.2999992371;29.0;20;60.0;
70;5;33.7000007629;50.6959075928;15;83.378036499;4;22.2999992371;29.0;20;60.0;
71;5;34.7000007629;51.7396240234;16;87.2348079681;4;22.2999992371;29.0;19;60.0;
72;5;35.8710021973;52.8200531006;17;90.1128509045;4;22.2999992371;29.0;20;60.0;
73;5;37.0136642456;53.9017906189;17;92.2060625553;4;22.2999992371;29.0;20;60.0;
74;5;37.9560317993;54.9846725464;17;93.6740634441;4;22.2999992371;29.0;21;60.0;
75;5;38.2270126343;56.0685119629;19;94.2187612057;4;22.2999992371;29.0;21;60.0;
76;5;38.2999992371;57.1531333923;19;94.340470314;4;22.2999992371;29.0;21;60.0;
77;5;38.2999992371;58.2383270264;20;94.4627158642;5;22.2999992371;29.0;20;61.7999992371;
78;5;38.2999992371;59.3238983154;20;94.5852019787;5;22.4890003204;29.4200000763;21;63.2535362244;
79;5;38.2999992371;60.4096412659;19;94.7076294422;5;22.6291618347;29.7314720154;20;64.417591095;
80;5;38.2999992371;61.4953384399;20;94.8296983242;5;22.7310562134;29.9579029083;20;65.1052589417;
81;6;38.2999992371;62.5807876587;19;94.9511113167;5;22.75;30.0;20;65.6133613586;
82;6;37.2999992371;61.6657791138;19;95.0715761185;5;22.75;30.0;19;66.0;
83;6;37.2999992371;61.7501029968;19;95.1908092499;5;22.75;30.0;19;66.0;
84;6;38.2999992371;62.8335647583;19;95.3085370064;5;22.75;30.0;19;66.0;
85;6;37.2999992371;61.915977478;20;95.4244995117;5;22.75;30.0;20;66.0;
86;6;35.2999992371;63.9971504211;20;95.5384526253;5;22.75;30.0;20;66.0;
87;7;34.2999992371;66.0769195557;19;97.6501688957;4;20.75;31.0;20;66.0;
88;8;36.2999992371;67.1551208496;21;97.8394398689;4;19.75;32.0;20;66.0;
89;8;36.2999992371;71.2316055298;21;98.0284457207;4;18.75;33.0;21;66.0;
90;8;35.2999992371;75.3062591553;23;98.2170233727;4;17.75;34.0;20;66.0;
91;9;35.2999992371;76.3789367676;20;110.405024767;4;16.75;35.0;20;66.0;
92;9;34.2999992371;81.4495697021;20;111.192318678;4;16.0;36.0;21;66.0;
93;10;34.2999992371;85.3663330078;20;111.933188438;4;16.0;37.0;22;66.0;
94;10;33.2999992371;86.4647293091;20;113.624598026;4;16.0;38.0;22;66.0;
95;11;34.2999992371;90.528717041;19;114.32534647;4;16.0;39.0;23;66.0;
96;11;37.2999992371;96.590385437;21;114.978806257;4;16.0;40.0;23;66.0;
97;11;36.2999992371;99.6497116089;21;115.586768746;4;16.0;41.0;23;66.0;
98;11;36.2999992371;103.706687927;23;116.151998997;4;16.0;42.0;23;66.0;
99;12;37.2999992371;108.761299133;23;116.677915692;4;16.0;43.0;23;66.0;
100;12;39.2999992371;110.023017883;24;117.168302417;4;16.0;44.0;24;66.0;
