Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;9.5;10.0;5;20.0;2;9.95000076294;10.5;4;22.0900000334;
8;2;9.5;10.3000001907;4;21.3999996185;2;9.9702501297;10.5;4;22.618019104;
9;2;9.81500053406;10.1999998093;4;21.7964004278;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;9.90419006348;10.3632001877;4;22.1345227957;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;9.98026752472;10.4951858521;4;23.2873874903;2;10.2746400833;11.0;4;25.2073103189;
12;2;10.2396621704;11.0209560394;4;24.268861413;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;12.027598381;11.4571752548;4;25.093021512;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;14.027598381;11.8107032776;4;25.7803837061;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;15.7228336334;12.5707674026;4;26.3539340496;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;16.7228336334;12.830701828;4;26.8362411261;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;18.1445922852;12.4808797836;4;27.0267930031;2;18.696352005;13.879781723;5;31.7709991932;
18;2;18.7228336334;13.1080379486;5;27.1883933544;2;19.7984752655;14.0;5;32.2698645592;
19;2;19.625;13.1565179825;5;27.3593420982;2;20.9107208252;14.0;5;32.8134241104;
20;2;19.625;13.44373703;5;27.5396113396;2;21.383020401;14.0;5;33.400015831;
21;2;19.625;13.5158443451;5;27.7290761471;2;21.5150032043;14.0;5;34.0264167786;
22;2;20.2390422821;12.5;6;27.9275052547;2;21.6559429169;14.0;5;34.6877307892;
23;2;20.2836894989;12.5;7;28.1345529556;2;21.8047389984;14.0;6;35.3773875237;
24;2;19.625;13.5;7;28.3497540951;2;21.9599113464;14.0;6;36.0872850418;
25;2;18.3786945343;13.5;7;28.5725209713;2;22.119638443;14.0;6;36.8080816269;
26;2;17.428817749;14.5;7;28.8021440506;2;22.2818183899;14.0;6;37.5296325684;
27;3;16.4804821014;15.5;6;29.0377955437;2;22.4441661835;14.0;7;38.2415313721;
28;3;15.5335044861;16.5;8;29.2785372734;2;22.6043434143;14.0;7;38.9337024689;
29;3;14.0;18.5;8;29.523332119;2;22.7600822449;14.0;7;39.5969734192;
30;3;15.0;18.5;7;29.7710599899;2;20.9093170166;15.0;7;40.2235612869;
31;3;15.0734882355;19.5;7;30.0205359459;2;20.0503005981;16.0;7;40.8074121475;
32;3;15.1296205521;20.5;8;30.2705316544;2;19.1816673279;17.0;7;41.344373703;
33;3;15.1858692169;21.5;8;30.5197997093;3;19.302482605;18.5;6;42.8321943283;
34;3;15.2419548035;22.5;9;31.76709795;3;19.4122428894;19.5;6;43.4303714037;
35;3;16.2975959778;24.2000007629;9;32.1012138128;3;19.2108345032;20.0;7;44.0036436319;
36;3;17.3525238037;25.2630004883;9;32.4381074905;3;19.2984771729;21.0;7;44.5570802689;
37;3;17.6735744476;25.5;10;32.7770770788;3;19.3756656647;22.0;7;45.0967441797;
38;3;17.4592018127;27.4042167664;11;33.1175026894;3;19.4430789948;23.0;7;45.6293132305;
39;4;17.5104866028;28.48295784;8;51.4588537216;3;19.5015220642;24.0;7;46.1617128849;
40;4;17.0;30.5674514771;9;52.7006915808;3;19.5518627167;25.0;7;46.7007701397;
41;4;18.3721885681;31.5;10;53.8175703287;3;19.5949802399;26.0;7;47.1118502617;
42;4;19.0;31.5;11;54.8136372566;3;19.6000003815;27.0;8;47.544028759;
43;4;18.4363479614;32.5;11;55.698148489;3;20.6000003815;25.0;8;48.0209121704;
44;4;18.4715213776;34.5;12;56.4833853245;3;19.6000003815;26.0;9;48.5427899361;
45;4;19.0;34.0341072083;13;57.1828563213;3;20.6000003815;26.0;9;49.1086950302;
46;4;18.5481643677;34.1499977112;13;57.8099584579;3;21.6000003815;27.0;11;49.7161855698;
47;4;18.5896263123;35.2589645386;14;58.1868970394;3;22.6000003815;28.0;11;50.3611893654;
48;4;20.0;34.3610649109;14;58.5253412724;3;23.6000003815;29.0;11;51.0379443169;
49;4;21.6786365509;36.5;15;58.8628418446;3;24.6000003815;30.0;10;51.7390680313;
50;4;23.9431095123;36.5;15;59.1991918087;3;25.6000003815;29.0;11;52.4557781219;
51;4;24.0;38.5;16;59.5341107845;3;25.8999996185;29.0;11;53.1782588959;
52;4;24.8260192871;40.5;17;59.8672320843;3;25.8999996185;29.0;12;53.8961582184;
53;4;25.8782958984;40.5;18;60.141512394;3;25.8999996185;29.0;13;54.5991659164;
54;4;26.5318412781;40.5;19;60.3841423988;3;25.8999996185;29.0;13;55.2776012421;
55;4;27.6000003815;39.5;21;60.6303496361;3;25.8999996185;29.0;13;55.9229507446;
56;4;27.625;39.5;21;60.8789830208;3;25.8999996185;29.0;13;56.5282850266;
57;4;27.7227706909;40.5;22;61.1288366318;3;25.8999996185;29.0;15;57.088514328;
58;4;27.7789878845;41.5;24;61.3786706924;3;25.8999996185;29.0;17;57.6004695892;
59;4;27.625;40.5;25;61.6272368431;4;25.8999996185;29.0;16;58.0628213882;
60;4;28.625;40.5;24;61.8733024597;4;25.8999996185;29.0;15;58.4758720398;
61;4;27.625;39.5;25;62.1156759262;4;25.8999996185;29.0;16;58.8412618637;
62;4;27.625;38.5;25;62.353228569;4;25.8999996185;29.0;16;59.1616458893;
63;4;28.625;38.5;23;62.5849161148;4;25.8999996185;29.0;17;59.4403705597;
64;4;29.625;38.5;24;62.8097963333;4;25.8999996185;29.0;17;59.6811828613;
65;4;28.625;37.5;24;63.0270428658;4;25.8999996185;29.0;17;59.8879890442;
66;4;28.2060852051;37.5;25;63.2359538078;4;25.8999996185;29.0;18;60.0;
67;5;28.2530899048;38.5;24;63.4359588623;4;25.8999996185;29.0;18;60.0;
68;5;28.2980918884;39.5;25;63.6266198158;4;25.8999996185;29.0;18;60.0;
69;5;27.625;38.5;25;63.8076286316;4;25.8999996185;29.0;19;61.0;
70;5;28.625;38.5;25;63.9788007736;4;26.8999996185;30.0;19;62.8599991798;
71;5;27.625;37.5;25;64.1400680542;4;26.0890007019;32.4199981689;19;64.3765001297;
72;5;28.4565162659;38.5;24;64.2914676666;4;27.4818286896;32.7314720154;20;65.6065520048;
73;5;28.4905796051;39.5;24;66.3560447693;4;25.3310565948;34.957901001;21;66.3633108139;
74;5;25.8229999542;39.5;25;69.0449008942;4;26.6330623627;35.0;21;66.943649888;
75;5;27.9570732117;41.5;25;70.4519319534;4;24.75;36.665145874;21;67.4057120085;
76;5;30.0829792023;43.5;25;71.5937829018;4;25.75;35.7028579712;22;67.484351635;
77;6;32.181438446;42.5;23;96.181422472;4;26.75;35.7421760559;23;67.5662232637;
78;6;30.2000007629;47.5;23;98.1841219664;4;26.102399826;36.0;23;67.6513283253;
79;7;31.2000007629;53.5;19;100.847603679;4;26.1215496063;37.0;24;67.7396525145;
80;8;32.2000007629;59.0609970093;21;102.198121905;4;24.7999992371;38.8698272705;25;67.8311642408;
81;8;33.2000007629;62.3073883057;21;103.289078951;4;23.7999992371;39.0;25;67.9258141518;
82;8;34.2000007629;67.3075637817;22;104.168821335;4;23.7999992371;40.0;25;68.0235335827;
83;8;35.2000007629;70.4206771851;23;104.819454908;4;23.7999992371;43.0;25;68.1242339611;
84;9;36.2000007629;72.4816589355;22;105.047407746;4;24.75;44.0;26;68.2278065681;
85;9;37.2000007629;73.6331787109;22;105.248918891;4;24.75;46.0;27;68.3341217041;
86;9;38.2000007629;74.7742462158;25;105.462972403;5;25.75;48.1670608521;26;69.4430289268;
87;9;39.2000007629;75.924079895;26;105.689912081;5;26.75;50.2215156555;26;69.7343569994;
88;9;40.2000007629;79.0829391479;26;105.929993033;5;27.015499115;52.277179718;26;70.0581905842;
89;10;41.2000007629;81.2509994507;27;106.183361053;5;26.75;54.3339576721;27;70.4185906649;
90;12;42.2000007629;80.5;26;106.450034857;5;26.75;56.391746521;28;70.8198901415;
91;12;43.2000007629;83.5;26;106.729885936;5;26.75;57.450428009;28;71.26658988;
92;12;44.2000007629;87.5;27;107.022621751;5;26.75;58.5098838806;29;71.7631976604;
93;13;44.7000007629;90.6911239624;26;107.327769876;6;26.75;59.5699806213;28;72.3140025139;
94;14;50.2327804565;95.8635559082;22;130.64466691;7;27.75;57.6305847168;22;87.9227731228;
95;14;54.264465332;101.043746948;23;133.27244997;7;25.75;60.6915473938;22;89.6423814297;
96;14;57.4972457886;106.231124878;22;136.558160543;7;25.75;63.7527313232;22;91.3293423653;
97;14;60.5310058594;111.424987793;23;138.511624336;7;27.75;60.8139801025;23;92.9728374481;
98;14;63.0656242371;116.159362793;22;140.111934662;8;25.75;63.8751449585;23;94.5666658878;
99;14;64.2090759277;120.406684875;23;141.407427073;8;25.75;66.9360809326;24;96.1079053879;
100;14;64.3407440186;124.65788269;23;142.45808208;8;26.75;65.9966430664;25;98.5952215195;
