Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;2;8.0;11.3000001907;5;21.0;2;8.29999923706;10.5;4;22.0900000334;
5;2;8.14999961853;10.0;5;21.0599999428;2;8.31349945068;10.5;4;22.1871190071;
6;2;9.23849964142;10.0;5;21.1229639053;2;9.41710090637;10.5;4;22.2917383909;
7;2;9.75266647339;10.0;5;21.1889609098;2;10.0156412125;10.5;4;22.4042263031;
8;2;9.76751613617;10.0;5;21.6699410677;2;10.0409517288;10.5;4;22.9589728117;
9;2;9.87573719025;10.1999998093;5;22.0818096399;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;9.96840667725;10.3632001877;5;22.4358423948;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;10.0480642319;10.4951858521;5;23.611035943;2;10.3643379211;11.0;4;25.6606454849;
12;2;10.3124837875;11.0209560394;5;24.615765214;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;12.1056518555;11.4571752548;5;25.4640146494;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;14.1056518555;11.8107032776;5;26.1761806011;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;16.1056518555;12.0916318893;5;26.7751014233;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;17.2071437836;12.3113050461;5;27.2831678391;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;18.2451515198;12.4808797836;4;27.4996597767;2;18.8754138947;13.879781723;5;32.6429929733;
18;2;19.2852573395;12.5;4;27.687142849;2;19.9946746826;14.0;5;33.2167277336;
19;2;20.2296066284;12.5;4;27.883649826;2;21.1237640381;14.0;5;33.8314290047;
20;2;20.2738208771;12.5;5;28.0888605118;2;21.6120700836;14.0;5;34.4827160835;
21;2;20.3199939728;12.5;6;28.3023359776;2;21.7586097717;14.0;5;35.1645216942;
22;2;20.368024826;12.5;6;28.5235154629;2;21.9120159149;14.0;5;35.8691868782;
23;2;20.4177913666;12.5;7;28.7517154217;2;22.0705661774;14.0;6;36.5877075195;
24;2;20.4691352844;12.5;7;28.986133337;2;22.2322330475;14.0;6;37.3101301193;
25;2;20.5218811035;12.5;7;29.22585392;2;22.3947792053;14.0;6;38.0260667801;
26;2;19.625;13.5;7;29.4698610306;2;22.5558643341;14.0;6;38.7252779007;
27;2;19.625;14.2879447937;7;29.7170505524;2;22.713186264;14.0;6;39.3982591629;
28;2;19.625;14.3868198395;7;29.9662499428;2;22.8646087646;14.0;6;40.0367603302;
29;2;18.625;13.5;7;30.2162384987;2;23.0082702637;14.0;6;40.6341733932;
30;3;17.7986526489;14.5;6;30.4657707214;2;21.1426887512;15.0;6;41.1857595444;
31;3;16.8547973633;15.5;6;30.7136011124;2;20.2667961121;16.0;6;41.6886959076;
32;3;15.9105606079;16.5;6;30.9585089684;2;19.3799552917;17.0;6;42.1419706345;
33;3;15.3406639099;17.5;6;31.1993217468;2;18.4819431305;18.0;6;42.5461521149;
34;3;15.3948478699;18.5;6;31.4349379539;2;17.572883606;19.0;6;42.9030923843;
35;3;15.4478607178;19.5;6;31.6643476486;2;17.3531951904;20.0;6;43.215596199;
36;3;15.4994783401;20.5;7;31.8866472244;2;17.4235095978;21.0;7;43.4871034622;
37;3;15.549495697;21.5;7;32.1010527611;2;17.4845981598;22.0;7;43.7214069366;
38;3;15.5977363586;22.5;8;32.3069086075;2;17.5373153687;23.0;8;43.922419548;
39;3;14.0;24.5;9;32.5036902428;2;17.5825443268;24.0;8;44.0;
40;3;14.0;26.5;9;32.6910057068;2;17.6000003815;25.0;8;44.0;
41;3;14.0;28.5;10;32.8685903549;2;17.6000003815;26.0;9;44.0;
42;3;14.0;30.5;11;33.0363025665;2;17.6000003815;27.0;9;44.0;
43;3;14.0;32.5;12;33.1941108704;3;19.6000003815;25.5;9;45.0;
44;3;14.0;34.2358779907;13;33.3420877457;3;19.6000003815;26.5;10;45.1599999666;
45;3;14.0;35.3394622803;13;33.4803924561;3;19.6000003815;27.0;11;45.3437439203;
46;3;15.0;33.4362754822;14;33.6092615128;3;20.6000003815;27.0;11;45.5541238785;
47;3;14.0;34.5264816284;15;33.7289934158;3;21.6000003815;28.0;11;45.7941719294;
48;3;14.0;35.610294342;15;33.8399391174;3;22.6000003815;29.0;13;46.0669906139;
49;4;16.0;34.3879585266;16;34.9424877167;3;23.6000003815;30.0;14;46.375654459;
50;4;16.0;34.7597427368;16;35.0900000334;4;25.6000003815;32.0;13;47.7230784893;
51;5;18.0;32.5;14;55.1871190071;4;27.6000003815;32.0;14;48.2718502283;
52;6;21.0;33.5;13;80.4917391539;4;27.8999996185;32.0;15;48.8877726793;
53;6;24.0249996185;35.5;14;82.8218269348;4;27.8999996185;33.0;16;49.5750360489;
54;6;27.0249996185;37.5;15;84.7404894829;4;27.8999996185;34.0;16;50.3369618654;
55;6;30.0249996185;39.5;17;86.2916072607;4;27.8999996185;34.0;16;51.1756856441;
56;6;30.0249996185;42.5;17;87.5315996408;4;27.8999996185;34.0;16;52.0918400288;
57;6;31.0249996185;44.5;18;88.5191478729;4;27.8999996185;34.0;17;53.0842678547;
58;6;32.4613494873;45.5;20;89.0956480503;5;27.8999996185;34.0;16;54.1497945786;
59;7;33.1215209961;46.5;19;89.261295557;5;27.8999996185;34.0;18;55.2830967903;
60;7;34.1587905884;47.5;19;89.4362905025;5;27.8999996185;34.0;18;56.4766902924;
61;7;35.6500015259;46.5;20;89.6205644608;5;27.8999996185;34.0;19;57.7210488319;
62;7;36.2396278381;46.5;20;89.8139474392;5;27.8999996185;34.0;19;59.0048532486;
63;8;37.0499992371;45.5;17;103.766159296;5;27.8999996185;34.0;19;60.3153514862;
64;8;38.0500030518;49.5;19;104.634302855;5;27.8999996185;34.0;19;62.6387906075;
65;8;41.0500030518;49.7587623596;19;105.457086802;5;28.8999996185;35.0;19;63.9908950329;
66;8;39.0500030518;53.9117507935;20;106.231213927;5;29.8999996185;36.0;21;65.3279440403;
67;8;40.3431739807;58.0698356628;21;106.955438256;6;29.8999996185;37.0;20;66.636058569;
68;9;41.3493423462;62.2324752808;19;129.380235434;6;29.8999996185;38.0;20;67.90224576;
69;9;43.3555679321;65.399055481;18;131.094897151;6;29.8999996185;39.0;20;70.9016245604;
70;10;45.0250015259;68.568901062;18;132.570636749;6;28.0890007019;40.4199981689;21;73.5524814129;
71;10;47.0250015259;70.568901062;19;133.827577829;6;29.2291622162;39.7314720154;22;75.8870812654;
72;10;49.0250015259;71.9175033569;19;138.48294735;7;27.3310565948;40.957901001;21;77.6969190836;
73;10;51.049041748;74.0043334961;20;142.221285462;7;28.3500003815;40.0;20;79.2613869905;
74;10;52.5796356201;75.1515045166;19;145.193404078;7;26.75;41.0;18;80.6450784206;
75;10;53.9923782349;76.2903442383;20;147.30798614;7;27.75;40.0;19;81.7133853436;
76;10;55.23853302;77.4211502075;22;148.44902575;7;28.75;40.0;19;82.6616511345;
77;10;58.9878005981;78.3423080444;22;148.942714691;7;27.75;41.0;19;83.495230794;
78;10;62.0328025818;80.4261474609;23;149.372910023;7;28.1003036499;42.0;19;84.1529014111;
79;11;63.8372917175;83.5;18;166.940411329;7;26.7999992371;43.0;20;84.6140370369;
80;11;64.8690414429;85.5;19;168.586180329;7;25.7999992371;42.0;20;85.0171997547;
81;11;65.6999282837;88.5999984741;20;170.07722795;7;25.7999992371;42.0;14;85.3682594299;
82;11;66.7298355103;90.9660644531;20;172.398076892;7;25.7999992371;43.0;11;85.6733566523;
83;11;68.7586517334;93.9999771118;21;173.626223087;7;26.75;44.0;13;85.8923960924;
84;11;69.9546203613;97.0341949463;22;174.705890656;7;26.75;45.0;14;85.9512042999;
85;11;70.7587585449;100.068710327;24;175.643037915;7;26.75;46.0;14;86.0106925964;
86;11;70.9043731689;103.103492737;25;176.456451535;7;26.75;47.0;15;86.0707983971;
87;11;71.041519165;106.138519287;27;177.1657902;7;26.75;48.0;16;86.1314563751;
88;13;71.1723632812;108.173751831;27;177.695177913;7;26.75;49.0;15;86.1925981045;
89;13;70.4695205688;111.209182739;28;178.032396793;7;26.75;50.0;13;86.2541532516;
90;13;70.5032348633;114.244781494;28;178.366436124;7;26.75;51.0;12;86.3160488605;
91;13;70.5366363525;115.599998474;28;178.697939396;7;26.75;52.0;13;86.3782105446;
92;13;70.5697860718;119.599998474;29;179.027547836;7;26.75;53.0;13;86.4405622482;
93;13;70.6027526855;123.352279663;29;179.355872154;7;25.75;52.0;13;86.5030269623;
94;13;71.6355895996;125.355072021;29;180.627281189;7;25.75;52.0;13;86.5655269623;
95;13;71.662727356;130.464385986;29;181.019689918;7;26.75;53.0;14;86.6279840469;
96;13;72.6859664917;138.823028564;29;181.444669366;7;25.75;52.0;15;86.6903202534;
97;13;72.8444671631;144.985671997;29;181.904695988;7;25.75;52.0;16;86.7524580956;
98;13;72.8904647827;150.152893066;32;182.402264953;7;26.75;53.0;17;86.8143208027;
99;15;72.9402313232;155.324371338;30;182.939819813;6;25.75;52.0;17;86.8758327961;
100;15;72.9939804077;160.499710083;32;183.519655466;6;25.75;52.0;18;86.9369204044;
101;15;73.0519714355;165.678466797;34;184.143791199;6;26.75;53.0;18;86.9975113869;
102;16;73.1143722534;170.860137939;33;184.813812971;6;25.75;52.0;19;87.0575361252;
103;17;73.1813812256;176.044128418;33;185.577565908;6;25.75;52.0;19;87.1169276237;
104;17;73.2577590942;180.290771484;33;186.389627457;6;26.75;53.0;19;87.1756215096;
105;17;74.3389663696;181.540176392;35;187.248949289;6;25.75;52.0;20;87.2335567474;
106;17;75.3999176025;180.654144287;35;188.153183699;6;25.75;52.0;20;87.2906756401;
107;17;78.2731399536;179.654144287;36;190.098490953;6;26.75;53.0;20;87.3469240665;
108;18;81.4101638794;177.268722534;33;192.139410257;6;26.75;54.0;20;87.4022512436;
109;18;80.6314544678;180.268722534;33;194.271788597;6;26.75;56.0;21;87.4566106796;
110;18;81.9661102295;189.268722534;34;196.549980164;6;26.75;58.0;22;87.5099596977;
111;18;85.3069915771;194.268722534;29;198.91717279;6;26.75;60.0;20;87.5622594357;
