Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;5;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;9.8956489563;11.0792179108;4;23.0;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.1750001907;11.0;4;24.7000008821;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.5574998856;11.7700004578;5;26.1690288782;
13;2;11.7228336334;11.7571754456;3;24.6214065552;2;12.2523422241;12.4126424789;5;27.4157934189;
14;2;13.7228336334;11.8107032776;3;25.2132637501;2;14.2523422241;12.9308347702;5;28.4674659967;
15;2;15.7228336334;12.0916318893;3;25.6832010746;2;16.2523422241;13.3366470337;5;29.3608939648;
16;2;16.7228336334;12.6294822693;3;26.0535256863;2;17.4150733948;13.6469516754;5;30.135217905;
17;2;17.9684810638;12.4808797836;3;26.1235172749;2;18.4845218658;13.879781723;5;30.7230784893;
18;2;18.9756240845;12.5;3;26.1558350325;2;19.5626926422;14.0;5;31.1118502617;
19;2;19.8850631714;12.5;3;26.1887089014;2;20.6501674652;14.0;5;31.544028759;
20;2;19.625;12.8566131592;4;26.2221269608;2;21.0974063873;14.0;5;32.0209121704;
21;2;19.8999786377;12.5;5;26.2560760975;2;21.2047042847;14.0;5;32.5427899361;
22;2;19.625;13.0024299622;5;26.2905418873;2;20.2999992371;15.0;5;33.1086950302;
23;2;19.625;13.0162162781;5;26.3255085945;2;21.2999992371;14.0;6;33.7161855698;
24;2;19.9232387543;12.5;5;26.3609591722;2;21.5861415863;14.0;6;34.3611893654;
25;2;19.625;13.0443840027;7;26.3968753815;2;21.7312660217;14.0;6;35.0379443169;
26;2;19.9392967224;12.5;7;26.4332377911;2;21.8835372925;14.0;6;35.7390680313;
27;3;19.947479248;12.5;7;26.4700255394;2;22.0412902832;14.0;7;36.4557781219;
28;3;19.625;12.5;7;26.5072168112;2;22.2025489807;14.0;7;37.1782588959;
29;3;19.625;13.1028871536;8;26.5447884798;2;22.36510849;14.0;7;37.8961582184;
30;3;17.9725780487;13.5;8;26.5827163458;2;20.5266342163;15.0;7;38.5991659164;
31;3;16.9811115265;14.5;8;26.6209751368;3;20.6848106384;16.5;6;40.2776012421;
32;3;15.9897193909;15.5;8;26.6595385075;3;20.8374595642;17.5;6;41.0829507113;
33;3;14.9983959198;16.5;8;26.6983793974;3;19.9826622009;18.0;6;41.8720289469;
34;4;14.3821353912;17.5;6;41.7374696732;3;19.1188621521;19.0;5;42.6426382065;
35;4;15.0;19.5;6;42.5267804861;3;18.9449157715;20.0;6;43.3946415186;
36;4;16.0;20.7437458038;6;43.2356567383;3;19.0601062775;21.0;6;44.1298120022;
37;4;17.0;21.771396637;5;43.8632346392;3;19.1641349792;22.0;6;44.8515264988;
38;4;18.0;21.5;6;45.4120069742;3;19.2570705414;23.0;6;45.564340353;
39;4;20.0;22.5;6;45.976954937;3;19.3392829895;24.0;6;46.273496151;
40;4;22.0;23.5;9;46.4817960262;3;19.4113693237;25.0;6;46.9843993187;
41;4;22.1217956543;24.5;9;46.9343374968;3;19.4740829468;26.0;6;47.7020950317;
42;4;22.191078186;25.5;9;47.3425679207;3;19.5282669067;27.0;6;48.4307789803;
43;4;22.2486209869;26.5;10;47.6204783916;3;20.574798584;25.0;7;49.1086950302;
44;4;22.2749996185;29.5;11;47.7896260023;3;19.6000003815;26.0;9;49.7161855698;
45;5;22.2749996185;31.1527385712;10;47.9674967527;3;20.6000003815;26.0;9;50.3611893654;
46;5;22.2749996185;30.7545566559;11;48.1542913914;3;21.6000003815;27.0;10;51.0379443169;
47;5;24.2097148895;31.7545566559;11;48.3501520157;3;22.6000003815;28.0;11;51.7390680313;
48;5;25.2537841797;33.7545547485;12;48.555151701;3;23.6000003815;29.0;11;52.4557781219;
49;5;25.7837905884;35.7545547485;12;48.7692830563;3;24.6000003815;30.0;12;53.1782588959;
50;5;26.7999229431;37.7545547485;12;48.9924480915;3;25.6000003815;29.0;13;53.8961582184;
51;5;28.3983001709;38.5;13;49.224448204;3;25.8999996185;29.0;14;54.5991659164;
52;5;27.8999996185;39.5;13;49.4649748802;3;25.8999996185;29.0;14;55.2776012421;
53;5;28.5786361694;38.2141723633;14;49.7136042118;3;25.8999996185;29.0;15;55.9229507446;
54;5;28.4595298767;36.5;14;49.969792366;3;25.8999996185;29.0;15;56.5282850266;
55;6;27.8999996185;37.5;13;50.2328732014;3;25.8999996185;29.0;17;57.088514328;
56;8;29.3023967743;33.5;8;65.5020611286;3;25.8999996185;29.0;17;57.6004695892;
57;8;27.778295517;35.5;8;66.5264565945;3;25.8999996185;29.0;18;58.0628213882;
58;8;28.424703598;37.5;8;67.4744296074;3;25.8999996185;29.0;20;58.4758720398;
59;8;27.5009555817;40.5;9;68.3440511227;4;25.8999996185;29.0;19;58.8412618637;
60;8;27.8999996185;42.5;9;69.1366741657;4;25.8999996185;29.0;19;59.1616458893;
61;8;27.8918190002;44.5;9;69.8560874462;4;25.8999996185;29.0;19;59.4403705597;
62;8;29.2749996185;45.5;11;71.5076644421;4;25.8999996185;29.0;20;59.6811828613;
63;8;31.2749996185;46.4669342041;11;72.1275992393;4;25.8999996185;29.0;20;59.8879890442;
64;8;33.8631057739;47.4903411865;12;72.6928884983;4;25.8999996185;29.0;20;60.0;
65;8;32.9398269653;47.5133628845;11;73.1159963608;4;25.8999996185;29.0;20;60.0;
66;8;33.6294250488;45.5133628845;14;73.4170453548;4;25.8999996185;29.0;20;60.0;
67;8;34.6365661621;46.5;13;74.7122091055;4;25.8999996185;29.0;20;60.0;
68;7;34.6435775757;42.5;13;73.8297963142;5;25.8999996185;29.0;16;61.1558350325;
69;7;33.9749984741;43.5;13;76.3353357315;5;26.8999996185;30.0;17;62.1887089014;
70;7;34.5863075256;45.0;15;78.4232448339;5;28.8999996185;32.0;17;64.1240133047;
71;7;35.842086792;47.5735549927;15;80.1480051279;5;28.0890007019;35.4199981689;17;65.7211420536;
72;7;37.7690010071;47.8708152771;15;81.567076683;5;29.2291622162;36.7314720154;18;67.0374442339;
73;7;36.9559249878;46.6872596741;17;82.557264924;5;27.3310565948;39.957901001;19;67.8863668442;
74;8;36.3618431091;48.0;17;82.8672814369;5;28.3500003815;40.0;19;68.5650595427;
75;8;35.3681640625;48.0;17;83.1636929512;5;26.75;41.0;21;69.1319189072;
76;8;31.0249996185;51.9657211304;18;83.4461579323;5;27.75;40.0;22;69.3220230341;
77;8;30.0249996185;55.0144348145;18;83.7145267725;5;28.75;40.0;23;69.5222119093;
78;8;29.0249996185;58.0625038147;19;83.9688230753;5;27.75;41.0;23;69.7326236963;
79;8;30.0249996185;58.1099090576;19;84.2092242241;5;27.75;42.0;23;69.9533231258;
80;8;31.0249996185;59.1566123962;19;85.4360343218;5;26.7999992371;43.0;23;70.1842899323;
81;8;33.0250015259;62.2025909424;20;85.7096652985;5;25.7999992371;43.0;25;70.4254088402;
82;9;35.0250015259;65.2478256226;20;85.9735771418;5;25.7999992371;44.0;26;70.6764594316;
83;9;35.7571029663;67.6335983276;21;86.2283966541;5;25.7999992371;46.0;26;70.9371073246;
84;9;33.0250015259;72.3359680176;21;86.4740613699;5;26.75;48.0;27;71.2068980932;
85;9;32.0250015259;76.3788452148;21;86.6127678156;5;26.75;50.0;27;71.4852528572;
86;9;32.8393173218;75.7288665771;22;86.7535023689;5;26.75;52.0;28;71.7714669704;
87;10;32.8686523438;75.7589263916;22;86.8962804079;5;26.75;54.0;29;72.0647118092;
88;10;30.7951545715;75.7589263916;22;87.0175513029;5;26.75;56.0;29;72.3640415668;
89;10;30.5302658081;77.0;23;87.1251326799;5;26.75;58.0;30;72.6684017181;
90;10;30.5625419617;79.0;23;87.2359499931;5;26.75;60.0;31;72.9766435623;
91;10;30.625;80.0;24;87.3499616385;5;26.75;62.0;31;73.2875406742;
92;10;31.625;82.0;26;87.4671080112;5;26.75;64.0;31;73.5998106003;
93;10;32.625;84.0;27;87.5873104334;5;26.75;66.0;32;73.9121363163;
94;10;33.625;86.0;27;87.7104700804;5;28.75;62.0;34;74.2231912613;
95;10;34.625;88.0;28;87.836468339;5;26.75;64.0;34;74.5316648483;
96;11;35.625;90.0;28;87.9651653767;5;26.75;66.0;35;74.8362874985;
97;11;35.9249992371;92.0;28;88.096400857;6;28.75;62.0;35;75.135853529;
98;11;35.9249992371;94.0;29;88.229993701;6;26.75;64.0;36;75.4292423725;
99;12;35.9249992371;96.0;25;103.365742803;6;26.75;66.0;36;75.7154369354;
100;12;36.9249992371;99.0;26;104.553426981;6;28.75;62.0;36;75.9935381413;
