Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;9.0;10.0;4;20.0;2;9.375;10.5;3;22.0900000334;
7;1;9.5;10.0;4;20.0;2;9.9702501297;10.5;3;22.1871190071;
8;1;9.5;10.0;4;20.3999996185;2;9.99210166931;10.5;3;22.7236096859;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.1128120422;10.7100000381;3;23.1884489059;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.2174015045;10.8792181015;3;23.5668647289;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.3025445938;11.0;3;25.3486820459;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;10.703453064;11.7700004578;4;26.9087285995;
13;1;11.7228336334;11.4571752548;3;23.6214065552;2;12.4187746048;12.4126424789;4;28.2558913231;
14;1;12.7228336334;11.8107032776;3;24.1832637787;2;14.4187746048;12.9308347702;4;29.4172105789;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;14.7228336334;12.3113050461;3;24.9617595673;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;15.7228336334;12.4808797836;3;25.0;2;18.7531986237;13.879781723;4;32.049197197;
18;3;17.7228336334;12.8000001907;3;26.0;2;19.8610706329;14.0;4;32.573600769;
19;3;19.625;12.5;3;26.0900000334;2;20.9790611267;14.0;4;33.1419348717;
20;3;19.8702507019;12.5;4;26.1871190071;2;21.4569339752;14.0;4;33.7516689301;
21;3;19.8921012878;12.5;4;26.2917383909;2;21.5941238403;14.0;4;34.3986358643;
22;3;19.9156417847;12.5;4;26.4042263031;2;21.739692688;14.0;4;35.0769786835;
23;3;19.9409503937;12.5;5;26.5249304771;2;21.8923187256;14.0;5;35.7792286873;
24;3;19.9681091309;12.5;5;26.6541694403;2;22.0503253937;14.0;5;36.4965333939;
25;3;19.625;13.1616678238;6;26.7922235727;2;22.2117195129;14.0;6;37.2190332413;
26;3;19.625;13.2168893814;6;26.9393253326;2;22.3742828369;14.0;6;37.9363632202;
27;3;19.625;13.2757301331;6;27.0956480503;2;22.5356807709;14.0;6;38.6382322311;
28;3;20.0965213776;12.5;6;27.261295557;2;22.6936016083;14.0;6;39.3150119781;
29;3;19.625;13.4045181274;6;27.4362905025;2;22.8458766937;14.0;6;39.9582691193;
30;3;18.1731643677;13.5;6;27.6205644608;2;20.9906101227;15.0;6;40.5611724854;
31;3;17.2146263123;14.5;6;27.8139474392;2;20.1262626648;16.0;6;41.1187410355;
32;3;16.2581386566;15.5;7;28.016159296;2;19.2517166138;17.0;6;41.627913475;
33;3;15.3036355972;16.5;7;28.2268030643;2;18.3662796021;18.0;6;42.0874586105;
34;3;14.7260303497;17.5;8;28.445360899;2;17.4696769714;19.0;6;42.4977617264;
35;3;14.7752056122;18.5;8;28.6711919308;2;17.2619972229;20.0;6;42.8605298996;
36;3;14.8260183334;19.5;8;28.9035346508;2;17.3436203003;21.0;7;43.1784667969;
37;3;14.8782958984;20.5;8;29.141512394;2;17.4151554108;22.0;7;43.4549474716;
38;3;14.9318408966;21.5;8;29.3841423988;2;17.4773635864;23.0;8;43.693734169;
39;3;14.9864320755;22.5;9;29.6303496361;2;17.5310897827;24.0;8;43.8987360001;
40;3;15.0418281555;23.5;10;29.8789830208;2;17.5772151947;25.0;8;44.0;
41;3;15.0977706909;24.5;10;30.1288366318;2;17.6000003815;26.0;9;44.0;
42;3;15.1539878845;25.5;12;30.3786706924;2;17.6000003815;27.0;10;44.0;
43;3;15.2102012634;26.5;12;30.6272368431;2;18.6000003815;25.0;11;44.0;
44;3;15.26612854;27.5;11;30.8733024597;2;17.6000003815;26.0;11;44.0;
45;3;15.3214931488;28.5;11;31.1156759262;2;17.6000003815;27.0;11;44.0;
46;4;15.3760271072;29.5;10;31.353228569;2;18.6000003815;25.0;12;44.0;
47;4;16.4294757843;27.5;11;31.5849161148;2;19.6000003815;25.0;12;44.0;
48;4;15.4816055298;28.5;11;31.8097963333;2;20.6000003815;25.0;13;44.0;
49;4;15.5322036743;29.5;12;32.0270428658;2;21.6000003815;25.0;14;44.0;
50;4;16.5810852051;27.5;12;32.2359538078;2;22.6000003815;25.0;13;44.0;
51;4;14.0;29.5;11;32.4359588623;2;23.6000003815;25.0;14;44.0;
52;4;15.0;28.5;12;32.6266198158;2;23.8999996185;24.0;15;44.0;
53;4;16.0;28.5;12;32.8076286316;2;23.8999996185;24.0;15;44.0;
54;5;17.0;28.5;14;42.9788007736;2;23.8999996185;24.0;17;44.0;
55;5;19.0;29.5;14;43.5400676727;2;23.8999996185;24.0;17;44.0;
56;5;21.0;29.5;14;44.065867424;2;23.8999996185;24.0;17;44.0;
57;5;22.625;29.5;15;44.5550689697;2;23.8999996185;24.0;19;44.0;
58;6;24.625;30.5;14;46.0073013306;2;23.8999996185;24.0;19;44.0;
59;6;26.625;31.5;15;46.4428734779;2;23.8999996185;24.0;19;44.0;
60;6;28.625;31.5;15;46.8428692818;2;23.8999996185;24.0;20;44.0;
61;6;30.625;31.5;15;47.2086387873;2;23.8999996185;24.0;20;44.0;
62;7;32.1332206726;32.5;13;57.537011981;2;23.8999996185;24.0;21;44.0;
63;7;34.4733963013;33.5;14;58.150093317;2;23.8999996185;24.0;21;44.0;
64;8;36.5646133423;34.5;13;59.7163871527;2;23.8999996185;24.0;21;44.0;
65;8;38.4186286926;37.2859687805;13;60.2563753128;2;23.8999996185;24.0;22;44.0;
66;8;40.4867477417;39.3007202148;14;60.6473515034;2;23.8999996185;24.0;23;44.0;
67;8;41.734046936;41.3155822754;14;60.9817994833;2;23.8999996185;24.0;23;44.0;
68;8;42.2590484619;42.3305511475;14;61.2897100449;2;23.8999996185;24.0;23;44.0;
69;8;42.6152267456;42.5;15;61.5720485449;2;23.8999996185;24.0;23;44.0;
