Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;2;9.72500038147;10.6999998093;4;22.0;
8;1;9.5;10.0;6;20.3999996185;2;9.95000076294;10.5;4;22.5200001001;
9;2;9.59000015259;10.5;4;21.7264003754;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;9.88844013214;10.3632001877;4;21.9903717041;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;9.94783401489;10.4951858521;4;23.0719120502;2;10.2486343384;11.0;4;25.0752841234;
12;2;10.1911802292;11.0209560394;4;23.9749414921;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;11.9614667892;11.4571752548;4;24.7131726742;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;13.9614667892;11.8107032776;4;25.3067810535;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;15.9614667892;12.0916318893;4;25.7784451246;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;16.9828968048;12.3113050461;4;26.1504684687;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;17.7228336334;12.8374919891;4;26.2221269608;2;18.6424198151;13.879781723;5;31.505875349;
18;2;18.9978122711;12.5;5;26.2560760975;2;19.738822937;14.0;5;31.9789624214;
19;2;19.625;12.8768224716;5;26.2905418873;2;20.8452682495;14.0;5;32.4970645905;
20;3;19.625;13.0162162781;4;26.3255085945;2;21.31183815;14.0;5;33.0593295097;
21;3;19.625;12.5;4;26.3609591722;2;21.4383487701;14.0;5;33.6634473801;
22;3;19.625;13.0443840027;4;26.3968753815;2;21.5742759705;14.0;5;34.3054871559;
23;3;19.9392967224;12.5;5;26.4332377911;2;21.7187347412;14.0;6;34.9798283577;
24;4;19.947479248;12.5;4;26.4700255394;2;21.8704605103;14.0;6;35.6792192459;
25;4;19.625;12.5;4;26.5072168112;2;22.0278244019;14.0;6;36.394982338;
26;4;19.625;13.1028871536;4;26.5447884798;2;22.1888694763;14.0;6;37.1173725128;
27;4;19.625;13.1179151535;4;26.5827163458;2;22.3514080048;14.0;7;37.8360614777;
28;4;19.9811115265;12.5;4;26.6209751368;2;22.5131130219;14.0;7;38.5407104492;
29;4;17.9897193909;13.5;4;27.6595385075;2;22.6716594696;14.0;7;39.2215652466;
30;4;17.9983959198;14.5;4;27.7383793592;2;20.8248519897;15.0;7;39.8699960709;
31;4;18.0071353912;15.5;4;27.8186535835;2;19.8248519897;15.0;7;40.4789276123;
32;4;17.2591972351;16.5;4;27.9003340006;2;18.8248519897;15.0;7;41.0431089401;
33;4;16.6525764465;17.5;5;27.9833897352;2;18.8248519897;16.0;7;41.5592107773;
34;5;16.6712627411;18.5;4;28.0677862167;2;18.3508224487;17.0;7;42.0257549286;
35;5;16.4175872803;19.5;5;28.1534851789;2;17.4557952881;18.0;7;42.4429149628;
36;5;16.7095336914;20.5;5;28.240444541;2;17.2496566772;19.0;8;42.8122329712;
37;5;16.7290992737;21.5;5;28.3286185265;2;17.3327522278;20.0;8;43.1362905502;
38;5;16.7489395142;22.5;5;28.4179571867;2;17.4056663513;21.0;8;43.418387413;
39;5;16.7690410614;23.5;6;28.5084069967;2;17.4691371918;22.0;9;43.6622467041;
40;5;16.789390564;24.5;6;28.5999104977;2;17.5240058899;23.0;9;43.8717689514;
41;5;16.8099803925;25.5;7;29.6924061775;2;17.5711479187;24.0;10;44.0;
42;5;17.8307914734;26.5;7;29.7858293056;2;17.6000003815;25.0;11;44.0;
43;5;18.8518123627;27.5;9;29.8801110983;2;17.6000003815;26.0;11;44.0;
44;5;19.0980243683;28.5;9;29.9751791954;2;17.6000003815;27.0;12;44.0;
45;5;19.1194152832;29.5;10;30.0709578991;2;18.6000003815;25.0;12;44.0;
46;5;20.1409645081;27.5;10;30.1673685312;2;17.6000003815;26.0;13;44.0;
47;5;19.1626586914;28.5;11;30.2643290758;2;18.6000003815;25.0;14;44.0;
48;5;19.1844749451;29.5;12;30.3617550135;2;19.6000003815;25.0;14;44.0;
49;5;19.0;30.5;12;30.4595587254;2;20.6000003815;25.0;15;44.0;
50;6;20.0;32.5;11;30.5576505661;2;21.6000003815;25.0;15;44.0;
51;6;22.0254707336;34.5;12;30.6559391022;2;22.6000003815;25.0;15;44.0;
52;6;22.0;36.5;13;30.7543311119;2;23.6000003815;24.0;16;44.0;
53;6;24.0697250366;38.5;13;30.8527317047;2;23.8999996185;24.0;16;44.0;
54;6;23.625;40.4000015259;13;30.9510452747;2;23.8999996185;24.0;16;44.0;
55;6;24.2178630829;39.021270752;13;31.0491757393;2;23.8999996185;24.0;17;44.0;
56;6;24.2259559631;38.0647850037;14;31.1470263004;2;23.8999996185;24.0;17;44.0;
57;6;24.1741390228;36.4000015259;14;31.2445008755;2;23.8999996185;24.0;18;44.0;
58;6;24.2418193817;35.4000015259;14;31.3415038586;2;23.8999996185;24.0;18;44.0;
59;6;23.625;36.1959075928;15;31.4379403591;2;23.8999996185;24.0;18;44.0;
60;6;23.625;37.2065582275;16;31.533716917;2;23.8999996185;24.0;19;44.0;
61;8;24.2303333282;35.3903427124;14;31.628742218;3;23.8999996185;24.0;18;44.0;
62;8;23.625;34.5133628845;14;31.7229268551;3;23.8999996185;24.0;18;44.0;
63;8;24.2794246674;34.4133605957;14;31.8161838055;3;23.8999996185;24.0;18;44.0;
64;8;25.9336414337;34.4000015259;14;32.9084293842;3;23.8999996185;24.0;18;44.0;
65;8;26.2935791016;36.4000015259;14;33.0375618935;3;23.8999996185;24.0;19;44.0;
66;8;25.8590011597;39.4000015259;14;33.1387701035;3;23.8999996185;24.0;19;44.0;
67;8;25.625;41.540309906;15;34.2405307293;3;23.8999996185;24.0;19;44.0;
68;8;27.3263206482;41.6403121948;15;34.3727780581;3;23.8999996185;24.0;19;44.0;
69;8;28.6021251678;42.5;16;34.5060378313;3;23.8999996185;24.0;20;44.0;
70;9;28.5911941528;44.3482894897;14;49.6402375698;3;23.8999996185;24.0;20;44.0;
71;10;29.1536407471;46.5;14;50.5253043175;3;23.8999996185;24.0;20;45.0;
72;10;30.9244422913;47.5;14;51.3305383921;3;24.8999996185;25.0;20;45.0299999714;
73;10;31.9550132751;48.5;16;52.0550308228;3;25.8999996185;26.0;21;46.3908907175;
74;10;31.8924598694;51.4816665649;17;54.24044168;3;24.3299503326;28.4200000763;22;47.4712076187;
75;10;33.460849762;53.0690002441;17;56.1009339094;3;25.4795799255;28.7314720154;22;48.3229273558;
76;10;34.3136100769;55.1191902161;18;57.6729376316;3;23.3310565948;30.9579029083;23;48.7533011436;
77;10;36.1731491089;53.6832733154;14;59.9987542629;3;24.3500003815;30.6003360748;23;49.0529698133;
78;11;39.5040817261;51.5974769592;12;61.0327130556;3;22.75;31.6231441498;23;49.29307127;
79;11;38.6823196411;54.7168197632;11;61.8123637438;4;23.75;30.6465358734;22;49.3410044909;
80;11;39.4876708984;57.7464065552;11;62.5292137861;4;25.0517253876;30.0;23;49.3900717497;
81;11;36.5585479736;61.2598991394;12;63.0944589376;4;25.75;30.6950359344;23;49.4402523041;
82;11;35.5999984741;64.4362564087;13;63.526065588;5;26.0740566254;32.0;22;50.4915215969;
83;12;34.5999984741;66.832901001;11;63.961794734;5;25.7999992371;34.7457618713;22;50.7238512039;
84;12;33.5999984741;68.118812561;11;64.4012225866;5;25.1473655701;36.0;22;50.9874850512;
85;12;32.5999984741;71.3427734375;13;64.8439098597;5;23.7999992371;37.0;23;51.2866585255;
86;12;32.2999992371;74.5686340332;13;65.2894037962;5;23.7999992371;39.0;23;51.6258933544;
87;12;32.2999992371;75.8131713867;13;65.737236619;5;23.7999992371;41.0;22;53.0098921061;
88;12;32.2999992371;78.2102355957;15;66.1869267225;5;25.75;44.0;22;53.503375411;
89;15;32.2999992371;81.3122940063;12;66.637978673;5;26.75;47.0;24;54.0538184643;
90;15;32.2999992371;82.7892837524;11;67.0898839235;5;27.0026664734;49.9390106201;24;54.6652878523;
91;15;32.2999992371;83.9486236572;11;67.5421222448;5;27.0175170898;51.9683227539;20;55.3409508467;
92;15;32.2999992371;85.1053543091;11;67.9941616058;5;27.0330619812;53.9979858398;18;56.0826331377;
93;16;33.2999992371;86.1308135986;10;68.42190516;5;27.0493144989;55.0279693604;18;56.8903399706;
94;16;33.5611228943;87.173538208;10;68.832627058;5;27.0662841797;56.0582313538;18;57.7617881298;
95;16;33.5787162781;88.3975982666;12;70.2427164316;5;27.083978653;57.0887451172;18;58.6920157671;
96;17;33.2999992371;92.4287261963;11;70.7516051531;5;27.102399826;58.1194763184;19;59.6731536388;
97;17;35.2999992371;93.4599380493;11;71.2676218748;5;27.1215496063;59.1503829956;20;60.6944342852;
98;17;36.6626701355;95.4911804199;14;71.7907589674;5;28.1414222717;57.1814346313;22;61.7425116301;
99;17;37.6981773376;99.5224227905;16;72.2963762283;5;27.1620121002;58.2125930786;23;62.8021037579;
100;18;38.7366943359;103.553627014;15;72.7749249935;5;27.1833076477;60.243812561;21;63.8569245338;
