Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;3;22.0;
4;1;8.0;11.0;6;20.0;2;8.29999923706;10.5;3;22.0900000334;
5;2;8.0;10.3000001907;5;21.0;2;8.31349945068;10.5;3;22.1871190071;
6;2;9.22500038147;10.0;5;21.0900000334;2;9.41710090637;10.5;3;22.2917383909;
7;2;9.74524974823;10.0;5;21.1871190071;2;10.0156412125;10.5;3;22.4042263031;
8;2;9.76710128784;10.0;5;21.7036092281;2;10.0409517288;10.5;3;22.9589728117;
9;2;9.88331222534;10.1999998093;5;22.1564130783;2;10.1657686234;10.7100000381;3;23.4430115223;
10;2;9.98519229889;10.3632001877;5;22.6001368761;2;10.2746782303;10.8792181015;3;23.8415006399;
11;2;10.0850305557;10.4951858521;5;23.8511309624;2;10.3643379211;11.0;3;25.6606454849;
12;2;10.3665046692;11.0209560394;5;24.9441273212;2;10.773645401;11.7700004578;4;27.2614676952;
13;2;12.1795330048;11.4571752548;5;25.8941521645;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;14.1795330048;11.8107032776;5;26.7225401402;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;16.1795330048;12.0916318893;5;27.4529058933;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;17.3596496582;12.3113050461;5;28.1081910133;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;17.7228336334;13.4248094559;5;28.4879314899;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;18.7228336334;13.5463790894;5;28.8545851707;2;19.9946746826;14.0;4;33.2167277336;
19;2;19.625;13.656375885;5;29.2456488609;2;21.1237640381;14.0;4;33.8314290047;
20;2;20.5802707672;12.5;7;29.659784317;2;21.6120700836;14.0;4;34.4827160835;
21;2;20.67345047;12.5;7;30.0950183868;2;21.7586097717;14.0;4;35.1645216942;
22;2;20.7713794708;12.5;7;30.5487289429;2;21.9120159149;14.0;4;35.8691868782;
23;2;20.8734645844;12.5;7;31.0176672935;2;22.0705661774;14.0;5;36.5877075195;
24;2;20.978975296;12.5;7;31.4980173111;2;22.2322330475;14.0;5;37.3101301193;
25;2;21.087053299;12.5;9;31.9854974747;2;20.2999992371;15.0;6;38.0260667801;
26;3;21.1967372894;12.5;8;32.4754953384;2;21.2999992371;14.0;6;38.7252779007;
27;3;21.3069858551;12.5;8;32.9632344246;2;22.2999992371;14.0;6;39.3982591629;
28;3;19.625;13.5;9;33.4439563751;2;22.8646087646;14.0;6;40.0367603302;
29;3;17.625;15.5;9;33.9131059647;2;23.0082702637;14.0;6;40.6341733932;
30;3;16.625;17.5;9;34.3665065765;2;23.1426887512;14.0;6;41.1857595444;
31;3;15.625;19.5;9;34.8005027771;2;23.2667961121;14.0;6;41.6886959076;
32;3;14.625;21.5;9;35.2120742798;2;23.3799552917;14.0;6;42.1419706345;
33;4;14.0;23.5;6;40.5988998413;2;23.4819431305;14.0;6;42.5461521149;
34;4;15.0;25.5;6;42.1093792915;2;23.572883606;14.0;6;42.9030923843;
35;4;17.0;27.1715660095;6;42.7593868971;2;23.6531944275;14.0;6;43.215596199;
36;4;19.0;28.4048290253;6;43.405216217;2;23.7235088348;14.0;6;43.4871034622;
37;4;19.9395427704;29.6188430786;7;44.0503928661;2;23.7845973969;14.0;7;43.7214069366;
38;4;20.0324783325;30.813829422;7;44.6991630793;2;23.8373146057;14.0;7;43.922419548;
39;4;20.1318454742;31.9903392792;7;45.3563103676;2;23.8825435638;14.0;7;44.0;
40;4;20.7534694672;31.9903392792;9;46.0269272327;2;23.8999996185;14.0;7;44.0;
41;5;20.3530712128;32.9903411865;7;46.7161490917;2;23.8999996185;14.0;7;44.0;
42;5;20.8276062012;32.9903411865;8;47.4288504124;2;23.8999996185;14.0;7;44.0;
43;5;20.8624763489;32.9903411865;8;48.1268670559;2;23.8999996185;16.0;7;44.0;
44;5;21.8958473206;33.6555023193;9;48.7734336853;2;23.8999996185;18.0;8;44.0;
45;5;22.8527069092;34.0337600708;9;49.4681596756;2;21.8999996185;20.0;8;44.0;
46;5;22.8830547333;34.449256897;9;50.2095804214;2;20.8999996185;22.0;8;44.0;
47;5;23.9118995667;35.449256897;10;50.9942650795;2;19.8999996185;24.0;9;44.0;
48;5;24.9392585754;36.9589157104;10;51.8166160583;2;18.8999996185;25.0;9;44.0;
49;5;26.9651584625;36.5;10;53.6688270569;2;17.8999996185;26.0;9;44.0;
50;6;27.9896297455;38.5;9;54.5710413456;2;17.6000003815;27.0;9;44.0;
51;6;31.0127105713;38.5;9;55.4508516788;2;17.6000003815;28.0;10;44.0;
52;6;32.6500015259;38.5;9;56.2905042171;2;17.6000003815;29.0;10;44.0;
53;6;30.6499996185;39.5;9;57.117885828;2;17.6000003815;30.0;10;44.0;
54;6;30.6499996185;40.5;9;57.9204281569;2;18.6000003815;28.0;11;44.0;
55;6;31.9100627899;37.5;10;58.6868721247;2;19.6000003815;27.0;11;44.0;
56;6;32.6500015259;38.3320960999;10;59.4079189301;2;20.6000003815;26.0;11;44.0;
57;6;30.9249782562;38.5;11;60.076659441;3;21.6000003815;25.0;10;44.0;
58;6;31.6499996185;38.3792533875;11;61.6887447834;3;22.6000003815;24.0;10;44.0;
59;6;33.6500015259;39.4033813477;11;62.2723052502;3;23.6000003815;24.0;10;44.0;
60;6;35.9482421875;39.5;12;62.7982620001;3;23.8999996185;24.0;10;44.0;
61;6;36.4279403687;41.452671051;13;63.2687289715;3;23.8999996185;24.0;10;44.0;
62;6;36.8423461914;41.5;15;63.6871471405;3;23.8999996185;24.0;13;44.0;
63;6;36.938873291;42.5;15;64.0578273535;3;23.8999996185;24.0;13;44.0;
64;7;36.6939430237;43.5;11;72.885550499;4;23.8999996185;24.0;12;44.0;
65;8;35.7038040161;45.5550537109;10;73.5152369738;5;24.8999996185;25.0;11;45.0;
66;8;35.7138290405;47.5813522339;12;74.0023361444;5;25.8999996185;26.0;11;45.1599999666;
67;8;36.3829345703;48.5;13;76.5250049829;5;25.8999996185;27.0;11;45.3437439203;
68;8;35.2659301758;53.0;14;78.6762744188;5;25.8999996185;28.0;11;45.5541238785;
69;9;37.4558868408;54.5742950439;14;80.4963858128;5;25.8999996185;29.0;11;45.7941719294;
70;9;36.2592697144;55.6872596741;16;82.0305225849;5;25.8999996185;29.0;13;46.0669906139;
71;10;37.6945648193;54.6872596741;15;83.1751965284;5;25.8999996185;29.0;12;47.7369940281;
72;11;40.1290359497;54.0;14;84.02678442;5;24.0890007019;30.4200000763;12;49.1760447025;
73;11;34.2592697144;58.0;14;84.7245198488;5;25.2291622162;29.7314720154;13;50.4404857159;
74;11;34.1592674255;63.8043060303;15;85.087741971;5;23.3310565948;30.9579029083;13;51.3412594795;
75;11;34.1592674255;68.2593688965;14;86.3875000477;5;24.3500003815;30.0;13;53.1716132164;
76;11;35.1592674255;72.8293914795;14;86.8203727007;5;23.75;33.0;13;54.0437431335;
77;11;37.2804489136;76.8293914795;15;88.2582604885;5;25.75;34.0;12;54.7852640152;
78;12;39.3472824097;82.8293914795;15;89.8390600681;5;26.75;35.8520393372;12;55.5860435963;
79;12;41.5;90.3293914795;16;90.450054884;5;22.75;39.2312469482;13;56.439833045;
80;12;42.5;98.3293914795;16;91.1219425201;6;21.75;42.6363639832;13;58.337459445;
81;12;40.5;107.329391479;17;91.8599801064;6;21.75;46.0628089905;13;59.3669766188;
82;13;41.5;112.763885498;18;92.6693065166;6;23.75;48.6363639832;13;60.4230358601;
83;14;43.5;115.837944031;17;93.5547344685;7;26.75;52.6363639832;11;62.4904403687;
84;14;42.5;117.49369812;19;94.520496726;7;29.75;57.6363639832;12;63.7335027456;
85;15;43.0781707764;120.986709595;21;95.5699481964;8;32.015499115;62.6363639832;14;64.9874616861;
86;15;44.5;121.061225891;21;96.7052302361;9;31.75;67.6363677979;13;66.2432849407;
87;15;45.2416343689;123.13571167;21;97.9269173145;9;31.75;72.6363677979;14;67.4948328733;
88;15;47.335849762;123.210075378;22;99.2336678505;9;31.75;76.6363677979;15;68.7392802238;
89;16;49.4385375977;124.284225464;24;100.621911526;9;31.75;80.6363677979;15;69.9771054983;
90;16;51.0495529175;125.358078003;24;102.08561492;9;31.75;84.6363677979;16;71.2116513252;
91;16;52.1685218811;126.431533813;25;103.61616683;9;31.75;88.6363677979;17;72.4483509064;
92;16;51.2947998047;127.504516602;26;105.202416658;10;31.75;92.5249176025;16;74.693721652;
93;16;53.4274559021;128.576934814;27;106.83090353;10;32.75;96.5535583496;19;76.1342561245;
94;16;54.8652877808;129.648696899;27;108.486268759;10;33.75;100.582580566;20;77.6255985498;
95;16;55.0068397522;132.272872925;29;110.151853323;10;33.75;104.611991882;27;79.1752806902;
96;17;55.1504554749;133.372344971;31;111.810418367;10;34.75;105.641738892;27;80.7783256769;
97;17;55.2943382263;134.470581055;31;113.444942236;10;34.75;106.622589111;27;82.2779388428;
98;17;55.4366607666;135.567474365;32;115.039401531;10;33.75;108.791397095;25;83.871386528;
99;17;55.5756263733;136.662948608;35;116.579468727;10;34.75;107.964485168;21;85.5485553741;
100;17;55.7095680237;137.756896973;36;118.053049564;10;34.75;107.141143799;21;87.2967455387;
