Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;2;9.5;10.3000001907;5;21.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.81500053406;10.1999998093;5;21.7964004278;2;9.81949996948;10.9099998474;4;22.758436203;
10;2;9.90419006348;10.3632001877;4;22.1345227957;2;10.1206493378;10.8792181015;4;23.1000000238;
11;2;9.98026752472;10.4951858521;4;23.2873874903;2;10.1975002289;11.0;4;24.8149009943;
12;2;10.2396621704;11.0209560394;4;24.268861413;2;10.5833530426;11.7700004578;5;26.3006643057;
13;2;12.027598381;11.4571752548;4;25.093021512;2;12.2819604874;12.4126424789;5;27.5660959482;
14;2;14.027598381;11.8107032776;4;25.7803837061;2;14.2819604874;12.9308347702;5;28.6384222507;
15;2;16.0275993347;12.0916318893;4;26.3539340496;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;16.7228336334;12.830701828;4;26.8362411261;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;18.1445922852;12.4808797836;4;27.0267930031;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;18.7228336334;13.1080379486;4;27.1883933544;2;18.9500007629;14.0;5;31.3838531971;
19;2;19.625;13.1565179825;4;27.3593420982;2;19.9500007629;14.0;5;31.8446035385;
20;2;19.625;13.44373703;4;27.5396113396;2;20.2999992371;14.0;5;32.350376606;
21;2;19.625;13.5158443451;4;27.7290761471;2;20.2999992371;14.0;5;32.9006829262;
22;2;20.2390422821;12.5;4;27.9275052547;2;20.2999992371;14.0;5;33.4936323166;
23;2;20.2836894989;12.5;4;28.1345529556;2;20.2999992371;14.0;6;34.1257500648;
24;3;19.625;13.5;3;28.3497540951;2;20.2999992371;14.0;6;34.7918796539;
25;3;19.625;13.8399019241;5;28.5725209713;2;20.2999992371;14.0;6;35.4852027893;
26;4;20.428817749;12.5;4;28.8021440506;2;20.2999992371;14.0;6;36.1974048615;
27;4;20.4804821014;12.5;3;29.0377955437;2;20.2999992371;14.0;6;36.9189891815;
28;4;19.625;13.5;3;29.2785372734;2;20.2999992371;14.0;6;37.6397333145;
29;4;18.5876712799;13.5;2;29.523332119;2;20.2999992371;14.0;6;38.3492431641;
30;4;17.6427497864;14.5;2;29.7710599899;2;18.2999992371;15.0;6;39.0375461578;
31;4;16.6984882355;15.5;3;31.0205359459;2;17.2999992371;16.0;6;39.6956548691;
32;4;16.7546195984;16.5;3;31.2905316353;2;16.2999992371;17.0;6;40.3160324097;
33;4;17.1858692169;17.5;3;31.5599956512;2;15.2999992371;18.0;6;40.8929109573;
34;4;17.2419548035;18.5;3;31.8276797533;2;14.2999992371;19.0;6;41.4224338531;
35;4;17.2975959778;19.5;3;32.0923646688;2;14.0;20.0;7;41.9026298523;
36;4;17.3525238037;20.5;3;32.3528850079;2;15.0;21.0;7;42.3332462311;
37;4;17.4064712524;21.5;3;32.608150363;2;16.0;22.0;7;42.7154788971;
38;4;17.4592018127;22.5;8;32.8571653366;2;17.0;23.0;7;43.051656723;
39;5;17.5104866028;23.5;3;48.0990440845;2;17.3866233826;24.0;7;43.3449144363;
40;5;17.0;25.5;3;49.0830218792;2;17.4526062012;25.0;7;43.5988855362;
41;5;18.0;27.5;4;49.9778376818;2;17.5097503662;26.0;7;43.8174438477;
42;6;19.0;29.5;3;50.7821546793;2;17.5589256287;27.0;9;44.0;
43;6;20.0;31.5;3;51.4981234074;2;18.6000003815;25.0;11;44.0;
44;6;21.0;33.5;3;52.130510211;2;17.6000003815;26.0;11;44.0;
45;6;22.0;35.0341072083;4;52.6858186722;2;17.6000003815;27.0;12;44.0;
46;6;24.0;33.1499977112;4;53.1714912653;2;18.6000003815;25.0;12;44.0;
47;6;23.588104248;34.2589645386;4;53.5952614546;2;17.6000003815;26.0;12;44.0;
48;6;25.6648292542;33.5;4;53.8709734678;2;18.6000003815;25.0;12;44.0;
49;6;25.614566803;36.5;5;54.0201392174;2;17.6000003815;25.0;12;44.0;
50;6;25.6431083679;39.5;5;55.1602970362;2;17.6000003815;25.0;13;44.0;
51;6;25.7000007629;41.5;4;55.3317974806;2;18.0;25.0;14;44.0;
52;6;28.7000007629;42.5;6;55.496209383;2;19.0;25.0;14;44.0;
53;6;28.7000007629;43.5;8;55.5973578691;2;20.0;24.0;14;44.0;
54;6;30.7000007629;42.5;8;55.6634049416;2;20.2999992371;24.0;15;44.0;
55;6;32.7000007629;42.5;8;55.7306388617;2;20.2999992371;24.0;16;44.0;
56;7;33.3499984741;41.5;8;55.799041748;2;20.2999992371;24.0;16;44.0;
57;7;33.3499984741;40.5;8;55.8685928583;2;20.2999992371;24.0;18;44.0;
58;7;33.3499984741;39.5;9;55.9392675161;2;20.2999992371;24.0;18;44.0;
59;8;33.3499984741;38.5;6;71.0110378265;2;20.2999992371;24.0;18;44.0;
60;8;32.3499984741;40.5;6;71.8338719606;2;20.2999992371;24.0;20;44.0;
61;8;34.3499984741;39.5;6;72.5771089792;2;20.2999992371;24.0;20;44.0;
62;8;35.3499984741;40.5;9;74.2398761511;2;20.2999992371;24.0;21;44.0;
63;9;36.3499984741;42.5;8;74.9146540165;2;20.2999992371;24.0;21;44.0;
64;10;37.3499984741;44.5;8;75.5235272646;2;20.2999992371;24.0;21;44.0;
65;10;37.7061347961;46.5;8;76.073456645;2;20.2999992371;24.0;21;44.0;
66;10;36.7375221252;47.5;11;76.572213769;2;20.2999992371;24.0;23;44.0;
67;10;36.7712669373;49.5;11;77.6332825422;2;20.2999992371;24.0;23;44.0;
68;10;35.978477478;48.5;11;80.1395560503;2;20.2999992371;24.0;24;44.0;
69;10;35.1644897461;51.0;11;83.2470564842;2;20.2999992371;24.0;24;44.0;
70;10;37.3037567139;54.3899993896;12;86.0727325678;2;20.2999992371;24.0;25;44.0;
71;10;39.9840698242;58.6872596741;12;87.753801465;2;20.2999992371;24.0;24;44.0;
72;10;41.4477920532;57.6872596741;12;88.8908087015;2;20.2999992371;24.0;25;44.0;
73;10;42.5251197815;59.0;14;89.6376782656;2;20.2999992371;24.0;25;44.0;
74;11;37.836681366;65.0;14;90.3844219446;2;20.2999992371;24.0;25;44.0;
75;11;37.2946357727;68.665145874;15;91.0710202456;2;20.2999992371;24.0;25;44.0;
76;11;36.7849807739;71.0;15;91.804867506;2;20.2999992371;24.0;25;44.0;
77;11;35.8807678223;71.0;15;92.5875006914;2;20.2999992371;24.0;26;44.0;
78;11;35.8216819763;74.0;15;93.4041850567;2;20.2999992371;24.0;26;45.3199996948;
79;13;35.92603302;77.0;13;106.267085671;2;20.4890003204;24.4200000763;26;46.3582401276;
80;13;37.0342903137;81.0;13;108.020097136;2;20.6291618347;24.7314720154;27;47.1666984558;
81;13;38.1461105347;85.0;13;109.772850275;2;20.7310562134;24.9579029083;28;47.5526294708;
82;13;38.2610931396;89.0;15;111.512886524;2;20.75;25.0;28;47.8066806793;
83;13;38.3787918091;91.0;15;113.229812145;2;20.75;25.0;28;48.0;
84;13;39.4986915588;95.0;16;114.915246964;2;20.75;25.0;28;48.0;
85;13;40.6202545166;99.0;20;116.562506676;2;20.75;25.0;28;48.0;
86;13;41.7428970337;103.0;21;118.166147709;2;20.75;25.0;29;48.0;
87;13;42.5910339355;107.0;21;119.721498013;2;20.75;25.0;29;48.0;
88;13;43.4140663147;111.0;23;121.224276781;2;20.75;25.0;29;48.0;
89;13;43.8363990784;114.0;23;122.670364618;2;18.75;26.0;30;48.0;
90;13;43.9574813843;117.0;24;124.055767059;2;17.75;27.0;31;48.0;
91;13;44.0767669678;121.0;24;125.300312519;2;16.75;28.0;31;48.0;
92;15;44.1937713623;125.0;23;136.386460066;2;15.75;29.0;31;48.0;
93;15;46.3080635071;127.0;23;137.930980206;2;14.75;30.0;31;48.0;
94;15;52.2347717285;131.399993896;24;139.39993906;2;14.0;31.0;31;48.0;
95;15;55.7447738647;134.67276001;25;140.785417795;2;14.0;32.0;31;48.0;
96;15;58.0432319641;136.723556519;27;142.082157612;2;14.0;33.0;32;48.0;
97;15;60.232208252;138.772842407;27;143.28745079;2;14.0;34.0;32;48.0;
98;15;62.0711708069;139.820556641;28;144.400897264;2;14.0;35.0;32;48.0;
99;15;63.3429718018;140.866638184;27;146.424062729;2;14.0;36.0;32;48.0;
100;15;62.3281021118;142.911087036;28;147.380083561;2;14.0;37.0;33;48.0;
