Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;13.0;3;21.0900000334;1;7.0;11.6999998093;5;21.0;
3;2;8.16349983215;12.0;3;21.1871190071;1;8.0;10.6999998093;5;21.0;
4;2;8.17806816101;11.0;3;21.2917383909;1;8.14999961853;10.5;5;21.0;
5;2;8.19376087189;10.0;3;21.4042263031;2;8.14999961853;10.6999998093;4;22.0;
6;2;9.31595134735;10.0;3;21.5249304771;2;9.375;10.5;4;22.0900000334;
7;2;9.84310913086;10.0;3;21.6541694403;2;9.9702501297;10.5;4;22.1871190071;
8;2;9.87218856812;10.0;3;22.2087649107;2;9.99210166931;10.5;4;22.7236096859;
9;2;9.99697208405;10.1999998093;3;22.7014135122;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;10.1078176498;10.3632001877;3;23.1436295509;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;10.2073163986;10.4951858521;3;24.4502608776;2;10.3025445938;11.0;4;25.3486820459;
12;2;10.5013093948;11.0209560394;3;25.6018667221;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;12.3275251389;11.4571752548;3;26.6129477024;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;14.3275251389;11.8107032776;3;27.5041275024;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;16.3275241852;12.0916318893;4;28.2981133461;2;16.4187736511;13.3366470337;5;30.428994894;
16;3;17.5498218536;12.3113050461;4;29.0167398453;2;17.6553955078;13.6469516754;5;31.3293325901;
17;3;18.6352043152;12.4808797836;4;29.4582490921;2;18.7531986237;13.879781723;5;32.049197197;
18;3;19.7259407043;12.5;5;29.883644104;2;19.8610706329;14.0;5;32.573600769;
19;3;20.7238197327;12.5;5;30.3288545609;2;20.9790611267;14.0;5;33.1419348717;
20;3;20.8239917755;12.5;5;30.7909274101;2;21.4569339752;14.0;5;33.7516689301;
21;3;20.9279594421;12.5;5;31.2663087845;2;21.5941238403;14.0;5;34.3986358643;
22;3;21.0349197388;12.5;5;31.7509255409;2;21.739692688;14.0;5;35.0769786835;
23;3;21.1439590454;12.5;5;33.2403049469;2;21.8923187256;14.0;6;35.7792286873;
24;3;22.2540683746;12.8999996185;5;33.7797272205;2;22.0503253937;14.0;6;36.4965333939;
25;3;21.625;13.9200000763;5;34.3163771629;2;22.2117195129;14.0;6;37.2190332413;
26;3;21.625;14.9407901764;5;34.8456043005;3;23.3742828369;14.3000001907;5;38.9363632202;
27;3;22.625;12.9623804092;6;35.3630496264;3;24.5356807709;14.3000001907;5;39.7982321978;
28;3;21.625;13.9847774506;6;35.8648056984;3;24.6936016083;14.5799999237;5;40.6587558985;
29;3;18.9107437134;15.5;6;36.3475441933;3;25.1482200623;14.0;5;41.5123929977;
30;4;17.9242591858;17.5;5;36.808603406;3;23.3402881622;15.0;5;42.3553444147;
31;4;16.625;19.5;5;37.2460304499;3;22.5299510956;16.0;5;43.1857316494;
32;4;16.3276672363;21.5;5;37.6585797071;3;21.7167892456;17.0;5;44.003567934;
33;4;16.3425559998;23.5;5;38.0456746817;3;20.9008026123;18.0;5;44.8105370998;
34;4;16.3578948975;25.5;6;38.4073386192;3;20.0823688507;19.0;5;45.6096119881;
35;4;16.3736763;27.5;6;38.7441053391;3;19.9621639252;20.0;5;46.4045586586;
36;4;16.3898906708;29.5;6;39.0569210052;3;20.1410274506;21.0;6;47.1993789673;
37;4;16.4065284729;31.0750923157;6;39.3470447063;3;20.3198604584;22.0;6;47.9977374077;
38;4;17.4235744476;30.0750923157;6;39.6159507036;3;20.4994907379;23.0;6;48.8024291992;
39;4;17.0;30.0750923157;7;39.8652458191;3;20.6805458069;24.0;6;49.6149215698;
40;4;18.0;30.5025672913;7;41.0965929031;3;20.8633575439;25.0;6;50.3611893654;
41;4;18.4770050049;28.0750923157;7;41.2922753096;4;22.0312690735;26.5;5;52.0379443169;
42;4;18.4955120087;30.0750923157;8;41.4730305672;4;23.1835384369;27.5;5;52.8990679979;
43;5;19.7814331055;29.0750923157;7;41.662550807;4;24.3412914276;25.5799999237;5;53.7995220423;
44;5;20.2906417847;29.0750923157;8;41.8610799313;4;25.5025501251;27.5799999237;7;54.7323827744;
45;5;21.7937431335;29.0750923157;8;42.0688340664;4;26.6651077271;29.5799999237;7;55.6903301477;
46;6;21.8404884338;29.0750923157;7;42.2859927416;4;27.8266372681;31.5799999237;7;56.6661565304;
47;6;22.2971878052;30.0750923157;8;42.5126913786;4;28.9848136902;33.5800018311;8;57.6532557011;
48;6;23.5371055603;32.0750923157;10;42.749011755;4;30.6719837189;35.0;8;58.6460292339;
49;7;24.3613471985;33.5;9;42.994972229;4;30.5826644897;35.0;8;59.6401352882;
50;7;25.3965206146;34.5;9;43.250518322;4;30.7188644409;35.5559234619;10;60.632543087;
51;7;26.4337921143;35.5;9;43.5155119896;5;30.84491539;35.7720146179;11;61.6213817596;
52;7;26.5499992371;36.5;9;43.7897231579;5;31.8648109436;34.0;11;62.6056113243;
53;7;27.8526878357;33.5;9;45.0728199482;5;32.0862617493;34.0;11;63.58456707;
54;7;28.9163856506;33.5;10;46.4943617582;5;32.3065261841;34.0;11;64.5574474335;
55;7;30.9819812775;35.5;10;46.9792240858;5;32.5254249573;34.0;12;65.5228352547;
56;7;32.3363265991;37.5;10;47.4893493652;6;32.7426376343;34.0;12;66.4783148766;
57;7;32.6851043701;39.5;10;49.025403738;6;31.3740825653;35.0;12;67.4202508926;
58;7;33.8057174683;42.5;10;49.6079277992;6;32.4282646179;34.0;13;68.3437671661;
59;8;34.9322853088;44.5;9;50.2174979448;6;33.3773460388;34.0;13;69.1782588959;
60;8;35.0262718201;45.5;10;50.8542877436;7;33.5651092529;34.0;12;69.8961582184;
61;8;35.4422149658;46.5;10;51.5182241201;7;33.7266349792;34.0;12;70.5991659164;
62;8;35.5916023254;47.5;11;52.2089354992;7;33.8848114014;34.0;13;71.2776012421;
63;8;35.7470092773;47.5;12;52.9256980419;7;34.0374603271;34.0;13;71.9229507446;
64;8;35.9082832336;47.5;11;53.6673761606;7;34.1826629639;34.0;13;75.566742897;
65;8;36.0751571655;47.5;12;54.4323704243;7;31.5615196228;37.4199981689;13;77.8960639238;
66;9;34.4167633057;49.5;12;55.2185652256;7;32.7405700684;37.4199981689;14;79.8831130266;
67;9;35.8069000244;47.5;12;57.7185852528;7;30.1687431335;39.957901001;14;81.3341953754;
68;9;33.4575881958;51.0;12;59.9934152365;7;31.189289093;40.0;14;83.5426801443;
69;9;34.7505569458;51.6007614136;13;62.0734773874;7;32.5674972534;42.0;15;84.5862824917;
70;9;33.0755882263;53.9618339539;14;63.9900972843;8;34.8954811096;43.0;14;85.1821898222;
71;9;35.2902069092;51.250328064;14;65.6231207848;8;31.6042633057;47.0;15;85.7211256027;
72;10;37.48828125;49.0;14;67.0505768061;8;29.6350631714;51.0;16;86.2084436417;
73;10;34.8426475525;52.0;14;68.446526885;8;27.7999992371;55.9036865234;16;86.6501759291;
74;10;35.7541542053;50.0;14;69.693385005;10;30.0479278564;58.0;15;88.0525532961;
75;10;34.6589584351;52.0;15;70.8716349602;10;32.0526313782;61.0;15;88.5417462587;
76;10;31.5333480835;54.0;15;72.0176917315;10;32.3228759766;62.0;16;88.9236724377;
77;10;32.563369751;53.0;16;73.1233566999;11;33.0621528625;65.0;15;89.346932292;
78;10;31.567155838;55.0;16;75.1816961765;11;34.0669631958;68.0;16;89.8158898354;
79;10;34.2671661377;57.0;16;76.2472630739;11;35.0218048096;69.3444213867;17;90.3350237608;
80;10;35.339630127;61.0;16;77.2591742277;11;33.0266723633;72.4292678833;19;90.9087629318;
81;10;35.662197113;65.0;18;78.2152506113;11;32.0315704346;75.5170440674;18;92.5412575006;
82;11;35.7443962097;69.0;17;79.1147956848;11;32.0364952087;79.6075515747;18;93.2660748959;
83;11;35.5417175293;73.0;18;79.9584126472;11;33.0414428711;83.7005462646;19;94.0564166307;
84;11;35.9034042358;76.0;18;80.7477726936;11;34.0464096069;84.7957611084;19;94.9134908915;
85;11;35.9803466797;79.0;18;81.4853657484;11;33.051399231;88.8928833008;19;95.8366385698;
86;11;37.0556755066;79.0;19;82.088307023;11;33.0564041138;92.9915771484;19;96.8228734732;
87;11;38.1101379395;80.0;20;82.6397124529;11;34.0614242554;93.0914916992;21;97.8665044308;
88;11;39.1617507935;81.0;20;84.1579437256;11;33.0664558411;96.1922454834;21;98.9589155912;
89;11;40.5639038086;83.0;23;84.6316235065;11;34.0714950562;96.2934265137;22;100.088592052;
90;11;41.6415328979;85.0;23;85.0177921057;11;34.07654953;96.3946380615;24;101.241450906;
91;11;41.7107391357;87.5999984741;24;85.3756418228;12;33.0816040039;99.4954681396;23;102.401498914;
92;11;41.7817192078;89.5999984741;23;85.7423821688;12;34.0866661072;100.59552002;24;103.551777005;
93;11;41.8544387817;91.5999984741;24;86.1177366972;12;35.0917282104;98.6943817139;26;104.675490618;
94;11;41.9288253784;92.5999984741;25;86.5013494492;12;35.0967903137;100.791679382;27;105.757164121;
95;12;42.0048103333;93.5999984741;25;87.8927754164;12;34.101852417;101.887062073;27;106.783653378;
96;13;42.4370193481;95.5999984741;24;88.321475029;12;34.1069030762;102.980194092;28;107.744869709;
97;13;43.1611480713;95.5999984741;25;88.7573982477;12;34.1119499207;104.070777893;30;108.634131312;
98;13;43.2412490845;96.5999984741;26;89.1997939348;12;35.116985321;107.421981812;32;109.448138714;
99;13;44.3224182129;100.599998474;27;89.6478044987;12;36.1220092773;109.540618896;32;110.186634064;
100;14;44.4044799805;103.0;26;90.1004699469;12;37.1270179749;111.65473938;34;110.851851583;
101;14;43.5945472717;104.0;25;91.5567337275;12;37.1820106506;113.764144897;38;111.447874427;
102;15;44.6238975525;106.0;25;93.0454524755;12;38.1869850159;112.868667603;37;111.97999692;
103;16;46.1542320251;109.0;25;93.5659999847;12;38.1919403076;111.968223572;36;112.454162359;
