Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;8.0;10.0;5;20.0;
5;2;8.0;10.3000001907;3;21.0;1;8.0;10.0;5;20.0;
6;2;9.22500038147;10.0;2;21.0900000334;1;9.0;10.0;5;20.0;
7;2;9.74524974823;10.0;2;21.1871190071;1;9.5;10.0;5;20.0;
8;2;9.76710128784;10.0;2;21.7036092281;1;9.5;10.0;5;20.3999996185;
9;2;9.88331222534;10.1999998093;2;22.1564130783;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;9.98519229889;10.3632001877;2;22.557236433;2;9.66343975067;10.5631999969;4;21.9903717041;
11;2;10.075378418;10.4951858521;1;23.8035871983;2;9.94783401489;10.4951858521;3;23.1319121122;
12;2;10.3558073044;11.0209560394;1;24.8916251659;2;10.2046804428;11.0209560394;4;24.1014695168;
13;2;12.1677207947;11.4571752548;1;25.8364036083;2;11.9899349213;11.4571752548;4;24.9131449461;
14;2;14.1677207947;11.8107032776;1;26.6592981815;2;13.9899349213;11.8107032776;4;25.5874900818;
15;2;16.1677207947;12.0916318893;1;27.3839819431;2;15.9899349213;12.0916318893;4;26.1475405693;
16;2;17.3441429138;12.3113050461;1;28.0334718227;2;17.0659427643;12.3113050461;4;26.6159290075;
17;2;18.4139690399;12.4808797836;3;28.407397747;2;18.0950222015;12.4808797836;4;26.7922235727;
18;3;19.4894981384;12.5;2;28.7683298588;2;19.126083374;12.5;4;26.9393253326;
19;3;19.625;12.5;2;29.1538929939;2;20.0613479614;12.5;5;27.0956480503;
20;3;20.5596256256;12.5;2;29.562889576;2;20.0965213776;12.5;5;27.261295557;
21;3;20.6516494751;12.5;2;29.9934945107;2;20.1337909698;12.5;5;27.4362905025;
22;3;20.7485351562;12.5;4;30.4432339668;2;19.625;13.230887413;6;27.6205644608;
23;3;20.8497276306;12.5;4;30.9089989662;2;20.2146263123;12.5;6;27.8139474392;
24;3;20.9545249939;12.5;5;31.3870959282;2;20.2581386566;12.5;6;28.016159296;
25;3;21.0620956421;12.5;5;31.8733391762;2;19.625;13.4048480988;6;28.2268030643;
26;3;21.1715011597;12.5;5;32.36317873;2;19.625;13.4680404663;6;28.445360899;
27;3;21.2817153931;12.5;5;32.8518595695;3;19.625;13.5336084366;7;28.6711919308;
28;3;19.625;13.5;5;33.3346033096;3;20.4510192871;12.5;7;28.9035346508;
29;3;17.625;15.5;5;33.8067913055;3;20.5032958984;12.5;8;29.141512394;
30;3;16.625;17.5;5;34.2641468048;3;18.5568408966;13.5;8;29.3841423988;
31;3;15.625;19.5;6;34.7028827667;3;17.6114311218;14.5;8;29.6303496361;
32;3;14.625;21.5;6;35.1198272705;3;16.6668281555;15.5;8;29.8789830208;
33;3;14.0;23.5;7;35.5124940872;3;15.7227706909;16.5;8;30.1288366318;
34;3;14.0;25.5;8;35.8791179657;3;15.1539878845;17.5;10;30.3786706924;
35;4;14.0;27.1153831482;8;36.2186422348;3;15.2102012634;18.5;10;30.6272368431;
36;4;14.0;28.3530502319;9;36.530673027;3;15.26612854;19.5;10;30.8733024597;
37;4;14.0;29.571472168;9;36.8154029846;3;15.3214931488;20.5;11;31.1156759262;
