Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;2;11.3000001907;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0900000334;1;7.0;13.0;6;20.0;
3;2;11.3269996643;10.0;3;21.1871190071;1;8.0;12.0;5;20.0;
4;2;11.3561353683;10.0;3;21.2917383909;1;9.0;11.0;5;20.0;
5;2;12.5812826157;10.0;2;21.4042263031;1;10.0;10.0;5;20.0;
6;2;13.631901741;10.0;2;21.5249304771;1;11.0;10.0;5;20.0;
7;2;14.6862182617;10.0;2;22.0694183111;2;12.0;10.3000001907;4;21.0;
8;2;14.9312381744;10.1999998093;2;22.5515855551;2;13.4499998093;10.0;3;21.4999996424;
9;2;15.1482124329;10.3632001877;2;23.8668255806;2;14.4949998856;10.1999998093;3;21.9353003502;
10;2;15.7400722504;10.9097137451;2;25.0237190723;2;14.8708848953;10.3632001877;3;23.1829590797;
11;2;17.7400722504;11.3658018112;2;26.0350353718;2;15.4323320389;10.9097137451;3;24.267437458;
12;2;19.7400722504;11.7372808456;2;26.9207777977;2;15.9203472137;11.3658018112;3;25.2018244267;
13;2;21.1027641296;12.0336990356;2;27.703961134;2;18.5098686218;11.7372808456;3;26.0066431761;
14;2;22.2458877563;12.2662630081;2;28.4073903561;2;20.5098686218;12.0336990356;3;26.7056586742;
15;2;23.400428772;12.446267128;2;28.8833937645;2;21.7966518402;12.2662630081;3;27.3226804733;
16;2;24.5662689209;12.5;3;29.2762613297;2;22.9123077393;12.446267128;3;27.7113106251;
17;3;25.7430610657;12.5;2;29.692073822;2;24.0388336182;12.5;3;28.0173821449;
18;3;26.9301757812;12.5;2;30.1288084984;2;25.1765651703;12.5;4;28.3487696648;
19;3;27.557964325;12.5;2;30.5837950706;2;26.3256893158;12.5;4;28.7054548264;
20;3;27.7627067566;12.5;2;31.0537385941;2;26.9174537659;12.5;6;29.0869145393;
21;3;27.9741821289;12.5;2;31.534784317;2;27.0891113281;12.5;6;29.4920539856;
22;3;28.1906528473;12.5;2;32.0226202011;2;27.2714233398;12.5;7;29.9191560745;
23;3;28.4101791382;12.5;2;32.5126152039;2;27.4636192322;12.5;7;30.3658571243;
24;3;28.6306762695;12.5;2;32.9999876022;3;27.6646347046;12.5;6;30.8291530609;
25;3;28.8499946594;12.5;2;33.4799880981;3;27.8731193542;12.5;6;31.3054442406;
26;3;29.0659942627;12.5;2;33.9480848312;3;28.0874500275;12.5;6;31.790620327;
27;3;29.276638031;12.5;2;34.4001340866;3;28.3057785034;12.5;6;32.2801818848;
28;3;29.4800605774;12.5;2;34.8325281143;3;28.5260810852;12.5;6;32.7693967819;
29;3;29.6746368408;12.5;2;35.2422962189;3;26.5260810852;13.5;6;33.2534770966;
30;3;29.8590335846;12.5;2;35.6271715164;3;25.5260810852;14.5;6;33.7277650833;
31;3;30.0322265625;12.5;3;35.9856081009;3;25.25;15.5;7;34.187912941;
32;3;30.193523407;12.5;3;36.3167572021;3;25.25;16.5;7;34.6300430298;
33;3;30.342540741;12.5;5;36.6204128265;3;25.25;17.5;7;35.0508718491;
34;3;30.4791851044;12.5;5;36.8969306946;3;25.25;18.5;7;35.4477939606;
35;3;30.6036186218;14.5;6;37.1471309662;3;25.25;19.5;7;35.8189210892;
36;4;31.7162094116;17.5;5;38.3722009659;3;26.25;17.5;7;36.1630792618;
37;4;32.817489624;20.5;6;38.6135959625;3;27.25;18.5;7;37.4797668457;
38;4;33.3761177063;23.5;6;38.8341298103;3;29.25;20.5;7;37.7890839577;
39;4;33.4753570557;26.5;6;39.0355350971;3;31.25;22.5;8;38.0718379021;
40;4;33.565990448;27.5;7;39.1671074629;3;32.7180862427;24.5;8;38.3290497065;
41;4;33.6251983643;27.5;8;39.211841464;3;33.2480735779;26.5;8;38.5620516539;
42;4;33.6453285217;27.5;8;39.2577478886;4;33.3529243469;27.5;9;38.7723944187;
43;4;33.6659851074;27.5;8;39.3048160076;5;33.4475784302;27.5;8;38.9617637396;
44;4;33.6871681213;27.5;10;39.3530313969;5;33.0275268555;28.2859687805;8;39.1319069862;
45;4;33.7088661194;27.5;10;39.4023760557;5;31.6093578339;28.5;9;39.1651208401;
46;4;33.7310714722;27.5;11;39.4528282881;5;30.1000003815;30.3155841827;9;39.1864993572;
47;4;33.7537727356;27.5;12;39.5043625832;5;29.1000003815;31.3305492401;9;39.2080165148;
48;4;33.7769622803;27.5;11;39.5569496155;5;28.6436080933;31.5;9;39.2296639681;
49;4;33.8006286621;27.5;11;39.6105561256;5;27.6533489227;32.5;9;40.2514331341;
50;4;33.8247489929;27.5;11;39.6651450396;5;27.1000003815;35.3760032654;9;41.3133152723;
51;4;33.8493156433;27.5;12;39.72067523;5;28.1000003815;38.3913192749;9;41.4164853096;
52;4;33.8743057251;27.5;12;39.7771017551;5;28.6828861237;40.5;9;41.5221198797;
53;4;33.8996963501;27.5;12;41.2599183321;5;27.1000003815;44.4221687317;10;41.6302099228;
54;4;34.5669631958;28.0;13;42.4853260517;5;27.2279949188;46.5;10;41.7407404184;
55;4;35.118396759;28.3899993896;13;43.4893906116;5;26.9880046844;49.3482894897;11;41.8536897898;
56;4;35.570224762;28.6872596741;13;44.3102278709;6;27.0388317108;50.3482894897;10;41.9690300226;
57;4;35.9396057129;28.9097423553;14;44.8355331421;6;26.4159870148;50.5;11;42.0867260695;
58;4;36.1759872437;29.0;14;45.1520659924;6;26.4371681213;51.5;11;43.6498926878;
59;5;36.2479476929;30.0;13;46.4432303905;6;24.8500003815;51.4653892517;10;44.9589951038;
60;5;38.3295059204;31.0;14;46.6610462666;6;24.8500003815;51.5196533203;10;46.0501979589;
61;5;38.5204696655;32.0;14;46.8384289742;6;24.5418281555;49.5;11;46.9617072344;
62;5;38.5719566345;33.0;15;47.0207711458;6;24.5796203613;49.5;14;47.58129704;
63;5;38.6243133545;34.0;15;47.2078974247;8;25.6188621521;50.5;11;64.995792985;
64;5;37.2435531616;35.0;15;47.3996073008;8;28.8500003815;51.5;11;66.2286490202;
65;5;36.3298225403;36.0;17;47.5956758261;8;33.5811576843;51.5;12;67.2387045622;
66;6;35.4180526733;37.0;16;47.7958543301;8;31.645149231;54.5;15;68.1164388657;
67;6;33.8401756287;39.0;16;47.9998706579;8;31.720035553;59.5;16;68.9116001129;
68;6;32.8951416016;41.0;17;48.2074317932;9;31.4940166473;63.0340385437;14;69.6310741901;
69;6;32.2002449036;43.0;18;48.4182244539;9;32.5040359497;64.7629470825;17;70.283277154;
70;6;32.255355835;45.0;18;48.6319173574;9;30.5962200165;67.8626708984;18;70.8771893978;
71;6;32.3103370667;47.0;18;48.8481626511;9;30.5239715576;69.964630127;18;71.4216403961;
72;6;32.3650550842;48.770324707;17;49.066598177;9;30.75;75.7500457764;16;71.7285718918;
73;6;32.4193763733;49.8094139099;18;49.2868492603;9;30.75;79.8551483154;16;72.035464406;
74;6;31.4731750488;48.8496932983;18;49.5085310936;9;30.75;83.9621124268;17;73.346416235;
75;7;31.5263252258;48.8911209106;17;49.7312507629;9;32.75;86.9878845215;18;73.7208689451;
76;7;32.578704834;49.9336471558;17;49.9546093941;10;32.75;93.014175415;19;74.1011984348;
77;7;31.6302108765;48.9772109985;19;50.1782045364;11;32.75;95.0390777588;21;74.4868607521;
78;7;29.6302108765;49.0217437744;19;50.4016315937;12;33.253288269;99.066368103;20;99.8772838116;
79;7;30.5999984741;50.0671653748;19;50.6244871616;12;30.75;107.09413147;20;103.021872401;
80;7;29.5999984741;49.1133956909;19;50.846370697;12;31.75;112.122344971;22;105.709387541;
81;7;29.5999984741;49.1603431702;20;52.0668859482;14;30.75;118.929145813;20;107.900984764;
82;7;30.5999984741;50.2079086304;20;52.4356437922;14;30.75;124.199584961;22;110.631665707;
83;7;31.5999984741;51.25598526;20;52.8230400085;15;33.0;126.85508728;20;128.12922895;
84;7;31.5999984741;52.3044662476;21;53.2310346365;16;37.0;131.059371948;19;130.448151469;
85;7;31.5999984741;53.3532371521;22;53.6616914272;16;40.8859405518;133.887680054;20;136.512746811;
86;7;31.3499984741;54.4021835327;22;54.1171230078;16;42.0;140.086929321;19;141.432792783;
87;7;30.3499984741;54.4511833191;22;54.5994184017;18;44.0;145.117828369;15;146.412963748;
88;7;29.3499984741;54.5001182556;22;55.1105475426;18;47.0;147.490814209;15;149.784555912;
89;7;28.3499984741;55.548866272;22;55.6522400379;18;51.0;151.693710327;15;152.135250926;
90;7;27.3499984741;55.1963043213;20;56.2258446217;18;52.0;158.085205078;17;154.188016772;
91;7;27.3499984741;55.2623443604;20;56.8321669102;18;55.0;160.417984009;20;156.176907659;
92;7;27.3499984741;55.3276481628;21;57.4712948799;18;56.0;165.745834351;21;158.052197576;
93;7;27.3499984741;55.392074585;21;58.1291942596;18;57.0;167.07270813;20;160.699558139;
94;7;27.3499984741;55.4554824829;20;58.771147728;19;59.0;174.365249634;19;162.510145307;
95;7;27.5999984741;55.517742157;21;59.4432649612;19;62.0;175.714599609;18;164.435579419;
96;7;28.5999984741;55.5787277222;21;60.1412220001;19;69.3435592651;182.90562439;20;166.483475089;
97;7;29.5999984741;55.6383323669;21;60.8594856262;20;74.3483428955;191.068374634;20;168.66119051;
98;7;30.5999984741;55.6964569092;22;62.3055882454;20;76.6661148071;198.305450439;21;170.975414276;
99;7;31.5999984741;56.9147987366;22;63.7744011879;20;80.858215332;199.543182373;23;173.431557655;
100;7;32.5999984741;58.1392478943;22;65.2514486313;20;80.143157959;206.78112793;24;177.032892942;
101;7;32.5999984741;59.3681716919;22;66.7217407227;20;82.4032897949;215.018798828;26;179.799362421;
102;7;32.5999984741;60.5997695923;23;68.1703977585;20;85.6613388062;220.255752563;28;182.706233978;
103;7;33.5999984741;58.8321304321;23;71.5832781792;20;87.3667602539;225.991577148;30;185.741888404;
104;7;35.5999984741;59.8321304321;23;73.067545414;21;88.6923675537;232.225769043;29;188.886165261;
105;7;36.5999984741;63.8321304321;23;74.4980649948;21;88.688621521;241.457901001;32;192.108908653;
106;7;37.5999984741;64.8321304321;24;75.8660018444;21;90.010887146;249.708984375;34;198.092068672;
107;7;37.5999984741;65.8321304321;25;77.1647634506;21;91.809211731;255.571792603;35;204.158405304;
108;7;36.5999984741;69.8321304321;21;78.3900082111;21;91.4158477783;264.423217773;33;210.190783024;
109;7;37.5999984741;69.8321304321;18;79.539526701;21;94.8980865479;265.035461426;34;216.07089448;
110;7;35.5999984741;73.8321304321;19;80.6130237579;21;93.6070861816;271.654632568;34;222.690330982;
111;7;36.5999984741;74.8321304321;19;81.6118328571;21;95.1142654419;279.079772949;36;228.020452857;
112;7;35.5999984741;72.8321304321;19;82.5386042595;21;98.5901260376;283.748260498;39;232.941986322;
113;7;35.5999984741;75.8321304321;20;83.3969857693;21;97.2941970825;290.416412354;42;237.421372533;
114;7;36.5999984741;78.8321304321;19;84.1913278103;21;96.7421340942;300.081054688;38;241.451630473;
115;7;38.5999984741;75.1139450073;18;84.9022054672;21;99.1064224243;303.739257812;38;245.047300935;
116;7;35.5999984741;78.1801986694;18;85.4364199638;22;98.504737854;310.388092041;38;248.2380234;
117;7;35.5999984741;81.2486038208;16;85.9017252922;22;97.8238143921;320.024902344;42;251.062205791;
118;7;37.5999984741;78.3190917969;17;86.2658100128;22;104.051765442;320.079742432;43;253.500160098;
119;7;35.5999984741;81.3915939331;17;86.6189584732;22;105.326210022;323.136199951;44;255.369235039;
120;7;36.5999984741;84.4660186768;16;86.8860578537;23;106.497749329;329.19418335;39;256.9788059;
121;7;36.5999984741;82.5422515869;17;87.1087141037;23;108.689918518;335.253631592;41;258.084983945;
122;7;32.5999984741;84.6201782227;18;87.335829258;23;113.764701843;331.726928711;43;260.002214909;
123;7;31.5999984741;87.6996688843;18;87.5669817924;23;116.862068176;337.855224609;44;260.991510272;
124;7;33.5999984741;84.7805709839;19;87.8017139435;23;122.927742004;340.986846924;46;261.960430384;
125;7;31.5999984741;87.8627319336;17;88.0395345688;23;128.126922607;341.121582031;51;262.908608913;
126;7;31.3499984741;90.9459686279;17;88.2799220085;23;131.190429688;344.259216309;55;264.836048961;
127;7;32.75;88.0301055908;15;88.5223293304;24;133.279510498;350.399536133;51;265.773071766;
128;6;22.0;86.114944458;16;73.7661886215;25;137.364044189;353.542266846;49;281.690851092;
129;6;23.0;86.2002944946;16;74.0109152794;25;138.546554565;363.687133789;52;282.590162039;
130;6;26.0;81.285949707;16;74.2559146881;25;145.606582642;364.833862305;53;283.471915722;
131;6;25.0;82.3717041016;19;74.5005874634;26;147.842651367;368.982147217;54;284.246745944;
132;6;26.0;83.4573364258;19;74.7443346977;26;148.920135498;383.923339844;54;285.004585385;
133;6;29.0;78.5426483154;20;74.9865646362;26;154.974151611;392.658081055;54;286.75633955;
134;7;28.0;79.6274261475;19;75.2266979218;26;159.052642822;404.814331055;55;287.511349678;
135;7;29.0;80.7114715576;20;75.4641742706;26;164.117919922;417.971893311;55;288.119924545;
136;7;30.0;77.794593811;20;75.6984548569;28;168.284790039;431.130401611;53;288.707286239;
137;7;30.0;77.8765869141;21;75.9290313721;28;173.336288452;438.289489746;55;290.307660937;
138;7;33.0;75.9572906494;21;76.1554260254;28;174.030761719;452.448730469;56;291.129738927;
139;7;36.0;74.804397583;21;76.377196312;28;176.091995239;466.607757568;59;292.003578782;
140;7;39.0;72.882019043;22;76.5939407349;28;179.28918457;474.766204834;60;292.934561491;
141;7;42.0;70.9578781128;23;77.8052978516;28;179.393463135;485.92364502;62;294.66561377;
142;7;46.0;71.0318527222;23;78.0709490776;28;180.566558838;497.235473633;66;297.47365284;
143;7;50.0;71.1038284302;24;78.3335838318;28;183.722961426;507.235473633;67;300.453157663;
144;7;53.0;71.1737136841;24;78.5930403471;29;185.916519165;521.092773438;68;309.132516503;
145;7;56.0;71.2414245605;25;78.8491926193;29;190.095245361;538.764709473;72;316.340358853;
146;7;59.0;71.3069000244;26;79.1019474268;31;194.197555542;556.219177246;72;322.450236917;
147;8;61.4000015259;70.3700790405;22;79.3512438536;31;200.548217773;564.065246582;71;327.396625638;
148;8;63.4000015259;69.4309387207;22;79.5970473289;31;204.320632935;567.573730469;72;331.623051047;
149;8;65.4000015259;70.489440918;24;79.8393479586;31;202.096038818;582.859375;76;335.782697797;
150;8;67.4000015259;69.5455932617;17;80.0781548023;31;205.76411438;589.15838623;72;340.674942017;
151;7;54.0;62.5993881226;17;68.3134945631;32;209.404174805;590.470275879;70;356.437797427;
152;6;52.25;55.6508407593;17;62.6882852316;33;208.903213501;601.794311523;68;368.421048284;
153;6;53.25;54.6999816895;18;63.8498749733;33;215.23135376;613.28137207;72;381.338577628;
154;6;55.25;54.7468414307;17;64.0713336468;33;223.42427063;618.697265625;73;392.08896482;
155;6;57.25;54.9914588928;17;64.2471978664;33;224.446258545;635.845153809;76;401.102850556;
156;6;58.25;56.0;12;64.416767478;33;230.215789795;649.801208496;79;408.592906117;
157;6;59.25;57.0;12;64.5921735764;33;238.796157837;650.325256348;81;430.080861926;
158;6;60.25;58.0;12;64.7733174562;33;246.020004272;690.920898438;85;447.866183043;
159;6;59.25;59.0;13;64.9600690603;33;254.813156128;723.264648438;86;462.471852303;
160;6;58.25;58.0;13;65.152266264;33;259.190429688;748.668334961;87;474.563922405;
161;6;56.25;60.0;13;65.34971416;33;264.932891846;763.752563477;89;485.264235258;
162;6;55.25;62.2000007629;14;65.552185297;34;270.310943604;778.105712891;94;493.914110661;
163;6;55.25;62.2000007629;16;65.7594197989;34;275.309234619;789.801818848;97;501.138821125;
164;6;53.25;65.1999969482;16;65.9711252451;34;279.787475586;799.73223877;100;507.618597984;
165;6;52.25;68.1999969482;16;66.186978817;34;283.873474121;806.817871094;102;513.429867744;
166;6;52.25;68.1999969482;12;66.4066278934;35;289.808837891;813.401794434;101;518.534581184;
167;6;49.25;67.1999969482;13;66.6296916008;35;291.636230469;815.696533203;104;523.992219448;
168;5;41.25;61.0;12;54.8557639122;36;297.464050293;823.006286621;104;579.391416073;
169;5;41.25;61.0;12;55.0844154358;36;306.165679932;871.204528809;106;613.478344202;
170;5;41.25;61.0;12;55.3151962757;36;316.529876709;913.848144531;111;633.701372147;
171;4;38.0;44.0;5;40.54763937;37;325.175933838;951.518005371;110;666.388866425;
172;4;39.0;43.0;5;40.7812635899;37;324.991241455;988.844116211;116;686.532132149;
173;3;38.0;37.0;6;36.7834908962;38;332.175048828;1023.69946289;119;705.963922262;
174;2;37.0;25.0;5;30.9008569717;39;343.636688232;1050.77453613;122;724.677016735;
175;2;38.0;26.0;5;31.0197672844;39;357.091247559;1070.48730469;126;743.035317421;
