Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;2;12.0;10.3000001907;4;21.0;2;15.5;8.625;3;18.5949993134;
8;2;13.4499998093;10.0;4;21.4399995804;2;16.156999588;8.79749965668;3;18.8861961365;
9;2;14.468000412;10.1999998093;4;21.8075842857;2;16.3317184448;8.94309806824;3;19.696713686;
10;2;14.8134126663;10.3632001877;4;22.9537928104;2;16.8180274963;9.3333568573;3;20.396187067;
11;2;15.3292074203;10.9097137451;4;23.9211629629;2;18.8180274963;9.6677980423;3;20.9908788204;
12;2;15.7645244598;11.3658018112;4;24.7213441133;2;20.8180274963;9.94955635071;3;21.4904358387;
13;2;18.3540439606;11.7372808456;4;25.3734427691;2;21.8741378784;10.1834592819;3;21.9062794447;
14;2;20.3540439606;12.0336990356;4;25.8998758793;2;22.8935279846;10.3752222061;3;22.2503181696;
15;2;21.4340496063;12.2662630081;4;26.3232285976;2;23.9132537842;10.5308046341;4;22.4721269608;
16;2;22.4625549316;12.446267128;4;26.4960671663;2;24.933303833;10.625;4;22.5060760975;
17;2;23.491973877;12.5;4;26.5634490252;2;25.9536724091;10.625;4;22.5405418873;
18;2;24.5222949982;12.5;5;26.6328122616;2;26.9743518829;10.625;4;22.5755085945;
19;2;25.5535087585;12.5;4;26.7041202784;2;27.5453052521;10.625;4;22.6109591722;
20;2;26.0168533325;12.5;5;26.7773271799;2;27.566576004;10.625;4;22.6468753815;
21;2;26.0497970581;12.5;5;26.8523778915;2;27.5881252289;10.625;5;22.6832377911;
22;2;26.0835704803;12.5;5;26.9292075634;2;27.6099433899;10.625;5;22.7200255394;
23;2;26.1181430817;12.5;5;27.0077416897;2;27.6320152283;10.625;5;22.7572168112;
24;3;26.1534843445;12.5;4;27.0878958702;2;27.6543292999;10.625;5;22.7947884798;
25;3;26.1895523071;12.5;4;27.1695766449;2;27.6768722534;10.625;5;22.8327163458;
26;3;26.2263088226;12.5;5;27.2526805401;2;27.6996307373;10.625;5;22.8709751368;
27;3;26.2637062073;12.5;5;27.3370957375;2;27.7225856781;10.625;5;22.9095385075;
28;3;25.25;13.5;5;27.4227013588;2;27.7457237244;10.625;5;22.9483793974;
29;3;26.25;12.5;5;27.5093686581;2;27.76902771;10.625;5;22.9874696732;
30;3;24.3792152405;13.5;5;27.5969614983;2;26.75;11.4937343597;5;23.0267804861;
31;3;23.4186325073;14.5;5;27.6853370667;2;26.75;11.5133905411;6;23.0662822723;
32;3;22.4584007263;15.5;5;27.7743468285;3;26.75;11.5331411362;5;23.1059447527;
33;3;21.4984550476;16.5;5;27.863837719;3;26.75;11.5529727936;5;23.1457372904;
34;3;20.5387268066;17.5;6;28.9536523819;3;26.75;11.5728683472;5;23.1856285334;
35;3;20.5791435242;18.5;6;29.0836308002;3;27.75;13.5728683472;5;23.2255871296;
36;3;20.6196327209;19.5;6;29.2147958279;3;27.9353523254;15.5728683472;5;23.265581131;
37;3;20.6601257324;20.5;7;29.346987009;3;27.9593486786;17.5728683472;5;23.3055787086;
38;3;20.7005443573;21.5;7;29.4800416231;4;27.9833469391;19.5728683472;4;23.3455479145;
39;3;20.740819931;22.5;7;29.6137963533;4;28.0073280334;20.625;4;23.385456562;
40;3;20.25;22.5;7;29.7480871677;4;28.0312728882;20.625;4;23.42527318;
41;4;21.8159866333;23.5;6;29.882750988;4;28.0551643372;20.625;5;23.4649660587;
42;4;22.25;24.5;7;30.0176262856;4;28.0789794922;20.625;5;23.5045039654;
43;4;23.25;25.5;7;30.1525541544;4;29.1027030945;21.625;4;24.543856144;
44;4;24.25;27.5;8;30.2873786688;4;30.1263141632;22.625;4;24.5329925418;
45;4;26.9037723541;27.5;8;30.4219481945;4;31.1497955322;23.625;4;24.5268836021;
46;4;26.25;29.5;8;30.5561156273;4;32.1731300354;24.625;4;24.525000751;
47;4;28.9506263733;27.5;8;31.6897387505;4;33.1963005066;25.625;4;24.5268656015;
48;4;29.9747505188;29.5;8;31.9926815033;4;34.2192878723;25.625;4;25.5320461392;
49;4;31.25;32.5;8;32.3217236996;4;36.2420806885;26.625;4;25.5801519156;
50;4;34.639415741;30.5;9;32.6802787781;4;38.2646598816;27.625;4;25.6320136189;
51;4;33.7671203613;32.5;9;33.0719726086;4;39.9357223511;28.625;4;25.6873135567;
