Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;3;17.25;
7;1;12.0;10.0;5;20.0;1;14.8999996185;8.625;3;17.5949993134;
8;1;13.0;10.0;5;20.3999996185;1;15.5569992065;8.79749965668;3;17.8861961365;
9;1;14.0;10.1999998093;5;20.7264003754;1;15.7317180634;8.94309806824;3;18.6667137146;
10;1;14.3268795013;10.3632001877;5;21.8194274902;1;16.2000274658;9.3333568573;3;19.3355960846;
11;1;14.8187427521;10.9097137451;5;22.7316036224;1;17.2000274658;9.6677980423;3;19.8991127014;
12;1;15.2292222977;11.3658018112;4;23.4745616913;1;18.2000274658;9.94955635071;3;20.3669185638;
13;1;16.8187427521;11.7372808456;4;24.0673980713;1;19.2000274658;10.1834592819;3;20.7504444122;
14;1;17.8187427521;12.0336990356;3;24.5325260162;1;20.2000274658;10.3752222061;3;21.0616092682;
15;1;18.8187427521;12.2662630081;3;24.892534256;1;21.2000274658;10.5308046341;3;21.25;
16;1;19.8187427521;12.446267128;3;25.0;1;22.2000274658;10.625;3;21.25;
17;1;20.8187427521;12.5;3;25.0;1;23.2000274658;10.625;4;21.25;
18;1;21.8187427521;12.5;4;25.0;2;24.2000274658;10.625;3;21.25;
19;1;22.8187427521;12.5;4;25.0;2;24.75;10.625;4;21.25;
20;1;23.25;12.5;4;25.0;2;24.75;10.625;5;21.25;
21;1;23.25;12.5;4;25.0;2;24.75;10.625;6;21.25;
22;1;23.25;12.5;4;25.0;2;24.75;10.625;6;21.25;
23;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
24;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
25;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
26;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
27;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
28;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
29;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
30;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
31;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
32;1;23.25;12.5;4;25.0;2;24.75;10.625;7;21.25;
33;1;23.25;12.5;5;25.0;2;24.75;10.625;7;21.25;
34;1;23.25;12.5;5;25.0;2;24.75;10.625;7;21.25;
35;1;23.25;12.5;5;25.0;2;24.75;10.625;8;21.25;
36;1;23.25;12.5;5;25.0;2;24.75;10.625;8;21.25;
37;1;23.25;12.5;5;25.0;2;24.75;10.625;8;21.25;
38;1;23.25;12.5;5;25.0;2;24.75;11.625;8;21.25;
39;1;23.25;12.5;5;25.0;2;24.75;12.625;8;21.25;
40;1;23.25;13.5;5;25.0;2;24.75;13.625;9;21.25;
41;1;23.25;14.5;6;25.0;2;24.75;14.625;9;21.25;
42;1;23.25;15.5;7;25.0;2;24.75;15.625;9;21.25;
43;1;23.25;16.5;7;25.0;2;24.75;15.625;10;21.25;
44;1;23.25;17.5;7;25.0;2;24.75;15.625;10;21.25;
45;1;23.25;17.5;8;25.0;2;24.75;15.625;11;21.25;
46;2;24.25;18.5;8;26.0;2;24.75;15.625;11;21.25;
47;2;25.25;19.5;8;26.2100000381;2;24.75;15.625;11;21.25;
48;3;25.25;20.5;7;26.4615590572;2;24.75;15.625;11;21.25;
49;3;25.25;21.5;8;26.7617404461;2;24.75;15.625;11;21.25;
50;3;25.25;22.5;8;27.1182861328;2;24.75;15.625;12;21.25;
51;3;25.25;22.5;8;27.5394377708;2;24.75;15.625;12;21.25;
52;3;25.25;22.5;8;28.0336265564;2;24.75;15.625;12;21.25;
53;3;25.25;22.5;8;28.6089954376;2;24.75;15.625;12;21.25;
54;3;25.25;23.5;8;29.272726059;2;24.75;15.625;13;21.25;
55;3;25.25;24.5;9;30.030163765;2;24.75;15.625;13;21.25;
56;3;26.25;22.5;9;31.8837742805;2;24.75;15.625;13;21.25;
57;3;26.25;24.5;9;32.8720164299;2;24.75;15.625;13;21.25;
58;3;27.25;26.5;10;33.9494795799;3;24.75;15.625;12;21.25;
59;3;26.25;26.5;11;35.1037733555;3;24.75;15.625;12;21.25;
60;3;25.5027999878;27.5;11;36.3165320158;3;24.75;15.625;12;21.25;
61;3;24.25;28.5;13;37.5640314817;3;24.75;15.625;12;21.25;
62;3;23.5226650238;28.5;13;38.8186972141;3;24.75;15.625;12;22.046875;
63;3;23.5329933167;29.5;14;40.0513999462;3;25.2281265259;16.0234375;13;22.6979465485;
64;3;23.5435829163;30.5;14;41.2341778278;3;25.6187667847;16.3489723206;13;23.2204647064;
65;3;23.5544319153;31.5;15;43.8163843155;3;25.9322776794;16.6102333069;13;23.6336803436;
66;3;22.25;31.214717865;15;46.0874296427;3;26.1802082062;16.8168411255;13;23.9565925598;
67;3;21.5895385742;30.5;16;48.0465807915;3;26.3739547729;16.9782962799;14;24.0;
68;3;21.6081829071;31.5;16;49.7071591616;3;26.4000015259;17.0;14;24.0;
69;3;21.6275539398;32.5;16;50.9450912476;4;27.4000015259;18.0;13;25.0;
70;3;22.0;34.3836593628;17;51.8470330238;4;26.4000015259;20.0;13;24.9499999881;
71;3;21.0;33.429901123;17;52.6050546169;4;25.9700012207;22.0;13;24.9049999714;
72;3;21.0;33.4776992798;18;53.2360415459;4;24.9430007935;24.0;13;25.8644999862;
73;4;21.0;33.5270195007;18;53.7590813637;4;24.9187011719;27.0;13;25.8680499792;
74;4;21.0;34.0778160095;18;54.1931419373;4;24.8968315125;29.0;14;25.8764289021;
75;4;20.0;33.130027771;18;54.3671848774;5;24.1204147339;31.0;13;25.8892740011;
76;4;19.0;33.18359375;19;54.4768521786;5;22.8594341278;33.0;12;25.9062559009;
77;4;20.0;36.130027771;20;54.5888838768;5;22.1060905457;35.0;12;25.9270750284;
78;4;21.0;38.130027771;20;54.7030825615;5;21.1018066406;36.0;12;25.9514580965;
