Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;14.0;10.5;5;21.7264003754;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;14.7768793106;10.3632001877;5;22.9494274855;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;15.3272428513;10.9097137451;5;24.0070346594;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;15.8031663895;11.3658018112;5;24.9122858047;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;18.3926868439;11.7372808456;5;25.6857330799;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;20.3926868439;12.0336990356;5;26.3512378931;2;22.9271316528;10.3752222061;4;22.3193571568;
15;2;21.6371631622;12.2662630081;5;26.9327886105;2;23.9546756744;10.5308046341;5;22.5548160076;
16;2;22.7368564606;12.446267128;5;27.2842636108;2;24.9829177856;10.625;5;22.6030313969;
17;2;23.846660614;12.5;5;27.5518820286;2;26.0118465424;10.625;5;22.6523760557;
18;2;24.9670906067;12.5;6;27.8440244198;2;27.0414524078;10.625;5;22.7028282881;
19;2;26.0985527039;12.5;6;28.1613030434;2;26.75;11.0608482361;5;22.7543625832;
20;2;26.672586441;12.5;6;28.5039470196;2;26.75;11.0763092041;5;22.8069496155;
21;2;26.8267765045;12.5;6;28.871723175;2;26.75;11.0920848846;6;22.8605561256;
22;2;26.992275238;12.5;6;29.263862133;2;26.75;11.1081666946;6;22.9151450396;
23;2;27.1687374115;12.5;6;29.6789975166;2;26.75;11.457572937;6;22.97067523;
24;2;27.3555488586;12.5;6;30.1151270866;2;27.75;10.625;6;23.0271017551;
25;3;25.5518074036;13.5;6;30.5695996284;2;27.8162612915;10.625;6;23.0843759775;
26;3;24.7563209534;14.5;7;31.0391392708;2;27.8506259918;10.625;6;23.1424454451;
27;4;23.9676132202;15.5;6;31.5199065208;2;27.8854675293;10.625;6;23.2012542486;
28;4;23.1839580536;16.5;6;32.007601738;2;27.920753479;10.625;6;23.2607431412;
29;4;22.403421402;17.5;6;32.4976010323;2;27.956445694;10.625;6;23.3208494186;
30;4;21.6239204407;18.5;6;32.9851250648;2;26.75;11.625;6;23.3815076351;
31;4;20.8433074951;19.5;6;33.465420723;2;26.75;11.6907539368;6;23.4426498413;
32;4;20.0594387054;20.5;6;34.9339466095;2;26.75;11.7213249207;6;23.5042052269;
33;4;20.270275116;22.2000007629;7;35.5165451765;2;26.75;11.7521028519;6;23.5661010742;
34;4;20.4739456177;22.5;7;36.0950206518;2;26.75;11.7830505371;7;23.6282629967;
35;4;20.9927597046;23.5;7;36.6678133011;2;26.75;13.7830505371;7;23.6906147003;
36;4;20.0657920837;22.5;8;37.2340891361;2;26.75;15.7830505371;7;23.7530794144;
37;4;20.1470661163;22.5;8;37.7937294245;2;27.75;17.7830505371;8;23.8155794144;
38;4;20.2372360229;22.5;9;38.3472640514;2;28.2893486023;19.625;8;23.878036499;
39;5;19.3369293213;21.5;7;47.3957700729;2;28.3268222809;20.625;8;23.940372467;
40;5;19.4188156128;22.5;7;48.2807285786;2;28.3642234802;20.625;9;24.0025100708;
41;5;23.4188156128;23.5;7;49.1474063396;2;28.401506424;20.625;10;24.0643725395;
42;5;22.4188156128;25.5;8;49.996243;2;28.4386234283;20.625;10;24.1258842945;
43;6;23.4188156128;27.5;9;50.82797122;3;28.4755306244;20.625;10;24.186971426;
44;6;26.4188156128;30.5;9;51.6434345245;3;28.5121822357;20.625;10;24.2475619316;
45;6;27.0;33.5;9;52.4434037209;3;28.548538208;20.625;10;24.3075861931;
46;6;31.0;32.5;11;53.1799969673;3;26.75;21.625;11;24.3669772148;
47;6;32.0;33.5;11;53.8260416985;3;26.75;22.1834888458;11;24.4256706238;
48;6;33.3018074036;34.5;11;54.4721417427;3;26.75;22.2128353119;11;24.4836053848;
49;7;34.5063209534;35.5;11;55.1158452034;3;26.75;22.2418022156;12;24.5407235622;
50;7;35.5063209534;34.5;11;56.7542662621;3;26.75;22.270362854;12;24.596971035;
51;7;37.3563232422;35.5;12;57.404147625;3;26.75;22.2984848022;12;24.6522974968;
