Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;4;17.25;
3;2;9.0;12.3000001907;4;21.0;1;11.8999996185;8.625;4;17.25;
4;2;11.0;11.0;4;21.0299999714;2;12.2999992371;8.625;3;18.25;
5;2;13.0;10.0;4;21.0605909824;2;13.5;8.625;3;18.3250000477;
6;2;14.4772663116;10.0;4;21.091766119;2;14.5450000763;8.625;3;18.4048187733;
7;2;15.4912948608;10.0;4;21.534434557;2;15.5928907394;8.625;3;18.8461898565;
8;2;16.5104961395;10.1999998093;3;21.9046876431;2;16.3077144623;8.79749965668;3;19.2405949831;
9;2;17.5302295685;10.3632001877;3;23.0545283556;2;16.5443572998;8.94309806824;3;20.1585245132;
10;2;18.3745384216;10.9097137451;3;24.0255558491;2;17.0951137543;9.3333568573;3;20.9767100811;
11;2;18.8115005493;11.3658018112;3;24.8294079304;2;19.0951137543;9.6677980423;3;21.7020223141;
12;2;20.8115005493;11.7372808456;3;25.4851789474;2;21.0951137543;9.94955635071;3;22.3446578979;
13;2;22.8115005493;12.0336990356;3;26.0152727365;2;22.3866710663;10.1834592819;3;22.9165091515;
14;2;23.8964576721;12.2662630081;3;26.4422603846;2;23.499666214;10.3752222061;3;23.4298532009;
15;2;24.9265975952;12.446267128;3;26.6186932325;2;24.620973587;10.5308046341;4;23.8345062733;
16;2;25.9576339722;12.5;3;26.6896131039;2;25.7507305145;10.625;4;24.0649278164;
17;2;26.9895477295;12.5;3;26.7624419928;2;26.8889846802;10.625;4;24.3094062805;
18;2;28.0223197937;12.5;4;26.8371264935;2;28.0356712341;10.625;4;24.5676383972;
19;2;29.0559272766;12.5;4;26.9136037827;2;28.7405834198;10.625;4;24.8390996456;
20;2;29.1111221313;12.5;4;26.9918012619;2;28.903459549;10.625;4;25.1230297089;
21;3;29.1463108063;12.5;3;27.0716366768;2;29.0738182068;10.625;4;25.4184246063;
22;3;29.1822357178;12.5;3;27.1530179977;2;29.2510547638;10.625;4;25.7240357399;
23;3;28.25;13.5;3;27.2358441353;2;29.4344215393;10.625;4;26.0383796692;
24;3;28.25;14.0650911331;3;27.3200047016;2;29.6230278015;10.625;5;26.3597574234;
25;3;28.25;14.1240034103;4;27.4053807259;2;29.8158531189;10.625;5;26.6862831116;
26;3;28.25;14.1837663651;4;27.4918448925;2;30.0117702484;10.625;6;27.0159239769;
27;3;29.25;12.5;4;27.5792627335;2;30.2095546722;10.625;6;27.3465466499;
28;3;29.4106674194;12.5;4;27.6674926281;2;30.4079284668;10.625;6;27.6759705544;
29;3;29.4503707886;12.5;4;27.7563869953;2;30.6055831909;10.625;6;28.0020260811;
30;3;27.4903736115;13.5;4;27.8457934856;2;30.8012161255;10.625;6;28.3226103783;
31;3;26.5306072235;14.5;4;27.9355556965;2;30.9935665131;10.625;6;28.6357421875;
32;3;25.5709991455;15.5;4;29.0255141258;2;31.1814460754;10.625;6;28.9396104813;
33;3;25.6114807129;16.5;4;29.2455075979;2;31.3637657166;10.625;7;29.2326145172;
34;3;25.6519775391;17.5;4;29.4808052778;2;31.5395698547;12.625;8;29.5133934021;
35;3;27.2663631439;19.5;5;29.732676506;2;31.7080364227;14.625;8;29.7808465958;
36;3;26.8969764709;21.5;5;30.002417326;2;31.8685073853;16.625;9;30.0341405869;
37;3;28.9782505035;23.5;5;30.2913190126;2;32.0204849243;18.625;9;30.2727050781;
38;3;28.25;25.5;6;30.6006278992;3;32.1636238098;20.625;8;47.4962244034;
39;4;31.1681137085;27.5;5;30.9314968586;3;33.2977333069;21.625;9;48.7246141434;
40;4;30.25;29.5;5;31.2849261761;3;34.4227676392;22.625;9;49.8153934479;
41;4;31.25;29.5;5;31.6616950035;3;35.5387992859;23.625;10;50.7663965225;
42;4;30.25;31.1723690033;5;32.0622878075;3;36.6460075378;24.625;10;51.5826129913;
43;4;30.25;32.2306900024;5;32.4868140221;3;37.7446670532;25.625;10;52.2741470337;
44;4;32.25;28.2306900024;5;32.9349298477;4;38.8351211548;25.625;10;72.8541154861;
45;4;32.0784454346;28.5;5;33.4057645798;5;40.9177627563;26.625;8;74.5368585587;
46;4;33.1138572693;27.5;6;33.897860527;5;42.9930343628;27.625;9;75.9352092743;
47;4;32.25;28.5;7;34.4091339111;5;45.0499992371;28.625;9;76.8079586029;
48;5;32.5518074036;29.5;6;34.9368619919;6;47.0499992371;29.625;7;101.486333847;
49;5;33.7563209534;31.5;5;36.477707386;6;50.0499992371;31.625;8;103.223646164;
50;5;32.7563209534;33.6069984436;5;37.0677800179;6;52.9499969482;32.625;8;104.600294113;
51;5;34.224319458;33.6555099487;5;37.6639223099;7;53.9499969482;33.625;7;108.649912834;
52;5;34.7563209534;34.7025947571;5;38.2614805698;7;55.8826255798;35.0234375;7;112.888122559;
53;5;36.6239204407;33.7025947571;5;38.8556517363;7;58.6563644409;37.3489723206;8;115.487568378;
54;5;34.1491203308;35.7025947571;5;39.4416650534;7;61.2905540466;39.6102333069;8;117.514253616;
55;5;34.6239204407;36.5508842468;5;41.2085108757;7;62.8058280945;41.8168411255;8;118.748193622;
56;5;36.0739212036;37.2736778259;5;42.7464011908;7;64.1355438232;43.9782943726;7;119.02282238;
57;5;38.4249191284;34.7662887573;6;44.0821090937;7;65.2588653564;46.0;8;119.240380883;
58;5;38.6163444519;36.0635490417;7;45.2445631027;8;66.3460617065;47.665145874;7;120.405712008;
59;5;39.4356079102;35.2860336304;6;46.0751510859;8;68.0;49.7028579712;7;120.596851587;
60;5;40.7663040161;34.0;8;46.6801902056;8;69.0;51.7421760559;8;120.802627921;
61;5;40.0060844421;35.0;8;47.249628067;8;69.0;53.7831115723;10;121.023905635;
62;5;39.2623291016;36.0;10;47.7815362215;8;67.8235473633;58.7421760559;10;121.261530876;
63;5;37.465801239;36.0;11;48.2752712965;8;66.9131240845;62.7421760559;11;121.516311526;
64;5;37.465801239;37.3708305359;11;48.7313055992;8;66.0110855103;65.7421722412;11;121.788994789;
65;5;37.465801239;39.3708305359;12;49.151014328;8;69.6831283569;68.7421722412;14;122.080239534;
66;5;36.465801239;41.3708305359;14;49.5364513397;8;72.8477172852;71.7421722412;15;122.390585899;
67;5;35.8499984741;43.3708305359;15;49.8901252747;8;75.4255065918;74.7421722412;15;122.720423222;
