Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;4;17.25;
7;1;12.0;10.0;4;20.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;13.0;10.0;4;20.3999996185;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;14.0;10.1999998093;4;20.7264003754;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;15.3268795013;10.6632003784;3;22.8194274902;2;16.8000278473;9.3333568573;3;20.3355960846;
11;2;16.8187427521;10.9097137451;3;23.7716035843;2;18.8000278473;9.6677980423;3;20.9391126633;
12;2;18.229221344;11.3658018112;3;24.5557456017;2;20.8000278473;9.94955635071;3;21.4481024742;
13;2;20.8187427521;11.7372808456;3;25.1909515858;2;21.8487377167;10.1834592819;3;21.8739979267;
14;2;22.8187427521;12.0336990356;2;25.6996334791;2;22.8741588593;10.3752222061;3;22.2287167311;
15;2;24.3439407349;12.2662630081;3;26.10437572;2;23.9002914429;10.5308046341;4;22.461841464;
16;3;25.3640708923;12.446267128;3;26.2577478886;2;24.9271316528;10.625;4;22.5077478886;
17;3;26.3847293854;12.5;3;26.3048160076;2;25.9546756744;10.625;4;22.5548160076;
18;3;27.4059104919;12.5;3;26.3530313969;2;26.9829177856;10.625;4;22.6030313969;
19;3;28.4276065826;12.5;3;26.4023760557;2;27.5618190765;10.625;4;22.6523760557;
20;3;28.8810691833;12.5;3;26.4528282881;2;27.591424942;10.625;4;22.7028282881;
21;3;28.9037723541;12.5;3;26.5043625832;2;27.6216964722;10.625;5;22.7543625832;
22;3;28.9269638062;12.5;3;26.5569496155;2;27.6526184082;10.625;5;22.8069496155;
23;3;28.9506263733;12.5;4;26.6105561256;2;27.6841697693;10.625;5;22.8605561256;
24;3;28.9747505188;12.5;4;26.6651450396;2;27.7163333893;10.625;5;22.9151450396;
25;3;26.9993152618;13.5;4;26.72067523;2;27.74908638;10.625;5;22.97067523;
26;3;26.0243034363;14.5;4;26.7771017551;2;27.7824058533;10.625;5;23.0271017551;
27;3;25.0496959686;15.5;4;26.8343759775;2;27.8162612915;10.625;5;23.0843759775;
28;4;24.0754699707;16.5;3;26.8924454451;2;27.8506259918;10.625;5;23.1424454451;
29;4;23.101600647;17.5;3;26.9512542486;2;27.8854675293;10.625;5;23.2012542486;
30;4;22.1280632019;18.5;4;27.0107431412;2;27.920753479;10.625;5;23.2607431412;
31;4;21.1548347473;19.5;4;27.0708494186;2;27.956445694;10.625;5;23.3208494186;
32;4;20.1818809509;20.5;4;27.1315076351;2;27.9925098419;10.625;5;23.3815076351;
33;4;19.2091789246;21.5;5;27.1926498413;2;28.0289039612;10.625;5;23.4426498413;
34;4;18.2366924286;22.5;5;27.2542052269;2;28.0655899048;12.625;6;23.5042052269;
