Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.0;10.3000001907;5;21.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.4499998093;10.1999998093;5;21.8264003992;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;14.8218793869;10.3632001877;5;23.0613274574;2;16.8000278473;9.3333568573;4;20.3355960846;
11;2;15.3775978088;10.9097137451;5;24.1319464445;2;18.8000278473;9.6677980423;4;20.9191126823;
12;2;15.8593769073;11.3658018112;5;25.0513429642;2;20.8000278473;9.94955635071;4;21.4071145058;
13;2;18.4488964081;11.7372808456;5;25.8400663137;2;21.8241443634;10.1834592819;4;21.8110262156;
14;2;20.4488964081;12.0336990356;5;26.5219442844;2;22.8363761902;10.3752222061;4;22.1427601576;
15;2;21.7139816284;12.2662630081;5;27.12089324;2;23.8487186432;10.5308046341;4;22.3518965244;
16;2;22.8215045929;12.446267128;5;27.4906733036;2;24.8611660004;10.625;4;22.3728116751;
17;2;23.9395446777;12.5;5;27.7773330212;2;25.2000274658;10.9618434906;4;22.3938889503;
18;2;25.0685424805;12.5;6;28.0890238285;2;26.2000274658;10.9681663513;4;22.4151208401;
19;2;26.2088031769;12.5;6;28.4260663986;2;26.75;10.9745359421;4;22.4364993572;
20;2;26.7917289734;12.5;6;28.788336277;2;26.75;10.9809494019;4;22.4580165148;
21;2;26.9547519684;12.5;6;29.1751885414;2;26.75;10.9874048233;5;22.4796639681;
22;2;27.1288337708;12.5;6;29.585392952;2;26.75;10.9938993454;5;22.5014331341;
23;2;27.3134269714;12.5;7;30.0170898438;2;26.75;11.2507162094;6;22.5233153105;
24;4;27.5076904297;12.5;4;30.4677705765;2;26.75;11.2616577148;6;22.5453014374;
25;4;25.7104969025;13.5;4;30.9342932701;2;26.75;11.2726507187;6;22.5673824549;
26;4;24.9204330444;14.5;4;31.4129357338;2;26.75;11.2836914062;6;22.5895489454;
27;4;24.1358222961;15.5;4;31.8994894028;2;26.75;11.2947740555;6;22.6117914915;
28;4;23.3547706604;16.5;4;32.3893885612;2;26.75;11.3058958054;6;22.6341004372;
29;4;22.5752258301;17.5;4;32.877872467;2;26.75;11.3170499802;6;22.6564661264;
30;4;21.7950439453;18.5;4;33.360165596;2;26.75;11.3282327652;5;22.678878665;
31;4;21.0120735168;19.5;5;33.8316650391;2;26.75;11.3394393921;4;22.7013280392;
32;4;20.0120735168;18.5;5;34.2881155014;2;26.75;11.3506641388;4;22.7238043547;
33;4;19.0120735168;18.5;5;34.7257604599;2;26.75;11.3619022369;4;22.7462974787;
34;4;19.0120735168;19.5;5;35.141462326;2;26.75;11.3731489182;4;22.7687973976;
35;4;18.8136577606;20.5;5;35.5327749252;2;26.75;11.3843984604;4;22.7912938595;
36;4;18.7397499084;21.5;5;35.8979701996;2;27.6747760773;13.3843984604;4;22.8137768507;
37;4;18.9040870667;22.5;5;37.2360286713;2;27.6882667542;15.3843984604;5;22.8362361193;
38;4;20.0562133789;23.5;5;37.5865888596;3;27.7017421722;17.3843994141;5;22.8586617708;
39;4;20.0562133789;23.2280006409;6;37.9110579491;3;26.75;19.3843994141;5;22.8810436726;
40;4;20.0562133789;23.2568283081;6;38.2101509571;3;26.75;21.3843994141;5;22.9033719301;
41;4;20.0562133789;24.2568283081;6;38.4849699736;3;26.75;21.4516868591;5;22.9256366491;
42;4;22.5814113617;25.2568283081;7;38.7369068861;3;26.75;21.4628181458;5;22.9478281736;
43;4;21.0562133789;26.2568283081;8;38.9675495625;3;26.75;21.4739151001;5;22.9699368477;
44;5;23.6222000122;27.2568283081;7;39.1785991192;3;26.75;21.4849681854;5;22.9919531345;
45;5;25.6433811188;27.5;7;39.3530313969;3;26.75;21.4959754944;5;23.0138677359;
46;5;27.0562133789;28.4471225739;8;39.4023760557;3;27.75;20.625;6;23.0356714725;
47;5;29.0562133789;28.4816627502;8;39.4528282881;3;27.8214035034;20.625;6;23.0573554039;
48;5;31.709985733;27.5;9;39.5043625832;3;27.8344135284;20.625;6;23.0789107084;
49;6;32.8499984741;28.5;9;39.5569496155;3;27.8473472595;20.625;7;23.1003289223;
50;6;33.8006286621;27.5;10;39.6105561256;3;26.75;21.550163269;7;23.1216015816;
