Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.0;5;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;4;17.25;
7;1;12.0;10.0;4;20.0;1;14.8999996185;8.625;4;17.5949993134;
8;2;13.0;10.3000001907;3;21.3999996185;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.4499998093;10.1999998093;3;21.7264003754;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;14.7768793106;10.3632001877;3;22.8394274712;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;15.2777423859;10.9097137451;3;23.7717995644;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;15.6973104477;11.3658018112;3;24.5351434946;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;18.2868309021;11.7372808456;3;25.1485489607;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;20.2868309021;12.0336990356;3;25.6344225407;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;21.3145961761;12.2662630081;3;26.0153459311;1;21.2000274658;10.5308046341;5;21.25;
16;2;22.3240089417;12.446267128;3;26.1438889503;1;22.2000274658;10.625;5;21.25;
17;2;23.3334922791;12.5;3;26.1651208401;1;23.2000274658;10.625;5;21.25;
18;2;24.3430480957;12.5;4;26.1864993572;1;24.2000274658;10.625;5;21.25;
19;2;25.3526668549;12.5;4;26.2080165148;1;24.75;10.625;5;21.25;
20;2;25.7936077118;12.5;4;26.2296639681;1;24.75;10.625;5;21.25;
21;2;25.8033485413;12.5;4;26.2514331341;1;24.75;10.625;6;21.25;
22;2;25.8131446838;12.5;4;26.2733153105;1;24.75;10.625;6;21.25;
23;2;25.8229923248;12.5;5;26.2953014374;1;24.75;10.625;7;21.25;
24;3;25.8328857422;12.5;4;26.3173824549;1;24.75;10.625;7;21.25;
25;3;25.25;13.422167778;4;26.3395489454;1;24.75;10.625;7;21.25;
26;3;25.25;13.4376840591;4;26.3617914915;1;24.75;10.625;7;21.25;
27;3;25.8628063202;12.5;4;26.3841004372;1;24.75;10.625;7;21.25;
28;3;25.25;13.468870163;4;26.4064661264;1;24.75;10.625;7;21.25;
29;3;25.8829097748;12.5;4;26.428878665;1;24.75;10.625;7;21.25;
30;3;25.25;13.5;4;26.4513280392;1;24.75;10.625;7;21.25;
31;3;25.25;13.5159301758;4;26.4738043547;1;24.75;10.625;7;21.25;
32;3;23.9132118225;13.5;4;26.4962974787;1;24.75;10.625;7;21.25;
33;3;22.9233341217;14.5;5;26.5187973976;1;24.75;10.625;7;21.25;
34;3;23.25;13.5;5;26.5412938595;1;24.75;10.625;7;21.25;
35;3;21.9435825348;13.5;5;26.5637768507;1;24.75;10.625;7;21.25;
36;3;22.25;13.5;5;26.5862361193;1;24.75;10.625;8;21.25;
37;3;23.25;13.6103649139;5;26.6086617708;1;24.75;10.625;8;21.25;
38;3;24.25;13.6260633469;5;26.6310436726;1;24.75;11.625;8;21.25;
39;3;25.25;15.6260633469;5;27.6533719301;1;24.75;12.625;8;21.25;
40;3;26.9940166473;18.6260643005;5;27.715636611;1;24.75;13.625;9;21.25;
41;3;28.0040359497;21.6260643005;6;27.779012084;1;24.75;14.625;9;21.25;
42;4;28.0140228271;24.5;5;27.8434903622;1;24.75;15.625;9;21.25;
43;4;28.0239715576;26.5;5;27.9090605974;1;24.75;15.625;10;21.25;
44;4;28.5590763092;27.5;5;27.9757091999;1;24.75;15.625;10;21.25;
45;4;28.0437412262;28.3482894897;5;28.0434193611;1;24.75;15.625;11;21.25;
46;4;28.6195392609;27.5;5;28.1121714115;1;24.75;15.625;11;21.25;
47;4;27.8371677399;28.5;5;28.1819421053;1;24.75;15.625;11;21.25;
48;4;28.073009491;28.4471225739;5;28.252704978;1;24.75;15.625;11;21.25;
49;4;28.0826473236;28.4816627502;6;28.3244298697;1;24.75;15.625;11;21.25;
50;4;28.7459926605;27.5;6;28.3970832825;1;24.75;15.625;11;21.25;
51;4;27.25;29.5;7;28.4706280231;1;24.75;15.625;12;21.25;
52;4;28.8117809296;27.5;7;28.5450232029;1;24.75;15.625;12;21.25;
53;4;27.9747505188;28.5;7;28.6202244759;2;24.75;15.625;11;21.25;
54;5;28.1297855377;28.5;7;28.6961836815;2;24.75;15.625;11;21.25;
55;5;28.1389789581;27.5;7;28.7728490829;2;24.75;15.625;12;21.25;
56;5;27.25;29.5;8;28.8343759775;2;24.75;15.625;12;21.25;
