Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;4;17.25;
3;2;8.0;12.3000001907;5;21.0;1;11.8999996185;8.625;4;17.25;
4;2;9.30000019073;11.0;5;21.0299999714;1;11.8999996185;8.625;4;17.25;
5;2;10.3090000153;10.0;5;21.0605909824;1;12.8999996185;8.625;4;17.25;
6;2;11.4772663116;10.0;5;21.091766119;1;13.8999996185;8.625;4;17.25;
7;2;12.4912948608;10.0;5;21.1235172749;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.5055828094;10.0;5;21.5670698881;2;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.5251817703;10.1999998093;5;21.9382035732;2;15.7317180634;8.94309806824;5;18.6667137146;
10;2;14.8721904755;10.3632001877;5;23.0892542601;3;16.8000278473;9.3333568573;4;20.3355960846;
11;2;15.3901643753;10.9097137451;5;24.0614954233;3;18.8000278473;9.6677980423;4;20.9291126728;
12;2;15.827673912;11.3658018112;5;24.866560936;3;20.8000278473;9.94955635071;4;21.4275095463;
13;2;18.4171943665;11.7372808456;5;25.523540616;3;21.8363819122;10.1834592819;4;21.8422105312;
14;2;20.4171943665;12.0336990356;5;26.0548336506;3;22.1053276062;10.3752222061;4;22.185126543;
15;2;21.503780365;12.2662630081;5;26.4830061197;3;22.3110771179;10.5308046341;3;22.4058350325;
16;2;22.5344543457;12.446267128;4;26.6606041193;3;21.75;10.8561668396;3;22.4387089014;
17;2;23.5660152435;12.5;4;26.7326643467;3;22.4632263184;10.625;3;22.4721269608;
18;2;24.5984420776;12.5;5;26.8066029549;3;22.4832763672;10.625;3;22.5060760975;
19;2;25.6317138672;12.5;5;26.8823609352;3;22.5036449432;10.625;3;22.5405418873;
20;2;26.0970630646;12.5;5;26.9598697424;3;22.5243244171;10.625;3;22.5755085945;
21;2;26.1319408417;12.5;5;27.0390510559;3;23.75;11.022652626;3;22.6109591722;
22;2;26.1675720215;12.5;6;27.1198167801;3;24.75;11.033288002;3;22.6468753815;
23;2;26.203918457;12.5;6;27.202069521;3;25.75;11.0440626144;3;22.6832377911;
24;3;26.2409305573;12.5;5;27.2857027054;3;26.75;11.3416185379;3;22.7200255394;
25;3;24.2785663605;13.5;5;27.370600462;3;26.75;11.3600130081;3;22.7572168112;
26;3;23.3167705536;14.5;5;27.4566390514;3;26.75;11.3786087036;3;22.7947884798;
27;3;22.3554878235;15.5;5;27.5436866283;3;26.75;11.3973941803;3;22.8327163458;
28;3;21.3946590424;16.5;5;27.6316044331;3;26.75;11.4163579941;4;22.8709751368;
29;3;20.4342212677;17.5;5;27.7202472687;3;26.75;11.4354877472;4;22.9095385075;
30;3;19.474111557;18.5;6;27.8094646931;3;26.75;11.4547691345;5;22.9483793974;
31;3;18.5142593384;19.5;6;27.8991017342;3;26.75;11.4741897583;5;22.9874696732;
32;3;17.5545959473;20.5;7;27.9889998436;3;26.75;11.4937343597;6;23.0267804861;
33;3;16.5950508118;21.5;7;28.0789985657;3;26.75;11.5133905411;6;23.0662822723;
34;3;15.6355495453;22.5;7;28.1689362526;4;26.75;11.5331411362;5;23.1059447527;
35;3;15.4260215759;23.5;7;28.2586507797;4;26.75;10.625;5;23.1457372904;
36;3;15.4663925171;24.5;7;28.3479816914;4;26.75;11.5728683472;5;23.1856285334;
37;3;15.5065917969;25.5;9;28.4367706776;4;27.75;13.5728683472;5;23.2255871296;
38;3;15.546546936;26.5;9;29.5248630047;4;27.9353523254;15.5728683472;5;23.265581131;
39;3;16.58618927;27.5;9;29.6521081924;4;27.9593486786;17.5728683472;6;23.3055787086;
40;3;17.6254482269;29.2280006409;9;29.7795453072;4;27.9833469391;19.5728683472;6;23.3455479145;
41;3;17.6642627716;30.2568283081;9;29.907037735;4;28.0073280334;20.625;6;23.385456562;
42;3;17.0;29.2864875793;9;30.0344532728;4;28.0312728882;20.625;6;23.42527318;
43;3;18.5251979828;30.2864875793;9;30.1616643667;4;28.0551643372;20.625;6;23.4649660587;
44;3;20.0;31.2864875793;18;30.2885491848;4;28.0789794922;20.625;6;23.5045039654;
45;4;19.3798465729;34.2864875793;11;40.4149916172;4;26.75;21.625;6;24.543856144;
46;4;21.4367465973;35.2864875793;12;40.9408814907;4;27.75;22.7719268799;5;24.6129925251;
47;4;22.8845329285;36.2864875793;13;41.4405163527;4;28.75;23.7914962769;5;24.6824746132;
48;4;22.0;37.4816627502;13;41.9125369787;4;29.3863544464;24.8109416962;6;24.7522668839;
49;4;24.6537723541;35.5;14;42.3562707901;4;29.4050598145;25.8302497864;6;24.822332859;
50;6;25.9844436646;36.5;10;50.7716641426;4;29.4241104126;26.849407196;6;24.8926361799;
51;6;26.0;37.5;10;51.4791908264;4;29.4435005188;26.8684005737;7;24.9631403685;
52;6;29.7247505188;37.5;10;52.1459356546;5;29.4632263184;26.8872146606;6;25.0338082314;
53;6;29.0;35.5;11;52.7718164921;5;28.75;26.9058418274;7;25.1046025753;
54;6;31.7743034363;37.5;10;53.3573181629;5;29.5036468506;26.9242630005;7;25.1754860878;
55;6;31.0;37.5;11;53.9034024477;5;29.5243263245;26.9424724579;8;25.2464213371;
56;6;32.25;40.5;11;54.4114168882;5;29.5453052521;26.9604568481;8;25.3173707724;
57;6;31.25;43.8247108459;11;54.7789372206;5;29.566576004;26.9782066345;8;25.3882968426;
58;6;32.25;44.8658790588;12;56.0985732079;5;29.5881252289;26.9957103729;8;26.3181116581;
59;6;35.1548347473;46.5;13;56.4126265049;5;30.1006412506;27.4319610596;8;28.1035971642;
60;6;35.5;50.5;13;56.6779613495;5;31.5265808105;28.7952842712;8;28.8018608093;
61;6;35.5;53.9920539856;13;56.9290492535;5;32.876285553;30.0942573547;8;29.3931899071;
62;6;36.4866943359;55.0;14;57.1666295528;5;33.1612854004;31.3384399414;11;29.8964327574;
63;6;36.5;55.0;14;57.3915070295;5;33.3929481506;32.5372772217;11;30.1222299337;
64;6;35.5;57.1991882324;14;57.5669718981;5;33.4577331543;33.5961151123;11;30.3065142632;
65;6;35.5;58.2591362;15;59.2021946907;5;30.4000015259;36.1532592773;12;30.4925224781;
66;6;34.9500007629;57.988735199;15;60.5713703632;6;31.4000015259;35.2462615967;13;30.6800782681;
