Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;16.8000278473;9.3333568573;4;20.3355960846;
11;2;15.2687425613;10.9097137451;5;23.7616035938;2;18.8000278473;9.6677980423;4;20.9291126728;
12;2;15.6927223206;11.3658018112;5;24.5351526737;2;20.8000278473;9.94955635071;4;21.4275095463;
13;2;18.2822418213;11.7372808456;5;25.1591641903;2;21.8363819122;10.1834592819;4;21.8422105312;
14;2;20.2822418213;12.0336990356;5;25.6560432911;2;22.8550872803;10.3752222061;4;22.185126543;
15;2;21.3243255615;12.2662630081;5;26.0483692884;2;23.8741378784;10.5308046341;5;22.4058350325;
16;2;22.3388690948;12.446267128;5;26.1887089014;2;24.8935279846;10.625;5;22.4387089014;
17;2;23.3536624908;12.5;5;26.2221269608;2;25.9132537842;10.625;5;22.4721269608;
18;2;24.3687000275;12.5;6;26.2560760975;2;26.933303833;10.625;5;22.5060760975;
19;2;25.3839759827;12.5;6;26.2905418873;2;27.5036449432;10.625;5;22.5405418873;
20;2;25.8307437897;12.5;6;26.3255085945;2;27.5243244171;10.625;5;22.5755085945;
21;2;25.8464794159;12.5;6;26.3609591722;2;27.5453052521;10.625;5;22.6109591722;
22;2;25.8624305725;12.5;6;26.3968753815;2;27.566576004;10.625;6;22.6468753815;
23;2;25.8785934448;12.5;6;26.4332377911;2;27.5881252289;10.625;6;22.6832377911;
24;2;25.8949565887;12.5;7;26.4700255394;2;27.6099433899;10.625;6;22.7200255394;
25;2;25.25;13.5;7;26.5072168112;2;27.6320152283;10.625;5;22.7572168112;
26;2;25.25;13.5550518036;7;26.5447884798;2;27.6543292999;10.625;5;22.7947884798;
27;2;25.25;13.5813522339;7;26.5827163458;2;27.6768722534;10.625;5;22.8327163458;
28;2;25.25;13.6079015732;7;26.6209751368;2;27.6996307373;10.625;5;22.8709751368;
29;2;25.25;13.6346826553;6;26.6595385075;2;27.7225856781;10.625;5;22.9095385075;
30;3;23.9967918396;13.5;5;26.6983793974;2;27.7457237244;10.625;5;22.9483793974;
31;3;23.0142707825;14.5;5;26.7374696732;2;27.76902771;10.625;5;22.9874696732;
32;3;23.25;13.5;5;26.7767804861;3;27.7924823761;10.625;4;23.0267804861;
33;3;22.0495510101;13.5;5;26.8162822723;3;27.8160686493;10.625;5;23.0662822723;
34;3;21.0673274994;14.5;5;26.8559447527;3;27.8397693634;10.625;5;23.1059447527;
35;3;21.25;13.5;5;26.8957372904;3;26.75;12.625;5;23.1457372904;
36;3;22.25;13.8270158768;5;26.9356285334;3;26.75;14.625;6;23.1856285334;
37;3;23.25;13.8549404144;5;26.9755871296;3;26.75;16.625;7;23.2255871296;
38;3;24.25;13.8829107285;5;27.015581131;3;26.75;18.625;7;23.265581131;
39;3;26.1570110321;15.8829116821;6;27.0555787086;3;26.75;20.625;8;23.3055787086;
40;3;26.1750106812;17.8829116821;6;27.0955479145;3;26.75;20.625;9;23.3455479145;
41;3;25.25;19.8829116821;6;27.135456562;3;26.75;20.625;9;23.385456562;
42;3;26.2109565735;21.5;6;27.17527318;4;27.75;20.625;9;23.42527318;
43;3;25.25;23.5;6;27.2149660587;5;28.0551643372;20.625;6;38.4649660587;
44;3;27.2467346191;23.5;4;28.2545039654;5;29.0789794922;21.625;6;39.2545039654;
45;3;28.2645263672;24.5;4;28.3438560963;5;30.1027030945;22.625;6;39.9632306099;
46;3;27.25;26.5;4;29.7308447361;5;31.1263141632;23.625;6;40.5902824402;
47;3;27.8125;28.7902088165;4;30.8553367853;5;32.1497955322;24.625;6;42.1381533146;
48;3;28.2554702759;30.3426952362;4;31.7516700029;5;34.1731300354;26.625;6;42.631827116;
49;3;29.5944099426;28.9937877655;10;32.460921526;5;33.1963005066;28.625;6;43.0581014156;
50;4;30.0359268188;29.2754020691;5;48.0234539509;5;32.219291687;30.625;6;43.4244009256;
51;4;31.2620334625;30.4822807312;6;48.9602698088;5;32.2420806885;32.625;6;43.7383452654;
