Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;14.3268795013;10.3632001877;6;21.8194274902;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;14.8187427521;11.2097139359;5;23.7316036224;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;15.6792221069;11.3658018112;5;24.5045616627;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;18.268743515;11.7372808456;5;25.1279890537;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;20.268743515;12.0336990356;5;25.6242921352;1;19.4502677917;10.3752222061;4;21.0616092682;
15;2;21.3100376129;12.2662630081;5;26.0160515308;1;19.6369667053;10.5308046341;4;21.25;
16;2;22.3243255615;12.446267128;5;26.1558350325;1;19.75;10.625;4;21.25;
17;2;23.3388690948;12.5;4;26.1887089014;1;19.75;10.625;4;21.25;
18;2;24.3536624908;12.5;5;26.2221269608;1;19.75;10.625;4;21.25;
19;2;25.3687000275;12.5;5;26.2560760975;1;19.75;10.625;4;21.25;
20;2;25.8152351379;12.5;6;26.2905418873;1;19.75;10.625;4;21.25;
21;2;25.8307437897;12.5;6;26.3255085945;1;21.75;10.625;5;21.25;
22;2;25.8464794159;12.5;6;26.3609591722;1;22.75;10.625;5;21.25;
23;2;25.8624305725;12.5;7;26.3968753815;1;23.75;10.625;5;21.25;
24;2;25.8785934448;12.5;7;26.4332377911;1;24.75;10.625;5;21.25;
25;3;23.8949565887;13.5;6;26.4700255394;1;24.75;10.625;5;21.25;
26;3;22.25;14.5;6;26.5072168112;1;24.75;10.625;5;21.25;
27;3;21.9282474518;15.5;6;26.5447884798;1;24.75;10.625;5;21.25;
28;3;20.9451541901;16.5;6;26.5827163458;1;24.75;10.625;5;21.25;
29;3;19.962223053;17.5;6;26.6209751368;1;24.75;10.625;5;21.25;
30;3;18.9794387817;18.5;6;26.6595385075;1;24.75;10.625;5;21.25;
31;3;17.9967918396;19.5;7;26.6983793974;1;24.75;10.625;5;21.25;
32;3;17.0142707825;20.5;7;26.7374696732;1;24.75;10.625;5;21.25;
33;3;16.0318603516;21.5;8;26.7767804861;1;24.75;10.625;5;21.25;
34;3;15.0495510101;22.5;8;26.8162822723;1;24.75;10.625;5;21.25;
35;3;14.8173274994;23.5;8;26.8559447527;1;24.75;10.625;6;21.25;
36;3;14.8351745605;24.5;8;26.8957372904;1;24.75;10.625;7;21.25;
37;3;14.8530817032;25.5;7;26.9356285334;1;24.75;10.625;7;21.25;
38;3;14.8710327148;26.5;7;26.9755871296;1;24.75;10.625;7;21.25;
39;3;14.8890142441;27.5;8;28.015581131;1;24.75;11.625;8;21.25;
40;3;15.9070110321;28.5;8;28.165578723;1;24.75;12.625;8;21.25;
41;3;16.9250106812;29.5;9;29.6175384521;1;24.75;13.625;8;21.25;
42;3;16.9614963531;30.5;10;30.8170148134;1;24.75;14.625;9;21.25;
43;3;17.9986419678;30.5;10;31.799141407;1;24.75;15.625;9;21.25;
44;3;18.0;31.5;11;32.6057736874;1;24.75;15.625;11;21.25;
45;4;19.0;32.5;10;33.2780152559;1;24.75;15.625;11;21.25;
46;4;20.0;33.5;12;33.5875484943;1;24.75;15.625;11;21.25;
47;4;22.0;34.5;11;33.8776853085;1;24.75;15.625;11;21.25;
48;4;20.1924228668;35.5;12;34.1841683388;1;24.75;15.625;11;21.25;
49;4;20.0;34.5;13;34.507144928;1;24.75;15.625;10;21.25;
50;5;19.0;34.5;11;34.8465733528;1;24.75;15.625;11;21.25;
51;5;18.3129310608;35.5;12;35.2021920681;1;24.75;15.625;11;21.25;
52;5;17.3533992767;36.5;12;35.5734908581;1;24.75;15.625;11;21.25;
53;5;17.3938999176;37.5;12;35.9596867561;1;24.75;15.625;11;21.25;
54;5;17.4343566895;38.5;10;36.3597056866;1;24.75;15.625;10;21.25;
55;5;17.474697113;39.5;11;36.7721734047;1;22.75;16.625;10;21.25;
56;5;17.5148525238;40.5;11;38.1954174042;1;23.75;15.625;10;21.25;
