Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;3;17.25;
4;1;9.0;11.0;6;20.0;2;12.2999992371;8.625;2;18.25;
5;2;10.0;10.3000001907;5;21.0;2;13.5;8.625;2;18.3624999523;
6;2;11.4499998093;10.0;5;21.0900000334;2;14.5674991608;8.625;2;18.4864046574;
7;2;12.4905004501;10.0;5;21.1871190071;2;15.6418428421;8.625;2;18.9799406528;
8;2;13.5342035294;10.0;5;21.7036092281;2;16.3879642487;8.79749965668;2;19.4354615211;
9;2;14.5866241455;10.1999998093;5;22.1564130783;2;16.661277771;8.94309806824;2;20.4437325001;
10;2;14.9703855515;10.3632001877;5;23.4291926622;2;17.2662391663;9.3333568573;2;21.369802475;
11;2;15.5431365967;10.9097137451;5;24.540822506;2;19.2662391663;9.6677980423;2;22.2224977016;
12;2;16.0433712006;11.3658018112;5;25.5043385029;2;21.2662391663;9.94955635071;2;23.013872385;
13;2;18.6328907013;11.7372808456;5;26.3401436806;2;22.7882003784;10.1834592819;2;23.7574646473;
14;2;20.6328907013;12.0336990356;5;27.0718023777;2;24.004240036;10.3752222061;2;24.4668486118;
15;2;21.9614181519;12.2662630081;5;27.7228300571;2;25.2431716919;10.5308046341;2;25.092634201;
16;2;23.092376709;12.446267128;5;28.1464314461;2;26.505607605;10.625;2;25.5694036484;
17;2;24.2346363068;12.5;5;28.4879314899;2;27.7916698456;10.625;2;26.0847344398;
18;2;25.3883113861;12.5;6;28.8545851707;2;29.1008682251;10.625;3;26.6366324425;
19;2;26.5533065796;12.5;6;29.2456488609;3;29.9819793701;10.625;2;27.2218022346;
20;2;27.1605415344;12.5;6;29.659784317;3;30.3330802917;10.625;2;27.8355960846;
21;2;27.3469028473;12.5;6;30.0950183868;3;30.7013587952;10.625;2;28.4720544815;
22;2;27.5427589417;12.5;7;30.5487289429;3;31.0832328796;10.625;2;29.1240577698;
23;2;27.7469291687;12.5;7;31.0176672935;3;31.4744338989;10.625;2;29.7835845947;
24;2;27.957950592;12.5;7;31.4980173111;3;31.8701515198;10.625;2;30.442070961;
25;2;25.957950592;13.5;7;31.9854974747;3;32.2652435303;10.625;2;31.0908403397;
26;2;25.25;14.5;7;32.4754953384;3;32.6545028687;10.625;2;31.7215557098;
27;2;25.25;15.5;7;32.9632344246;3;33.0329360962;10.625;3;32.3266487122;
28;2;24.25;14.5;7;33.4439563751;3;33.3959884644;10.625;3;32.8996829987;
29;2;24.25;14.5;7;33.9131059647;3;33.7398071289;10.625;3;33.4356050491;
30;2;23.25;13.5;7;34.3665065765;3;34.0613632202;10.625;3;33.9308757782;
31;2;23.25;14.5;7;34.8005027771;3;34.3585281372;10.625;3;34.3834724426;
32;2;22.25;13.5;8;35.2120742798;3;34.6300811768;12.625;3;34.7927808762;
33;2;23.25;14.5;8;35.5988998413;3;34.875667572;14.625;3;35.1594133377;
34;2;22.25;13.5;8;35.9593791962;3;35.0956497192;16.625;4;35.4849748611;
35;2;22.25;14.5;9;36.2926120758;4;35.2909851074;18.625;4;35.7718133926;
36;2;22.25;15.5;9;36.5983467102;4;35.4630889893;20.625;4;36.0227775574;
37;2;22.25;16.5;9;36.8768987656;4;35.6136665344;20.625;5;36.2410039902;
38;2;24.25;18.5;9;37.1290569305;4;35.7446022034;20.625;5;36.4297399521;
39;2;25.7080764771;19.5;10;37.3559846878;4;35.8578453064;20.625;5;36.5;
40;2;26.8101921082;20.5;10;37.5591192245;4;35.9000015259;20.625;5;36.5;
41;2;27.9016036987;21.5;10;37.7400808334;4;35.9000015259;20.625;5;36.5;
42;2;28.9830360413;22.5;12;37.900595665;4;35.9000015259;20.625;6;36.5;
43;2;30.055267334;22.5;12;38.0;4;35.9000015259;20.625;7;36.5;
44;2;31.1000003815;22.5;12;38.0;4;35.9000015259;20.625;7;36.5;
45;2;31.1000003815;22.5;13;38.0;4;35.9000015259;20.625;7;36.5;
46;2;31.1000003815;22.5;13;38.0;5;35.9000015259;20.625;7;36.5;
47;2;31.1000003815;22.5;13;38.0;5;35.9000015259;20.625;8;36.5;
48;2;31.1000003815;22.5;15;38.0;5;35.9000015259;20.625;8;36.5;
49;2;31.1000003815;22.5;16;38.0;5;35.9000015259;20.625;9;37.8687496185;
50;2;31.1000003815;22.5;16;38.0;5;36.7212524414;21.0234375;9;39.0226593018;
51;2;31.1000003815;22.5;16;38.0;5;37.4135932922;21.3489723206;9;39.9819107056;
52;2;31.1000003815;22.5;16;38.0;5;37.9891433716;21.6102333069;9;40.7703399658;
53;2;31.1000003815;22.5;16;38.0;5;38.4622039795;21.8168411255;9;42.4125671387;
54;2;31.1000003815;22.5;17;38.0;5;39.8475418091;22.9782962799;10;42.7655000687;
55;2;31.1000003815;22.5;19;38.0;5;41.0353012085;24.0;10;43.0325961113;
56;2;31.1000003815;22.5;19;38.0;5;41.1708488464;25.0;11;43.1235535145;
57;2;31.1000003815;22.5;19;38.0;6;41.2000007629;26.0;10;43.1671074629;
58;2;31.1000003815;22.5;19;38.0;6;41.2000007629;27.0;10;43.211841464;
59;2;31.1000003815;22.5;20;39.3900003433;6;41.2000007629;27.6059207916;10;43.2577478886;
60;2;29.5500011444;24.0;20;40.5194797516;6;39.2000007629;28.6288738251;10;43.3048160076;
61;2;30.9010009766;23.3899993896;20;41.424580574;6;38.2000007629;29.6524085999;10;43.3530313969;
62;2;29.1685333252;24.6872596741;20;42.1435155869;6;37.2000007629;30.6765155792;11;43.4023760557;
63;2;30.368768692;23.9097423553;21;42.5640974045;6;36.2000007629;31.7011871338;11;43.4528282881;
64;2;31.4499988556;24.0;21;42.773223877;6;35.2000007629;32.7264137268;11;43.5043625832;
65;2;32.4499969482;24.0;21;42.9544582367;6;34.2000007629;33.7521820068;11;43.5569496155;
66;2;33.3295059204;24.0;22;43.0;6;33.2000007629;34.7784729004;12;43.6105561256;
67;2;33.3499984741;24.0;22;43.0;6;32.2000007629;35.8052787781;13;43.6651450396;
68;2;33.3499984741;24.0;23;43.0;6;31.2000007629;36.832572937;13;43.72067523;
69;2;33.3499984741;24.0;22;43.0;6;30.4000015259;37.8603363037;14;44.7771017551;
