Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;6;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.3317184448;8.94309806824;4;19.6667137146;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;16.8000278473;9.3333568573;4;20.365596056;
11;2;14.8187427521;11.2097139359;5;23.7316036224;2;18.8000278473;9.6677980423;4;20.9597036839;
12;2;15.6792221069;11.3658018112;5;24.5145616531;2;20.8000278473;9.94955635071;4;21.4586846828;
13;2;18.268743515;11.7372808456;5;25.1485819817;2;21.8550872803;10.1834592819;4;21.8739616871;
14;2;20.268743515;12.0336990356;5;25.6560795307;2;22.1243782043;10.3752222061;4;22.2174443007;
15;2;21.3243408203;12.2662630081;5;26.0596417189;2;22.3304672241;10.5308046341;4;22.4387089014;
16;2;22.3439407349;12.446267128;5;26.211841464;2;22.4632263184;10.625;4;22.4721269608;
17;2;23.3640708923;12.5;5;26.2577478886;2;22.4832763672;10.625;4;22.5060760975;
18;2;24.3847293854;12.5;6;26.3048160076;2;22.5036449432;10.625;4;22.5405418873;
19;2;25.4059104919;12.5;6;26.3530313969;2;22.5243244171;10.625;4;22.5755085945;
20;2;25.8588638306;12.5;6;26.4023760557;2;22.5453052521;10.625;4;22.6109591722;
21;2;25.8810691833;12.5;6;26.4528282881;2;24.566576004;10.625;5;22.6468753815;
22;2;25.9037723541;12.5;6;26.5043625832;2;25.5881252289;10.625;5;22.6832377911;
23;2;25.9269638062;12.5;7;26.5569496155;2;26.6099433899;10.625;5;22.7200255394;
24;3;25.9506263733;12.5;6;26.6105561256;2;27.6320152283;10.625;5;22.7572168112;
25;3;23.9747505188;13.5;6;26.6651450396;2;27.6543292999;10.625;5;22.7947884798;
26;3;22.9993152618;14.5;6;26.72067523;3;27.6768722534;10.625;4;22.8327163458;
27;3;22.0243034363;15.5;6;26.7771017551;3;27.6996307373;10.625;4;22.8709751368;
28;3;22.25;14.5;6;26.8343759775;3;27.7225856781;10.625;4;22.9095385075;
29;3;21.0754699707;14.5;6;26.8924454451;3;27.7457237244;10.625;4;22.9483793974;
30;3;21.25;13.5;5;26.9512542486;3;27.76902771;10.625;4;22.9874696732;
31;4;22.25;13.8658781052;4;27.0107431412;3;27.7924823761;10.625;4;23.0267804861;
32;4;21.1548347473;13.5;4;27.0708494186;3;27.8160686493;10.625;4;23.0662822723;
33;4;21.25;13.5;5;27.1315076351;3;27.8397693634;10.625;4;23.1059447527;
34;4;22.25;13.9920558929;5;27.1926498413;3;27.8635673523;10.625;5;23.1457372904;
35;4;23.25;14.0348548889;5;27.2542052269;3;27.8874416351;10.625;5;23.1856285334;
36;4;22.25;13.5;5;27.3161010742;3;26.75;12.625;5;23.2255871296;
37;4;22.25;13.5;5;27.3782629967;3;26.75;14.625;5;23.265581131;
38;4;23.25;14.1647844315;6;27.4406147003;3;26.75;16.625;6;23.3055787086;
39;4;24.25;14.2084302902;6;27.5030794144;3;26.75;18.625;6;23.3455479145;
40;4;25.25;16.2084312439;6;27.5655794144;3;26.75;20.625;6;23.385456562;
41;4;25.25;18.2084312439;6;27.628036499;3;26.75;20.625;6;23.42527318;
42;4;26.25;20.2084312439;6;27.690372467;3;26.75;20.625;7;24.4649660587;
43;4;25.25;22.2084312439;6;27.7525100708;3;27.75;21.625;8;24.5445039272;
44;4;26.25;22.5;6;27.8143725395;3;28.75;22.625;8;24.6250400543;
45;4;25.25;23.5;8;27.8758842945;3;28.75;23.625;9;24.7065460682;
46;4;26.25;22.5;8;27.936971426;3;28.75;24.625;9;24.7889910936;
47;5;25.25;23.5;7;27.9975619316;3;28.75;25.625;9;24.8723422289;
48;5;25.25;24.5;8;28.0575861931;3;28.75;25.625;10;24.9565634727;
49;5;25.25;24.6403102875;9;28.1169772148;3;28.75;25.625;10;25.0416171551;
50;5;26.25;22.6403102875;9;28.1756706238;3;28.75;25.625;10;25.1274628639;
51;5;26.6790523529;22.5;9;28.2336053848;3;28.75;25.625;10;25.2140573263;
52;5;26.705121994;22.5;10;28.2907235622;4;28.75;25.625;10;25.3013547659;
53;5;26.7308254242;22.5;11;28.346971035;4;28.75;25.625;10;25.3893067837;
