Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;3;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;3;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;3;17.25;
7;1;12.0;10.0;4;20.0;1;14.8999996185;8.625;3;17.5949993134;
8;2;13.0;10.3000001907;3;21.3999996185;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;14.4499998093;10.1999998093;3;21.8264003992;1;15.7317180634;8.94309806824;3;18.6667137146;
10;2;14.8218793869;10.3632001877;2;23.0613274574;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;15.3775978088;10.9097137451;2;24.1319464445;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;15.8593769073;11.3658018112;2;25.0513429642;1;18.2000274658;9.94955635071;2;20.3669185638;
13;2;18.4488964081;11.7372808456;2;25.8400663137;1;19.2000274658;10.1834592819;2;20.7504444122;
14;2;20.4488964081;12.0336990356;2;26.5219442844;1;20.2000274658;10.3752222061;2;21.0616092682;
15;2;21.7139816284;12.2662630081;2;27.12089324;1;21.2000274658;10.5308046341;2;21.25;
16;2;22.8215045929;12.446267128;2;27.4906733036;1;22.2000274658;10.625;2;21.25;
17;2;23.9395446777;12.5;2;27.7773330212;1;23.2000274658;10.625;3;21.25;
18;2;25.0685424805;12.5;3;28.0890238285;2;24.2000274658;10.625;2;21.25;
19;2;26.2088031769;12.5;3;28.4260663986;2;24.75;10.625;3;21.25;
20;2;26.7917289734;12.5;5;28.788336277;2;24.75;10.625;4;21.25;
21;2;26.9547519684;12.5;5;29.1751885414;2;24.75;10.625;5;21.25;
22;2;27.1288337708;12.5;5;29.585392952;2;24.75;10.625;5;21.25;
23;2;27.3134269714;12.5;5;30.0170898438;2;24.75;10.625;5;21.25;
24;2;27.5076904297;12.5;6;30.4677705765;2;24.75;10.625;5;21.25;
25;2;25.7104969025;13.5;7;30.9342932701;2;24.75;10.625;5;21.25;
26;2;24.9204330444;14.5;7;31.4129357338;2;24.75;10.625;5;21.25;
27;2;24.1358222961;15.5;7;31.8994894028;2;24.75;10.625;5;21.25;
28;2;23.3547706604;16.5;7;32.3893885612;2;24.75;10.625;5;21.25;
29;2;22.3547706604;15.5;6;32.877872467;2;24.75;10.625;5;21.25;
30;2;21.3547706604;15.5;5;33.360165596;2;24.75;10.625;5;21.25;
31;2;21.3547706604;16.5;5;33.8316650391;2;24.75;10.625;5;21.25;
32;2;20.3547706604;15.5;5;34.2881155014;2;24.75;10.625;5;21.25;
33;2;19.3547706604;15.5;5;34.7257604599;2;24.75;10.625;5;21.25;
34;2;19.3547706604;16.5;6;35.141462326;2;24.75;10.625;5;21.25;
35;2;19.3547706604;17.5;6;35.5327749252;2;24.75;10.625;5;21.25;
36;2;18.9897499084;18.5;6;35.8979701996;2;24.75;10.625;5;21.25;
37;2;18.9040870667;19.5;7;36.2360286713;2;24.75;10.625;5;21.25;
38;2;19.0562133789;20.5;8;36.5465888977;2;24.75;11.625;6;21.25;
39;2;18.0562133789;19.5;8;36.8298740387;2;24.75;12.625;6;21.25;
40;2;18.0562133789;19.5;9;37.0865974426;2;24.75;13.625;7;21.25;
41;2;20.0562133789;20.5;10;37.3178625107;2;24.75;14.625;7;21.25;
42;2;22.0562133789;21.5;10;37.5250654221;3;25.75;16.625;7;22.25;
43;2;21.0562133789;22.5;11;37.7098016739;3;26.75;17.625;7;22.4325000048;
44;3;21.0562133789;23.5;10;52.8737831116;3;26.75;18.625;7;23.4961485863;
45;3;24.0562133789;23.5;11;53.75;3;27.2600002289;20.0499992371;8;24.4415646791;
46;3;27.0562133789;24.5;10;54.4193744659;3;27.6776885986;21.3980751038;8;25.2906165123;
47;3;30.0562133789;25.5;11;55.0072898865;3;28.0133209229;21.6777667999;8;26.0681374073;
48;3;33.0562133789;26.5;11;55.5162696838;3;28.2787971497;21.8989982605;9;26.7991528511;
49;3;35.8499984741;27.5;10;55.9513263702;3;29.486125946;22.0717735291;9;27.3462896347;
50;3;37.0999984741;27.5;11;56.3190898895;3;30.4077720642;22.125;9;27.5464560986;
51;3;38.0999984741;27.5;11;56.6270179749;3;30.5278720856;21.9750003815;9;27.8394284248;
52;3;38.6881027222;27.5;11;56.8827629089;3;30.7036571503;21.8400001526;10;28.2241096497;
53;3;38.7648277283;27.5;11;57.0;4;30.934463501;21.7185001373;9;28.697763443;
54;3;38.7999992371;27.5;11;57.0;4;31.2186584473;21.6091499329;9;29.2554841042;
55;3;38.7999992371;27.5;11;57.0;4;31.5532913208;21.5107345581;9;29.8897557259;
56;3;38.7999992371;27.5;12;57.0;4;31.9338531494;21.4221611023;10;30.5901889801;
57;3;38.7999992371;27.5;13;57.0;4;32.3541145325;21.3424453735;10;31.3435316086;
58;3;38.7999992371;27.5;13;57.0;4;32.8061218262;21.2707004547;10;32.1340255737;
59;3;38.7999992371;27.5;13;57.0;4;33.280418396;21.2061309814;10;32.944111824;
60;3;38.7999992371;27.5;13;58.9600000381;5;33.7664680481;21.1480178833;9;34.7557497025;
61;3;37.4210014343;29.0;14;60.5650310516;5;34.8534469604;21.4494552612;10;37.439535141;
62;3;38.9146652222;28.3899993896;14;61.8619127274;5;36.8637237549;22.6900177002;10;39.1658674479;
63;3;37.2997283936;29.6872596741;13;62.9002161026;5;38.791519165;23.8793926239;10;40.7232179642;
64;4;38.5957794189;28.9097423553;12;63.5640974045;5;40.4339332581;25.0;10;41.9902976751;
65;4;37.6687660217;29.9097423553;13;63.773223877;5;41.1941795349;26.0;10;43.1974488497;
66;4;37.6687660217;30.9097423553;13;63.9544582367;6;39.3645401001;28.0;9;44.3410532475;
67;4;37.5482749939;31.9097423553;12;64.0;6;39.2131195068;28.0;10;46.4241857529;
68;4;36.5687675476;32.9097442627;13;64.0;7;41.2131195068;29.3116188049;9;47.5752388239;
69;6;35.5687675476;33.9097442627;4;81.25;7;43.2131195068;30.5264186859;9;48.6991317272;
70;6;35.5687675476;35.9097442627;4;83.5868759155;7;43.9649505615;31.0;9;49.8103346825;
