Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;2;14.5;8.625;4;18.25;
7;1;12.0;10.0;6;20.0;2;15.5;8.625;4;18.5949993134;
8;1;13.0;10.0;6;20.3999996185;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.3317184448;8.94309806824;3;19.7067136765;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;16.8240280151;9.3333568573;3;20.416779995;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;18.8240280151;9.6677980423;3;21.0226662159;
12;2;15.2292222977;11.665802002;5;24.4745616913;2;20.8240280151;9.94955635071;3;21.5340260267;
13;2;17.8187427521;11.7372808456;5;25.0973980427;2;21.9002914429;10.1834592819;3;21.9622858763;
14;2;19.8187427521;12.0336990356;5;25.5931169987;2;22.9271316528;10.3752222061;3;22.3193571568;
15;2;21.2960090637;12.2662630081;5;25.984300375;2;23.9546756744;10.5308046341;4;22.5548160076;
16;2;22.3100376129;12.446267128;5;26.1235172749;2;24.9829177856;10.625;4;22.6030313969;
17;2;23.3243255615;12.5;5;26.1558350325;2;25.2000274658;11.0309095383;4;22.6523760557;
18;2;24.3388690948;12.5;6;26.1887089014;2;26.2000274658;11.045712471;4;22.7028282881;
19;2;25.3536624908;12.5;5;26.2221269608;2;26.75;11.0608482361;4;22.7543625832;
20;2;25.7999572754;12.5;5;26.2560760975;2;26.75;11.0763092041;4;22.8069496155;
21;2;25.8152351379;12.5;5;26.2905418873;2;26.75;11.0920848846;5;22.8605561256;
22;2;25.8307437897;12.5;6;26.3255085945;2;26.75;11.1081666946;5;22.9151450396;
23;2;25.8464794159;12.5;6;26.3609591722;2;26.75;11.457572937;6;22.97067523;
24;2;25.8624305725;12.5;7;26.3968753815;2;27.75;10.625;6;23.0271017551;
25;2;23.8785934448;13.5;7;26.4332377911;2;27.8162612915;10.625;6;23.0843759775;
26;2;22.8949565887;14.5;8;26.4700255394;2;27.8506259918;10.625;6;23.1424454451;
27;3;21.9115104675;15.5;7;26.5072168112;2;27.8854675293;10.625;6;23.2012542486;
28;3;20.9282474518;16.5;7;26.5447884798;3;27.920753479;10.625;5;23.2607431412;
29;3;19.9451541901;17.5;8;26.5827163458;3;27.956445694;10.625;5;23.3208494186;
30;3;18.962223053;18.5;8;26.6209751368;3;26.75;11.625;6;23.3815076351;
31;3;17.9794387817;19.5;8;26.6595385075;3;26.75;11.6907539368;7;23.4426498413;
32;3;16.9967918396;20.5;8;26.6983793974;3;26.75;11.7213249207;7;23.5042052269;
33;3;16.0142707825;21.5;8;26.7374696732;3;26.75;11.7521028519;7;23.5661010742;
34;3;15.0318613052;22.5;8;27.7767804861;3;26.75;11.7830505371;8;23.6282629967;
35;3;15.7995510101;23.5;8;27.8462822437;4;26.75;13.7830505371;7;32.1906147003;
36;3;16.8173274994;24.5;8;27.9165357351;4;27.75;16.7830505371;7;32.593079567;
37;3;16.8351745605;25.5;9;27.9875034094;4;28.75;19.7830505371;6;32.9791231155;
38;3;16.8530807495;26.5;10;28.0591458082;4;29.75;22.7830505371;7;33.3473176956;
39;3;16.8710327148;27.5;10;28.1314221621;4;30.75;25.7830505371;7;33.6966409683;
40;3;16.8890151978;28.5;10;28.2042900324;4;31.75;26.9701862335;8;34.0264644623;
41;3;16.9070110321;29.5;12;28.2777056694;4;32.75;27.0012550354;9;34.3365244865;
42;3;17.9250106812;27.5;12;28.351624012;4;33.75;27.0321865082;9;34.6268837452;
43;3;18.0;28.5;13;28.4259984493;4;34.75;27.0629425049;9;34.8978860378;
44;3;19.9609565735;29.5;14;28.5007817745;4;35.75;27.0934867859;9;35.1501040459;
45;3;20.0;30.5;14;28.575925231;4;36.75;27.1237812042;9;35.3842921257;
46;4;21.9967346191;31.5;13;43.6513793468;4;37.75;27.153793335;9;35.601336956;
47;4;24.0145263672;33.5;15;44.477093935;4;38.75;27.1834888458;9;36.8022165298;
48;4;25.6449565887;34.5;15;45.2223925591;4;39.9888916016;28.2128353119;9;37.0036053658;
49;4;27.0;33.5;16;45.8863903284;4;41.0999984741;29.2418022156;9;37.0809195042;
50;4;28.0673484802;34.5;18;46.4715589285;4;41.0999984741;30.270362854;9;37.1575528383;
51;4;29.0847244263;33.5;18;46.9828583002;4;41.0999984741;31.2984848022;10;37.2334483862;
