Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;3;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;3;20.0;2;15.5;8.625;4;18.5949993134;
8;1;13.0;10.0;3;20.3999996185;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;14.0;10.1999998093;3;20.7264003754;2;16.3317184448;8.94309806824;3;19.7067136765;
10;1;14.3268795013;10.3632001877;3;21.8194274902;2;16.8240280151;9.3333568573;3;20.416779995;
11;1;14.8187427521;10.9097137451;3;22.7316036224;2;18.8240280151;9.6677980423;3;21.0226662159;
12;1;15.2292222977;11.3658018112;3;23.4745616913;2;20.8240280151;9.94955635071;3;21.5340260267;
13;1;16.8187427521;11.7372808456;3;24.0673980713;2;21.9002914429;10.1834592819;3;21.9622858763;
14;1;17.8187427521;12.0336990356;3;24.5325260162;2;22.9271316528;10.3752222061;3;22.3193571568;
15;1;18.8187427521;12.2662630081;3;24.892534256;2;23.9546756744;10.5308046341;4;22.5548160076;
16;1;19.8187427521;12.446267128;2;25.0;2;24.9829177856;10.625;4;22.6030313969;
17;1;20.8187427521;12.5;2;25.0;2;26.0118465424;10.625;3;22.6523760557;
18;1;21.8187427521;12.5;3;25.0;2;27.0414524078;10.625;3;22.7028282881;
19;1;22.8187427521;12.5;4;25.0;2;27.6216964722;10.625;3;22.7543625832;
20;1;23.25;12.5;5;25.0;2;27.6526184082;10.625;3;22.8069496155;
21;1;23.25;12.5;6;25.0;2;27.6841697693;10.625;4;22.8605561256;
22;1;23.25;12.5;6;25.0;2;27.7163333893;10.625;4;22.9151450396;
23;1;23.25;12.5;6;25.0;2;27.74908638;10.625;4;22.97067523;
24;1;23.25;12.5;6;25.0;2;27.7824058533;10.625;3;23.0271017551;
25;1;23.25;12.5;7;25.0;2;27.8162612915;10.625;3;23.0843759775;
26;1;23.25;12.5;7;25.0;2;27.8506259918;10.625;3;23.1424454451;
27;1;23.25;12.5;7;25.0;2;27.8854675293;10.625;2;23.2012542486;
28;1;23.25;12.5;7;25.0;2;27.920753479;10.625;2;23.2607431412;
29;1;23.25;12.5;7;25.0;2;27.956445694;10.625;2;23.3208494186;
30;1;23.25;12.5;7;25.0;2;27.9925098419;10.625;2;23.3815076351;
31;1;23.25;12.5;7;25.0;2;28.0289039612;10.625;2;23.4426498413;
32;1;23.25;12.5;7;25.0;2;28.0655899048;10.625;2;23.5042052269;
33;1;23.25;12.5;7;25.0;2;28.1025238037;10.625;3;23.5661010742;
34;1;23.25;12.5;7;25.0;2;28.1396598816;12.625;3;23.6282629967;
35;1;23.25;12.5;7;25.0;2;28.1769580841;14.625;3;23.6906147003;
36;1;23.25;12.5;8;25.0;3;28.2143688202;16.625;4;23.7530794144;
37;1;23.25;12.5;8;25.0;3;28.2518482208;18.625;3;23.8155794144;
38;1;23.25;12.5;8;25.0;3;28.2893486023;20.625;3;23.878036499;
39;1;23.25;12.5;7;25.0;3;28.3268222809;20.625;4;23.940372467;
40;1;23.25;13.5;6;25.0;3;28.3642234802;20.625;4;24.0025100708;
41;1;23.25;14.5;5;25.0;4;28.401506424;20.625;3;24.0643725395;
42;1;23.25;15.5;6;25.0;4;28.4386234283;20.625;3;24.1258842945;
43;1;23.25;16.5;6;25.0;4;28.4755306244;20.625;3;24.186971426;
44;1;23.25;17.5;6;25.0;4;28.5121822357;20.625;3;24.2475619316;
45;1;23.25;17.5;6;25.0;4;28.548538208;20.625;3;24.3075861931;
46;1;23.25;17.5;7;25.0;4;28.5845527649;20.625;4;24.3669772148;
47;1;23.25;17.5;7;25.0;4;28.6201858521;20.625;4;24.4256706238;
48;1;23.25;17.5;7;25.0;4;28.6554031372;20.625;4;24.4836053848;
49;2;23.25;17.5;5;37.75;4;28.6901626587;20.625;4;24.5407235622;
50;2;22.25;19.5;5;38.3874998093;4;28.7244338989;20.625;4;24.596971035;
51;2;22.25;21.5;5;38.9715299606;4;28.7581825256;20.625;4;24.6522974968;
52;2;22.25;23.5;4;39.4994401932;4;28.7913780212;20.625;4;25.7066559792;
53;2;22.25;25.5;4;39.9707527161;4;29.8239936829;21.625;5;25.8200039864;
54;2;22.25;27.5;5;40.3868265152;5;30.8560028076;22.625;4;25.9352669716;
55;2;22.25;28.5;6;40.7504434586;5;31.8873825073;23.625;4;26.0973976851;
