Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.0;10.3000001907;5;21.3999996185;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;14.4499998093;10.1999998093;4;21.7264003754;2;16.3317184448;8.94309806824;4;19.696713686;
10;2;14.7768793106;10.3632001877;4;22.8494274616;2;16.8180274963;9.3333568573;4;20.396187067;
11;2;15.282242775;10.9097137451;4;23.7921946049;2;18.8180274963;9.6677980423;4;20.9908788204;
12;2;15.7064886093;11.3658018112;4;24.5663278103;2;20.8180274963;9.94955635071;4;21.4904358387;
13;2;18.2960090637;11.7372808456;4;25.1909153461;2;21.8741378784;10.1834592819;4;21.9062794447;
14;2;20.2960090637;12.0336990356;4;25.6883610487;2;22.8935279846;10.3752222061;4;22.2503181696;
15;2;21.3388690948;12.2662630081;4;26.0812431574;2;23.9132537842;10.5308046341;5;22.4721269608;
16;2;22.3536624908;12.446267128;4;26.2221269608;2;24.933303833;10.625;5;22.5060760975;
17;2;23.3687000275;12.5;4;26.2560760975;2;25.9536724091;10.625;5;22.5405418873;
18;2;24.3839759827;12.5;5;26.2905418873;2;26.9743518829;10.625;5;22.5755085945;
19;2;25.3994865417;12.5;5;26.3255085945;2;27.5453052521;10.625;5;22.6109591722;
20;2;25.8464794159;12.5;6;26.3609591722;2;27.566576004;10.625;5;22.6468753815;
21;2;25.8624305725;12.5;6;26.3968753815;2;27.5881252289;10.625;5;22.6832377911;
22;2;25.8785934448;12.5;6;26.4332377911;2;27.6099433899;10.625;5;22.7200255394;
23;2;25.8949565887;12.5;7;26.4700255394;2;27.6320152283;10.625;5;22.7572168112;
24;2;25.9115104675;12.5;6;26.5072168112;2;27.6543292999;10.625;5;22.7947884798;
25;2;25.25;13.5;6;26.5447884798;2;27.6768722534;10.625;5;22.8327163458;
26;2;25.25;13.5813522339;6;26.5827163458;2;27.6996307373;10.625;7;22.8709751368;
27;2;25.25;13.6079015732;5;26.6209751368;2;27.7225856781;10.625;7;22.9095385075;
28;2;25.25;13.6346826553;5;26.6595385075;2;27.7457237244;10.625;7;22.9483793974;
29;2;23.9967918396;13.5;5;26.6983793974;2;27.76902771;10.625;7;22.9874696732;
30;2;23.0142707825;14.5;5;26.7374696732;2;27.7924823761;10.625;7;23.0267804861;
31;2;23.25;13.5;5;26.7767804861;2;27.8160686493;10.625;7;23.0662822723;
32;2;22.0495510101;13.5;5;26.8162822723;2;27.8397693634;10.625;7;23.1059447527;
33;2;22.25;13.5;5;26.8559447527;2;27.8635673523;10.625;8;23.1457372904;
34;2;23.25;13.7991609573;6;26.8957372904;2;27.8874416351;10.625;9;23.1856285334;
35;2;24.25;13.8270158768;7;26.9356285334;2;27.9113769531;12.625;9;23.2255871296;
36;2;25.25;13.8549404144;7;26.9755871296;3;27.9353523254;14.625;8;23.265581131;
37;2;25.25;13.8829107285;7;27.015581131;3;26.75;16.625;9;23.3055787086;
38;2;25.25;13.9109067917;8;27.0555787086;3;27.75;18.625;9;23.3455479145;
39;2;26.1750106812;15.9109067917;9;27.0955479145;3;28.0073280334;20.625;9;23.385456562;
40;2;25.25;17.9109077454;9;27.135456562;3;28.0312728882;20.625;9;23.42527318;
41;2;26.2109565735;19.9109077454;9;27.17527318;3;28.0551643372;20.625;9;23.4649660587;
42;2;25.25;21.9109077454;10;27.2149660587;3;28.0789794922;20.625;9;23.5045039654;
43;2;25.25;23.9109077454;10;27.2545039654;4;28.1027030945;20.625;5;38.543856144;
44;2;26.25;22.5;10;27.293856144;4;29.1263141632;21.625;5;39.3329925537;
45;2;25.25;23.5;10;27.3329925537;4;30.1497955322;22.625;6;40.0412580967;
46;2;25.25;24.1330947876;10;27.3718836308;4;30.1731300354;23.625;6;40.6677906513;
47;2;25.25;24.1603183746;10;27.4105007648;4;30.1963005066;24.625;6;41.215085268;
48;2;25.25;24.1873512268;10;27.4488155842;4;30.2192897797;25.625;6;41.6881275177;
49;2;25.25;24.2141704559;11;27.4868011475;5;31.2420806885;27.625;6;43.0935213566;
50;2;25.25;24.2407608032;11;27.5244314671;5;32.2646598816;29.625;6;44.4786992073;
51;2;25.25;24.2671012878;11;27.5616812706;5;33.9110107422;32.625;7;44.852473259;
