Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;4;20.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.0;4;20.0;1;11.8999996185;8.625;3;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;3;17.25;
7;1;12.0;10.0;4;20.0;2;15.8999996185;8.625;3;18.5949993134;
8;1;13.0;10.0;4;20.3999996185;3;17.5569992065;8.79749965668;2;18.8861961365;
9;1;14.0;10.1999998093;4;20.7264003754;3;18.7317180634;8.94309806824;3;19.7067136765;
10;2;14.3268795013;10.6632003784;2;22.8194274902;3;19.8240280151;9.3333568573;3;20.416779995;
11;2;14.8187427521;10.9097137451;2;23.8016036749;3;21.8240280151;9.6677980423;3;21.0226662159;
12;2;15.2292222977;11.3658018112;2;25.527978301;3;23.8240280151;9.94955635071;3;21.5340260267;
13;2;17.8187427521;12.1919136047;2;26.9758577347;3;24.9002914429;10.1834592819;2;21.9622858763;
14;2;19.8187427521;12.8766326904;2;28.1523915529;3;24.4502677917;10.3752222061;2;22.3193571568;
15;2;20.8187427521;13.4234695435;3;29.086286068;3;24.6369667053;10.5308046341;2;22.5548160076;
16;3;21.8187427521;13.8467197418;2;29.817078948;3;24.75;10.625;2;22.6030313969;
17;3;22.8187427521;14.1661024094;2;30.3863431215;3;24.75;10.625;2;22.6523760557;
18;3;23.8187427521;14.4023637772;3;30.6831297874;3;24.75;10.625;2;22.7028282881;
19;3;24.8187427521;14.5;3;30.7894508839;3;25.6216964722;10.625;2;22.7543625832;
20;3;25.8187427521;14.5;3;30.9005856514;3;25.6526184082;10.625;2;22.8069496155;
21;3;26.8187427521;14.5;2;31.0165102482;3;27.6841697693;10.625;2;22.8605561256;
22;3;27.0499992371;14.5;3;31.1371679306;3;28.7163333893;10.625;2;22.9151450396;
23;4;27.0499992371;14.5;2;31.2624664307;3;29.7490882874;10.625;2;22.97067523;
24;4;27.0499992371;14.5;3;31.3922762871;3;30.7824058533;10.625;2;23.0271017551;
25;4;25.0499992371;15.5;3;31.5264284611;3;30.8162612915;10.625;2;23.0843759775;
26;4;24.0499992371;16.5;3;31.6647143364;3;30.8506259918;10.625;2;23.1424454451;
27;4;23.0499992371;17.5;3;31.8068845272;3;30.8854675293;10.625;3;23.2012542486;
28;4;22.0499992371;18.5;3;31.9526493549;4;30.920753479;10.625;2;23.2607431412;
29;4;21.0499992371;19.5;4;32.1016800404;4;30.956445694;10.625;2;23.3208494186;
30;4;20.0499992371;20.5;5;32.2536101341;4;30.9925098419;10.625;2;23.3815076351;
31;4;19.0499992371;21.5;6;32.408039093;4;31.0289039612;10.625;2;23.4426498413;
32;4;18.0499992371;22.5;6;32.5645349026;4;31.0655899048;10.625;2;23.5042052269;
33;4;17.0499992371;23.5;5;32.722638607;4;31.1025238037;10.625;2;23.5661010742;
34;4;16.0499992371;24.5;5;32.8818693161;4;31.1396598816;12.625;2;23.6282629967;
35;4;16.0499992371;25.5;6;33.0417299271;4;31.1769580841;14.625;2;23.6906147003;
36;4;15.8687782288;26.5;6;32.8017129898;4;31.2143688202;16.625;2;23.7530794144;
37;4;15.8907709122;27.5;6;32.6013054848;4;31.2518482208;18.625;2;23.8155794144;
38;4;15.0;26.5;7;32.436000824;4;31.2893486023;20.625;3;23.878036499;
39;4;15.0;26.5;8;32.301697731;4;31.3268222809;20.625;3;23.940372467;
40;4;16.0;27.5;8;32.1946706772;4;31.3642234802;20.625;3;24.0025100708;
41;4;15.0;26.5;8;32.1115403175;4;31.401506424;20.625;3;24.0643725395;
42;4;15.0;26.5;10;32.049246788;4;31.4386234283;20.625;3;24.1258842945;
