Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;6;17.25;
6;2;11.0;10.3000001907;5;21.0;1;13.8999996185;8.625;6;17.25;
7;2;12.4499998093;10.0;5;21.0900000334;1;14.8999996185;8.625;6;17.5949993134;
8;2;13.4905004501;10.0;4;21.5980186462;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;14.5391082764;10.1999998093;4;22.0418490171;2;16.3317184448;8.94309806824;4;19.696713686;
10;2;14.9188308716;10.3632001877;3;23.3017349243;2;16.8180274963;9.3333568573;4;20.396187067;
11;2;15.4857807159;10.9097137451;3;24.3994617462;2;18.8180274963;9.6677980423;4;20.9908788204;
12;2;15.9797582626;11.3658018112;3;25.3481024504;2;20.8180274963;9.94955635071;4;21.4904358387;
13;2;18.569278717;11.7372808456;3;26.1681330204;2;21.8741378784;10.1834592819;4;21.9062794447;
14;2;20.569278717;12.0336990356;3;26.8832330704;2;22.1437683105;10.3752222061;4;22.2503181696;
15;2;21.8765602112;12.2662630081;3;27.5170819759;2;22.3501930237;10.5308046341;4;22.4721269608;
16;2;22.9997901917;12.446267128;3;27.923101902;2;22.4832763672;10.625;4;22.5060760975;
17;2;24.1341381073;12.5;3;28.2468910217;2;22.5036449432;10.625;4;22.5405418873;
18;2;25.2798442841;12.5;4;28.5960328579;2;22.5243244171;10.625;4;22.5755085945;
19;2;26.436958313;12.5;4;28.9701628685;2;22.5453052521;10.625;4;22.6109591722;
20;2;27.03657341;12.5;4;29.3683638573;2;22.566576004;10.625;4;22.6468753815;
21;2;27.215763092;12.5;4;29.7891087532;2;24.5881252289;10.625;5;22.6832377911;
22;2;27.4050979614;12.5;5;30.2302284241;2;25.6099433899;10.625;5;22.7200255394;
23;2;27.603603363;12.5;5;30.6889076233;2;26.6320152283;10.625;5;22.7572168112;
24;2;27.8100090027;12.5;5;31.1617178917;2;27.6543292999;10.625;5;22.7947884798;
25;2;25.8100090027;13.5;5;31.6446905136;2;27.6768722534;10.625;5;22.8327163458;
26;2;25.25;14.5;4;32.1334280968;2;27.6996307373;10.625;5;22.8709751368;
27;2;23.25;13.5;4;32.6232500076;2;27.7225856781;10.625;5;22.9095385075;
28;2;23.25;14.5;4;33.1093654633;2;27.7457237244;10.625;5;22.9483793974;
29;2;23.25;13.5;4;33.587059021;2;27.76902771;10.625;5;22.9874696732;
30;2;22.25;13.5;4;34.0518712997;2;27.7924823761;10.625;5;23.0267804861;
31;2;22.25;14.5;4;34.4997692108;2;27.8160686493;10.625;5;23.0662822723;
32;2;22.25;15.5;4;34.927280426;2;27.8397693634;10.625;5;23.1059447527;
33;2;22.25;16.5;4;35.3315906525;2;27.8635673523;10.625;5;23.1457372904;
34;3;21.25;15.5;2;35.7105960846;2;27.8874416351;10.625;5;23.1856285334;
35;3;20.25;15.5;2;36.0629110336;2;27.9113769531;10.625;5;23.2255871296;
36;3;19.25;14.5;3;36.3878383636;2;27.9353523254;12.625;5;23.265581131;
37;3;18.25;14.5;3;36.6853075027;2;27.9593486786;14.625;5;23.3055787086;
38;3;17.25;13.5;3;36.955786705;2;27.9833469391;16.625;6;23.3455479145;
39;3;18.25;15.5;4;37.2001886368;2;28.0073280334;18.625;7;23.385456562;
40;3;19.25;17.5;4;37.4197692871;2;28.0312728882;20.625;8;23.42527318;
41;3;20.25;19.5;5;38.6160306931;2;28.0551643372;20.625;9;23.4649660587;
42;3;23.25;22.5;5;38.8106322289;2;28.0789794922;20.625;9;23.5045039654;
43;3;26.25;24.5;5;38.985514164;2;28.1027030945;20.625;10;23.543856144;
44;3;28.71808815;25.5;5;39.0605818033;2;28.1263141632;20.625;10;23.5829925537;
45;3;30.25;26.5;5;39.0811508894;2;28.1497955322;20.625;10;23.6218836308;
46;3;32.25;27.5;6;39.1018965244;2;28.1731300354;20.625;11;23.6605007648;
47;4;33.0999984741;27.5;5;39.1228116751;3;28.1963005066;20.625;10;23.6988155842;
48;4;33.0999984741;27.5;7;39.1438889503;3;28.2192897797;20.625;10;23.7368011475;
49;4;33.6147499084;27.5;7;39.1651208401;3;28.2420806885;20.625;10;23.7744314671;
50;4;33.0999984741;28.3155841827;7;39.1864993572;3;28.2646598816;20.625;10;23.8116812706;
51;4;33.0999984741;28.3305492401;8;39.2080165148;3;28.2870082855;20.625;10;23.8485264778;
52;4;33.6436080933;27.5;8;39.2296639681;3;28.3091163635;20.625;10;23.8849442005;
