Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;4;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;4;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;4;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;4;20.0;1;13.8999996185;8.625;3;17.25;
7;1;12.0;10.0;4;20.0;1;14.8999996185;8.625;3;17.5949993134;
8;1;13.0;10.0;4;20.3999996185;1;15.5569992065;8.79749965668;3;17.8861961365;
9;1;14.0;10.1999998093;4;20.7264003754;1;15.7317180634;8.94309806824;3;18.6667137146;
10;1;14.3268795013;10.3632001877;4;21.8194274902;1;16.2000274658;9.3333568573;3;19.3355960846;
11;1;14.8187427521;10.9097137451;4;22.7316036224;1;17.2000274658;9.6677980423;3;19.8991127014;
12;1;15.2292222977;11.3658018112;4;23.4745616913;1;18.2000274658;9.94955635071;3;20.3669185638;
13;1;16.8187427521;11.7372808456;4;24.0673980713;1;19.2000274658;10.1834592819;3;20.7504444122;
14;1;17.8187427521;12.0336990356;4;24.5325260162;1;20.2000274658;10.3752222061;3;21.0616092682;
15;2;19.8187427521;12.5662631989;4;25.892534256;1;21.2000274658;10.5308046341;4;21.25;
16;3;21.8187427521;12.446267128;4;26.0499999523;1;22.2000274658;10.625;4;21.25;
17;3;23.2912425995;12.5;5;26.1019749641;1;23.2000274658;10.625;4;21.25;
18;3;24.3146324158;12.5;5;26.1559499502;1;24.2000274658;10.625;4;21.25;
19;3;25.3389205933;12.5;5;26.2119446993;1;24.75;10.625;4;21.25;
20;3;25.795375824;12.5;5;26.269973278;1;24.75;10.625;4;21.25;
21;3;25.8214874268;12.5;5;26.3300433159;1;24.75;10.625;5;21.25;
22;3;25.8485202789;12.5;5;26.3921557665;1;24.75;10.625;5;21.25;
23;3;25.8764705658;12.5;5;26.4563041925;1;24.75;10.625;6;21.25;
24;3;25.90533638;12.5;5;26.5224741697;1;24.75;10.625;7;21.25;
25;3;23.9351139069;13.5;5;26.5906432867;1;24.75;10.625;7;21.25;
26;3;22.9657897949;14.5;5;26.6607804298;1;24.75;10.625;7;21.25;
27;3;21.9973506927;15.5;5;26.7328453064;1;24.75;10.625;7;21.25;
28;3;21.0297813416;16.5;5;26.8067884445;1;24.75;10.625;7;21.25;
29;3;20.0630550385;17.5;5;26.8825509548;1;24.75;10.625;7;21.25;
30;3;19.0971488953;18.5;6;26.9600640535;1;24.75;10.625;7;21.25;
31;3;18.1320285797;19.5;6;27.0392494202;1;24.75;10.625;7;21.25;
32;3;17.1676616669;20.5;5;27.120018959;1;24.75;10.625;7;21.25;
33;3;16.2040081024;21.5;5;27.2022752762;1;24.75;10.625;7;21.25;
34;3;15.2410240173;22.5;5;27.2859115601;1;24.75;10.625;7;21.25;
35;3;15.0286598206;23.5;6;27.3708124161;1;24.75;10.625;7;21.25;
36;3;15.066865921;24.5;7;27.4568536282;1;24.75;10.625;7;21.25;
37;3;15.1055841446;25.5;8;27.5439035892;1;24.75;10.625;8;21.25;
