Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.3317184448;8.94309806824;3;19.6667137146;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;16.8000278473;9.3333568573;3;20.3355960846;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;18.8000278473;9.6677980423;3;20.8991127014;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;20.8000278473;9.94955635071;3;21.3669185638;
13;1;16.8187427521;11.7372808456;6;24.0673980713;2;21.8000278473;10.1834592819;3;21.7504444122;
14;1;17.8187427521;12.0336990356;6;24.5325260162;2;22.8000278473;10.3752222061;3;22.0616092682;
15;1;18.8187427521;12.2662630081;6;24.892534256;2;23.8000278473;10.5308046341;4;22.25;
16;1;19.8187427521;12.446267128;6;25.0;2;24.8000278473;10.625;4;22.25;
17;1;20.8187427521;12.5;6;25.0;2;25.8000278473;10.625;4;22.25;
18;1;21.8187427521;12.5;7;25.0;2;26.8000278473;10.625;4;22.25;
19;1;22.8187427521;12.5;7;25.0;2;27.3500003815;10.625;4;22.25;
20;1;23.25;12.5;7;25.0;2;27.3500003815;10.625;4;22.25;
21;1;23.25;12.5;7;25.0;2;27.3500003815;10.625;5;22.25;
22;1;23.25;12.5;8;25.0;2;27.3500003815;10.625;5;22.25;
23;1;23.25;12.5;6;25.0;2;26.75;11.3249998093;6;22.25;
24;1;23.25;12.5;6;25.0;2;26.75;11.3249998093;4;22.25;
25;1;23.25;12.5;6;25.0;2;26.75;11.3249998093;4;22.25;
26;1;21.25;13.5;6;25.0;2;26.75;11.3249998093;4;22.25;
27;1;20.25;14.5;6;25.0;3;26.75;11.3249998093;3;22.25;
28;1;19.25;15.5;6;25.0;3;26.75;11.3249998093;3;22.25;
29;1;18.25;16.5;6;25.0;3;26.75;11.3249998093;3;22.25;
30;1;17.25;17.5;6;25.0;3;26.75;11.3249998093;4;22.25;
31;1;16.25;18.5;6;25.0;3;26.75;11.3249998093;4;22.25;
32;1;15.25;19.5;6;25.0;3;26.75;11.3249998093;4;22.25;
33;1;14.25;20.5;7;25.0;3;26.75;11.3249998093;4;22.25;
34;1;13.25;21.5;7;25.0;3;26.75;11.3249998093;4;22.25;
35;1;12.25;22.5;7;25.0;3;26.75;13.3249998093;5;22.25;
36;1;12.0;23.5;7;25.0;3;26.75;15.3249998093;6;22.25;
37;1;12.0;24.5;7;25.0;3;26.75;17.3250007629;6;22.25;
38;1;12.0;25.5;7;25.0;3;26.75;19.3250007629;7;22.25;
39;1;12.0;26.5;5;25.0;3;26.75;21.3250007629;7;22.25;
40;1;12.0;27.5;6;25.0;3;26.75;21.3250007629;7;22.25;
41;1;12.0;28.5;6;25.0;3;26.75;21.3250007629;8;22.25;
42;1;12.0;29.5;7;25.0;3;26.75;21.3250007629;9;22.25;
43;1;13.0;27.5;8;25.0;3;26.75;21.3250007629;9;22.25;
44;1;12.0;28.5;8;25.0;3;26.75;21.3250007629;9;22.25;
45;1;12.0;29.5;8;25.0;3;26.75;21.3250007629;10;22.25;
46;1;13.0;27.5;9;25.0;3;26.75;21.3250007629;11;22.25;
47;1;12.0;28.5;10;25.0;3;26.75;21.3250007629;11;22.25;
48;1;12.0;29.5;11;25.0;3;26.75;21.3250007629;11;22.25;
49;1;13.0;27.5;10;25.0;3;26.75;21.3250007629;12;22.25;
50;1;14.0;26.5;11;25.0;4;26.75;21.3250007629;11;22.25;
51;1;15.0;25.5;11;25.0;4;26.75;20.625;11;22.25;
52;1;16.0;24.5;11;25.0;4;26.75;21.3250007629;12;22.25;
53;1;17.0;23.5;12;25.0;4;26.75;21.3250007629;12;22.25;
54;1;18.0;22.5;15;25.0;4;26.75;21.3250007629;12;22.25;
55;1;19.0;21.5;15;25.0;4;26.75;21.3250007629;12;22.25;
56;2;20.0;20.5;14;25.0;4;26.75;21.3250007629;12;22.25;
57;2;21.0;19.5;13;25.0;4;26.75;21.3250007629;13;22.25;
58;2;22.0;18.5;12;25.0;4;26.75;21.3250007629;13;23.0843750238;
59;2;23.0;17.5;12;25.0;4;27.2281265259;21.7496871948;13;23.773963809;
