Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;2;9.0;11.3000001907;5;21.0;1;11.8999996185;8.625;5;17.25;
5;2;10.3000001907;10.0;5;21.0599999428;1;12.8999996185;8.625;4;17.25;
6;2;11.4770002365;10.0;5;21.1229639053;1;13.8999996185;8.625;4;17.25;
7;2;12.5053339005;10.0;5;21.1889609098;1;14.8999996185;8.625;4;17.5949993134;
8;2;13.5350322723;10.0;5;21.6699410677;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.5714740753;10.1999998093;5;22.0818096399;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;14.9368133545;10.3632001877;5;23.2920063734;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;15.4814033508;10.9097137451;5;24.3297555447;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;15.9483909607;11.3658018112;5;25.2069878578;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;18.5379104614;11.7372808456;5;25.9430538416;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;20.5379104614;12.0336990356;5;26.5605664253;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;21.7313613892;12.2662630081;5;27.0822491646;1;21.2000274658;10.5308046341;5;21.25;
16;2;22.8041152954;12.446267128;5;27.3607378006;1;22.2000274658;10.625;5;21.25;
17;2;23.8810749054;12.5;5;27.5410807133;1;23.2000274658;10.625;5;21.25;
18;2;24.962228775;12.5;6;27.7306177616;1;24.2000274658;10.625;5;21.25;
19;2;26.0475196838;12.5;6;27.9291167259;1;24.75;10.625;5;21.25;
20;2;26.5681018829;12.5;6;28.136231184;1;24.75;10.625;5;21.25;
21;2;26.6613044739;12.5;6;28.3514947891;1;24.75;10.625;5;21.25;
22;3;26.7581729889;12.5;5;28.5743191242;1;24.75;10.625;5;21.25;
23;3;26.8584442139;12.5;5;28.8039934635;1;24.75;10.625;6;21.25;
24;3;26.9617977142;12.5;5;29.039689064;1;24.75;10.625;6;21.25;
25;3;25.0678596497;13.5;6;29.2804670334;1;24.75;10.625;7;21.25;
26;3;24.1762104034;14.5;6;29.5252895355;1;24.75;10.625;7;21.25;
27;3;23.2863807678;15.5;6;29.7730360031;1;24.75;10.625;7;21.25;
28;3;22.3978652954;16.5;6;30.022521019;1;24.75;10.625;7;21.25;
29;4;21.5101356506;17.5;5;30.2725157738;1;24.75;10.625;7;21.25;
30;4;20.622631073;18.5;5;30.5217733383;1;24.75;10.625;7;21.25;
31;4;19.7347984314;19.5;5;31.769051075;1;24.75;10.625;7;21.25;
32;4;19.8460731506;20.5;5;32.1031368971;1;24.75;10.625;8;21.25;
33;4;19.9559116364;21.5;5;32.4399914742;1;24.75;10.625;9;21.25;
34;4;19.5979957581;22.5;5;32.7789138556;1;24.75;10.625;9;21.25;
35;4;19.5005092621;23.5;5;33.1192846298;1;24.75;10.625;9;21.25;
36;4;19.653678894;24.5;5;34.4605746269;1;24.75;10.625;9;21.25;
37;4;20.807258606;25.5;6;34.8923466206;1;24.75;10.625;10;21.25;
38;4;21.9610557556;26.5;6;35.3313728571;2;24.75;11.625;7;36.25;
39;4;22.6491184235;27.5;6;35.7777737379;2;25.75;13.625;7;37.0;
40;4;23.8499984741;28.5;7;36.2317268848;2;26.75;15.625;7;37.6693744659;
41;5;23.4793338776;30.5;6;36.6934483051;2;27.75;17.625;7;38.2572898865;
42;5;25.5582504272;32.5;6;37.1631623507;2;28.75;19.625;8;38.7662696838;
43;5;26.3770923615;34.5;7;37.6410757303;2;29.75;20.625;9;39.2013263702;
44;5;25.6327171326;36.5;7;38.1273419857;2;30.75;20.625;10;39.5690898895;
45;5;27.5054130554;36.5;6;38.622033596;2;30.8717956543;20.625;10;39.8770179749;
46;5;29.6327171326;35.5;5;39.125108242;2;30.941078186;20.625;11;40.1327629089;
47;5;28.6327171326;35.5;5;39.6363825798;2;30.9986209869;20.625;12;40.25;
48;5;27.6327171326;37.5;6;40.155507803;4;31.0249996185;20.625;9;55.25;
49;5;30.0;35.5;7;41.681948185;5;33.0250015259;22.625;8;57.0;
50;5;31.0;36.5;8;42.1876716614;5;35.0250015259;24.625;9;57.7093744278;
51;5;34.25;36.5;8;42.6715364456;5;35.0250015259;26.625;9;58.3384737968;
52;5;34.7272644043;39.5;9;43.1674766541;6;35.0250015259;28.625;6;73.8898231983;
53;6;36.7412948608;39.5;9;43.6736922264;6;36.0250015259;31.625;6;75.1184338331;
54;7;39.2999992371;38.5;9;45.188206315;6;37.0250015259;34.2085533142;7;76.2003058195;
