Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.0;10.5;5;21.7264003754;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;14.7768793106;10.3632001877;5;22.8394274712;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;15.2777423859;10.9097137451;5;23.7717995644;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;15.6973104477;11.3658018112;5;24.5351434946;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;18.2868309021;11.7372808456;5;25.1485489607;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;20.2868309021;12.0336990356;5;25.6344225407;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;21.3145961761;12.2662630081;5;26.0153459311;1;21.2000274658;10.5308046341;6;21.25;
16;2;22.3240089417;12.446267128;5;26.1438889503;1;22.2000274658;10.625;6;21.25;
17;2;23.3334922791;12.5;5;26.1651208401;1;23.2000274658;10.625;6;21.25;
18;2;24.3430480957;12.5;6;26.1864993572;1;24.2000274658;10.625;6;21.25;
19;2;25.3526668549;12.5;6;26.2080165148;1;24.75;10.625;6;21.25;
20;2;25.7936077118;12.5;6;26.2296639681;1;24.75;10.625;6;21.25;
21;3;25.8033485413;12.5;5;26.2514331341;1;24.75;10.625;7;21.25;
22;3;25.25;12.5;5;26.2733153105;1;24.75;10.625;7;21.25;
23;3;25.8229923248;12.5;6;26.2953014374;1;24.75;10.625;7;21.25;
24;3;25.8328857422;12.5;6;26.3173824549;1;24.75;10.625;7;21.25;
25;3;23.8428230286;13.5;6;26.3395489454;1;24.75;10.625;7;21.25;
26;3;22.8527965546;14.5;6;26.3617914915;1;24.75;10.625;7;21.25;
27;3;21.8628063202;15.5;6;26.3841004372;1;24.75;10.625;7;21.25;
28;3;20.872844696;16.5;6;26.4064661264;1;24.75;10.625;7;21.25;
29;3;19.8829097748;17.5;6;27.428878665;1;24.75;10.625;7;21.25;
30;3;19.8929958344;18.5;6;27.491328001;1;24.75;10.625;7;21.25;
31;3;19.9030971527;19.5;6;27.554988265;1;24.75;10.625;7;21.25;
32;3;19.3997440338;20.5;6;27.6198509932;1;24.75;10.625;7;21.25;
33;3;18.4289321899;21.5;7;27.6859048605;1;24.75;10.625;7;21.25;
34;3;17.458656311;22.5;7;27.7531353235;1;24.75;10.625;8;21.25;
35;3;17.238910675;23.5;7;27.8215247393;1;24.75;10.625;7;21.25;
36;3;17.2696857452;24.5;7;27.8910521269;1;24.75;10.625;7;21.25;
37;3;17.3009738922;25.5;7;27.9616931677;1;24.75;10.625;7;21.25;
38;3;17.3327617645;26.5;8;28.0334197283;1;24.75;11.625;7;21.25;
39;3;17.3650398254;27.5;8;28.1062002182;1;24.75;12.625;8;21.25;
40;3;17.3977890015;28.5;8;28.1799992323;1;24.75;13.625;8;21.25;
41;3;17.0;28.5;8;28.2547777891;1;24.75;14.625;8;21.25;
42;3;19.4646492004;29.5;8;28.3304929733;1;24.75;15.625;9;21.25;
43;3;20.4987220764;30.5;10;28.4070981741;1;24.75;15.625;9;21.25;
44;3;20.7838783264;31.5;11;28.4845429659;1;24.75;15.625;10;21.25;
45;3;22.5680446625;32.5;11;28.5627732277;1;24.75;15.625;10;21.25;
46;3;22.8035526276;32.5;12;28.6417313814;2;24.75;15.625;9;21.25;
47;3;23.8254699707;31.5;13;28.7213561535;2;24.75;15.625;9;21.25;
48;4;24.823009491;30.5;12;28.8015831709;2;24.75;15.625;9;21.25;
49;4;25.8326473236;28.5;12;28.8823447227;2;24.75;15.625;9;21.25;
50;4;27.7470550537;27.5;12;28.963570118;2;24.75;15.625;10;21.25;
51;4;27.0;29.5;12;29.0451860428;2;24.75;15.625;10;21.25;
52;4;28.1111545563;28.9920558929;12;29.1271169186;2;24.75;15.625;10;21.25;
53;4;28.2366924286;28.5;11;29.2092846632;2;24.75;15.625;10;21.25;
54;4;28.1297855377;28.5;12;29.2916095257;3;24.75;15.625;9;21.25;
55;4;28.1389789581;29.1212711334;13;29.3740103245;4;25.75;16.625;8;22.25;
56;4;27.25;30.1647834778;13;29.4406147003;4;26.75;17.625;8;23.2899999619;
