Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;14.3268795013;10.6632003784;5;22.8194274902;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;15.2687425613;10.9097137451;5;23.7716035843;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;15.6972227097;11.3658018112;5;24.5557456017;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;18.2867431641;11.7372808456;5;25.1909515858;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;20.2867431641;12.0336990356;5;25.6996334791;1;19.4502677917;10.3752222061;5;21.0616092682;
15;2;21.3439407349;12.2662630081;5;26.10437572;1;19.6369667053;10.5308046341;5;21.25;
16;2;22.3640708923;12.446267128;5;26.2577478886;1;19.75;10.625;5;21.25;
17;2;23.3847293854;12.5;5;26.3048160076;1;19.75;10.625;5;21.25;
18;2;24.4059104919;12.5;6;26.3530313969;1;19.75;10.625;5;21.25;
19;2;25.4276065826;12.5;6;26.4023760557;1;19.75;10.625;5;21.25;
20;2;25.8810691833;12.5;6;26.4528282881;1;19.75;10.625;5;21.25;
21;2;25.9037723541;12.5;6;26.5043625832;1;21.75;10.625;6;21.25;
22;2;25.9269638062;12.5;7;26.5569496155;1;22.75;10.625;6;21.25;
23;2;25.9506263733;12.5;7;26.6105561256;1;23.75;10.625;6;21.25;
24;2;25.9747505188;12.5;7;26.6651450396;1;24.75;10.625;6;21.25;
25;2;23.9993152618;13.5;7;26.72067523;1;24.75;10.625;6;21.25;
26;3;23.0243034363;14.5;6;26.7771017551;1;24.75;10.625;6;21.25;
27;3;23.25;13.5;6;26.8343759775;1;24.75;10.625;6;21.25;
28;3;22.0754699707;13.5;6;26.8924454451;1;24.75;10.625;6;21.25;
29;3;22.25;13.5;6;26.9512542486;1;24.75;10.625;6;21.25;
30;3;23.25;13.8658781052;6;27.0107431412;1;24.75;10.625;6;21.25;
31;3;22.1548347473;13.5;7;27.0708494186;1;24.75;10.625;6;21.25;
32;3;22.25;13.5;7;27.1315076351;1;24.75;10.625;6;21.25;
33;3;23.25;13.9920558929;7;27.1926498413;1;24.75;10.625;6;21.25;
34;3;22.2366924286;13.5;7;27.2542052269;1;24.75;10.625;6;21.25;
35;3;21.2643928528;14.5;7;27.3161010742;1;24.75;10.625;6;21.25;
36;3;21.25;13.5;7;27.3782629967;1;24.75;10.625;6;21.25;
37;3;22.25;14.1647844315;7;27.4406147003;1;24.75;10.625;6;21.25;
38;3;21.25;13.5;8;27.5030794144;1;24.75;10.625;7;21.25;
39;3;21.25;13.5;8;27.5655794144;1;24.75;11.625;7;21.25;
40;3;23.25;15.5;9;27.628036499;1;24.75;12.625;7;21.25;
41;3;24.4326171875;17.5;9;27.690372467;1;24.75;13.625;7;21.25;
42;3;25.4606666565;19.5;10;27.7525100708;1;24.75;14.625;7;21.25;
43;3;26.4886302948;21.5;11;27.8143725395;2;25.75;16.625;6;22.25;
44;3;25.25;23.5;11;27.8758842945;2;26.75;17.625;6;22.2899999619;
45;3;26.25;22.5;12;27.936971426;2;27.75;18.625;5;22.3311839104;
46;3;25.25;23.5;12;27.9975619316;2;28.75;19.625;5;22.3735535145;
47;3;25.25;24.5;12;28.0575861931;3;29.75;20.625;3;22.4171074629;
48;3;25.25;24.6403102875;12;28.1169772148;3;29.75;20.625;4;22.461841464;
49;3;26.25;22.6403102875;12;28.1756706238;3;29.75;20.625;3;22.5077478886;
50;3;26.6790523529;22.5;12;28.2336053848;3;29.75;20.625;2;22.5548160076;
51;3;26.705121994;22.5;12;28.2907235622;3;29.75;20.625;3;22.6030313969;
52;3;26.7308254242;22.5;13;28.346971035;3;29.75;20.625;3;22.6523760557;
53;3;26.7561378479;22.5;13;28.4022974968;3;29.75;20.625;3;22.7028282881;
54;3;26.7810344696;22.5;13;28.4566559792;3;27.75;21.625;3;22.7543625832;
55;3;25.25;23.5;14;28.5100040436;3;28.75;20.625;3;23.8069496155;
56;3;25.25;24.5;15;28.5623030663;3;27.75;22.625;4;23.910556078;
