Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;6.0;14.3000001907;3;21.0;1;11.8999996185;8.625;4;17.25;
2;2;7.30000019073;13.0;3;21.1200000048;1;11.8999996185;8.625;5;17.25;
3;2;8.3360004425;12.0;3;21.2530560493;1;11.8999996185;8.625;5;17.25;
4;2;9.37591648102;11.0;3;21.4002518654;1;11.8999996185;8.625;4;17.25;
5;2;10.4200754166;10.0;3;21.5626775026;1;12.8999996185;8.625;4;17.25;
6;2;11.7032051086;10.0;3;21.7414059639;1;13.8999996185;8.625;4;17.25;
7;2;12.7836322784;10.0;3;21.9374637604;1;14.8999996185;8.625;4;17.5949993134;
8;2;13.8718585968;10.0;3;22.5711705685;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;14.9770269394;10.1999998093;3;23.1543953419;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;15.4194774628;10.3632001877;3;24.6255099773;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;16.0814800262;10.9097137451;3;25.964040041;2;18.2000274658;9.6677980423;3;20.8991127014;
12;2;16.6838188171;11.3658018112;3;27.1843502522;2;20.2000274658;9.94955635071;3;21.3669185638;
13;2;19.2733383179;11.7372808456;5;28.3073234558;2;21.2000274658;10.1834592819;3;22.3614521027;
14;2;21.2733383179;12.0336990356;5;29.3558683395;2;21.8168716431;10.6807260513;3;23.1921024323;
15;2;22.9892463684;12.2662630081;6;30.3514318466;2;22.3152618408;11.0960512161;3;23.8707141876;
16;2;24.2752456665;12.446267128;6;31.1435036659;2;22.7224273682;11.4353570938;3;24.4148731232;
17;2;25.5833206177;12.5;6;31.8719081879;2;23.0489234924;11.7074365616;3;24.8445663452;
18;2;26.9111022949;12.5;7;32.6366205215;2;23.3067398071;11.9222831726;3;25.1796855927;
19;2;28.2552223206;12.5;7;33.4280328751;2;23.5078125;12.0898427963;3;25.25;
20;2;29.0426139832;12.5;7;34.2347612381;2;23.5499992371;12.125;3;25.25;
