Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;2;12.2999992371;8.625;3;18.25;
2;1;7.0;13.0;6;20.0;2;12.2999992371;8.625;3;18.3250000477;
3;1;8.0;12.0;6;20.0;2;12.3299999237;8.625;3;18.4048187733;
4;1;9.0;11.0;6;20.0;2;13.5928907394;8.625;2;18.4896422625;
5;1;10.0;10.0;6;20.0;2;14.6437854767;8.625;2;18.57964468;
6;1;11.0;10.0;6;20.0;2;15.6977863312;8.625;1;19.0332807302;
7;1;12.0;10.0;6;20.0;2;16.4199676514;8.79749965668;1;19.4404277802;
8;1;13.0;10.0;6;20.3999996185;2;16.6642570496;8.94309806824;1;20.3755255938;
9;2;14.0;10.5;5;21.7264003754;2;17.225315094;9.3333568573;1;21.2117209435;
10;2;14.7768793106;10.3632001877;5;22.8494274616;2;19.225315094;9.6677980423;1;21.9557933807;
11;2;15.282242775;10.9097137451;5;23.7921946049;2;21.225315094;9.94955635071;1;22.6178181171;
12;2;15.7064886093;11.3658018112;5;24.5663278103;2;22.550567627;10.1834592819;1;23.2095320225;
13;2;18.2960090637;11.7372808456;5;25.1909153461;2;22.9257202148;10.3752222061;1;23.7430207729;
14;2;20.2960090637;12.0336990356;5;25.6883610487;2;24.8088741302;10.5308046341;1;24.1678740978;
15;2;21.3388690948;12.2662630081;5;26.0812431574;2;25.9507522583;10.625;1;24.4182896614;
16;2;22.3536624908;12.446267128;5;26.2221269608;2;27.1010017395;10.625;2;24.6822624207;
17;2;23.3687000275;12.5;5;26.2560760975;2;28.2593841553;10.625;3;24.9591684341;
18;2;24.3839759827;12.5;6;26.2905418873;2;28.9755020142;10.625;4;25.2481434345;
19;2;25.3994865417;12.5;6;26.3255085945;2;29.1488857269;10.625;4;25.548078537;
20;2;25.8464794159;12.5;6;26.3609591722;2;29.3288459778;10.625;5;25.8576226234;
21;2;25.8624305725;12.5;5;26.3968753815;2;29.5145740509;10.625;5;26.1751971245;
22;2;25.8785934448;12.5;6;26.4332377911;2;29.7051181793;10.625;6;26.499019146;
23;3;25.8949565887;12.5;5;26.4700255394;2;29.8994102478;10.625;6;26.8271341324;
24;3;25.9115104675;12.5;5;26.5072168112;2;30.0962791443;10.625;6;27.1574602127;
25;3;25.25;13.5;5;26.5447884798;2;30.2944755554;10.625;6;27.4878373146;
26;3;25.25;13.5813522339;5;26.5827163458;2;30.4927024841;10.625;6;27.8160824776;
27;3;25.25;13.6079015732;5;26.6209751368;2;30.6896495819;10.625;7;28.1400475502;
28;3;25.25;13.6346826553;5;26.6595385075;2;30.8840293884;10.625;7;28.457675457;
29;3;23.9967918396;13.5;5;26.6983793974;2;31.0746059418;10.625;7;28.7670521736;
30;3;23.0142707825;14.5;5;26.7374696732;2;31.2602310181;10.625;6;29.0664525032;
31;3;23.25;13.5;5;26.7767804861;2;31.4398708344;10.625;6;29.3543748856;
32;3;22.0495510101;13.5;5;26.8162822723;3;31.6126251221;10.625;3;58.3795690536;
33;3;21.0673274994;14.5;5;26.8559447527;3;32.7777404785;13.625;3;60.6535482407;
34;3;21.25;13.5;5;26.8957372904;3;33.934627533;16.625;2;62.4348707199;
35;4;22.25;13.8270158768;4;26.9356285334;3;34.0828552246;19.625;3;63.7822999954;
36;4;23.25;13.8549404144;4;27.9755871296;3;34.2221450806;22.625;4;64.7804946899;
37;4;23.1390151978;13.5;3;28.0455811024;3;34.3523674011;25.625;3;65.5147485733;
38;4;23.1570110321;14.5;4;28.1161696911;3;35.4735336304;25.625;3;65.7262630463;
39;4;24.6522769928;17.5;4;28.1873140335;3;36.5857582092;25.625;5;65.8987817764;
40;4;25.6842918396;20.5;4;28.2589738369;3;37.6892700195;25.625;5;66.0572824478;
41;4;26.2109565735;23.5;4;28.3311082125;4;38.7843704224;25.625;4;66.2023801804;
42;4;27.748998642;25.5;4;28.4036749601;4;39.8714294434;25.625;5;66.3347682953;
43;4;28.7816543579;27.5;4;28.4766309261;4;40.9508590698;25.625;6;66.4551925659;
44;4;28.8144836426;27.5;5;29.5499322414;4;42.0231170654;25.625;6;66.5;
45;5;29.8474693298;28.5;4;29.6635344028;4;40.0499992371;26.625;6;66.5;
46;5;30.8805904388;29.5;5;29.7785761356;4;39.0499992371;27.625;7;66.5;
47;5;31.4003601074;30.5;6;29.8950134516;4;38.0499992371;28.625;7;66.5;
48;5;31.4527549744;31.5;6;30.0127984285;4;37.0499992371;29.625;7;68.671875;
49;5;31.5057601929;32.5;7;30.1318804026;4;36.0499992371;30.625;7;72.2369718552;
50;5;31.5593452454;32.5;8;30.252204895;4;36.6856269836;33.0234375;11;74.1773686409;
51;5;31.6134910583;32.5;9;30.3737140894;4;38.2207527161;35.3489723206;11;75.5664415359;
52;5;31.668170929;32.5;10;30.4963463545;4;38.9187507629;37.6102333069;11;76.245085597;
53;5;31.7233562469;32.5;10;30.620036602;4;39.3011932373;39.8168411255;14;76.817284584;
54;5;30.4357242584;34.4816627502;11;30.7447161674;5;39.3355407715;41.9782943726;13;77.0950590372;
55;5;31.105682373;33.6346817017;12;30.8703126907;5;39.4588623047;43.665145874;13;77.3158043623;
