Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;6;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;6;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;6;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;1;15.5569992065;8.79749965668;6;17.8861961365;
9;2;15.0;10.5;5;21.7264003754;1;15.7317180634;8.94309806824;6;18.6667137146;
10;2;16.3268795013;10.3632001877;5;22.8394274712;1;16.2000274658;9.3333568573;6;19.3355960846;
11;2;17.8187427521;10.9097137451;5;23.7717995644;1;17.2000274658;9.6677980423;6;19.8991127014;
12;2;18.6973114014;11.3658018112;5;24.5351434946;1;18.2000274658;9.94955635071;6;20.3669185638;
13;2;21.2868309021;11.7372808456;5;25.1485489607;1;19.2000274658;10.1834592819;6;20.7504444122;
14;2;23.2868309021;12.0336990356;5;25.6344225407;1;19.4502677917;10.3752222061;6;21.0616092682;
15;2;24.3145961761;12.2662630081;5;26.0153459311;1;19.6369667053;10.5308046341;6;21.25;
16;2;25.3240089417;12.446267128;5;26.1438889503;1;19.75;10.625;6;21.25;
17;2;26.3334922791;12.5;5;26.1651208401;1;19.75;10.625;6;21.25;
18;2;27.3430480957;12.5;6;26.1864993572;1;19.75;10.625;6;21.25;
19;2;28.3526668549;12.5;6;26.2080165148;1;19.75;10.625;5;21.25;
20;2;28.7936077118;12.5;6;26.2296639681;1;19.75;10.625;4;21.25;
21;3;28.8033485413;12.5;5;26.2514331341;1;21.75;10.625;5;21.25;
22;3;28.25;12.5;5;26.2733153105;1;22.75;10.625;5;21.25;
23;3;28.8229923248;12.5;6;26.2953014374;1;23.75;10.625;6;21.25;
24;4;28.8328857422;12.5;5;26.3173824549;1;24.75;10.625;6;21.25;
25;4;26.8428230286;13.5;5;26.3395489454;1;24.75;10.625;6;21.25;
26;4;25.8527965546;14.5;5;26.3617914915;1;24.75;10.625;6;21.25;
27;4;24.8628063202;15.5;5;26.3841004372;1;24.75;10.625;6;21.25;
28;4;23.872844696;16.5;5;26.4064661264;1;24.75;10.625;6;21.25;
29;4;22.8829097748;17.5;5;27.428878665;1;24.75;10.625;6;21.25;
30;4;22.8929958344;18.5;5;27.5013279915;1;24.75;10.625;6;21.25;
31;4;22.9030971527;19.5;5;27.5757793188;1;24.75;10.625;6;21.25;
32;4;22.4090995789;20.5;5;27.6522474289;1;24.75;10.625;6;21.25;
33;4;21.4435119629;21.5;5;27.7307420969;1;24.75;10.625;6;21.25;
34;4;20.4788341522;22.5;5;28.8112671375;1;24.75;10.625;6;21.25;
35;4;21.2650699615;23.5;5;28.9438201189;1;24.75;10.625;7;21.25;
36;4;22.3022193909;24.5;5;29.0803668499;1;24.75;10.625;7;21.25;
37;4;23.1223583221;25.5;5;29.2209159136;1;24.75;10.625;7;21.25;
38;4;23.723897934;27.5;5;29.3654625416;1;24.75;10.625;7;21.25;
39;4;25.2304897308;29.5;5;29.5139884949;1;24.75;11.625;6;21.25;
40;4;26.4598083496;31.5;6;29.6664603949;1;24.75;12.625;6;21.25;
41;4;28.0999069214;33.5;6;29.8228292465;1;24.75;13.625;6;21.25;
42;4;28.5438041687;33.4745101929;7;29.9830294847;1;24.75;14.625;6;21.25;
43;5;29.5870265961;33.5194129944;6;30.1469782591;1;24.75;15.625;6;21.25;
44;5;29.8471488953;32.5;7;30.3145750761;1;24.75;15.625;6;21.25;
45;5;31.5978183746;33.5;8;30.4857013226;1;24.75;15.625;6;21.25;
46;5;32.5509033203;33.5;8;30.6602196693;2;25.75;16.625;5;22.25;
47;5;33.7337913513;33.5;9;30.8379744291;2;26.75;17.625;6;22.3075000048;
48;5;33.8860626221;33.5;10;31.0187914371;3;26.75;18.625;6;22.3676981926;
49;6;35.082649231;34.5;10;32.2024780512;3;26.75;19.625;6;22.4306503534;
50;6;37.0411148071;34.5;11;32.418823719;3;26.75;20.625;6;22.4964048862;
51;6;37.1249694824;35.5;11;32.6381919384;3;26.75;20.625;7;22.5650019646;
52;6;36.542427063;37.5;11;32.8603317738;3;26.75;20.625;7;22.6364723444;
53;6;34.25;41.3422775269;12;33.0849760771;3;26.75;20.625;7;22.7108361721;
54;7;36.25;38.8685531616;11;33.3118423223;3;26.75;20.625;6;22.78810215;
55;7;37.4702033997;37.5;11;33.5406340361;3;24.75;21.625;6;22.8682664633;
