Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;13.3000001907;4;21.0;1;11.8999996185;8.625;5;17.25;
3;2;8.30000019073;12.0;4;21.0900000334;1;11.8999996185;8.625;5;17.25;
4;2;9.32699966431;11.0;4;21.1871190071;1;11.8999996185;8.625;6;17.25;
5;2;10.3561353683;10.0;4;21.2917383909;1;12.8999996185;8.625;6;17.25;
6;2;11.5812826157;10.0;4;21.4042263031;1;13.8999996185;8.625;6;17.25;
7;2;12.631901741;10.0;4;21.5249304771;1;14.8999996185;8.625;6;17.5949993134;
8;2;13.6862182617;10.0;4;22.0694183111;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.7512378693;10.1999998093;4;22.5515855551;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;15.1482124329;10.3632001877;4;23.8668255806;2;16.8000278473;9.3333568573;4;20.3355960846;
11;2;15.7400722504;10.9097137451;4;25.0237190723;2;18.8000278473;9.6677980423;3;20.9491126537;
12;2;16.2606735229;11.3658018112;4;26.0350353718;2;20.8000278473;9.94955635071;3;21.468893528;
13;2;18.850194931;11.7372808456;4;26.9207777977;2;21.8612117767;10.1834592819;3;21.9063943624;
14;2;20.850194931;12.0336990356;4;27.703961134;2;22.1438369751;10.3752222061;3;22.2735539675;
15;2;22.2458877563;12.2662630081;4;28.4073903561;2;22.3641338348;10.5308046341;3;22.519973278;
16;2;23.400428772;12.446267128;4;28.8833937645;2;22.5119838715;10.625;3;22.5800433159;
17;2;24.5662689209;12.5;4;29.2762613297;2;22.5480270386;10.625;3;22.6421557665;
18;2;25.7430610657;12.5;5;29.692073822;2;22.5852928162;10.625;3;22.7063041925;
19;2;26.9301757812;12.5;5;30.1288084984;2;22.6237831116;10.625;3;22.7724741697;
