Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;2;10.0;10.3000001907;5;21.0;1;12.8999996185;8.625;6;17.25;
6;2;11.4499998093;10.0;5;21.0599999428;1;13.8999996185;8.625;6;17.25;
7;2;12.4770002365;10.0;5;21.1229639053;1;14.8999996185;8.625;6;17.5949993134;
8;2;13.5053339005;10.0;5;21.6001901627;1;15.5569992065;8.79749965668;6;17.8861961365;
9;2;14.5400857925;10.1999998093;5;22.0082015991;1;15.7317180634;8.94309806824;6;18.6667137146;
10;2;14.9036903381;10.3632001877;5;23.2129787207;2;16.8000278473;9.3333568573;5;20.3355960846;
11;2;15.4458408356;10.9097137451;4;24.245090127;2;18.8000278473;9.6677980423;5;20.9191126823;
12;2;15.9102916718;11.3658018112;3;25.1164904833;2;20.8000278473;9.94955635071;5;21.4071145058;
13;2;18.4998111725;11.7372808456;3;25.8465604782;2;21.8241443634;10.1834592819;5;21.8110262156;
14;2;20.4998111725;12.0336990356;3;26.4579504728;2;21.4502677917;10.5873384476;5;22.1427601576;
15;2;21.6851844788;12.2662630081;3;26.9734284878;2;21.6369667053;10.7470350266;5;22.3518965244;
16;2;22.7551460266;12.446267128;3;27.245682478;2;21.75;10.8453788757;5;22.3728116751;
17;2;23.8292999268;12.5;3;27.4198198318;2;22.4236869812;10.625;5;22.3938889503;
18;2;24.907661438;12.5;3;27.6032464504;2;21.75;10.625;5;22.4151208401;
19;2;25.9902038574;12.5;3;27.7958021164;2;22.4490718842;10.625;4;22.4364993572;
20;2;26.5081100464;12.5;3;27.9972171783;2;22.4618988037;10.625;4;22.4580165148;
21;2;26.5987472534;12.5;3;28.207105875;2;23.75;10.9874048233;5;22.4796639681;
22;2;26.6931972504;12.5;3;28.4249610901;2;24.75;10.9938993454;5;22.5014331341;
23;3;26.7912330627;12.5;3;28.6501536369;2;25.75;11.0004301071;6;22.5233153105;
24;4;26.8925685883;12.5;2;28.8819327354;2;26.75;11.2616577148;6;22.5453014374;
25;4;24.9968700409;13.5;3;29.1194319725;2;26.75;11.2726507187;6;22.5673824549;
26;4;24.1037445068;14.5;3;29.3616781235;2;26.75;11.2836914062;6;22.5895489454;
27;4;23.2127552032;15.5;3;29.60760355;2;26.75;11.2947740555;6;22.6117914915;
28;4;22.3234214783;16.5;3;29.8560638428;2;26.75;11.3058958054;6;22.6341004372;
29;4;21.4352283478;17.5;3;30.1058568954;2;26.75;11.3170499802;6;22.6564661264;
30;4;20.5476360321;18.5;3;30.3557448387;2;26.75;11.3282327652;6;22.678878665;
31;4;19.6600856781;19.5;3;31.6044793129;2;26.75;11.3394393921;6;22.7013280392;
32;4;19.7720146179;20.5;3;31.9008252621;2;26.75;10.625;6;22.7238043547;
33;4;19.8828716278;21.5;3;32.195561409;2;26.75;10.625;6;22.7462974787;
34;4;18.9921150208;23.2713832855;3;32.4875773191;3;26.75;10.625;5;22.7687973976;
35;4;18.84923172;24.3091659546;3;32.7758399248;3;26.75;10.625;5;22.7912938595;
36;4;19.4991264343;24.5;4;34.0594110489;3;26.75;10.625;5;22.8137768507;
37;5;20.0552482605;27.0889816284;4;34.3674600124;3;26.75;12.625;5;22.8362361193;
38;5;19.0552482605;27.5;4;34.6698664427;3;26.75;14.625;5;22.8586617708;
39;5;18.6817169189;30.2424125671;5;34.9660338163;3;26.75;16.625;5;22.8810436726;
40;5;19.5465431213;29.5;5;35.2554894686;3;26.75;18.625;7;22.9033719301;
41;5;19.0;30.5;6;35.5378816128;3;26.75;20.625;7;22.9256366491;
42;6;20.5201263428;32.5;5;35.8129731417;3;26.75;20.625;7;22.9478281736;
43;6;21.7473506927;34.5;7;36.0806341171;3;26.75;20.625;8;22.9699368477;
44;6;23.5499572754;36.5;7;36.340829134;3;26.75;20.625;8;22.9919531345;
45;6;25.0;38.5;6;36.5936069489;3;24.75;21.625;8;23.0138677359;
46;6;27.0;38.7211647034;8;37.8390871286;3;25.75;20.625;8;23.0356714725;
47;6;28.4785079956;37.5;10;38.1074479818;4;23.75;21.625;7;44.8073554039;
48;6;28.0;40.452671051;10;38.3695042133;4;25.75;21.625;7;45.916410327;
49;6;30.4312744141;40.4778137207;11;38.6255040169;4;27.75;22.625;7;46.8313450813;
50;6;31.1362514496;41.5;12;38.8757178783;4;26.75;24.625;9;47.5690541267;
51;7;32.0;43.5;11;39.0338642597;4;28.75;24.625;9;48.1530871391;
52;7;33.8369903564;40.5;11;39.1903510094;4;30.75;25.625;9;48.6091339588;
