Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;5;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;5;17.25;
6;1;11.0;10.0;6;20.0;2;14.5;8.625;4;18.25;
7;1;12.0;10.0;6;20.0;2;15.5;8.625;4;18.75499928;
8;1;13.0;10.0;6;20.3999996185;2;16.2529983521;8.79749965668;4;19.2299400568;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.5379638672;8.94309806824;4;20.2745873928;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;17.1647510529;9.3333568573;4;21.2552706003;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;19.1647510529;9.6677980423;4;22.1850674152;
12;2;15.2292222977;11.665802002;5;24.4745616913;2;21.1647510529;9.94955635071;4;23.0806679726;
13;2;17.8187427521;11.7372808456;5;25.1073980331;2;22.8282775879;10.1834592819;4;23.960436821;
14;2;19.8187427521;12.0336990356;5;25.6137099266;2;24.1260223389;10.3752222061;4;24.8426594734;
15;2;21.3052749634;12.2662630081;5;26.0160877705;2;25.4686584473;10.5308046341;5;25.6821074486;
16;2;22.3243408203;12.446267128;4;26.1671074629;2;26.8592910767;10.625;5;26.4164142609;
17;2;23.3439407349;12.5;4;26.211841464;2;28.2998771667;10.625;5;27.2344427109;
18;2;24.3640708923;12.5;5;26.2577478886;2;29.7906932831;10.625;5;28.1330399513;
19;2;25.3847293854;12.5;5;26.3048160076;2;30.8798236847;10.625;5;29.1047158241;
20;2;25.8371677399;12.5;5;26.3530313969;2;31.4628295898;10.625;5;30.1372404099;
21;2;25.8588638306;12.5;5;26.4023760557;2;32.0823440552;10.625;5;31.2137308121;
22;2;25.8810691833;12.5;5;26.4528282881;2;32.7282371521;10.625;6;32.3133544922;
23;2;25.9037723541;12.5;5;26.5043625832;2;33.3880119324;10.625;6;33.4126806259;
24;2;25.9269638062;12.5;5;26.5569496155;2;34.0476074219;10.625;6;34.4875354767;
25;2;25.25;13.5;6;26.6105561256;2;34.6925201416;10.625;6;35.5150947571;
26;2;25.9747505188;12.5;7;26.6651450396;2;35.3090591431;10.625;6;36.4758358002;
27;3;25.9993152618;12.5;6;26.72067523;2;35.8855018616;10.625;6;37.3550014496;
28;3;26.0243034363;12.5;6;26.7771017551;2;36.4130020142;10.625;6;38.1433410645;
29;3;25.25;13.5;6;26.8343759775;2;36.8860054016;10.625;6;38.8370933533;
30;3;24.0754699707;13.5;7;26.8924454451;2;37.3022537231;10.625;6;39.4373245239;
31;3;23.101600647;14.5;7;26.9512542486;2;37.6623954773;12.625;7;39.9488754272;
32;3;22.1280651093;15.5;8;27.0107431412;3;37.9693260193;14.625;6;40.3791599274;
33;3;21.1548347473;16.5;8;27.0708494186;3;38.2274971008;16.625;6;40.7370357513;
34;3;20.1818828583;17.5;9;27.1315076351;4;38.4422225952;18.625;5;41.031867981;
35;3;19.2091789246;18.5;9;27.1926498413;4;38.6191215515;20.625;5;41.25;
36;4;18.2366924286;19.5;7;35.7542052269;4;38.75;20.625;5;41.25;
37;4;18.2643928528;20.5;7;36.1561012268;4;38.75;20.625;5;41.25;
38;4;18.2922458649;21.5;7;36.5418066978;4;38.75;20.625;5;41.25;
39;4;18.3202171326;22.5;8;36.9098958969;4;38.75;20.625;5;41.25;
40;4;19.25;22.5;8;37.2593479156;4;38.75;20.625;6;41.25;
41;4;21.25;23.5;9;37.5895338058;4;38.75;20.625;6;41.25;
42;4;23.25;24.5;8;37.900188446;4;38.75;20.625;6;41.25;
43;4;25.8724689484;25.5;8;38.1913719177;4;39.75;21.625;5;42.25;
44;4;25.9754486084;27.5;8;38.4634246826;4;38.75;23.625;5;42.2899999619;
45;4;28.0699119568;27.5;8;38.7169146538;4;38.3740005493;25.625;6;42.3311839104;
46;4;28.1561431885;28.5;9;38.9525902271;5;37.3987121582;27.625;5;42.3735535145;
47;5;30.2345180511;27.5;8;39.1713311672;5;35.75;29.625;5;42.4171074629;
48;5;30.3054618835;28.5;9;39.3741078377;5;35.4502639771;30.625;6;44.2908118963;
49;5;31.3694458008;29.5;10;39.5575861931;5;34.9744873047;32.0234375;6;45.8628149033;
50;5;32.4249992371;29.6403102875;10;39.6169772148;5;34.4136886597;33.3489723206;7;47.1606011391;
51;5;33.4249992371;27.6403102875;10;39.6756706238;5;33.7782745361;34.6102333069;7;48.2196717262;
52;5;31.8540534973;28.5;10;39.7336053848;5;33.0798416138;35.8168411255;7;49.0780428648;
