Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;6.0;14.5;3;21.0;1;11.8999996185;8.625;4;17.25;
2;2;7.30000019073;13.0;3;21.0599999428;1;11.8999996185;8.625;5;17.25;
3;2;8.31799983978;12.0;3;21.1229639053;1;11.8999996185;8.625;5;17.25;
4;2;9.33688926697;11.0;3;21.1889609098;1;11.8999996185;8.625;5;17.25;
5;2;10.3566884995;10.0;3;21.2580518723;1;12.8999996185;8.625;5;17.25;
6;2;11.5661230087;10.0;3;21.3302885294;1;13.8999996185;8.625;5;17.25;
7;2;12.5986299515;10.0;3;21.4057120085;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.6325702667;10.0;2;21.8984082937;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.6742839813;10.1999998093;2;22.3222295046;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;15.0450029373;10.3632001877;2;23.5653311014;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;15.6043996811;10.9097137451;2;24.6390748024;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;16.0875835419;11.3658018112;2;25.5554702282;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;18.67710495;12.7372808456;2;26.3339047432;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;19.8187427521;13.1669521332;2;26.9969778061;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;20.8187427521;13.4984893799;2;27.5673406124;1;21.2000274658;10.5308046341;5;21.25;
16;2;21.8187427521;13.7836704254;2;27.8974890709;1;22.2000274658;10.625;5;21.25;
17;2;22.8187427521;13.9487447739;4;28.1322584152;1;23.2000274658;10.625;5;21.25;
18;3;23.8187427521;14.3793554306;4;28.3786964417;1;24.2000274658;10.625;5;21.25;
19;3;24.8187427521;14.527217865;4;28.6361970901;1;24.75;10.625;5;21.25;
20;3;25.25;14.6817188263;5;28.9039595127;1;24.75;10.625;5;21.25;
21;3;25.25;14.8423757553;5;29.1809859276;1;24.75;10.625;5;21.25;
22;3;25.25;15.0085916519;5;29.4660878181;1;24.75;10.625;5;21.25;
23;3;26.25;13.0085916519;5;29.7578978539;1;24.75;10.625;6;21.25;
24;3;27.25;12.5;5;30.0548906326;1;24.75;10.625;6;21.25;
25;4;25.25;13.5;3;32.8377964497;1;24.75;10.625;7;21.25;
26;4;25.25;13.5;4;33.2770559788;1;24.75;10.625;7;21.25;
27;4;26.25;14.5;4;33.7202455997;1;24.75;10.625;7;21.25;
28;4;26.7600669861;15.5;4;34.165261507;1;24.75;10.625;7;21.25;
29;4;25.9386291504;16.5;5;34.6099886894;1;24.75;10.625;7;21.25;
30;4;24.9830322266;15.5;5;35.0523457527;1;24.75;10.625;7;21.25;
31;5;25.21118927;15.5;5;35.4903273582;1;24.75;10.625;7;21.25;
32;5;26.2572879791;15.5;5;35.9220435619;1;24.75;10.625;8;21.25;
33;5;27.3040504456;16.5;5;36.3457512856;1;24.75;10.625;9;21.25;
34;5;28.3513393402;17.5;5;36.7598800659;1;24.75;10.625;9;21.25;
35;5;28.3990154266;18.5;5;37.1630504131;1;24.75;10.625;9;21.25;
36;5;28.4469299316;19.5;6;37.5540847778;1;24.75;10.625;9;21.25;
37;5;27.49492836;18.5;6;37.932009697;1;24.75;10.625;9;21.25;
38;5;27.5428619385;21.5;6;39.2960534096;1;24.75;11.625;10;21.25;
39;5;30.5905742645;23.5;8;39.7356370687;1;24.75;12.625;11;21.25;
40;5;32.6379165649;26.5;7;40.1674814224;1;24.75;13.625;11;21.25;
41;5;34.0408744812;29.5;7;40.5917338133;1;24.75;14.625;11;21.25;
42;5;35.1184196472;31.5;9;41.0086755753;1;24.75;15.625;13;21.25;
43;5;35.4801330566;32.5;9;41.4186983109;1;24.75;15.625;13;21.25;
44;5;35.6243133545;32.5;10;41.8222750425;1;24.75;15.625;13;21.25;
45;5;35.7648277283;32.5;10;42.2199341059;1;24.75;15.625;14;21.25;
46;5;35.9019241333;32.5;10;42.5975937843;1;24.75;15.625;14;21.25;
47;5;36.0292778015;32.5;11;42.8864181042;1;24.75;15.625;14;21.25;
48;5;36.1159286499;32.5;11;43.1799972057;1;24.75;15.625;14;21.25;
49;5;36.2040023804;32.5;11;43.4781777859;1;24.75;15.625;15;21.25;
50;5;34.2934532166;33.5;12;43.7807588577;2;24.75;15.625;11;36.25;
51;6;33.3842277527;34.5;11;44.0874774456;2;25.75;16.625;11;37.0;
52;6;31.6320590973;35.5;12;44.3980000019;2;26.75;17.625;12;37.6693744659;
53;6;32.0694007874;36.5;12;44.7119119167;2;26.75;18.625;12;38.2572898865;
54;6;32.1635742188;37.5;12;45.0287120342;3;26.75;19.625;12;38.7662696838;
55;6;32.2586135864;38.5;13;45.3478062153;3;26.75;20.625;12;39.2013263702;
56;7;32.3543395996;39.5;11;47.0052185059;3;26.75;21.625;12;39.5690898895;
57;7;32.911567688;41.0;11;48.4250402451;3;26.75;22.625;12;39.8770179749;
58;7;33.3710823059;42.3899993896;11;49.6406831741;3;26.75;20.625;13;40.1327629089;
59;7;34.7480964661;40.6872596741;12;50.6854987144;3;26.75;20.625;13;40.25;
60;7;34.0578918457;41.9097442627;12;52.377322197;3;26.75;20.625;13;40.25;
61;7;35.2283935547;44.0;11;53.07193923;3;26.75;20.625;13;40.8199996948;
62;7;36.3186454773;46.0;12;54.7867802382;3;26.75;20.625;11;43.0924263;
63;8;38.409362793;46.0;7;60.5772591829;3;28.2281265259;22.0234375;11;44.1952786446;
64;8;39.4999961853;50.0;7;61.5513498783;3;29.6187667847;23.3489723206;11;45.1001291275;
65;8;39.8431968689;55.0;10;62.4875785112;3;29.9322776794;24.6102333069;12;45.8226412535;
66;9;40.1230506897;56.0;10;63.4299060106;3;30.1802082062;25.8168411255;12;46.2146444321;
67;9;40.4306907654;57.0;11;64.434068203;3;30.3739547729;26.9782962799;12;46.3302885294;
68;9;41.7687034607;59.0;11;65.5043439865;3;30.4000015259;27.0;12;46.4057120085;
69;9;43.1393470764;60.0;12;66.6437774897;3;28.4000015259;28.0;14;46.484351635;
70;9;41.4648895264;62.0;12;67.8534027338;4;29.4000015259;27.0;13;46.5662232637;
71;9;41.5954093933;64.0;12;69.1313971281;5;28.4000015259;29.0;12;47.6513283253;
72;9;41.9972305298;66.0;13;70.4722708464;5;30.4000015259;29.0;13;47.8596525192;
73;10;42.4348869324;68.0;14;71.8662376404;5;31.4000015259;30.0;13;48.0842202902;
74;10;43.904209137;67.0;11;73.2989692688;5;29.4000015259;32.0;13;48.3260660172;
75;11;43.3988800049;69.0;10;84.7518792152;5;30.4000015259;32.0;13;48.5862110853;
76;11;42.9105644226;73.0;11;86.7030537128;5;31.4000015259;32.0;14;49.865639925;
77;11;44.4293441772;74.0;11;88.6012903452;5;30.4000015259;34.0;14;50.1652703285;
78;11;43.9444313049;78.0;12;90.4199728966;5;32.4000015259;34.0;15;50.485918045;
79;12;44.4450340271;82.0;11;93.1357316971;6;33.4000015259;35.0;14;50.8282566071;
80;12;43.2853126526;85.0;12;94.8101969957;6;31.4000015259;37.0;14;51.1927711964;
81;13;43.7045288086;90.0;12;96.3251553774;6;32.4000015259;37.0;14;51.5797102451;
82;14;44.0851821899;95.0;11;97.6415321827;6;33.4000015259;37.0;14;51.9890344143;
83;14;43.4240493774;95.0;10;98.759578824;6;31.4000015259;38.0;14;52.4203660488;
84;14;40.7203025818;101.0;11;99.7624373436;6;32.4000015259;37.0;15;52.8729431629;
85;14;40.7203025818;102.0;11;100.658149838;6;33.4000015259;38.0;15;53.3455803394;
86;14;41.7203025818;104.447502136;11;101.457051873;6;31.4000015259;38.0;17;53.8366422653;
87;14;43.7203025818;107.496261597;12;102.170597911;6;32.4000015259;37.0;17;54.3440341949;
88;15;46.5220031738;107.545326233;16;102.714741111;6;33.4000015259;37.0;16;54.8652102947;
89;16;46.6451187134;110.59462738;15;103.063425064;6;31.4000015259;38.0;16;55.3972082138;
90;16;48.6999969482;110.644073486;17;103.297078848;6;32.4000015259;37.0;16;55.9367046356;
91;16;49.6999969482;110.246070862;18;103.53743434;7;33.4000015259;37.0;16;56.4800946712;
92;17;47.6999969482;113.40083313;18;103.784205675;7;31.4000015259;38.0;16;57.0235929489;
93;18;49.5999984741;114.560112;17;104.037042618;7;32.4000015259;37.0;16;57.5633473396;
94;18;50.5999984741;115.723693848;18;104.510634422;7;33.4000015259;37.0;16;58.0955605507;
95;18;49.5999984741;120.041893005;21;106.026771545;7;31.4000015259;39.0;16;58.6166100502;
96;18;51.5999984741;122.389984131;22;106.736683488;7;30.4000015259;39.0;16;59.1231622696;
97;18;52.5999984741;124.768829346;22;107.511394739;7;29.4000015259;40.0;15;60.6122617722;
98;18;55.9511375427;131.178649902;23;109.352257133;7;29.4000015259;42.0;12;61.1114070415;
99;18;58.4352264404;135.618774414;23;111.319262743;7;29.4000015259;44.0;12;62.8776996136;
100;19;62.7259254456;138.087509155;19;113.393790603;6;26.4000015259;41.0;13;63.4215805531;
