Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;4;17.25;
7;1;12.0;10.0;6;20.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;13.0;10.0;6;20.3999996185;2;16.156999588;8.79749965668;3;18.8861961365;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.3317184448;8.94309806824;3;19.819213748;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;16.8915271759;9.3333568573;3;20.6620948315;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;18.8915271759;9.6677980423;3;21.4235714674;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;20.8915271759;9.94955635071;3;22.1158621311;
13;1;16.8187427521;11.7372808456;6;24.0673980713;2;22.2493934631;10.1834592819;3;22.7530033588;
14;1;17.8187427521;12.0336990356;6;24.5325260162;2;22.2000274658;10.7757339478;3;23.3494815826;
15;1;18.8187427521;12.2662630081;6;24.892534256;2;23.2000274658;10.9883794785;4;23.8573079109;
16;1;19.8187427521;12.446267128;6;25.0;2;24.2000274658;11.1464614868;4;24.2130148411;
17;1;20.8187427521;12.5;6;25.0;2;26.2000274658;10.625;4;24.6067101955;
18;1;21.8187427521;12.5;7;25.0;2;28.2000274658;10.625;4;25.0395004749;
19;1;22.8187427521;12.5;7;25.0;2;29.0237007141;10.625;4;25.5116910934;
20;1;23.25;12.5;7;25.0;2;29.3070144653;10.625;4;26.0225958824;
21;1;23.25;12.5;7;25.0;2;29.6135578156;10.625;5;26.5703659058;
22;1;23.25;12.5;7;25.0;2;29.9422187805;10.625;5;27.1518626213;
23;1;23.25;12.5;7;25.0;2;30.2911186218;10.625;5;27.7625956535;
24;1;23.25;12.5;8;25.0;2;30.6575584412;10.625;5;28.3967533112;
25;1;23.25;12.5;8;25.0;2;31.0380516052;10.625;5;29.0473399162;
26;1;23.25;12.5;8;25.0;2;31.4284038544;10.625;5;29.7064228058;
27;1;23.25;12.5;8;25.0;2;31.8238525391;10.625;5;30.365480423;
28;1;23.25;12.5;8;25.0;2;32.2192878723;10.625;5;31.0158262253;
29;1;23.25;12.5;8;25.0;2;32.6094970703;10.625;5;31.6490592957;
30;1;21.25;13.5;8;25.0;2;32.9894332886;10.625;5;32.2575025558;
31;1;20.25;14.5;8;25.0;2;33.3544998169;10.625;6;32.8345708847;
32;1;19.25;15.5;8;25.0;3;33.7007446289;10.625;5;33.375041008;
33;1;18.25;16.5;8;25.0;3;34.0250244141;12.625;6;33.8751935959;
34;1;17.25;17.5;8;25.0;3;34.3251152039;14.625;6;34.3328323364;
35;1;16.25;18.5;9;25.0;3;34.5997009277;16.625;6;34.7471876144;
36;1;15.25;19.5;10;25.0;3;34.8483123779;18.625;7;35.1187400818;
37;1;14.25;20.5;9;25.0;4;35.0712432861;20.625;6;35.4489908218;
38;1;13.25;21.5;9;25.0;4;35.2693939209;20.625;6;35.7402133942;
39;1;12.25;22.5;10;25.0;4;35.4441299438;20.625;6;35.9952106476;
40;1;12.0;23.5;10;25.0;4;35.5971260071;20.625;6;36.2170953751;
41;1;13.0;21.5;11;25.0;4;35.730255127;20.625;6;36.4091091156;
42;1;14.0;20.5;12;25.0;4;35.8454666138;20.625;6;37.5;
43;1;15.0;19.5;12;25.0;4;36.9000015259;21.625;5;37.5499999523;
44;1;13.0;20.5;13;25.0;4;37.9000015259;22.625;4;37.6019749641;
45;1;14.0;18.5;12;25.0;5;38.5611877441;23.625;3;37.6559499502;
46;1;15.0;17.5;13;25.0;5;38.5935707092;24.625;2;38.7119446993;
47;1;13.0;18.5;15;25.0;5;39.627166748;26.625;4;38.769973278;
48;2;12.0;19.5;9;35.0;6;40.6619873047;27.625;3;40.3408423662;
49;3;14.0;18.5;9;35.3999996185;6;41.6045074463;29.0499992371;4;41.6936631203;
50;4;17.0;20.5;10;36.7743997574;6;42.4161987305;30.3980751038;5;44.0110784769;
51;4;19.0;22.5;11;37.1619386673;6;43.7916488647;31.9912147522;5;46.0187573433;
52;4;20.468000412;24.5;11;37.5232186317;6;44.9810333252;32.4729690552;6;47.7377604246;
53;4;21.0;26.5;13;37.8582718372;6;45.9969978333;32.8539009094;6;49.2024240494;
54;4;22.0;28.5;13;38.1676501036;6;46.8601455688;33.1485366821;6;50.4528928995;
