Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;6;17.25;
6;1;11.0;10.0;6;20.0;1;13.8999996185;8.625;5;17.25;
7;1;12.0;10.0;6;20.0;2;15.5;8.625;4;18.5949993134;
8;1;13.0;10.0;6;20.3999996185;2;16.156999588;8.79749965668;4;19.0461961031;
9;1;14.0;10.1999998093;6;20.7264003754;2;16.4277172089;8.94309806824;4;20.0568577051;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;17.0341129303;9.3333568573;4;20.9983452559;
11;2;14.8187427521;11.2097139359;5;23.7316036224;2;19.0341148376;9.6677980423;4;21.8833918571;
12;2;15.6792221069;11.3658018112;5;24.6045616865;2;21.0341148376;9.94955635071;4;22.7285227776;
13;2;18.268743515;11.7372808456;5;25.3428291082;2;22.6169891357;10.1834592819;4;23.5522136688;
14;2;20.268743515;12.0336990356;5;25.9702501297;2;23.1313285828;10.3752222061;4;24.3732509613;
15;2;21.465719223;12.2662630081;5;26.5108692646;2;23.6239509583;10.5308046341;4;25.1474168301;
16;2;22.5469932556;12.446267128;5;26.8187118769;2;24.0884513855;10.625;3;25.813975811;
17;2;23.6371631622;12.5;5;27.0402543545;2;24.4883842468;10.625;3;26.5641121864;
18;2;24.7368564606;12.5;6;27.2842636108;2;24.9384670258;10.625;3;27.3976778984;
19;2;25.846660614;12.5;6;27.5518820286;2;25.4386062622;10.625;3;28.3107509613;
20;2;26.3983459473;12.5;6;27.8440244198;2;25.9864501953;10.625;3;29.2949666977;
21;2;26.5298118591;12.5;6;28.1613030434;2;28.5769805908;10.625;4;30.3371944427;
22;2;26.672586441;12.5;6;28.5039470196;2;30.2023162842;10.625;4;31.4197340012;
23;2;26.8267765045;12.5;5;28.871723175;2;31.8518409729;10.625;4;32.5211429596;
24;2;26.992275238;12.5;4;29.263862133;2;33.5126876831;10.625;3;33.6176967621;
25;2;25.1687374115;13.5;5;29.6789975166;2;34.1706161499;10.625;3;34.6853141785;
26;2;24.3555488586;14.5;6;30.1151270866;2;34.8111877441;10.625;3;35.7016534805;
27;3;23.5518074036;15.5;5;30.5695996284;3;35.4209899902;10.625;2;36.6479978561;
28;3;22.7563209534;16.5;5;31.0391392708;3;35.9888000488;10.625;2;37.5105934143;
29;3;21.9676132202;17.5;6;31.5199065208;3;36.5063552856;10.625;2;38.28125;
30;3;21.1839580536;18.5;6;32.007601738;3;36.96875;10.625;2;38.9571781158;
31;3;20.403421402;19.5;7;32.4976010323;3;37.3743057251;10.625;3;39.5402431488;
32;3;19.6239204407;20.5;7;32.9851250648;4;37.7241439819;12.625;2;40.0358638763;
33;3;18.8433074951;21.5;7;33.465420723;4;38.0215187073;14.625;2;40.4518089294;
34;3;18.0594387054;22.5;7;33.9339466095;4;38.2710876465;16.625;2;40.7970943451;
35;3;18.020275116;23.5;7;34.3865451813;4;38.4782562256;18.625;3;41.0810947418;
36;4;18.2239456177;24.5;5;47.5695896149;4;38.6486587524;20.625;3;41.25;
37;4;17.2239456177;26.5;6;49.6175889969;4;38.75;20.625;3;42.25;
38;4;18.2239456177;29.2000007629;6;50.6372840405;4;39.75;21.625;3;41.8075000048;
39;4;19.2239456177;31.2350006104;8;51.5764327049;4;40.4500007629;22.625;3;42.1601977348;
40;4;20.0;33.2713813782;9;52.4337123632;4;41.2961196899;23.625;4;42.4306503534;
41;4;22.0;37.2713813782;11;53.2102776766;4;41.4583892822;24.625;4;43.4964048862;
42;4;24.545375824;40.2713813782;11;53.909263134;4;42.4978408813;26.625;4;43.595001936;
43;4;26.0;43.2713813782;11;54.5352635384;4;43.5390014648;27.625;4;43.6970633268;
44;4;26.5985202789;44.2713813782;13;55.0938359499;5;44.2182388306;28.625;4;58.8026022911;
45;4;27.0;46.2713813782;13;55.5910688639;6;43.2815628052;31.625;4;59.6616194248;
46;4;27.0;45.5194129944;13;56.0202311277;6;44.6728591919;32.625;4;60.4434759617;
47;5;28.6851139069;43.5;10;84.9980329275;6;45.7209625244;34.2029190063;5;62.1473103762;
48;5;32.0;42.5;11;87.1732811928;6;46.3707885742;35.2193527222;4;64.7747063637;
49;5;33.7473526001;44.5;11;88.779624939;6;47.4070014954;36.6434173584;4;67.001947999;
50;6;36.7797813416;43.5;12;89.9688482285;6;48.2677154541;37.9953613281;4;68.8646891117;
51;6;39.0;43.5;13;90.8257653713;6;48.972946167;39.2838172913;5;71.4078114033;
