Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;3;21.0900000334;1;8.0;10.0;6;20.0;
6;2;13.4905004501;10.0;3;21.1871190071;1;9.0;10.0;6;20.0;
7;2;14.5342035294;10.0;3;21.7036092281;1;9.5;10.0;6;20.0;
8;2;14.7666244507;10.1999998093;3;22.1564130783;1;9.5;10.0;6;20.3999996185;
9;2;14.9703855515;10.3632001877;3;23.4291926622;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.5431365967;10.9097137451;3;24.540822506;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.5431365967;11.3658018112;3;25.5043385029;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.5431365967;11.7372808456;3;26.3401436806;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;20.8414783478;12.0336990356;4;27.0718023777;2;11.7228336334;11.7571754456;5;24.6214065552;
14;2;21.9614181519;12.2662630081;4;27.7228300571;2;13.7228336334;11.8107032776;5;25.233263731;
15;2;23.092376709;12.446267128;4;28.1464314461;2;15.7228336334;12.0916318893;5;25.7245850563;
16;2;24.2346363068;12.5;4;28.4879314899;2;16.7228336334;12.6418972015;5;26.1177095175;
17;2;25.3883113861;12.5;4;28.8545851707;2;17.7228336334;12.8276643753;5;26.2119446993;
18;2;26.5533065796;12.5;4;29.2456488609;2;18.7228336334;12.8635835648;5;26.269973278;
19;2;27.1605415344;12.5;5;29.659784317;2;19.625;12.8809919357;5;26.3300433159;
20;2;27.3469028473;12.5;5;30.0950183868;2;19.625;12.8990125656;7;26.3921557665;
21;2;25.3469028473;13.5;5;30.5487289429;2;19.9382343292;12.5;7;26.4563041925;
22;2;25.25;13.8871822357;5;31.0176672935;2;19.625;13.0825214386;7;26.5224741697;
23;3;26.25;12.5;4;31.4980173111;3;19.9675559998;12.5;7;26.5906432867;
24;3;27.25;12.5;4;31.9854974747;3;19.625;13.1362571716;7;26.6607804298;
25;3;25.25;13.5;4;32.4754953384;3;19.625;13.1643123627;7;26.7328453064;
26;3;25.25;14.5;5;32.9632344246;3;20.0148906708;12.5;7;26.8067884445;
27;3;25.25;15.5;5;33.4439563751;3;20.0315284729;12.5;7;26.8825509548;
28;3;25.25;15.87758255;5;33.9131059647;3;19.625;13.2530202866;7;26.9600640535;
29;3;25.25;16.0652427673;4;34.3665065765;3;18.0660133362;13.5;7;27.0392494202;
30;3;25.25;16.2466030121;4;34.8005027771;3;17.0838317871;14.5;7;27.120018959;
31;3;25.25;16.4202003479;4;35.2120742798;4;15.625;15.5;5;32.2022752762;
32;3;25.25;16.5848293304;5;36.5988998413;4;15.625;17.5;4;32.4359116554;
33;4;26.25;17.1395587921;4;36.9793791771;4;16.0;19.5;4;32.6675872803;
34;4;27.25;17.2917518616;5;37.3328080177;4;16.0;21.1483879089;4;32.8968122005;
35;4;27.25;17.4331226349;5;37.6589285135;4;16.0;22.2199783325;4;33.1231272221;
36;4;28.25;19.9160785675;5;37.958049655;4;16.0;23.2896118164;5;33.3461072445;
37;4;29.25;21.9160785675;5;38.230953455;4;16.0;24.3571414948;5;33.5653641224;
38;4;30.25;23.9160785675;5;38.4787963629;4;16.0;25.4224472046;5;33.7805464268;
39;5;31.25;25.9160785675;5;38.7030081749;4;16.0;26.4854297638;4;33.9913413525;
40;5;32.7647514343;27.5;7;38.9052016735;4;16.6523475647;25.4854297638;5;34.1974747181;
41;5;33.5073394775;27.5;7;39.0870950222;4;16.6725749969;25.5;5;34.3987095356;
42;5;33.5891914368;27.5;7;39.2080165148;4;16.6928253174;26.5;6;34.594846487;
43;5;33.6436080933;27.5;8;39.2296639681;4;16.713060379;27.5;7;35.7857208252;
44;5;33.6533508301;27.5;8;39.2514331341;5;18.0;30.9000015259;7;37.0212011337;
45;5;33.6631469727;27.5;8;40.2733153105;5;20.0;32.9350013733;8;37.2931625843;
46;5;34.6729888916;28.5;9;40.3353013992;5;21.0;30.6772766113;8;37.5627433062;
47;6;35.6828842163;29.5;8;40.3985663652;5;20.0;31.7767219543;9;37.8299206495;
48;6;35.5865325928;31.0269527435;8;40.4631024599;5;20.0;32.8769874573;9;38.0946885347;
49;6;35.0999984741;32.0358200073;9;40.5288989544;5;21.0;34.8769874573;9;38.3255785704;
50;6;35.0999984741;33.0447158813;9;40.5959419012;5;22.8513317108;37.8769874573;10;38.5174556971;
51;6;35.0999984741;33.5383758545;9;40.664214015;5;23.8701992035;40.348361969;10;38.7111457586;
52;7;35.0999984741;33.5656852722;8;40.7336946726;5;24.8887557983;42.348361969;10;38.9065057039;
53;7;35.0999984741;33.5934791565;9;40.804359436;5;26.2495307922;43.5;11;39.1033899784;
54;7;35.0999984741;33.6217422485;9;40.8761804104;5;25.9828948975;44.5;10;39.3016499281;
55;7;35.0999984741;33.6504745483;10;42.3671736717;5;26.9409866333;43.5;11;39.5011348724;
56;7;35.7255020142;34.1908683777;10;43.6008843184;5;26.0148906708;44.5;11;39.7016897202;
57;7;36.2337646484;34.6225585938;10;44.6134467125;5;27.0075683594;43.0;12;39.9031574726;
58;7;36.6410598755;34.9628067017;10;45.4430497885;6;27.6172618866;44.0;13;41.1053769588;
59;7;36.9645843506;35.2295570374;11;45.9774653912;7;27.625;45.3720436096;11;57.4381834269;
60;7;37.153842926;35.3653450012;11;47.3035326004;8;29.625;46.4274749756;10;58.5868388414;
61;7;38.2479476929;36.4121208191;11;47.6647367477;8;30.1020050049;48.0;10;59.658203721;
62;7;39.3295059204;37.4601097107;12;47.8961440325;8;30.1205120087;51.0;11;60.6540709734;
63;7;39.3499984741;38.5092735291;12;48.0878565311;8;31.1393299103;50.0;11;61.5801439285;
64;7;39.3499984741;39.5595588684;13;48.2853382826;8;31.2383842468;51.0;12;62.4447960854;
65;8;39.3499984741;40.610912323;12;48.4884818792;8;29.625;53.0;14;63.2578756809;
66;8;37.3499984741;41.6632766724;12;48.6971486807;9;29.625;54.7807312012;13;64.0296766758;
67;8;36.3499984741;41.0;12;48.9111679792;10;30.625;55.8422775269;11;79.7525186539;
68;8;35.3499984741;42.0;12;49.1303368807;10;32.2371063232;53.0;13;80.9751946926;
69;8;34.3499984741;43.0;12;49.3544194698;10;33.3821792603;53.0;13;82.1387467384;
70;8;33.3499984741;45.7229423523;13;49.5831475258;11;33.4023475647;54.0;12;83.2464988232;
71;9;32.5999984741;46.9373970032;12;49.816221118;11;32.75;56.0;12;84.2999680042;
72;9;32.5999984741;47.9940223694;10;50.0533094406;11;32.75;58.0;13;87.6793553829;
73;9;32.5999984741;49.0509986877;10;50.294052124;11;31.8500003815;58.7830734253;14;90.6641886234;
74;9;32.5999984741;50.1082077026;11;50.5380609035;11;32.8014602661;57.1730728149;14;93.3026165962;
75;10;32.5999984741;51.1655311584;9;57.784922123;10;30.1592674255;49.9703330994;14;88.6469492912;
76;10;33.5999984741;53.2228469849;9;58.0341991186;10;31.1223163605;49.9097442627;16;90.5216772556;
77;10;34.5999984741;55.2800331116;10;58.2854351997;10;31.2074985504;51.0;16;91.9762673378;
78;10;34.5999984741;57.3369636536;10;58.5381560326;10;30.2999992371;53.0;16;93.3669321537;
79;10;34.5999984741;59.3935203552;11;58.7760841846;10;31.2979736328;53.0;14;94.4992935658;
80;10;32.5999984741;62.4432678223;10;59.0104615688;10;31.3435287476;54.0;14;95.6169569492;
81;10;33.5999984741;62.4907875061;10;59.2450428009;10;31.3890476227;55.0;15;96.7106297016;
82;10;31.5999984741;63.7376747131;13;59.479326725;10;31.4343490601;56.0;17;97.7717759609;
83;10;30.5999984741;65.7838287354;16;59.712813139;11;30.2999992371;58.0;16;98.792971611;
84;10;29.5999984741;68.6291427612;17;59.9450068474;11;30.2999992371;60.0;15;99.7681574821;
85;10;28.5999984741;70.673538208;20;60.1754217148;11;30.2999992371;62.0;15;100.692782402;
86;10;29.5999984741;70.7169342041;21;60.403583765;11;31.2999992371;61.0;19;101.563826561;
