Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;11.0;10.0;5;20.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;11.0;10.0;6;20.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;11.0;10.0;6;20.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;12.0;10.0;6;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;13.0;10.0;6;20.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;14.0;10.0;6;20.3999996185;2;9.84310913086;10.0;3;21.6541694403;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;9.87218856812;10.0;3;22.2087649107;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.99697208405;10.1999998093;3;22.7014135122;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;16.8187427521;11.3658018112;5;24.4745616913;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;18.8187427521;11.7372808456;5;25.1573981047;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;20.3092422485;12.0336990356;5;25.7196450233;2;12.3275251389;11.4571752548;5;26.6129477024;
14;2;20.573841095;12.2662630081;5;26.1842726469;2;14.3275251389;11.8107032776;5;27.5041275024;
15;2;20.7829227448;12.446267128;5;26.4042263031;2;16.3275241852;12.0916318893;5;28.2981133461;
16;2;20.8819007874;12.5;5;26.5249304771;2;17.5498218536;12.3113050461;6;29.0167398453;
17;2;22.8878593445;12.5;5;26.6541694403;2;18.6352043152;12.4808797836;7;29.4582490921;
18;2;23.946018219;12.5;5;26.7922235727;2;19.7259407043;12.5;7;29.883644104;
19;2;25.0081424713;12.5;6;26.9393253326;2;20.7238197327;12.5;7;30.3288545609;
20;2;26.0743370056;12.5;6;27.0956480503;2;20.8239917755;12.5;7;30.7909274101;
21;2;25.25;13.0239124298;6;27.261295557;2;20.9279594421;12.5;8;31.2663087845;
22;2;25.25;13.0653238297;6;27.4362905025;2;19.625;13.5;9;31.7509255409;
23;2;25.25;13.1090726852;7;27.6205644608;2;19.625;14.5;8;32.2403049469;
