Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.1200000048;1;8.0;10.0;5;20.0;
6;2;13.5039997101;10.0;4;21.2530560493;1;9.0;10.0;5;20.0;
7;2;14.5638751984;10.0;4;21.8127820492;1;9.5;10.0;5;20.0;
8;2;14.8157520294;10.1999998093;4;22.3170127869;1;9.5;10.0;4;20.3999996185;
9;2;15.0426549911;10.3632001877;4;23.6710497141;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;15.6519727707;10.9097137451;4;24.8822329044;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;17.6519737244;11.3658018112;4;25.9660522938;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;19.6519737244;11.7372808456;4;26.945281744;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;21.1137905121;12.0336990356;5;27.8456065655;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;22.3096294403;12.2662630081;5;28.692204237;2;13.7228336334;12.1107034683;3;25.1832637787;
15;2;23.5285949707;12.446267128;5;29.3392357826;2;15.7228336334;12.0916318893;3;25.7526100874;
16;2;24.7713985443;12.5;5;29.9320087433;2;17.2030830383;12.3113050461;3;26.2371906042;
17;2;26.0381469727;12.5;5;30.576523304;2;18.2648925781;12.4808797836;3;26.4377241135;
18;2;27.3281784058;12.5;5;31.2693214417;2;19.3338661194;12.5;4;26.6183350086;
19;2;28.0711936951;12.5;5;32.004755497;2;20.4106254578;12.5;4;26.8187118769;
20;2;28.4021396637;12.5;5;32.7749452591;2;21.4957866669;12.5;4;27.0402543545;
21;2;28.7487258911;12.5;7;33.569937706;2;22.5899410248;12.5;3;27.2842636108;
22;2;29.1064720154;12.5;7;34.3780879974;2;23.6936454773;12.5;2;27.5518820286;
23;2;29.4701385498;12.5;7;35.1866588593;2;24.807384491;12.5;3;27.8440244198;
24;2;29.8339958191;12.5;7;35.9825773239;3;25.8337097168;12.5;2;28.1613030434;
25;3;25.8339958191;14.5;6;36.7532711029;3;25.9685535431;12.5;2;28.5039470196;
26;3;25.8339958191;14.5;7;37.4874658585;3;26.1141777039;12.5;2;28.871723175;
27;3;27.8339958191;12.5;7;38.1758413315;3;26.270483017;12.5;3;29.263862133;
28;3;28.8339958191;12.5;7;38.8114652634;3;24.4371414185;13.5;4;29.6789975166;
29;3;29.8339958191;12.5;7;39.38996315;3;23.6135749817;14.5;4;30.1151270866;
30;3;30.8339958191;12.5;7;39.9094457626;3;22.7989292145;15.5;5;30.5695996284;
31;3;31.8339958191;12.5;7;40.3702306747;3;21.9920806885;16.5;5;31.0391392708;
32;3;32.1666030884;12.5;7;40.7744321823;3;21.1916351318;17.5;5;31.5199065208;
33;3;32.3484954834;12.5;8;41.12550354;3;20.3959598541;18.5;5;32.007601738;
34;3;32.506477356;12.5;8;42.4277763367;3;19.6032295227;19.5;5;32.4976010323;
35;3;33.6424980164;15.5;8;42.8160580397;3;18.8114814758;20.5;5;32.9851250648;
36;3;34.7587280273;18.5;9;43.180734992;3;18.0186786652;21.5;5;33.465420723;
37;3;35.4313316345;21.5;9;43.4377241135;3;17.5978050232;22.5;6;33.9339466095;
38;3;35.5469779968;24.5;9;43.6183350086;3;17.7969284058;23.5;7;34.3865451813;
39;3;35.6282539368;27.5;10;43.8187118769;3;17.9892807007;24.5;8;34.8195896149;
40;4;35.718421936;27.5;9;44.0402543545;3;18.173324585;25.5;8;35.2300891876;
41;4;35.8181152344;27.5;10;44.2842636108;3;18.3477878571;26.5;9;35.6157541275;
42;4;35.9279212952;27.5;10;44.5518820286;3;18.5116958618;27.5;9;35.9750175476;
43;4;36.0483474731;27.5;10;44.8440244198;3;18.6643829346;28.5;10;36.307009697;
44;4;36.179813385;27.5;11;45.1613030434;3;18.8054790497;29.5;10;36.6115064621;
45;4;36.3225860596;27.5;11;45.5039470196;3;18.9348907471;31.5;11;36.8888463974;
46;4;36.476776123;27.5;11;45.871723175;3;19.0527591705;33.5;12;37.1398382187;
47;4;36.6422767639;27.5;12;47.263862133;4;19.1594314575;35.5;13;37.3656587601;
48;4;37.8187408447;28.5;12;47.6989974976;4;19.255405426;37.5;13;37.5677556992;
49;5;39.0055503845;29.5;11;64.1553230286;4;19.3412971497;39.5;14;37.747756958;
50;5;40.6698989868;31.5;11;65.2701808214;4;20.4177970886;37.5;15;37.9073896408;
51;5;41.8835830688;33.5;12;66.3193944693;4;19.4856414795;38.5;16;38.0;
52;5;42.104133606;35.5;13;69.2754113674;4;19.5249996185;39.5;16;38.0;
53;5;43.1401634216;37.0;13;71.8466843367;4;20.5249996185;37.5;17;38.0;
54;5;44.0444030762;38.3899993896;15;74.0721540451;4;19.5249996185;38.5;18;39.0;
55;5;44.8316268921;39.6872596741;15;75.9958941936;4;20.5249996185;40.5;19;39.0499999523;
56;5;45.5180091858;40.9097442627;16;77.5130412579;5;22.5249996185;39.5;17;39.1019749641;
57;5;46.0522193909;42.0;16;78.7181311846;5;21.5249996185;41.5;17;39.1559499502;
58;5;46.4726066589;43.0;16;79.6372691393;5;22.0162773132;43.5;17;39.2119446993;
59;5;46.836769104;44.0;17;80.2410724163;5;22.5249996185;42.5;17;39.269973278;
60;6;47.1084823608;45.0;16;80.8135756254;5;22.0647392273;43.5;17;39.3300433159;
61;6;44.7931137085;47.5093269348;16;81.350227356;5;22.0902671814;44.5;17;39.3921557665;
62;6;44.0247154236;49.518119812;18;81.8478838205;5;22.5249996185;43.4745101929;18;40.4563041925;
63;6;43.2387237549;51.5269546509;18;82.3047960997;5;23.1439285278;44.5;19;40.572474122;
64;7;42.4343605042;53.5358200073;17;82.7205017805;5;24.1720504761;46.5;19;40.6926182508;
65;7;41.6114196777;55.5447158813;18;83.0956530571;5;25.6693630219;45.5;19;40.8167303801;
66;7;40.7701950073;57.5536422729;18;83.4318004847;5;24.7221088409;47.5;22;40.9447900057;
67;7;39.9113998413;59.562587738;18;83.7311667204;5;24.7765369415;49.5;22;41.0767617226;
68;7;39.036026001;61.5715522766;19;83.9964272976;5;25.8326244354;47.5;22;41.2125942707;
69;7;39.1452941895;63.580532074;19;84.2305201292;5;24.8903503418;48.5;24;41.35221982;
70;7;39.2405204773;65.5895233154;20;85.4364811182;6;24.9496917725;49.5;23;41.4955536127;
71;7;40.3230819702;68.5985183716;21;85.6687973738;6;25.1439285278;47.5;23;41.6424931288;
72;7;41.3499984741;71.6075210571;22;85.8620688915;6;25.073059082;48.5;24;41.7929185629;
73;7;42.3499984741;73.6165161133;22;86.0784313679;6;25.1369895935;49.5;24;43.4504799843;
74;8;43.3499984741;75.6255111694;22;86.3202935457;6;25.4168624878;48.5;25;44.8608947992;
75;9;45.0638046265;77.0;22;86.5900988579;6;25.6183357239;48.5;25;46.0602036715;
76;10;44.3499984741;79.0;22;86.8902497292;6;25.9414157867;49.5;26;47.0864026546;
77;11;45.0839691162;81.0;21;87.2230108976;6;26.1884403229;50.5;26;47.8269636631;
78;11;45.0940170288;83.0;21;87.5903874636;6;26.4264583588;51.5;26;48.3683140278;
79;11;45.1040344238;84.0;21;87.9939814806;6;26.6565322876;52.5;27;48.8934118748;
80;11;45.1140213013;89.0;22;89.4348285198;7;26.879699707;53.5;26;49.2937145233;
81;11;45.1239700317;91.0;22;90.9732234478;7;25.375;53.5;27;49.6584949493;
82;11;47.1338768005;95.0;22;92.8015102148;7;24.375;55.946762085;25;50.0322844982;
83;11;50.143737793;101.0;23;93.8174421787;7;24.375;57.8085594177;24;50.4139478207;
84;12;51.3499984741;104.982116699;22;94.9476891756;7;25.375;58.7202110291;23;50.8022351265;
85;12;51.1633071899;110.0;23;96.2025591135;7;26.2292881012;59.946762085;24;51.1957948208;
86;12;52.1730079651;113.0;23;97.5924357176;7;26.3152694702;61.946762085;24;51.5931911469;
87;13;52.1826477051;116.0;22;100.019662142;7;26.4013137817;63.946762085;24;51.9929227829;
