Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;5;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.66343975067;10.6632003784;4;21.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;9.94783401489;10.4951858521;4;23.0619120598;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;10.1889305115;11.0209560394;4;23.9545464516;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;11.9568777084;11.4571752548;4;24.6819883585;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;13.9568777084;11.8107032776;4;25.2644146681;
15;1;19.8187427521;12.446267128;6;25.0;2;15.7228336334;12.415977478;4;25.7245066166;
16;1;20.8187427521;12.5;6;25.0;2;16.7228336334;12.6418743134;4;26.0845712423;
17;1;21.8187427521;12.5;6;25.0;2;17.9754657745;12.4808797836;4;26.1438889503;
18;1;22.8187427521;12.5;6;25.0;2;18.7228336334;12.8431663513;5;26.1651208401;
19;1;23.25;12.5;7;25.0;2;19.8871517181;12.5;5;26.1864993572;
20;1;23.25;12.5;7;25.0;2;19.625;12.8559494019;5;26.2080165148;
21;1;23.25;12.5;7;25.0;2;19.625;12.983206749;5;26.2296639681;
22;1;23.25;12.5;7;25.0;3;19.625;12.9918651581;4;26.2514331341;
23;1;23.25;12.5;7;25.0;3;19.625;13.0005731583;5;26.2733153105;
24;1;23.25;12.5;7;25.0;4;19.625;13.0093259811;4;26.2953014374;
25;1;23.25;12.5;7;25.0;4;19.9164428711;12.5;4;26.3173824549;
26;1;23.25;12.5;8;25.0;4;19.625;13.0269527435;4;26.3395489454;
27;1;23.25;12.5;8;25.0;4;19.625;13.0358200073;4;26.3617914915;
28;1;23.25;12.5;8;25.0;4;19.9314041138;12.5;4;26.3841004372;
29;1;23.25;12.5;8;25.0;4;19.625;13.0536403656;4;27.4064661264;
30;1;23.25;12.5;8;25.0;4;18.9414558411;13.5;4;27.4588786364;
31;1;23.25;12.5;8;25.0;4;18.9464969635;14.5;4;27.5119190216;
32;1;23.25;12.5;8;25.0;4;18.1901817322;15.5;4;27.5655704737;
33;1;23.25;12.5;8;25.0;4;17.2022533417;16.5;4;27.6198147535;
34;1;23.25;12.5;8;25.0;4;16.5894584656;17.5;5;27.6746324301;
35;1;23.25;12.5;8;25.0;4;16.6017932892;18.5;5;27.7300027609;
36;1;23.25;12.5;9;25.0;4;16.6142501831;19.5;5;27.7859038115;
37;1;23.25;12.5;9;25.0;4;16.6268291473;20.5;5;27.8423122168;
38;1;23.25;12.5;9;25.0;4;16.6395206451;21.5;5;27.8992036581;
39;1;23.25;13.5;8;25.0;4;16.6523208618;22.5;5;28.9565522671;
40;1;23.25;14.5;8;25.0;4;17.6652240753;23.5;5;29.0643310547;
41;1;23.25;15.5;8;25.0;4;18.6782245636;24.5;6;29.1744869947;
42;1;23.25;16.5;8;25.0;5;18.9392585754;25.5;5;29.2870159149;
43;1;23.25;17.5;8;25.0;5;18.9645786285;26.5;6;29.4019070864;
44;2;24.25;18.5;8;26.0;5;18.9904289246;27.5;6;29.5191432238;
45;2;25.25;19.5;9;26.0399999619;5;19.0168056488;28.5;7;29.6386995316;
46;2;25.718000412;20.5;9;26.0811839104;5;19.0437068939;29.5;7;29.7605435848;
47;2;25.7365322113;21.5;9;26.1235535145;5;19.3561115265;29.4745082855;8;29.8846347332;
48;2;25.7555999756;22.5;10;26.1671074629;5;20.4066543579;31.4745082855;8;30.0109233856;
49;2;25.7751979828;22.5;10;26.211841464;5;21.7849006653;33.4745101929;8;31.1393516064;
50;2;25.7953281403;22.5;10;26.2577478886;5;23.4163246155;36.4745101929;9;31.3098516464;
51;2;25.8159866333;22.5;10;26.3048160076;5;25.7947864532;39.4745101929;9;31.4835304022;
52;2;25.8371677399;22.5;10;26.3530313969;5;26.4407520294;40.5;10;31.660302639;
53;2;25.8588638306;22.5;10;26.4023760557;5;26.4621067047;41.5;9;31.8400702477;
54;2;25.8810691833;22.5;10;26.4528282881;6;25.625;40.5;7;52.0227222443;
55;2;25.9037723541;22.5;10;26.5043625832;6;26.625;40.5;7;53.4081350565;
56;2;25.9269638062;22.5;11;26.5569496155;6;27.625;40.5;7;54.6137692928;
57;2;25.9506263733;22.5;11;26.6105561256;6;27.625;40.5;7;55.6288464069;
58;2;25.9747505188;22.5;11;26.6651450396;6;27.625;41.5;8;56.4802001715;
59;2;25.9993152618;22.5;11;26.72067523;6;27.625;42.5;9;57.1928340197;
60;2;26.0243034363;22.5;12;26.7771017551;7;27.625;42.5;8;57.7893664837;
61;2;26.0496959686;22.5;12;26.8343759775;7;27.625;42.5;8;58.2761263847;
62;2;26.0754699707;22.5;12;26.8924454451;7;29.4871273041;43.5;9;58.4573454857;
63;2;26.101600647;22.5;12;26.9512542486;7;29.5279026031;44.5;9;58.6401168108;
64;2;26.1280651093;22.5;14;28.0497682095;7;29.1943702698;46.5;9;58.8242177963;
65;2;26.6223964691;23.0;14;28.9312372208;8;30.0943317413;48.5;9;60.0094184875;
66;2;27.0190563202;23.3899993896;14;29.6300623417;9;31.6521186829;49.5;8;60.2354823351;
67;2;27.3335285187;23.6872596741;15;30.1820428371;9;31.5152492523;52.5;8;61.4633516073;
68;2;27.5819187164;23.9097423553;16;30.472120285;9;32.7359886169;54.5;8;61.7327820063;
69;2;27.7124519348;24.0;16;30.5840549469;9;34.0308761597;57.5;9;62.0047081709;
70;2;27.7628231049;24.0;17;30.6981654167;9;34.3260612488;59.5;10;62.2788783312;
71;2;27.8141727448;24.0;17;30.8142359257;9;34.3877449036;61.5;10;64.7688496113;
72;2;27.8664054871;24.0;17;30.9320333004;10;34.7229919434;64.0;7;81.8318223953;
73;2;27.9194145203;24.0;17;31.0513074398;10;34.8673210144;68.3386993408;7;84.5860435963;
74;2;27.9730873108;24.0;17;31.1717941761;10;35.7923660278;71.6895141602;9;86.9574791193;
75;2;28.027305603;24.0;16;31.2932169437;10;34.8183364868;73.3438186646;9;88.704805851;
76;3;28.0819454193;24.0;16;31.415289402;9;34.9401397705;74.8255004883;11;89.9911905527;
77;3;28.1368789673;24.0;16;31.5377175808;9;33.9917678833;75.9056854248;11;91.1788238287;
78;3;28.1919708252;24.0;16;31.6602034569;11;33.3792610168;76.987197876;11;92.2732799053;
79;3;28.247089386;24.0;16;31.7824468613;11;32.6799545288;79.0698852539;12;93.282972455;
80;3;28.3020992279;24.0;15;31.9041490555;11;32.0214691162;82.5244064331;14;94.21771276;
81;3;28.3568649292;24.0;15;32.025015831;11;33.7486228943;79.238067627;14;95.0875799656;
82;3;28.4112548828;24.0;15;32.1447591782;11;33.6522369385;80.238067627;14;95.8034145832;
83;3;24.5999984741;26.0;16;32.2631020546;11;32.9281616211;79.238067627;13;96.3811058998;
84;3;25.5999984741;25.7052402496;14;32.379778862;11;33.2808570862;80.5550994873;11;96.9582490921;
85;3;23.5999984741;26.7519111633;14;32.494538784;11;34.1032295227;78.8971710205;9;97.5336198807;
86;4;22.5999984741;27.7978153229;13;32.6071476936;10;35.2670783997;79.8971710205;10;98.1060323715;
87;4;21.5999984741;28.8428592682;11;32.7173900604;10;36.3580093384;80.3170318604;11;98.6743466854;
88;4;20.5999984741;29.8869552612;12;32.8250699043;10;35.8443145752;82.3170318604;11;99.2374751568;
89;4;19.5999984741;30.9300270081;12;32.9300117493;10;36.9763717651;83.3170318604;12;99.7943882942;
90;4;18.5999984741;31.9720039368;10;33.0320625305;10;35.908367157;83.0;12;100.344116449;
