Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;2;9.0;10.3000001907;5;21.0;
7;1;14.0;10.0;4;20.3999996185;2;9.72500038147;10.0;5;21.0299999714;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;9.73174953461;10.0;5;21.4708906412;
9;2;14.7768793106;10.3632001877;3;22.8194274902;2;9.830950737;10.1999998093;5;21.8393678665;
10;2;15.2687425613;10.9097137451;3;23.7616035938;2;9.91385746002;10.3632001877;5;22.1466006041;
11;2;17.268743515;11.3658018112;3;24.5351526737;2;9.98298549652;10.4951858521;5;23.2541460991;
12;2;19.268743515;11.7372808456;3;25.1591641903;2;10.2321834564;11.0209560394;5;24.1846234798;
13;2;20.3100376129;12.0336990356;4;25.6560432911;2;12.0086450577;11.4571752548;5;24.9517599344;
14;2;21.3243255615;12.2662630081;4;26.0483692884;2;14.0086450577;11.8107032776;5;25.5757399797;
15;2;22.3388690948;12.446267128;4;26.1887089014;2;16.008644104;12.0916318893;5;26.0792449713;
16;2;23.3536624908;12.5;4;26.2221269608;2;17.0505771637;12.3113050461;5;26.4845746756;
17;2;24.3687000275;12.5;4;26.2560760975;2;18.0654678345;12.4808797836;5;26.5909943581;
18;2;25.3839759827;12.5;4;26.2905418873;2;19.0808067322;12.5;6;26.6611413956;
19;2;25.8307437897;12.5;5;26.3255085945;2;19.9987564087;12.5;6;26.7332159281;
20;2;25.8464794159;12.5;5;26.3609591722;2;20.0149726868;12.5;6;26.8071684837;
21;2;25.8624305725;12.5;5;26.3968753815;2;20.0316123962;12.5;6;26.8829400539;
22;3;25.8785934448;12.5;4;26.4332377911;2;20.0486621857;12.5;6;26.9604618549;
23;3;25.25;12.5;4;26.4700255394;2;20.0661048889;12.5;7;27.039655447;
24;3;25.9115104675;12.5;5;26.5072168112;3;20.0839233398;12.5;6;27.1204328537;
25;4;25.9282474518;12.5;4;26.5447884798;4;20.1020965576;12.5;5;27.2026965618;
26;4;25.9451541901;12.5;4;26.5827163458;4;20.1206073761;12.5;5;27.2863395214;
27;4;25.962223053;12.5;4;26.6209751368;4;20.1394271851;12.5;6;27.3712463379;
28;4;25.9794387817;12.5;4;26.6595385075;4;20.158531189;12.5;6;27.4572930336;
29;4;25.9967918396;12.5;4;26.6983793974;4;18.1778907776;13.5;6;27.5443477631;
30;4;26.0142707825;12.5;4;27.7374696732;4;17.197479248;14.5;6;27.6322715282;
31;4;27.0318603516;12.5;4;27.816780448;4;16.2172603607;15.5;6;27.7209193707;
32;4;28.0495510101;12.5;4;27.8974661827;4;15.2372074127;16.5;6;27.8101406097;
33;4;28.5538597107;12.5;4;27.9794982672;4;14.6322822571;17.5;6;28.899780035;
34;4;28.5907745361;12.5;4;28.0628447533;4;15.6524505615;18.5;6;29.0296795368;
35;4;28.6282787323;12.5;4;28.1474699974;4;16.6726779938;19.5;6;29.1608624458;
36;4;28.6663608551;12.5;4;28.2333350182;4;16.9361934662;20.5;6;30.2931685448;
37;4;28.7050018311;15.5;4;29.3203971386;4;17.9659633636;21.5;6;30.4564348459;
38;4;29.744178772;19.5;4;29.4486100674;4;18.9959487915;22.5;6;30.6210874319;
39;4;30.7838745117;23.5;4;29.5791078806;4;19.2647438049;23.5;6;30.7869534492;
40;4;31.3105983734;27.5;5;29.7118383646;4;19.3020648956;24.5;7;30.9538590908;
41;5;31.3703269958;31.5;4;29.8467432261;4;19.3396186829;25.5;6;31.1216305494;
42;5;30.9058361053;32.5;5;29.9837571383;4;19.0729351044;26.5;6;31.2900943756;
43;5;31.49269104;32.5;5;30.1228079796;5;19.415271759;27.5;5;31.4590784311;
44;5;31.5552635193;32.5;6;30.2638171911;5;19.1264076233;28.5;6;31.6284134388;
45;5;31.6187171936;32.5;7;30.4066991806;5;19.491394043;29.5;6;31.7979323864;
46;5;31.683013916;32.5;7;30.5513614416;5;20.5295352936;27.5;6;31.9674720764;
47;5;31.7481136322;32.5;9;30.6977050304;5;19.5676803589;28.5;7;32.1368734837;
48;5;31.8139686584;32.5;9;30.8456236124;5;19.9249229431;29.5;7;32.3059818745;
49;5;31.880531311;32.5;9;30.9950050116;5;20.3871517181;31.5;7;32.4746470451;
50;5;31.9477519989;32.5;10;31.1457307339;5;22.6817970276;33.5;7;33.6427241564;
51;5;32.0155792236;32.5;10;31.2976757288;5;23.9761238098;36.5;7;33.850073576;
52;5;32.0839538574;32.5;10;31.450709343;5;26.4181423187;39.5;8;34.0577454567;
53;5;32.1528205872;32.5;10;31.604695797;5;26.8763828278;41.5;9;34.2656122446;
54;5;32.222114563;32.5;11;31.759493947;5;27.0045471191;40.9075202942;9;34.4735498428;
55;5;32.2917709351;32.5;11;31.9149581194;5;27.3918304443;40.5;10;34.6814354658;
56;5;32.3617286682;32.5;11;33.1821734905;6;27.0510692596;40.3482894897;10;34.889149785;
57;6;32.9319801331;33.0;10;34.2345600128;6;27.3567123413;37.5;10;35.0965745449;
58;6;33.4055519104;33.3899993896;11;35.1062681675;6;27.5057983398;38.5;10;35.3035937548;
59;6;33.7978210449;33.6872596741;12;35.832829237;6;27.5435333252;38.7437438965;10;35.5100921392;
60;7;35.1247749329;34.9097442627;11;37.298899889;6;27.454662323;38.5;10;35.7159562111;
61;7;36.3345031738;36.0;11;37.7679406404;6;27.6185035706;38.5;11;35.9031792879;
62;7;36.4645729065;37.0;11;39.8971419334;6;27.5150222778;38.5;12;36.0581575632;
63;7;35.8837203979;39.7000007629;12;42.7371367216;6;27.5358295441;39.2959060669;12;36.2141797543;
64;7;38.5034713745;41.2291984558;12;44.4685707092;6;27.7036838531;38.5;13;36.3710986376;
65;7;40.6432914734;42.6162643433;12;46.0499107838;8;27.808839798;38.5;11;36.5287640095;
66;7;41.147518158;43.8922767639;13;47.3707976341;8;27.5996570587;37.5;12;36.6870222092;
67;8;39.6512298584;46.0;12;49.5560516119;8;27.7830810547;38.5;12;36.8457168341;
68;8;40.8091506958;49.0;12;50.8540637493;8;27.8775520325;38.5;12;37.0046900511;
69;8;41.9695663452;52.0;12;52.2372534275;8;27.8366184235;38.5;13;37.163782239;
70;8;42.1319313049;54.1624794006;13;53.705881834;8;27.9228191376;38.5;13;37.3228332996;
71;8;40.368309021;54.0;13;55.2581694126;8;27.9452209473;38.9075202942;14;38.4816827774;
72;8;41.4733543396;56.0;14;56.8898297548;8;29.4333782196;38.5;14;39.84686625;
73;9;42.110660553;58.0;13;58.59367764;8;30.7225456238;40.0;14;41.0013974905;
74;9;41.0342140198;61.0;16;60.359401226;8;31.225315094;41.3899993896;15;41.9795269966;
75;9;42.1434326172;64.0;16;62.1735682487;8;31.445394516;42.6872596741;15;42.8168832064;
76;10;43.2505226135;67.0;17;64.0199484825;8;31.6337985992;43.9097442627;16;43.3982167244;
77;10;44.3550071716;70.0;18;65.8801555634;8;31.7645969391;44.0;16;43.8070751429;
78;11;45.4564628601;72.6627502441;17;67.7345901728;8;31.2440490723;45.0;18;44.2235416174;
79;11;46.5545120239;74.680480957;18;70.563574791;9;31.3115539551;45.987197876;18;44.6471391916;
80;11;46.0237960815;78.6984405518;19;72.3685247898;9;30.7520370483;47.0698890686;18;45.077346921;
81;11;46.398223877;82.7166213989;19;74.1131906509;10;30.8609085083;50.1512756348;19;46.5135960579;
82;11;46.5951538086;86.7350158691;20;76.7840328217;11;33.5211791992;48.238067627;18;47.1552712917;
83;12;48.9193458557;87.923538208;20;78.3708457947;11;32.4246063232;52.238067627;19;47.8393095732;
84;13;49.2135353088;91.9765014648;19;80.8668142557;11;33.1332969666;54.238067627;20;48.571029067;
85;13;50.9264602661;97.0282974243;21;82.2982647419;11;32.1215400696;58.238067627;20;49.3562226295;
86;13;52.1581802368;102.078918457;21;83.6348080635;11;32.4249992371;60.238067627;20;50.2010080814;
